segment_id,track_id,group,split,scale_seconds,local_l2_norm,phase_l2_norm,focus_logit,focus_probability,focus_band_loss,predicted_group
classical_musicnet_2304__300s,classical_musicnet_2304,classical,discovery,300.0,1.1271717367560905,0.38691608786930237,-2.9926067053516054,0.04776099733776415,18.633397079163196,classical
classical_musicnet_2305__180s,classical_musicnet_2305,classical,discovery,180.0,1.228676317491078,0.2449175885701186,-2.012623633507965,0.11788387968859664,11.133291970350205,classical
classical_musicnet_2305__300s,classical_musicnet_2305,classical,discovery,300.0,1.228676317491078,0.2449175885701186,-2.012623633507965,0.11788387968859664,11.133291970350205,classical
classical_musicnet_2307__180s,classical_musicnet_2307,classical,discovery,180.0,1.0103796739549527,0.5574197321331431,-4.022855480674508,0.017586936362476522,28.589239629185595,classical
classical_musicnet_2307__300s,classical_musicnet_2307,classical,discovery,300.0,1.0103796739549527,0.5574197321331431,-4.022855480674508,0.017586936362476522,28.589239629185595,classical
classical_musicnet_2308__180s,classical_musicnet_2308,classical,discovery,180.0,1.3723135828438957,0.3107096086437644,-3.995774215578037,0.018061000980365928,28.3003718978048,classical
classical_musicnet_2308__300s,classical_musicnet_2308,classical,discovery,300.0,1.3723135828438957,0.3107096086437644,-3.995774215578037,0.018061000980365928,28.3003718978048,classical
classical_musicnet_2310__180s,classical_musicnet_2310,classical,discovery,180.0,1.469744390520292,0.6005011193595431,-3.2607937338879927,0.036940960779828155,21.020656076996524,classical
classical_musicnet_2310__300s,classical_musicnet_2310,classical,discovery,300.0,1.469744390520292,0.6005011193595431,-3.2607937338879927,0.036940960779828155,21.020656076996524,classical
classical_musicnet_2313__180s,classical_musicnet_2313,classical,discovery,180.0,0.5915460741897226,0.6519523241420683,-4.276021289972007,0.013707345140360637,31.360632353737977,classical
classical_musicnet_2313__300s,classical_musicnet_2313,classical,discovery,300.0,0.9308635110526541,0.36343213548629333,-3.379886245177576,0.03293001719978723,22.126876679211797,classical
classical_musicnet_2314__180s,classical_musicnet_2314,classical,discovery,180.0,0.7380423370944497,0.5227909543325014,-3.8937993719383064,0.019961246979269,27.225797305985854,classical
classical_musicnet_2314__300s,classical_musicnet_2314,classical,discovery,300.0,0.9387578541187767,0.2270758007444622,-4.309570489721036,0.013261100498970103,31.737512728097848,classical
classical_musicnet_2315__180s,classical_musicnet_2315,classical,discovery,180.0,0.7285031672089896,0.8021707957458085,-2.2863838438953477,0.0922569408918747,13.035125455164515,classical
classical_musicnet_2315__300s,classical_musicnet_2315,classical,discovery,300.0,0.9530925532697407,0.23677371801778102,-1.6785967397941182,0.1572813730896808,9.015798385104649,classical
classical_musicnet_2325__180s,classical_musicnet_2325,classical,discovery,180.0,0.7852992742206081,0.5640434609240541,-3.671855203720465,0.024798638937703132,24.958920625219157,classical
classical_musicnet_2325__300s,classical_musicnet_2325,classical,discovery,300.0,1.7210655350637778,0.3116892621319942,-2.878895899733979,0.05320672887262719,17.664629576082447,classical
classical_musicnet_2335__180s,classical_musicnet_2335,classical,discovery,180.0,0.5964547451423792,0.377497698685166,-1.9691994948975482,0.12247489494770084,10.84539455741468,classical
classical_musicnet_2335__300s,classical_musicnet_2335,classical,discovery,300.0,0.6855444985634765,0.4208475633741221,-1.305475871817353,0.21324487919239576,6.914328318505861,classical
classical_musicnet_2336__180s,classical_musicnet_2336,classical,discovery,180.0,0.8679816315247716,0.987100254074621,-3.01450198283184,0.046775005231541,18.822904625621934,classical
classical_musicnet_2336__300s,classical_musicnet_2336,classical,discovery,300.0,1.3357636190306346,0.7638764227422449,-3.1131669434711684,0.04256738701374863,19.688762594892708,classical
classical_musicnet_2341__180s,classical_musicnet_2341,classical,discovery,180.0,0.7606339894363425,0.710746718926591,-3.529564948074973,0.028482623701016067,23.55743410519261,classical
classical_musicnet_2341__300s,classical_musicnet_2341,classical,discovery,300.0,1.280417760842289,0.36562045574837776,-2.5975745007239066,0.06929468457943434,15.379022408719585,classical
classical_musicnet_2345__180s,classical_musicnet_2345,classical,discovery,180.0,0.9595107678636857,0.41921457180304905,-2.1162135157788464,0.1075309122169362,11.835311019305063,classical
classical_musicnet_2345__300s,classical_musicnet_2345,classical,discovery,300.0,0.9113568114600868,0.4970869994027692,-2.269817611673216,0.09365369270010457,12.91577781561113,classical
classical_musicnet_2350__180s,classical_musicnet_2350,classical,discovery,180.0,1.553086343542265,0.4889055387521949,-2.723890794161203,0.06157824750847791,16.385704610509094,classical
classical_musicnet_2350__300s,classical_musicnet_2350,classical,discovery,300.0,0.7849242669734492,0.5845560011491866,-2.8906378359733162,0.05261831347556288,17.763468546425006,classical
classical_musicnet_2359__180s,classical_musicnet_2359,classical,discovery,180.0,0.7875110817909325,0.7685655422247059,-4.575349509187777,0.010197634515888074,34.80273959183851,classical
classical_musicnet_2359__300s,classical_musicnet_2359,classical,discovery,300.0,1.681191452045488,0.7248353430889843,-3.641714279303915,0.02553809221515109,24.658667592254606,classical
classical_musicnet_2364__180s,classical_musicnet_2364,classical,discovery,180.0,0.8157037197094059,0.452194556365581,-3.672669181973025,0.024778961571512114,24.967054380012353,classical
classical_musicnet_2364__300s,classical_musicnet_2364,classical,discovery,300.0,1.61049410110289,0.763065315866925,-3.045601517488349,0.04540774883582002,19.09372477975757,classical
classical_musicnet_2371__180s,classical_musicnet_2371,classical,discovery,180.0,0.7276585042152043,0.6130054019327655,-2.863432458493586,0.053991115342324196,17.534885138832077,classical
classical_musicnet_2371__300s,classical_musicnet_2371,classical,discovery,300.0,0.7794269238904702,0.6737216829817084,-2.2594625536156583,0.09453636392800359,12.841455934431524,classical
classical_musicnet_2372__180s,classical_musicnet_2372,classical,discovery,180.0,0.8691024913586601,0.6990424749338188,-4.458481192198064,0.011447377717605187,33.43749547791507,classical
classical_musicnet_2372__300s,classical_musicnet_2372,classical,discovery,300.0,0.8261632656251423,0.5724666342375044,-4.099043813557756,0.016317840567434058,29.4097856608055,classical
classical_musicnet_2374__180s,classical_musicnet_2374,classical,discovery,180.0,0.9363282341374121,0.5065113809847698,-4.471056844325014,0.01130593827128824,33.58309145331774,classical
classical_musicnet_2374__300s,classical_musicnet_2374,classical,discovery,300.0,0.739130899954921,0.41620667765305575,-4.500288558807542,0.010983807526715263,33.92274689676885,classical
classical_musicnet_2381__180s,classical_musicnet_2381,classical,discovery,180.0,0.8119462519011595,0.08335686278286637,-2.17664404090642,0.10186755648658785,12.254754936962119,classical
classical_musicnet_2381__300s,classical_musicnet_2381,classical,discovery,300.0,0.7672250444150414,0.28051724315465365,-2.2678815305873017,0.09381816178820232,12.901865583229181,classical
classical_musicnet_2382__180s,classical_musicnet_2382,classical,discovery,180.0,1.1606746777499748,0.5647350789269355,-1.5517669780062766,0.17483120814571898,8.270237993894023,classical
classical_musicnet_2382__300s,classical_musicnet_2382,classical,discovery,300.0,1.1606746777499748,0.5647350789269355,-1.5517669780062766,0.17483120814571898,8.270237993894023,classical
classical_musicnet_2383__180s,classical_musicnet_2383,classical,discovery,180.0,0.7644217514265972,0.6602807010138726,-2.0327037996577695,0.11581176687108669,11.267696509738034,classical
classical_musicnet_2383__300s,classical_musicnet_2383,classical,discovery,300.0,0.8484065729744457,0.38896544711306935,-2.1300979886041915,0.10620568964597027,11.931035876668135,classical
classical_musicnet_2389__180s,classical_musicnet_2389,classical,discovery,180.0,0.7991646912674212,0.6408782881246993,-1.1375776920031841,0.2427653772124844,6.059537881880055,classical
classical_musicnet_2389__300s,classical_musicnet_2389,classical,discovery,300.0,0.8800189275728899,0.42900109339007614,-2.10077798213993,0.10902122844393695,11.72934512637576,classical
classical_musicnet_2390__180s,classical_musicnet_2390,classical,discovery,180.0,0.9004883861889184,1.10614963939229,-3.9262854255158164,0.019335541583468212,27.565866354632284,classical
classical_musicnet_2390__300s,classical_musicnet_2390,classical,discovery,300.0,0.7773399989388257,0.4701930016736862,-3.27423164147152,0.03646585292549502,21.144057668547482,classical
classical_musicnet_2393__180s,classical_musicnet_2393,classical,discovery,180.0,0.6964481054339152,0.701025853454939,-3.9975871177125804,0.018028877596634484,28.319663771999537,classical
classical_musicnet_2393__300s,classical_musicnet_2393,classical,discovery,300.0,1.6615533302998005,0.5134316827271196,-1.8757161230587627,0.13288170382691122,10.238408336782005,classical
classical_musicnet_2398__180s,classical_musicnet_2398,classical,discovery,180.0,0.8476855274236991,0.5109719411754677,-5.098550957433458,0.006068535441028835,41.249612562997584,classical
classical_musicnet_2398__300s,classical_musicnet_2398,classical,discovery,300.0,0.7940392874878447,0.619209248714526,-2.9211421946444704,0.05111827013197695,18.02153085642844,classical
classical_musicnet_2404__180s,classical_musicnet_2404,classical,discovery,180.0,0.5833569046235684,0.6417270368391902,-3.5914906190007683,0.026818187708280695,24.16239378133428,classical
classical_musicnet_2404__300s,classical_musicnet_2404,classical,discovery,300.0,1.208776146193229,0.6281231659266261,-3.214537951311152,0.03862228435604188,20.598645976567195,classical
classical_musicnet_2406__180s,classical_musicnet_2406,classical,discovery,180.0,0.8485268581031062,0.7788962675416806,-3.077172337094991,0.044058756297647356,19.370627519616313,classical
classical_musicnet_2406__300s,classical_musicnet_2406,classical,discovery,300.0,0.8915882827461371,0.18770860379163562,-2.9662642229425917,0.048973424042091485,18.406668880213086,classical
classical_musicnet_2411__180s,classical_musicnet_2411,classical,discovery,180.0,1.0980773586053287,0.7410089032845278,-2.693065553801928,0.06338378403730467,16.137098224354922,classical
classical_musicnet_2411__300s,classical_musicnet_2411,classical,discovery,300.0,1.0980773586053287,0.7410089032845278,-2.693065553801928,0.06338378403730467,16.137098224354922,classical
classical_musicnet_2423__180s,classical_musicnet_2423,classical,discovery,180.0,0.7741309356264666,0.47698631912205586,-2.524947912336164,0.07412764003008815,14.814670767329051,classical
classical_musicnet_2423__300s,classical_musicnet_2423,classical,discovery,300.0,0.8785771954119687,0.5518381362594156,-2.436956020938424,0.08039767813215208,14.14505473755333,classical
classical_musicnet_2432__180s,classical_musicnet_2432,classical,discovery,180.0,0.7265907131519048,0.45836889991686325,-0.7866955044404397,0.3128786487215298,4.455183979595534,classical
classical_musicnet_2432__300s,classical_musicnet_2432,classical,discovery,300.0,0.6550477069001949,0.21197472663753925,-1.0663522144144164,0.2560974108592554,5.713951847082594,classical
classical_musicnet_2433__180s,classical_musicnet_2433,classical,discovery,180.0,0.6796581049529753,0.32675901806802937,0.2449242126022553,0.560926784889838,1.1644804581569295,focus
classical_musicnet_2433__300s,classical_musicnet_2433,classical,discovery,300.0,0.8754715661070843,0.08291993234661789,-0.9967579976675434,0.2695793149987354,5.38608092662147,classical
classical_musicnet_2442__180s,classical_musicnet_2442,classical,discovery,180.0,0.6341660601621695,0.7626549940249758,-3.485714478192828,0.029721441627589225,23.133691677315152,classical
classical_musicnet_2442__300s,classical_musicnet_2442,classical,discovery,300.0,0.6341660601621695,0.7626549940249758,-3.485714478192828,0.029721441627589225,23.133691677315152,classical
classical_musicnet_2444__180s,classical_musicnet_2444,classical,discovery,180.0,0.8225782910342073,0.648974249283711,-3.9163577671933423,0.019524687675539547,27.461718135122606,classical
classical_musicnet_2444__300s,classical_musicnet_2444,classical,discovery,300.0,0.887469710378269,0.4187812324313362,-3.815482439192168,0.021552349718034526,26.414641254153587,classical
classical_musicnet_2462__180s,classical_musicnet_2462,classical,discovery,180.0,0.8574692279666897,0.5814305784210837,-2.6702260607558133,0.06475327695474464,15.95412277870852,classical
classical_musicnet_2462__300s,classical_musicnet_2462,classical,discovery,300.0,0.7606755072309318,0.2697440709068699,-3.2364002950453683,0.037818660340618676,20.797571629918266,classical
classical_musicnet_2463__180s,classical_musicnet_2463,classical,discovery,180.0,0.795743361479834,0.47945504502318453,-3.2763564151608904,0.03639127016137176,21.163602735885725,classical
classical_musicnet_2463__300s,classical_musicnet_2463,classical,discovery,300.0,0.8894298405538399,0.6110909776447847,-3.966923890033933,0.018579833682707145,27.994247773881643,classical
classical_musicnet_2466__180s,classical_musicnet_2466,classical,discovery,180.0,0.6842521865355619,0.22525293077158257,-2.950722417036922,0.04970237921712748,18.273552427062395,classical
classical_musicnet_2466__300s,classical_musicnet_2466,classical,discovery,300.0,0.8787893398349108,0.4696321454125759,-3.935466070357185,0.019162227169172166,27.66235329625163,classical
classical_musicnet_2472__180s,classical_musicnet_2472,classical,discovery,180.0,0.6235317532662922,0.4428353529422093,-2.793802671900003,0.057659988020562936,16.95658849134818,classical
classical_musicnet_2472__300s,classical_musicnet_2472,classical,discovery,300.0,0.6998311719384077,0.652002792759473,-3.845281351661363,0.020932833267091354,26.721833300072294,classical
classical_musicnet_2476__180s,classical_musicnet_2476,classical,discovery,180.0,0.7205064142560486,0.3800341765011381,-1.450881151127923,0.18986599304246313,7.700160588699107,classical
classical_musicnet_2476__300s,classical_musicnet_2476,classical,discovery,300.0,0.9030322943850823,0.19795449727580708,-1.9839371038033524,0.12089976569178607,10.942680563580545,classical
classical_musicnet_2477__180s,classical_musicnet_2477,classical,discovery,180.0,0.6942392863309965,0.293271856450202,-2.821783889895717,0.05615830439439735,17.187815676553434,classical
classical_musicnet_2477__300s,classical_musicnet_2477,classical,discovery,300.0,0.8441304194115853,0.753065010701089,-4.748910015039984,0.008586759516756744,36.88066321926814,classical
classical_musicnet_2478__180s,classical_musicnet_2478,classical,discovery,180.0,0.829031991909382,0.8232799960985141,-4.818230334910384,0.008016295006089065,37.727425531565764,classical
classical_musicnet_2478__300s,classical_musicnet_2478,classical,discovery,300.0,0.9435935680844699,0.5546077372231586,-3.9057571972146325,0.0197286563801846,27.35072820311532,classical
classical_musicnet_2481__180s,classical_musicnet_2481,classical,discovery,180.0,0.6624897348306134,0.17972811061295307,-2.6668265317954463,0.06495945828902736,15.926977122047912,classical
classical_musicnet_2481__300s,classical_musicnet_2481,classical,discovery,300.0,0.7990667698146992,0.5871264963714222,-3.4667901187502648,0.030272067758203652,22.952006946357017,classical
classical_musicnet_2482__180s,classical_musicnet_2482,classical,discovery,180.0,0.7474076676641177,0.4729541728200998,-2.32338638753636,0.08920454218230942,13.303684017640919,classical
classical_musicnet_2482__300s,classical_musicnet_2482,classical,discovery,300.0,1.27160021325437,1.0898051180366628,-1.0406322367585907,0.2610280218297157,5.591651944106616,classical
classical_musicnet_2483__180s,classical_musicnet_2483,classical,discovery,180.0,0.6516327533523034,0.4798316249457912,-2.8576805905827527,0.054285652968144256,17.486746701457733,classical
classical_musicnet_2483__300s,classical_musicnet_2483,classical,discovery,300.0,0.9996478850506344,0.4153129474726943,-3.228780123023089,0.038096924952883214,20.728127091461165,classical
classical_musicnet_2486__180s,classical_musicnet_2486,classical,discovery,180.0,0.8349752614346023,0.4437743710115403,-4.189137889568762,0.014932974118054056,30.395077183636182,classical
classical_musicnet_2486__300s,classical_musicnet_2486,classical,discovery,300.0,1.6536288111690893,0.3821770853993226,-2.1873376687304953,0.10089334747533249,12.32973921186181,classical
classical_musicnet_2491__180s,classical_musicnet_2491,classical,discovery,180.0,0.8143332996494714,0.2597949694427148,-2.06593609325383,0.11245200471192526,11.491905164998954,classical
classical_musicnet_2491__300s,classical_musicnet_2491,classical,discovery,300.0,0.7012776005236953,0.46731445104481195,-1.9010053618326588,0.12999472955853505,10.400886431309129,classical
classical_musicnet_2492__180s,classical_musicnet_2492,classical,discovery,180.0,0.9504200322796991,0.4907212544660448,-2.7625836292522448,0.05937989576088902,16.7004532095727,classical
classical_musicnet_2492__300s,classical_musicnet_2492,classical,discovery,300.0,1.871141274089458,0.46995302821878127,-2.8504370976293956,0.05465872748143003,17.42621871235992,classical
classical_musicnet_2494__180s,classical_musicnet_2494,classical,discovery,180.0,0.7128647026362589,1.212596437047162,-3.8083750151815536,0.021702740756795975,26.341634307914,classical
classical_musicnet_2494__300s,classical_musicnet_2494,classical,discovery,300.0,1.0269592213459273,0.16236843464390943,-2.9366123692049455,0.050373076033018035,18.15311745246869,classical
classical_musicnet_2497__180s,classical_musicnet_2497,classical,discovery,180.0,0.7851718009933001,0.15247374571565073,-2.7118420437031214,0.06227818995595825,16.28830488326921,classical
classical_musicnet_2497__300s,classical_musicnet_2497,classical,discovery,300.0,0.7931848763916663,0.43771965742696256,-3.254459041035497,0.03716698813762514,20.9626092395566,classical
classical_musicnet_2505__180s,classical_musicnet_2505,classical,discovery,180.0,0.5565918590741258,0.27400624528152767,-0.9721618090143946,0.27444981758495046,5.272520565968942,classical
classical_musicnet_2505__300s,classical_musicnet_2505,classical,discovery,300.0,0.6188876664417227,0.2524603370198995,-1.7876385447543701,0.14336248888620645,9.682513306461914,classical
classical_musicnet_2507__180s,classical_musicnet_2507,classical,discovery,180.0,0.8868930038475843,0.8483988611506517,-2.817068714310092,0.056408753825339525,17.148741379807912,classical
classical_musicnet_2507__300s,classical_musicnet_2507,classical,discovery,300.0,0.9899381112026987,0.3455026104959745,-1.426899468320416,0.19358224272664232,7.567641383752921,classical
classical_musicnet_2509__180s,classical_musicnet_2509,classical,discovery,180.0,0.8278411501851027,0.9083748145281506,-5.174818445465797,0.005625419548473702,42.23509831393426,classical
classical_musicnet_2509__300s,classical_musicnet_2509,classical,discovery,300.0,1.718254141436616,0.937256985489975,-4.784593139055555,0.00828825412829468,37.3153398169555,classical
classical_musicnet_2514__180s,classical_musicnet_2514,classical,discovery,180.0,1.3042392360524253,0.8151221840266966,-2.383647984594553,0.08442814855803797,13.74691437411194,classical
classical_musicnet_2514__300s,classical_musicnet_2514,classical,discovery,300.0,0.9800198179015889,0.19503050856801213,-2.9556873121749163,0.0494684006102697,18.316024523565083,classical
classical_musicnet_2516__180s,classical_musicnet_2516,classical,discovery,180.0,0.8730688014151562,0.5326613946088005,-3.692249863115139,0.024310172237858366,25.16311553243716,classical
classical_musicnet_2516__300s,classical_musicnet_2516,classical,discovery,300.0,1.640647747846921,0.09044889638626852,-2.755809590241128,0.0597593836551144,16.6451332668392,classical
classical_musicnet_2521__180s,classical_musicnet_2521,classical,discovery,180.0,0.9315413712680218,1.0547455747594112,-4.196011552026317,0.01483219907762162,30.470915812233482,classical
classical_musicnet_2521__300s,classical_musicnet_2521,classical,discovery,300.0,0.8693988867275523,0.7953669785537358,-4.341594002307261,0.012848531046219542,32.09935391694952,classical
classical_musicnet_2527__180s,classical_musicnet_2527,classical,discovery,180.0,0.8411563732148719,0.477382004737251,-4.491127087854184,0.011083777259511035,33.81611208399189,classical
classical_musicnet_2527__300s,classical_musicnet_2527,classical,discovery,300.0,0.8418128011586804,0.6278826682270199,-4.032501541341822,0.01742104846376938,28.692485538865835,classical
classical_musicnet_2528__180s,classical_musicnet_2528,classical,discovery,180.0,0.7156258699395314,0.4612653061907778,-2.448728757350927,0.07953156241609692,14.233747650754907,classical
classical_musicnet_2528__300s,classical_musicnet_2528,classical,discovery,300.0,0.8145654919552708,0.3681996914181504,-2.076381684668625,0.11141367901389167,11.562834784824533,classical
classical_musicnet_2529__180s,classical_musicnet_2529,classical,discovery,180.0,0.7094037527104837,0.5369818649700417,-3.255749565870551,0.037120833502501664,20.97442822598367,classical
classical_musicnet_2529__300s,classical_musicnet_2529,classical,discovery,300.0,0.7591904383969598,0.4521578452711129,-3.9396762332334267,0.01908325698972656,27.70665773546162,classical
classical_musicnet_2530__180s,classical_musicnet_2530,classical,discovery,180.0,1.0601488729088182,1.0531907812313324,-3.742781587781322,0.023139978218831524,25.672632055905588,classical
classical_musicnet_2530__300s,classical_musicnet_2530,classical,discovery,300.0,1.6915824310787761,0.6418095712327656,-2.3084993657917297,0.09042148919482389,13.195307152982606,classical
classical_musicnet_2532__180s,classical_musicnet_2532,classical,discovery,180.0,0.8453910697143822,0.510621509588829,-3.491413461768171,0.029557533632415138,23.18854552422091,classical
classical_musicnet_2532__300s,classical_musicnet_2532,classical,discovery,300.0,0.7695642898747725,0.4155473454863281,-3.8057928976512394,0.0217576313441378,26.315136002621628,classical
classical_musicnet_2533__180s,classical_musicnet_2533,classical,discovery,180.0,0.7208913053615628,0.5624803028923447,-2.018734289520933,0.11724993147738519,11.174107658827632,classical
classical_musicnet_2533__300s,classical_musicnet_2533,classical,discovery,300.0,0.995812625262273,0.9333870309561798,-1.2963929489244268,0.21477270362587705,6.866643525918134,classical
classical_musicnet_2538__180s,classical_musicnet_2538,classical,discovery,180.0,0.6658065021956393,0.17058637597705134,-2.5246629002192775,0.0741472035650777,14.812476834928706,classical
classical_musicnet_2538__300s,classical_musicnet_2538,classical,discovery,300.0,0.8026598025605919,0.8599351853722916,-3.4745513648406643,0.030045059917851318,23.026432731380517,classical
classical_musicnet_2555__180s,classical_musicnet_2555,classical,discovery,180.0,0.8783813162372022,0.41179270894995584,-3.7175286666091942,0.023717735078801178,25.4173659175827,classical
classical_musicnet_2555__300s,classical_musicnet_2555,classical,discovery,300.0,0.7884430438443629,0.37633789354091157,-3.4979732935571763,0.02936995172109802,23.251765621638675,classical
classical_musicnet_2557__180s,classical_musicnet_2557,classical,discovery,180.0,1.5013273753683274,0.4282148246068792,-2.838970543335441,0.055254252078814015,17.330616568418865,classical
classical_musicnet_2557__300s,classical_musicnet_2557,classical,discovery,300.0,0.7792890194006808,0.38653987351323743,-2.5796812309838044,0.07045760527915307,15.239001738517894,classical
classical_musicnet_2582__180s,classical_musicnet_2582,classical,discovery,180.0,0.7290964021527688,0.5178196965395787,-2.468621276240614,0.078087431437381,14.384242918440966,classical
classical_musicnet_2582__300s,classical_musicnet_2582,classical,discovery,300.0,0.7560186463557684,0.38333075409544176,-2.432083165535949,0.08075868471660166,14.108424949787242,classical
classical_musicnet_2586__180s,classical_musicnet_2586,classical,discovery,180.0,0.7667597030091076,1.003914194960948,-2.8365242785259133,0.055382089104165776,17.310254923874087,classical
classical_musicnet_2586__300s,classical_musicnet_2586,classical,discovery,300.0,0.8463006970337721,0.2624853102161039,-2.279102491195912,0.09286853519918035,12.982601004797283,classical
classical_musicnet_2590__180s,classical_musicnet_2590,classical,discovery,180.0,1.0404077605027247,0.6177748751263866,-0.5144345742269596,0.37415453455872066,3.379971000064923,classical
classical_musicnet_2590__300s,classical_musicnet_2590,classical,discovery,300.0,1.644496678451306,0.32004989471781836,-1.0349010966368206,0.2621350282720653,5.564580309575842,classical
classical_musicnet_2603__180s,classical_musicnet_2603,classical,discovery,180.0,0.7454491489343074,0.563746455170229,-3.4388469555438728,0.031103213300270233,22.68504614085895,classical
classical_musicnet_2603__300s,classical_musicnet_2603,classical,discovery,300.0,0.7133847894508907,0.36689894590611216,-1.8822730965145544,0.1321279990975721,10.280412699269018,classical
classical_musicnet_2608__180s,classical_musicnet_2608,classical,discovery,180.0,0.9520356781400763,0.7573617594122032,-2.872168698633236,0.05354663719711659,17.60812690628114,classical
classical_musicnet_2608__300s,classical_musicnet_2608,classical,discovery,300.0,1.4482440573755568,0.26887274209307505,-2.0077635555458855,0.1183902052384711,11.100882746873175,classical
classical_musicnet_2619__180s,classical_musicnet_2619,classical,discovery,180.0,0.6527849458950903,0.41519953257510356,-2.1526215153638932,0.10408650639319808,12.087141707180052,classical
classical_musicnet_2619__300s,classical_musicnet_2619,classical,discovery,300.0,1.4637671517020445,0.3759963314035449,-2.2644736927556686,0.09410828490858361,12.877395857347885,classical
classical_musicnet_2622__180s,classical_musicnet_2622,classical,discovery,180.0,0.9469728984817612,0.55093216361294,-4.179019451244726,0.015082549002945563,30.283610163286387,classical
classical_musicnet_2622__300s,classical_musicnet_2622,classical,discovery,300.0,0.9599555228071514,0.32345407305952695,-3.1416045747199797,0.04142335880592557,19.941938328716663,classical
classical_musicnet_2628__180s,classical_musicnet_2628,classical,discovery,180.0,0.7401641776685972,1.0191985201971676,-2.993275521162749,0.04773058887055916,18.639171603152207,classical
classical_musicnet_2628__300s,classical_musicnet_2628,classical,discovery,300.0,0.7401641776685972,1.0191985201971676,-2.993275521162749,0.04773058887055916,18.639171603152207,classical
classical_musicnet_2629__180s,classical_musicnet_2629,classical,discovery,180.0,0.7376116342439899,0.4263177701551757,-3.633921116017176,0.0257327508589336,24.58133053305128,classical
classical_musicnet_2629__300s,classical_musicnet_2629,classical,discovery,300.0,0.8066601235152067,0.7925422800935594,-4.029397487718969,0.017474261942493664,28.659241219645786,classical
classical_musicnet_2633__180s,classical_musicnet_2633,classical,discovery,180.0,0.6527991687426087,0.4468247093669653,-3.5500961868502494,0.02791996311221006,23.75715648284191,classical
classical_musicnet_2633__300s,classical_musicnet_2633,classical,discovery,300.0,0.6934593758862211,0.19762499191821856,-3.522822218248423,0.02866979861008768,23.492026541034917,classical
classical_musicnet_2659__180s,classical_musicnet_2659,classical,discovery,180.0,1.7181326436337714,0.8107728736750515,-2.676635099409526,0.06436622472687316,16.005362603725565,classical
classical_musicnet_2659__300s,classical_musicnet_2659,classical,discovery,300.0,1.7181326436337714,0.8107728736750515,-2.676635099409526,0.06436622472687316,16.005362603725565,classical
classical_musicnet_2677__180s,classical_musicnet_2677,classical,discovery,180.0,0.7109177223041483,1.0316286465246836,-5.084734350126233,0.006152444485089826,41.07232676079871,classical
classical_musicnet_2677__300s,classical_musicnet_2677,classical,discovery,300.0,0.8596532371303248,0.831387495259614,-4.915991929100037,0.007275129601003524,38.937938196236736,classical
classical_musicnet_2678__180s,classical_musicnet_2678,classical,discovery,180.0,0.8108008658952127,0.4183037878513772,-4.911909512695333,0.007304673023096499,38.887006084370945,classical
classical_musicnet_2678__300s,classical_musicnet_2678,classical,discovery,300.0,0.8587136987482061,0.13338428091889354,-4.376942483512815,0.012407825351781197,32.50114620469577,classical
classical_musopen_00d18099ad17__180s,classical_musopen_00d18099ad17,classical,holdout,180.0,0.6599242727160526,0.595929876141948,-3.2880697288817604,0.03598274315977657,21.271511597353353,classical
classical_musopen_00d18099ad17__300s,classical_musopen_00d18099ad17,classical,holdout,300.0,0.7933131585006822,0.3972199150212639,-3.33704619033057,0.034321924000908284,21.725679446675358,classical
classical_musopen_05c904fe5b10__180s,classical_musopen_05c904fe5b10,classical,validation,180.0,0.7019834564674721,0.43427941107923707,-2.4341369410999993,0.08060635037362962,14.123857615887305,classical
classical_musopen_05c904fe5b10__300s,classical_musopen_05c904fe5b10,classical,validation,300.0,0.7866904440890897,0.20764366386940647,-1.7422239318822255,0.14903067410885698,9.401944879253458,classical
classical_musopen_0b7876dd110e__180s,classical_musopen_0b7876dd110e,classical,validation,180.0,0.8248788969080202,0.7422446403725431,-3.258954759337443,0.03700644047933833,21.003796691478545,classical
classical_musopen_0b7876dd110e__300s,classical_musopen_0b7876dd110e,classical,validation,300.0,0.9079257544470455,0.3778870256538676,-2.8348625711992352,0.05546908543393963,17.296430420908276,classical
classical_musopen_0ddcc98bc949__180s,classical_musopen_0ddcc98bc949,classical,discovery,180.0,0.7085745240476312,1.1742941725688039,-1.769334977505273,0.145625050470685,9.568938868849159,classical
classical_musopen_0ddcc98bc949__300s,classical_musopen_0ddcc98bc949,classical,discovery,300.0,0.7085745240476312,1.1742941725688039,-1.769334977505273,0.145625050470685,9.568938868849159,classical
classical_musopen_12241f03c895__180s,classical_musopen_12241f03c895,classical,discovery,180.0,1.025550983594695,0.5236102706203671,-4.771231482244644,0.008398805743001012,37.152275560728924,classical
classical_musopen_12241f03c895__300s,classical_musopen_12241f03c895,classical,discovery,300.0,1.025550983594695,0.5236102706203671,-4.771231482244644,0.008398805743001012,37.152275560728924,classical
classical_musopen_124b2ee448a3__180s,classical_musopen_124b2ee448a3,classical,holdout,180.0,0.9207442754479879,0.465567741291046,-2.2042821205473917,0.09936661180584382,12.449022902059802,classical
classical_musopen_124b2ee448a3__300s,classical_musopen_124b2ee448a3,classical,holdout,300.0,0.88203174301179,0.43904648356850356,-2.747606202791596,0.06022198530261788,16.57826346780211,classical
classical_musopen_12be103565ed__180s,classical_musopen_12be103565ed,classical,discovery,180.0,0.7548340864278762,0.11660623654469444,-2.2167724678287293,0.0982543946024795,12.537318727387847,classical
