track_id,group,source_url,license_type,downloaded_at,redistribution_allowed,notes
classical_musicnet_1727,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Piano Quintet; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2298,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Cello; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2300,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2302,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2303,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2304,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2305,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2307,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2308,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2310,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2313,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: String Quartet; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2314,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: String Quartet; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2315,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: String Quartet; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2325,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2335,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Accompanied Violin; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2336,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Accompanied Violin; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2341,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Accompanied Violin; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2345,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2350,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2359,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2364,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2371,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2372,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2374,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2381,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: String Quartet; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2382,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: String Quartet; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2383,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: String Quartet; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2389,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2390,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2393,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2398,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Accompanied Violin; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2404,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2406,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2411,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2423,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2432,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: String Quartet; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2433,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: String Quartet; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2442,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2444,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2462,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Accompanied Violin; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2463,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Accompanied Violin; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2466,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Accompanied Violin; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2472,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2476,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2477,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2478,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2481,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: String Quartet; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2482,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: String Quartet; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2483,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: String Quartet; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2486,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2491,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2492,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2494,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: String Quartet; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2497,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: String Quartet; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2505,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Wind Octet; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2507,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Wind Octet; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2509,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2514,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2516,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2521,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Accompanied Cello; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2527,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2528,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2529,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2530,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2532,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2533,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2538,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2555,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2557,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2582,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2586,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Accompanied Cello; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2590,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2603,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2608,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2619,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2622,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: String Quartet; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2628,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Accompanied Violin; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2629,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Accompanied Violin; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2633,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2659,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Violin; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2677,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musicnet_2678,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Solo Piano; license: https://creativecommons.org/licenses/by/4.0/
classical_musopen_00d18099ad17,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_05c904fe5b10,classical,https://archive.org/details/musopen-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-dvd-standard-fallback; curated Musopen piano_solo; standard-DVD fallback for unavailable lossless member; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_0b7876dd110e,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_0ddcc98bc949,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_12241f03c895,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_124b2ee448a3,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_12be103565ed,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_1551871968d3,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_19bfd66ce0b8,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_1da5c488f898,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_208080de49cd,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_215977f7d168,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_22818b508e94,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_2431e0d1cb75,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_25c64baa9139,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_267eb0cfe9bf,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_26a41c433b68,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_26b6da893e99,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_281136d63fb7,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_2873bce09ec4,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_28b2abb46028,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_2bb770b12fae,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_2ca1fc27dc8e,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_33730045e3a6,classical,https://archive.org/details/musopen-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-dvd-standard-fallback; curated Musopen piano_solo; standard-DVD fallback for unavailable lossless member; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_373729be509d,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_39eaf7f62acd,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_3d194a9bdaa5,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_3f120e57880d,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_40a2fd43125a,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_414d9c796be3,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_4832911d08b7,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_4ebac9c72c1e,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_5118ccc9f4d0,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_53427878778a,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_5b78471c4c9d,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_5f1728c240a1,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_6288d37e8273,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_631eca7e6359,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_66e009cc7ce8,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_67f1921ea1d2,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_6911e41c184d,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_6c30622a4e97,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_715f07ea34cd,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
