segment_id,track_id,group,split,scale_seconds,input_relative_path,input_sha256,acoustic_relative_path,acoustic_sha256,chroma_relative_path,chroma_sha256,rhythm_relative_path,rhythm_sha256,modulation_relative_path,modulation_sha256,structure_relative_path,structure_sha256,sidecar_relative_path,config_sha256,model_sha256,acoustic_windows,pitch_steps,rhythm_windows,modulation_windows,structure_blocks,structure_boundaries,invalid_acoustic_windows,uncertain_pitch_steps,invalid_rhythm_values,invalid_modulation_windows,status,processed_at,error
classical_musicnet_2147__300s,classical_musicnet_2147,classical,holdout,300.0,features/audio_symmetric_holdout_v2/300s/classical/holdout/classical_musicnet_2147__300s.wav,8663bbc165201a79916d4b771ae92920670b27fc4b6d89ad8203bcd057787390,features/acoustic/300s/classical/holdout/classical_musicnet_2147__300s.npz,a70990bcafea8f179a5bc6ec384b3c73b60e57a2e534844ec327063e8aad7da1,features/chroma/300s/classical/holdout/classical_musicnet_2147__300s.npz,6610ca379ed55fca101a9f447abb6168615b53812bd1571eaafc089f1063e2e0,features/rhythm/300s/classical/holdout/classical_musicnet_2147__300s.npz,50d9338db597b1cb8313ee755801aac62541729b8597ca0f10e874ad9e0c536c,features/modulation/300s/classical/holdout/classical_musicnet_2147__300s.npz,6bb138dfc34d2e8935ce44e33313db335bc161ca00daa00650bcc0044451cf06,features/structure/300s/classical/holdout/classical_musicnet_2147__300s.npz,8eac2f8cecd44c8bfc2967354773bbd9bb467a1e9bc7332e623de28772891b0a,features/manifests/300s/classical/holdout/classical_musicnet_2147__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a0dc5f846e8f7121293a9ff7e9386aad9d5c9377b5e76ae48bd67da2d5322b0d,599,628,599,148,11,12,0,116,182,0,transformed,2026-08-02,
classical_musicnet_2148__180s,classical_musicnet_2148,classical,holdout,180.0,features/audio_symmetric_holdout_v2/180s/classical/holdout/classical_musicnet_2148__180s.wav,2733189b00a6afa6eb56882a2cef9dfc06b4640f2a4f60c200d837ae2e2832b7,features/acoustic/180s/classical/holdout/classical_musicnet_2148__180s.npz,05347a193b8fedf30d7b8432277373af9f506197218e853fda7dfc5b01abc71e,features/chroma/180s/classical/holdout/classical_musicnet_2148__180s.npz,e79b2c417781c61c3d36d2438f7e8d3c98146cab3ebb09ac3a288626c259d959,features/rhythm/180s/classical/holdout/classical_musicnet_2148__180s.npz,b3f6fb681dc5fc83ccf277d522bc4884c1b4653ff7e40d7c4f42c50629691033,features/modulation/180s/classical/holdout/classical_musicnet_2148__180s.npz,1e0eebc41f5c884d817b71af71207e7a632081661056c9e369b3b02b4635dc04,features/structure/180s/classical/holdout/classical_musicnet_2148__180s.npz,e9b958dac42aaede91afab442bff68412e86d06b945e12147485fec1b12986c5,features/manifests/180s/classical/holdout/classical_musicnet_2148__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a0dc5f846e8f7121293a9ff7e9386aad9d5c9377b5e76ae48bd67da2d5322b0d,359,358,359,88,9,10,0,65,181,0,transformed,2026-08-02,
classical_musicnet_2148__300s,classical_musicnet_2148,classical,holdout,300.0,features/audio_symmetric_holdout_v2/300s/classical/holdout/classical_musicnet_2148__300s.wav,a2301b2158a749e9784e8fe3a30bd6b8c1b032a3078dc082ca16c072eb024da4,features/acoustic/300s/classical/holdout/classical_musicnet_2148__300s.npz,c0707153ab0838a878aa76c8992b3d16b12f846cec63edbb6d6a7e46106addbc,features/chroma/300s/classical/holdout/classical_musicnet_2148__300s.npz,63cc0c61523938cfb2edeb1adb49a7cf96a40c3c82f057eaddc07f4810d647ac,features/rhythm/300s/classical/holdout/classical_musicnet_2148__300s.npz,59f8e4e537033fd211762bc0aa7f9bb6c5c6582ce4f9470a455740a5e68bc39e,features/modulation/300s/classical/holdout/classical_musicnet_2148__300s.npz,927a222325b270d1b4c02e8d9f84a4824f6ef635c75c53111ce687f016d62e00,features/structure/300s/classical/holdout/classical_musicnet_2148__300s.npz,da3b3fafdafce368ead0c053b895c4ab6185e14291955960e33afd4e46de6f61,features/manifests/300s/classical/holdout/classical_musicnet_2148__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a0dc5f846e8f7121293a9ff7e9386aad9d5c9377b5e76ae48bd67da2d5322b0d,599,618,599,148,11,12,0,116,375,0,transformed,2026-08-02,
classical_musicnet_2149__180s,classical_musicnet_2149,classical,holdout,180.0,features/audio_symmetric_holdout_v2/180s/classical/holdout/classical_musicnet_2149__180s.wav,508764aacc2008945f71402a509d2b7022dc1651e1fd6416c05f88c12e5e4d1b,features/acoustic/180s/classical/holdout/classical_musicnet_2149__180s.npz,47a3c53ee4df4e2f17b177b047cf625fe75bcfb56f0d562fbff572ed2b584364,features/chroma/180s/classical/holdout/classical_musicnet_2149__180s.npz,8dfccebce1a6be52c8db3dfcba807ff231b29e34c11459c80152c62e65932ffa,features/rhythm/180s/classical/holdout/classical_musicnet_2149__180s.npz,67dfd4b1354fe01981b58eecda84c8162c53113d6789ceaf44e59e1b0d7c2ba4,features/modulation/180s/classical/holdout/classical_musicnet_2149__180s.npz,589e5f6b61672c131f9030441efc733af352d3e40943617f3270ad657af7ceb4,features/structure/180s/classical/holdout/classical_musicnet_2149__180s.npz,ec1e9295ea06c18b1d3be50a3b26a520a9398821bb0ebd6ece66f5b41171e4f8,features/manifests/180s/classical/holdout/classical_musicnet_2149__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a0dc5f846e8f7121293a9ff7e9386aad9d5c9377b5e76ae48bd67da2d5322b0d,359,357,359,88,8,9,0,71,56,0,transformed,2026-08-02,
classical_musicnet_2149__300s,classical_musicnet_2149,classical,holdout,300.0,features/audio_symmetric_holdout_v2/300s/classical/holdout/classical_musicnet_2149__300s.wav,afe0daf7aa416eb848ea777b8dcb981b9f0eafa0ea6856548cccbab43049bfac,features/acoustic/300s/classical/holdout/classical_musicnet_2149__300s.npz,db700802356023bcb9d37e80a0f29080cafe19c79de5c455cbeb39679aaacfbb,features/chroma/300s/classical/holdout/classical_musicnet_2149__300s.npz,a1d51e62bd502bc382169793cf773bcefec56bfff4b325e8c515cbb9d265efd9,features/rhythm/300s/classical/holdout/classical_musicnet_2149__300s.npz,5aac628f2d2c3bea10f513a7ea48c9006508b6ec242e365a017cd85e82523bc6,features/modulation/300s/classical/holdout/classical_musicnet_2149__300s.npz,5c025505548691c7b6ec62f0b06148f2206c6601ab1a9ef9161bdb81c99fb175,features/structure/300s/classical/holdout/classical_musicnet_2149__300s.npz,d115384778e8957d65f0f1e80f3143345c673f24643b6bd62acd33565f638331,features/manifests/300s/classical/holdout/classical_musicnet_2149__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a0dc5f846e8f7121293a9ff7e9386aad9d5c9377b5e76ae48bd67da2d5322b0d,599,595,599,148,14,15,0,137,113,0,transformed,2026-08-02,
classical_musicnet_2150__180s,classical_musicnet_2150,classical,holdout,180.0,features/audio_symmetric_holdout_v2/180s/classical/holdout/classical_musicnet_2150__180s.wav,d23ee8cde939928d9b72ba683df4f2c78ab3700ece50dbb19085d9c02baf333d,features/acoustic/180s/classical/holdout/classical_musicnet_2150__180s.npz,3c893c5036d371cd096f43f0780711c5a0b5b8c659bbe6955d02957593b7e3cd,features/chroma/180s/classical/holdout/classical_musicnet_2150__180s.npz,c4419ddb4f85260234e0d48aa8a787aa08d5ccec5fbaece1f9d2f24a559c92cf,features/rhythm/180s/classical/holdout/classical_musicnet_2150__180s.npz,2672ecc3cba88c06ed6e202e0ee9b03eea98bfca5caf112706b73d8715bb29ef,features/modulation/180s/classical/holdout/classical_musicnet_2150__180s.npz,bd73ed97008a339638b64a195d5135aae2a996f903f3046bdd12ffdecf1fbab8,features/structure/180s/classical/holdout/classical_musicnet_2150__180s.npz,c4a590766fb48b90cdb7bf4decc5983a70967ceb60ee362535e55e82e36d4521,features/manifests/180s/classical/holdout/classical_musicnet_2150__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a0dc5f846e8f7121293a9ff7e9386aad9d5c9377b5e76ae48bd67da2d5322b0d,359,292,359,88,7,8,0,57,241,0,transformed,2026-08-02,
classical_musicnet_2150__300s,classical_musicnet_2150,classical,holdout,300.0,features/audio_symmetric_holdout_v2/300s/classical/holdout/classical_musicnet_2150__300s.wav,015ac0aec840eb1aafc03e9f9c57ab0966b137a57e1d73104d98339b8d76ebce,features/acoustic/300s/classical/holdout/classical_musicnet_2150__300s.npz,be84987209838f1d66a609679e2ffa537c25d6a7f2dc0f1b26fcc111f0665a3d,features/chroma/300s/classical/holdout/classical_musicnet_2150__300s.npz,5295b82738589f394625adade468d7c20619816c47e7b68324e25964caeec1a0,features/rhythm/300s/classical/holdout/classical_musicnet_2150__300s.npz,a9da4cd94d589d2d288e762d9bd13df1b99b655e0b55675b517731a0adc0d131,features/modulation/300s/classical/holdout/classical_musicnet_2150__300s.npz,6ca03311c5502e7b7bc5cf5ccf1aa1a5d297addb110101f210719577e8e54514,features/structure/300s/classical/holdout/classical_musicnet_2150__300s.npz,a5de13014ecfb8b44c372d02c01f1cef50c9671966971c0d62f01b5bb24a1f0c,features/manifests/300s/classical/holdout/classical_musicnet_2150__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a0dc5f846e8f7121293a9ff7e9386aad9d5c9377b5e76ae48bd67da2d5322b0d,599,655,599,148,12,13,0,128,308,0,transformed,2026-08-02,
classical_musicnet_2151__180s,classical_musicnet_2151,classical,holdout,180.0,features/audio_symmetric_holdout_v2/180s/classical/holdout/classical_musicnet_2151__180s.wav,1b574c9899747757418829e18cb0d05fc3132358884cef2c36427c3f687b7cdd,features/acoustic/180s/classical/holdout/classical_musicnet_2151__180s.npz,a15dbf578513a2038b1234c200cf8971c3553d1cae867b17737a3ab9e54acb64,features/chroma/180s/classical/holdout/classical_musicnet_2151__180s.npz,ad509d2048c467fe11573238e87732b45ce007477973d85141c107a3e1eadc83,features/rhythm/180s/classical/holdout/classical_musicnet_2151__180s.npz,d836bf76c7302cc275f96604b45de338f2e56b622eb1b00b268e4330f671beb5,features/modulation/180s/classical/holdout/classical_musicnet_2151__180s.npz,d85e34a96e8b6d98d2b28d86f24eb66b6e547ea510444c0eecf83efdb0258199,features/structure/180s/classical/holdout/classical_musicnet_2151__180s.npz,6f1a4feb0218f6bf33a5197fff92eaf3261574517e0b7a48d92775c042c6db3c,features/manifests/180s/classical/holdout/classical_musicnet_2151__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a0dc5f846e8f7121293a9ff7e9386aad9d5c9377b5e76ae48bd67da2d5322b0d,359,440,359,88,8,9,0,87,200,0,transformed,2026-08-02,
classical_musicnet_2151__300s,classical_musicnet_2151,classical,holdout,300.0,features/audio_symmetric_holdout_v2/300s/classical/holdout/classical_musicnet_2151__300s.wav,ba456840cf52f412cd1db8b41350673752e2162735fb9a8a2dfb51346e595acd,features/acoustic/300s/classical/holdout/classical_musicnet_2151__300s.npz,7b2f21ff983be845cffcb77cca03198d2d653524671461f73dedc5285ac60f3d,features/chroma/300s/classical/holdout/classical_musicnet_2151__300s.npz,c42907aebcd544eac520026a72c172ccf6ec9d0605b4bc0dbe8a9fc84d6ac1eb,features/rhythm/300s/classical/holdout/classical_musicnet_2151__300s.npz,4d5360264475e2ac266bc0180525000af9e84d6cba8040dfb41988c3f8520deb,features/modulation/300s/classical/holdout/classical_musicnet_2151__300s.npz,8d3d4691be22eaa380e4b95f2efadb25f1302d50933964089254faf25e33518d,features/structure/300s/classical/holdout/classical_musicnet_2151__300s.npz,9eac3d43275bf6181d276b43d852aa9682b12125f2b469636a51a1f6c0a57373,features/manifests/300s/classical/holdout/classical_musicnet_2151__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a0dc5f846e8f7121293a9ff7e9386aad9d5c9377b5e76ae48bd67da2d5322b0d,599,728,599,148,14,15,0,153,272,0,transformed,2026-08-02,
classical_musicnet_2154__180s,classical_musicnet_2154,classical,holdout,180.0,features/audio_symmetric_holdout_v2/180s/classical/holdout/classical_musicnet_2154__180s.wav,52cee02c2844b208ff3ae8088dfb7de9d730d61e679675d9dbc746924b8836b2,features/acoustic/180s/classical/holdout/classical_musicnet_2154__180s.npz,d72d9994c6a6617f19f6491d12ff3e8702e5d25fb90bbff67360c468a40e13d2,features/chroma/180s/classical/holdout/classical_musicnet_2154__180s.npz,673cddf859d59bd9ec6265b82704fbec00bf167c2b4bf811cdaf463861114440,features/rhythm/180s/classical/holdout/classical_musicnet_2154__180s.npz,bd90941e1dde0834be13f63112ff20fce2e9716384b1ba9b63d8b0abe2b33b99,features/modulation/180s/classical/holdout/classical_musicnet_2154__180s.npz,8bcb1167ed71f68003a4165f90ba2c24b85836b58d888c69f741eca98bdc9252,features/structure/180s/classical/holdout/classical_musicnet_2154__180s.npz,a509e43241afebf18ed91bc9e96c55429b786598caeb3c0679d1c1c7ab83e8eb,features/manifests/180s/classical/holdout/classical_musicnet_2154__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a0dc5f846e8f7121293a9ff7e9386aad9d5c9377b5e76ae48bd67da2d5322b0d,359,351,359,88,8,9,0,55,125,0,transformed,2026-08-02,
classical_musicnet_2154__300s,classical_musicnet_2154,classical,holdout,300.0,features/audio_symmetric_holdout_v2/300s/classical/holdout/classical_musicnet_2154__300s.wav,00c1712f6d54766d19d6a704143f6e5b07be7f1bc09c8fc5fadfb4a385d05300,features/acoustic/300s/classical/holdout/classical_musicnet_2154__300s.npz,893add83e68aaf1b9ec5d580200f741e4772f38864608777fe19fae5cd5843fe,features/chroma/300s/classical/holdout/classical_musicnet_2154__300s.npz,c764b4bf0657f1ff6929b73790de243f98357b4cf8747c1a39d770dccea5b4ae,features/rhythm/300s/classical/holdout/classical_musicnet_2154__300s.npz,259d67e3ac9ba0e74a405402b6dc9635abc5b34f496284acd93c94e3b1ed444d,features/modulation/300s/classical/holdout/classical_musicnet_2154__300s.npz,abfd79f3085830342f2cab6bcc7bbf0a18b606ef5065bc851be23414027681b6,features/structure/300s/classical/holdout/classical_musicnet_2154__300s.npz,d5b7794c62ca1f4873a7313a6aa205d2029a3275907dc6405ae6980762a48679,features/manifests/300s/classical/holdout/classical_musicnet_2154__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a0dc5f846e8f7121293a9ff7e9386aad9d5c9377b5e76ae48bd67da2d5322b0d,599,611,599,148,12,13,0,107,146,0,transformed,2026-08-02,
classical_musicnet_2155__180s,classical_musicnet_2155,classical,holdout,180.0,features/audio_symmetric_holdout_v2/180s/classical/holdout/classical_musicnet_2155__180s.wav,8b423b5f986d1a9320ec22dff5a38e7bdd3ea9c1526be72923449cd8fc20a8f2,features/acoustic/180s/classical/holdout/classical_musicnet_2155__180s.npz,61df6fd90a3d04dd61b634dba3782c9cd271d5eee5f74d30c7a35d2bf53b2e1f,features/chroma/180s/classical/holdout/classical_musicnet_2155__180s.npz,e39aaa9ad9c3b339211f7db401e63946317b5e08b475737412d3484ebc79c2b9,features/rhythm/180s/classical/holdout/classical_musicnet_2155__180s.npz,5ce42f8d4359788ff44cb551bd3049146007790b233d629fc5552deeb6cb0f11,features/modulation/180s/classical/holdout/classical_musicnet_2155__180s.npz,06cc870396a361416ed19cab31e4e8215f9e505b313daaaac6e0723cf3463547,features/structure/180s/classical/holdout/classical_musicnet_2155__180s.npz,c4c26ff9de150fc3923e7e5bdc4ed4ceaa2aad4e4b15c5a3cb9b3aa7bbb4f355,features/manifests/180s/classical/holdout/classical_musicnet_2155__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a0dc5f846e8f7121293a9ff7e9386aad9d5c9377b5e76ae48bd67da2d5322b0d,359,396,359,88,11,12,0,101,174,0,transformed,2026-08-02,
classical_musicnet_2155__300s,classical_musicnet_2155,classical,holdout,300.0,features/audio_symmetric_holdout_v2/300s/classical/holdout/classical_musicnet_2155__300s.wav,9d313603a1271b11aea192563732bd1ff7d667ca0dfa2d7031dac9497a16a02d,features/acoustic/300s/classical/holdout/classical_musicnet_2155__300s.npz,67f84b4a821a065c8dfe6111d02cc729231c2b996b07f3a76ca9e8d61f6f4b83,features/chroma/300s/classical/holdout/classical_musicnet_2155__300s.npz,7624d7d54108a1b1323e1816087fb9bf04bc7e70aad004df4769a62b4d6b76a9,features/rhythm/300s/classical/holdout/classical_musicnet_2155__300s.npz,d5654063c50bc025e4b345f7d4f7be6da154f00672a383b2004a4c6e1977775e,features/modulation/300s/classical/holdout/classical_musicnet_2155__300s.npz,7416196916c160a2a1d3a31618ab4e7ef3e00922c816d3528c134ab412fa4161,features/structure/300s/classical/holdout/classical_musicnet_2155__300s.npz,51fc9631db5010a5e583169c66acd433d3fbe86d0d4518c3ef02fbbb42627a6a,features/manifests/300s/classical/holdout/classical_musicnet_2155__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a0dc5f846e8f7121293a9ff7e9386aad9d5c9377b5e76ae48bd67da2d5322b0d,599,570,599,148,16,17,0,138,294,0,transformed,2026-08-02,
classical_musicnet_2156__180s,classical_musicnet_2156,classical,holdout,180.0,features/audio_symmetric_holdout_v2/180s/classical/holdout/classical_musicnet_2156__180s.wav,71ec6df40e5720c2617f1df4443dc63cb0717cffae76cdf4820178cca36baddf,features/acoustic/180s/classical/holdout/classical_musicnet_2156__180s.npz,4a5a97460aec148213c96d5dabb24d95c3652da07c49b93f7710fd9d9b715ac4,features/chroma/180s/classical/holdout/classical_musicnet_2156__180s.npz,54a5bc1c666e4ad3b4a7696c4a5e931c25adbf804876ff6d37c44308851079ab,features/rhythm/180s/classical/holdout/classical_musicnet_2156__180s.npz,3323f2836d81e9f25571e4268349ecf18e44f3d3f95c37e77759a8e5c696050d,features/modulation/180s/classical/holdout/classical_musicnet_2156__180s.npz,76d536535e92c09e2df6ede874beea640f7a601b65dcf8192d704ecbf6911f56,features/structure/180s/classical/holdout/classical_musicnet_2156__180s.npz,9d37f3eae1598a9c5c1c1e51c87b499a73df523bce7b642e020986d10807bceb,features/manifests/180s/classical/holdout/classical_musicnet_2156__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a0dc5f846e8f7121293a9ff7e9386aad9d5c9377b5e76ae48bd67da2d5322b0d,359,395,359,88,7,8,0,99,6,0,transformed,2026-08-02,
classical_musicnet_2156__300s,classical_musicnet_2156,classical,holdout,300.0,features/audio_symmetric_holdout_v2/300s/classical/holdout/classical_musicnet_2156__300s.wav,2856a8630d67ff78f816525ec98176544897dd7167d04ee584910e619657c956,features/acoustic/300s/classical/holdout/classical_musicnet_2156__300s.npz,8435c904a76c367ecdcfe792425f3038049cf7cf38ae84fa31bf682b92b71b6f,features/chroma/300s/classical/holdout/classical_musicnet_2156__300s.npz,f5ba2c76c8375ea68a9c7051dbe945c55d44ce7c883ce6a04705bb34641978b4,features/rhythm/300s/classical/holdout/classical_musicnet_2156__300s.npz,2f20d99adafae469b06d69ebe760bd69b37e4d551ab6af6a42e12709a28eeb1a,features/modulation/300s/classical/holdout/classical_musicnet_2156__300s.npz,d6a1eca729dc60c5c46bb1e905f47d47d66dcba1205dc2f4af52be831d9a549e,features/structure/300s/classical/holdout/classical_musicnet_2156__300s.npz,e62b59c8a53cf86e57c82029d6043e94a1569050f2f92a49baa7ef60410d2da1,features/manifests/300s/classical/holdout/classical_musicnet_2156__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a0dc5f846e8f7121293a9ff7e9386aad9d5c9377b5e76ae48bd67da2d5322b0d,383,409,383,94,7,8,0,111,44,0,transformed,2026-08-02,
classical_musicnet_2157__180s,classical_musicnet_2157,classical,holdout,180.0,features/audio_symmetric_holdout_v2/180s/classical/holdout/classical_musicnet_2157__180s.wav,16665ef61e0dcd3d6074a09a661812c2834e2b350f030313d3b96b6b008fc823,features/acoustic/180s/classical/holdout/classical_musicnet_2157__180s.npz,45adf2501e8204130460d5a6a0581a0027d5184e73b3d9819ea2a0c88497597d,features/chroma/180s/classical/holdout/classical_musicnet_2157__180s.npz,2c9ebea682b465627c409552c7e0ce76cb7715f5600aa52c1261877c02a79a79,features/rhythm/180s/classical/holdout/classical_musicnet_2157__180s.npz,64963e2a0546260f67c429a6e13078f615c702f2ed363be8c843dd9a4e608256,features/modulation/180s/classical/holdout/classical_musicnet_2157__180s.npz,96f0d730376e8ae899df97c84c436b5ea69660b9d80ef4a3bd4362a52d31300e,features/structure/180s/classical/holdout/classical_musicnet_2157__180s.npz,7fe0ddf8305e67cd59f03055e891dcfdd42931b67b8b810ead3d93cb984800f6,features/manifests/180s/classical/holdout/classical_musicnet_2157__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a0dc5f846e8f7121293a9ff7e9386aad9d5c9377b5e76ae48bd67da2d5322b0d,359,304,359,88,9,10,0,69,185,0,transformed,2026-08-02,
classical_musicnet_2157__300s,classical_musicnet_2157,classical,holdout,300.0,features/audio_symmetric_holdout_v2/300s/classical/holdout/classical_musicnet_2157__300s.wav,84dca66b398ac39926862205e6b70177c351de0710b62e37f25a264decd6936d,features/acoustic/300s/classical/holdout/classical_musicnet_2157__300s.npz,194ce64452c3453a0ad09ca9d2cfdda818504fb4d25f61d31967900ecb862e2b,features/chroma/300s/classical/holdout/classical_musicnet_2157__300s.npz,8e47b9cfb3697c5605bb6d22dcde061c4abefdd529b7273c3a794c9fc4dc89fd,features/rhythm/300s/classical/holdout/classical_musicnet_2157__300s.npz,5a2ff36fb67ad66867e0207181bba1ab2763e94e1291716472e9c59b3c5bb987,features/modulation/300s/classical/holdout/classical_musicnet_2157__300s.npz,b36f3c132df25fccb8fce8fd5341b6bec69ce2fcc128565dd97f75812e62065e,features/structure/300s/classical/holdout/classical_musicnet_2157__300s.npz,6ffcda01dfed565c3e9fc987a4c55a59f8e3dcf518e276394c8dc80db8888b95,features/manifests/300s/classical/holdout/classical_musicnet_2157__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a0dc5f846e8f7121293a9ff7e9386aad9d5c9377b5e76ae48bd67da2d5322b0d,599,538,599,148,15,16,0,132,370,0,transformed,2026-08-02,
classical_musicnet_2158__180s,classical_musicnet_2158,classical,holdout,180.0,features/audio_symmetric_holdout_v2/180s/classical/holdout/classical_musicnet_2158__180s.wav,258cbd9c78e58a6e3e1fe3ccfd4aace53de4eb8fcaf79b373af7717a77f3f792,features/acoustic/180s/classical/holdout/classical_musicnet_2158__180s.npz,3f652c90ede79d7f632acf5637afe5a179f98791a4d314fc239e9049b18ec928,features/chroma/180s/classical/holdout/classical_musicnet_2158__180s.npz,89a2b45a33db3a91dec41e23409dd5b969ab492bb743c60bbaafd0f60a017cfa,features/rhythm/180s/classical/holdout/classical_musicnet_2158__180s.npz,3b45268a7545114e2f0a1e383607206ea686a4f6b0b7a8f61095a2cdb332bfc0,features/modulation/180s/classical/holdout/classical_musicnet_2158__180s.npz,1de6f4db6f8b54b56f40f663c73a85dc7da422f28cf2e33a0fb97092f1f2fd03,features/structure/180s/classical/holdout/classical_musicnet_2158__180s.npz,7e0439f0e21942f46a6776978f1e7240c1ffeeeb044b8091e5af1a655809491d,features/manifests/180s/classical/holdout/classical_musicnet_2158__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a0dc5f846e8f7121293a9ff7e9386aad9d5c9377b5e76ae48bd67da2d5322b0d,359,380,359,88,9,10,0,58,8,0,transformed,2026-08-02,
classical_musicnet_2158__300s,classical_musicnet_2158,classical,holdout,300.0,features/audio_symmetric_holdout_v2/300s/classical/holdout/classical_musicnet_2158__300s.wav,8c29ee1e294a63a2603d49507b67ea0e8cf01db89426ae64b73fa5f89011c5c8,features/acoustic/300s/classical/holdout/classical_musicnet_2158__300s.npz,2d13226147b9d5372e9204e270e686ff17574de820804d22dcc3d8ae42aa6e67,features/chroma/300s/classical/holdout/classical_musicnet_2158__300s.npz,31565e42915ce0ebdd8df8f188a8ae10e123b312a54a904636f75bbb43471f4c,features/rhythm/300s/classical/holdout/classical_musicnet_2158__300s.npz,423338ad132281f3534e324d5b2125d023a65a38e62aea6654dece641ee570c2,features/modulation/300s/classical/holdout/classical_musicnet_2158__300s.npz,d748af5f53320c924c8bc5b91cb617d73a076fa1c49bcbaf49eb92dc977ca441,features/structure/300s/classical/holdout/classical_musicnet_2158__300s.npz,0b63eebb64980338ec867cb05e9b2a0e263e718df466a2e8accbeaea64ac75c2,features/manifests/300s/classical/holdout/classical_musicnet_2158__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a0dc5f846e8f7121293a9ff7e9386aad9d5c9377b5e76ae48bd67da2d5322b0d,599,635,599,148,13,14,0,88,21,0,transformed,2026-08-02,
classical_musicnet_2159__180s,classical_musicnet_2159,classical,holdout,180.0,features/audio_symmetric_holdout_v2/180s/classical/holdout/classical_musicnet_2159__180s.wav,5ca8341adb9bc6ad02000a5dbe4f6427428cd23f77b22230dc044e0648ef1281,features/acoustic/180s/classical/holdout/classical_musicnet_2159__180s.npz,0b75731e2424d70d74c09d09228bbe71b6d411f087854d2fd93c37c40b91219b,features/chroma/180s/classical/holdout/classical_musicnet_2159__180s.npz,f6b60102cda456b05ab9485ef349d084508877843b0805aee766ab96ef552815,features/rhythm/180s/classical/holdout/classical_musicnet_2159__180s.npz,552c49d73cd0290409b0d462ce68fcfdf811a0b98c6494783287d17390c47695,features/modulation/180s/classical/holdout/classical_musicnet_2159__180s.npz,72257faa93041797ddbf5b4a5ed1bafc6c9fb5002d1da09f959603a518c19226,features/structure/180s/classical/holdout/classical_musicnet_2159__180s.npz,0dc5e6d71c849ffd74757b7b2ab7f2fa0c09ebef29baec67354bb991a00e5fdb,features/manifests/180s/classical/holdout/classical_musicnet_2159__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a0dc5f846e8f7121293a9ff7e9386aad9d5c9377b5e76ae48bd67da2d5322b0d,359,375,359,88,7,8,0,80,17,0,transformed,2026-08-02,
classical_musicnet_2159__300s,classical_musicnet_2159,classical,holdout,300.0,features/audio_symmetric_holdout_v2/300s/classical/holdout/classical_musicnet_2159__300s.wav,e2f464b7d2255e3da7cbab4acda87aa7d4ef613853ecbb0413ea300fc4233290,features/acoustic/300s/classical/holdout/classical_musicnet_2159__300s.npz,ea0e27270cb1ea5eea16c38fd86ff95e8903381a7c781a24db4736953f4444b1,features/chroma/300s/classical/holdout/classical_musicnet_2159__300s.npz,c221dfb05d5a125aeb0d24248c9ca2d5ba20aac0b9f83e517a2b53567f1b8287,features/rhythm/300s/classical/holdout/classical_musicnet_2159__300s.npz,1919f60fc8bdd4386123776c40464d4742d8322fdc78e5b4bbca9c893be29c16,features/modulation/300s/classical/holdout/classical_musicnet_2159__300s.npz,6ad07ba18e06257a74db797bf7af057e8c498866a21c00a1fe14330d65179069,features/structure/300s/classical/holdout/classical_musicnet_2159__300s.npz,5d93ca5228f1b95cef8e10e6f5d45a3e3da6ac743d8419ff681c0775f00c7dfb,features/manifests/300s/classical/holdout/classical_musicnet_2159__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a0dc5f846e8f7121293a9ff7e9386aad9d5c9377b5e76ae48bd67da2d5322b0d,599,596,599,148,12,13,0,112,39,0,transformed,2026-08-02,
