segment_id,track_id,group,split,scale_seconds,modality,scale_bars,scale_label,eligible_scales,effective_seconds,h1_max_persistence,h1_total_persistence,h1_dominance,h1_gap,h1_count,h1_prominent_count,distance_scale,h1_surrogate_excess,null_h1_max_median,null_h1_dominance_median,null_h1_gap_median,surrogate_percentile,period_seconds,period_frames,delay_frames,embedding_span_seconds,available_cycles,point_count,landmark_count
classical_musopen_39eaf7f62acd__300s,classical_musopen_39eaf7f62acd,classical,discovery,300.0,rhythm,0,multiscale_mean,4,291.5,0.10080550611019135,2.0134244859218597,0.0504730750748911,0.006781741976737976,62.0,0.75,10.38662375936634,-0.0030231624841690063,0.10382866859436035,0.053745566745130334,0.013236641883850098,0.525,,,,,,542.75,64.0
classical_musopen_39eaf7f62acd__300s,classical_musopen_39eaf7f62acd,classical,discovery,300.0,rhythm,4,4_bars,1,291.5,0.09150087833404541,1.7424688339233398,0.05251220369205812,0.0010685324668884277,56.0,0.0,10.429856857002473,-0.020116567611694336,0.11161744594573975,0.059750922463770686,0.02689296007156372,0.2,5.9443359375,12.0,2.0,7.0,48.583333333333336,569.0,64.0
classical_musopen_39eaf7f62acd__300s,classical_musopen_39eaf7f62acd,classical,discovery,300.0,rhythm,8,8_bars,1,291.5,0.11119681596755981,2.476776421070099,0.04489578268817534,0.013779282569885254,70.0,1.0,10.545836751097317,0.016089439392089844,0.09510737657546997,0.04477297160869633,0.009566426277160645,0.9,11.888671875,24.0,3.0,10.5,24.291666666666668,562.0,64.0
classical_musopen_39eaf7f62acd__300s,classical_musopen_39eaf7f62acd,classical,discovery,300.0,rhythm,16,16_bars,1,291.5,0.10868227481842041,1.9454072713851929,0.05586607823308644,0.005603790283203125,58.0,2.0,10.437567855819097,0.006581604480743408,0.102100670337677,0.058676857186247294,0.00622713565826416,0.7,23.77734375,48.0,6.0,21.0,12.145833333333334,541.0,64.0
classical_musopen_39eaf7f62acd__300s,classical_musopen_39eaf7f62acd,classical,discovery,300.0,rhythm,32,32_bars,1,291.5,0.09184205532073975,1.8890454173088074,0.04861823568624453,0.006675362586975098,64.0,0.0,10.133233573546477,-0.014647126197814941,0.10648918151855469,0.05178151572180704,0.010260045528411865,0.3,47.5546875,95.0,12.0,42.0,6.136842105263158,499.0,64.0
classical_musopen_5118ccc9f4d0__300s,classical_musopen_5118ccc9f4d0,classical,discovery,300.0,acoustic,0,multiscale_mean,4,299.5,0.07347330451011658,1.2480177730321884,0.061598732278662444,0.004770427942276001,49.25,0.0,10.395627325638024,-0.00665794312953949,0.08013124763965607,0.053503132760081354,0.006703555583953857,0.42500000000000004,,,,,,550.0,64.0
classical_musopen_5118ccc9f4d0__300s,classical_musopen_5118ccc9f4d0,classical,discovery,300.0,acoustic,4,4_bars,1,299.5,0.0771602988243103,0.9652761816978455,0.07993598131530746,0.0068705081939697266,36.0,0.0,10.52413808247885,-0.002455294132232666,0.07961559295654297,0.055133991644455295,0.0030407309532165527,0.4,7.430389404296875,15.0,2.0,7.0,39.93333333333333,585.0,64.0
classical_musopen_5118ccc9f4d0__300s,classical_musopen_5118ccc9f4d0,classical,discovery,300.0,acoustic,8,8_bars,1,299.5,0.07330673933029175,1.1682860255241394,0.0627472534368486,0.0036403536796569824,45.0,0.0,10.64847606507808,-0.008680641651153564,0.08198738098144531,0.05014204998003189,0.00949108600616455,0.5,14.86077880859375,30.0,4.0,14.0,19.966666666666665,571.0,64.0
classical_musopen_5118ccc9f4d0__300s,classical_musopen_5118ccc9f4d0,classical,discovery,300.0,acoustic,16,16_bars,1,299.5,0.06491750478744507,1.0982113480567932,0.05911203239914792,0.005774736404418945,56.0,0.0,10.234105180858919,-0.02080446481704712,0.08572196960449219,0.05813198026918898,0.009943842887878418,0.2,29.7215576171875,59.0,7.0,24.5,10.152542372881356,550.0,64.0
classical_musopen_5118ccc9f4d0__300s,classical_musopen_5118ccc9f4d0,classical,discovery,300.0,acoustic,32,32_bars,1,299.5,0.07850867509841919,1.7602975368499756,0.04459966196334582,0.0027961134910583496,60.0,0.0,10.175789974136253,0.005308628082275391,0.0732000470161438,0.05060450914664925,0.004338562488555908,0.6,59.443115234375,119.0,15.0,52.5,5.033613445378151,494.0,64.0
classical_musopen_5118ccc9f4d0__300s,classical_musopen_5118ccc9f4d0,classical,discovery,300.0,rhythm,0,multiscale_mean,4,299.5,0.09486915171146393,1.7196589261293411,0.05636549538867747,0.01002638041973114,57.75,0.25,12.178932248953203,-0.0010494142770767212,0.09591856598854065,0.04965294883599866,0.006445020437240601,0.525,,,,,,550.0,64.0
classical_musopen_5118ccc9f4d0__300s,classical_musopen_5118ccc9f4d0,classical,discovery,300.0,rhythm,4,4_bars,1,299.5,0.10246783494949341,1.6897388696670532,0.0606412249779658,0.02108663320541382,54.0,1.0,12.21235316343446,0.004317522048950195,0.09815031290054321,0.050387840864912894,0.007157385349273682,0.6,7.430389404296875,15.0,2.0,7.0,39.93333333333333,585.0,64.0
classical_musopen_5118ccc9f4d0__300s,classical_musopen_5118ccc9f4d0,classical,discovery,300.0,rhythm,8,8_bars,1,299.5,0.09682399034500122,2.207843780517578,0.04385454768104248,0.010792553424835205,65.0,0.0,12.179717440536459,0.0003809332847595215,0.0964430570602417,0.04878534722797809,0.004543125629425049,0.6,14.86077880859375,30.0,4.0,14.0,19.966666666666665,571.0,64.0
classical_musopen_5118ccc9f4d0__300s,classical_musopen_5118ccc9f4d0,classical,discovery,300.0,rhythm,16,16_bars,1,299.5,0.0982736349105835,1.6358445882797241,0.06007516582851514,0.005455315113067627,62.0,0.0,12.503080308612912,0.013584554195404053,0.08468908071517944,0.04754756163334527,0.00532156229019165,0.7,29.7215576171875,59.0,7.0,24.5,10.152542372881356,550.0,64.0
classical_musopen_5118ccc9f4d0__300s,classical_musopen_5118ccc9f4d0,classical,discovery,300.0,rhythm,32,32_bars,1,299.5,0.08191114664077759,1.345208466053009,0.06089104306718644,0.00277101993560791,50.0,0.0,11.820578083228984,-0.022480666637420654,0.10439181327819824,0.0518910456177584,0.008758008480072021,0.2,59.443115234375,119.0,15.0,52.5,5.033613445378151,494.0,64.0
classical_musopen_53427878778a__300s,classical_musopen_53427878778a,classical,discovery,300.0,acoustic,0,multiscale_mean,4,299.5,0.10347147285938263,1.3520019501447678,0.07708479146242235,0.02190522849559784,46.5,0.5,9.967550967589654,0.020618602633476257,0.08285287022590637,0.05071447109628785,0.00762726366519928,0.825,,,,,,558.75,64.0
classical_musopen_53427878778a__300s,classical_musopen_53427878778a,classical,discovery,300.0,acoustic,4,4_bars,1,299.5,0.109119713306427,1.2715229392051697,0.08581812403214514,0.034514665603637695,48.0,1.0,9.816629673320467,0.020418167114257812,0.08870154619216919,0.05784197433503131,0.012647688388824463,1.0,5.9443359375,12.0,2.0,7.0,49.916666666666664,585.0,64.0
classical_musopen_53427878778a__300s,classical_musopen_53427878778a,classical,discovery,300.0,acoustic,8,8_bars,1,299.5,0.07448327541351318,1.0742860436439514,0.06933281489990112,0.004127383232116699,42.0,0.0,9.976047835745273,-0.007482469081878662,0.08196574449539185,0.04542761490985547,0.004056572914123535,0.3,11.888671875,24.0,3.0,10.5,24.958333333333332,578.0,64.0
classical_musopen_53427878778a__300s,classical_musopen_53427878778a,classical,discovery,300.0,acoustic,16,16_bars,1,299.5,0.1376768946647644,1.4247243404388428,0.0966340580819706,0.04635351896286011,45.0,1.0,10.024067156793539,0.055746376514434814,0.08193051815032959,0.05435974986749398,0.006818532943725586,1.0,23.77734375,48.0,6.0,21.0,12.479166666666666,557.0,64.0
classical_musopen_53427878778a__300s,classical_musopen_53427878778a,classical,discovery,300.0,acoustic,32,32_bars,1,299.5,0.09260600805282593,1.6374744772911072,0.05655416883567255,0.0026253461837768555,51.0,0.0,10.053459204499337,0.013792335987091064,0.07881367206573486,0.04522854527277065,0.006986260414123535,1.0,47.5546875,95.0,12.0,42.0,6.3052631578947365,515.0,64.0
classical_musopen_53427878778a__300s,classical_musopen_53427878778a,classical,discovery,300.0,rhythm,0,multiscale_mean,4,299.5,0.08927106857299805,1.8303973078727722,0.04912506464451006,0.012978687882423401,58.5,0.25,9.395751651518149,0.0025767385959625244,0.08669432997703552,0.040080386388813886,0.007756829261779785,0.44999999999999996,,,,,,558.75,64.0
classical_musopen_53427878778a__300s,classical_musopen_53427878778a,classical,discovery,300.0,rhythm,4,4_bars,1,299.5,0.07101559638977051,1.3578318357467651,0.05230073012002561,0.0017578601837158203,46.0,0.0,9.249013573806785,-0.017259955406188965,0.08827555179595947,0.04433193593323608,0.008209168910980225,0.1,5.9443359375,12.0,2.0,7.0,49.916666666666664,585.0,64.0
classical_musopen_53427878778a__300s,classical_musopen_53427878778a,classical,discovery,300.0,rhythm,8,8_bars,1,299.5,0.07256388664245605,1.7971605062484741,0.04037696487885285,0.0010085105895996094,57.0,0.0,9.485827553473442,-0.020380377769470215,0.09294426441192627,0.03888871870425872,0.01073920726776123,0.1,11.888671875,24.0,3.0,10.5,24.958333333333332,578.0,64.0
classical_musopen_53427878778a__300s,classical_musopen_53427878778a,classical,discovery,300.0,rhythm,16,16_bars,1,299.5,0.12308424711227417,1.9565250277519226,0.06290962056013148,0.042894601821899414,61.0,1.0,9.452821779461589,0.04016143083572388,0.08292281627655029,0.0380373019006319,0.0039014220237731934,1.0,23.77734375,48.0,6.0,21.0,12.479166666666666,557.0,64.0
classical_musopen_53427878778a__300s,classical_musopen_53427878778a,classical,discovery,300.0,rhythm,32,32_bars,1,299.5,0.09042054414749146,2.210071861743927,0.040912943019030285,0.00625377893447876,70.0,0.0,9.39534369933078,0.0077858567237854,0.08263468742370605,0.03906358901712884,0.008177518844604492,0.6,47.5546875,95.0,12.0,42.0,6.3052631578947365,515.0,64.0
classical_musopen_631eca7e6359__300s,classical_musopen_631eca7e6359,classical,discovery,300.0,acoustic,0,multiscale_mean,4,299.5,0.09987308084964752,2.599264696240425,0.03861001833008835,0.006156116724014282,76.0,0.75,8.308098311651733,0.017880260944366455,0.08199281990528107,0.038211283319998,0.0055291056632995605,0.8999999999999999,,,,,,546.5,64.0
classical_musopen_631eca7e6359__300s,classical_musopen_631eca7e6359,classical,discovery,300.0,acoustic,4,4_bars,1,299.5,0.1004830002784729,2.576736271381378,0.03899622999625195,0.004677295684814453,70.0,1.0,8.235167744386942,0.022716283798217773,0.07776671648025513,0.036446083197763844,0.0038808584213256836,1.0,8.17333984375,16.0,2.0,7.0,37.4375,585.0,64.0
classical_musopen_631eca7e6359__300s,classical_musopen_631eca7e6359,classical,discovery,300.0,acoustic,8,8_bars,1,299.5,0.10047245025634766,2.451518177986145,0.04098376718498699,0.011347532272338867,77.0,1.0,8.267026967689654,0.016003310680389404,0.08446913957595825,0.03972534687984712,0.00686490535736084,0.9,16.3466796875,33.0,4.0,14.0,18.151515151515152,571.0,64.0
classical_musopen_631eca7e6359__300s,classical_musopen_631eca7e6359,classical,discovery,300.0,acoustic,16,16_bars,1,299.5,0.10489410161972046,2.5272350907325745,0.04150547845919415,0.004979610443115234,71.0,1.0,8.322619586116332,0.02001655101776123,0.08487755060195923,0.04004996952553338,0.00815272331237793,0.9,32.693359375,65.0,8.0,28.0,9.215384615384615,543.0,64.0
classical_musopen_631eca7e6359__300s,classical_musopen_631eca7e6359,classical,discovery,300.0,acoustic,32,32_bars,1,299.5,0.09364277124404907,2.841569244861603,0.03295459767992031,0.0036200284957885742,86.0,0.0,8.407578948414006,0.012784898281097412,0.08085787296295166,0.03662373367684766,0.003217935562133789,0.8,65.38671875,131.0,16.0,56.0,4.572519083969466,487.0,64.0
classical_musopen_631eca7e6359__300s,classical_musopen_631eca7e6359,classical,discovery,300.0,rhythm,0,multiscale_mean,4,299.5,0.09631963074207306,1.6707259714603424,0.05862942429396524,0.01983889937400818,53.25,0.25,11.251927876943533,0.0024877339601516724,0.09383189678192139,0.0640150961377165,0.012243062257766724,0.6000000000000001,,,,,,546.5,64.0
classical_musopen_631eca7e6359__300s,classical_musopen_631eca7e6359,classical,discovery,300.0,rhythm,4,4_bars,1,299.5,0.0884903073310852,1.5169713497161865,0.058333538960799125,0.01645338535308838,48.0,0.0,11.080047504572029,-0.005749046802520752,0.09423935413360596,0.06872294568848338,0.01171809434890747,0.5,8.17333984375,16.0,2.0,7.0,37.4375,585.0,64.0
classical_musopen_631eca7e6359__300s,classical_musopen_631eca7e6359,classical,discovery,300.0,rhythm,8,8_bars,1,299.5,0.09294396638870239,1.3289822936058044,0.06993619616746446,0.00561678409576416,49.0,0.0,11.225609433713519,0.006985604763031006,0.08595836162567139,0.0661720778467687,0.004462897777557373,0.6,16.3466796875,33.0,4.0,14.0,18.151515151515152,571.0,64.0
classical_musopen_631eca7e6359__300s,classical_musopen_631eca7e6359,classical,discovery,300.0,rhythm,16,16_bars,1,299.5,0.10780060291290283,1.9201615452766418,0.05614142371410306,0.04000508785247803,59.0,1.0,11.406367377638269,0.010552525520324707,0.09724807739257812,0.05900123563225826,0.014920413494110107,0.8,32.693359375,65.0,8.0,28.0,9.215384615384615,543.0,64.0
classical_musopen_631eca7e6359__300s,classical_musopen_631eca7e6359,classical,discovery,300.0,rhythm,32,32_bars,1,299.5,0.0960436463356018,1.9167886972427368,0.05010653833349431,0.01728034019470215,57.0,0.0,11.295687191850323,-0.0018381476402282715,0.09788179397583008,0.06216412538335568,0.017870843410491943,0.5,65.38671875,131.0,16.0,56.0,4.572519083969466,487.0,64.0
classical_musopen_76480b1bf8fd__300s,classical_musopen_76480b1bf8fd,classical,discovery,300.0,acoustic,0,multiscale_mean,4,299.5,0.09700806438922882,1.8853385746479034,0.051532882774826774,0.013521239161491394,64.25,0.25,8.705355292137599,0.01611444354057312,0.0808936208486557,0.041041396650591755,0.008871898055076599,0.9,,,,,,550.0,64.0
classical_musopen_76480b1bf8fd__300s,classical_musopen_76480b1bf8fd,classical,discovery,300.0,acoustic,4,4_bars,1,299.5,0.09953677654266357,2.0224374532699585,0.04921624467630804,0.00523608922958374,62.0,0.0,8.84672261896131,0.009004831314086914,0.09053194522857666,0.046362536639701905,0.014719724655151367,0.9,7.430419921875,15.0,2.0,7.0,39.93333333333333,585.0,64.0
classical_musopen_76480b1bf8fd__300s,classical_musopen_76480b1bf8fd,classical,discovery,300.0,acoustic,8,8_bars,1,299.5,0.11167401075363159,2.1186050176620483,0.05271110462905804,0.02492356300354004,62.0,1.0,8.755376991617375,0.03063368797302246,0.08104032278060913,0.03976961393156976,0.008616268634796143,1.0,14.86083984375,30.0,4.0,14.0,19.966666666666665,571.0,64.0
classical_musopen_76480b1bf8fd__300s,classical_musopen_76480b1bf8fd,classical,discovery,300.0,acoustic,16,16_bars,1,299.5,0.08658796548843384,1.6059560179710388,0.05391677263853644,0.0047261714935302734,64.0,0.0,8.605664524811399,0.009114205837249756,0.07747375965118408,0.03781827980568866,0.009029924869537354,0.8,29.7216796875,59.0,7.0,24.5,10.152542372881356,550.0,64.0
classical_musopen_76480b1bf8fd__300s,classical_musopen_76480b1bf8fd,classical,discovery,300.0,acoustic,32,32_bars,1,299.5,0.09023350477218628,1.7943558096885681,0.05028740915540457,0.019199132919311523,69.0,0.0,8.613657033160312,0.01570504903793335,0.07452845573425293,0.040215156225406695,0.003121674060821533,0.9,59.443359375,119.0,15.0,52.5,5.033613445378151,494.0,64.0
classical_musopen_76480b1bf8fd__300s,classical_musopen_76480b1bf8fd,classical,discovery,300.0,rhythm,0,multiscale_mean,4,299.5,0.08798588812351227,2.079674080014229,0.042382459572986635,0.00881446897983551,68.25,0.25,10.376727920111207,0.002141594886779785,0.08584429323673248,0.041895975956336234,0.006529495120048523,0.55,,,,,,550.0,64.0
classical_musopen_76480b1bf8fd__300s,classical_musopen_76480b1bf8fd,classical,discovery,300.0,rhythm,4,4_bars,1,299.5,0.07075369358062744,2.0261430740356445,0.03492038370207548,0.0025697946548461914,70.0,0.0,10.10270629053299,-0.020080089569091797,0.09083378314971924,0.04837521010531085,0.0076087117195129395,0.1,7.430419921875,15.0,2.0,7.0,39.93333333333333,585.0,64.0
classical_musopen_76480b1bf8fd__300s,classical_musopen_76480b1bf8fd,classical,discovery,300.0,rhythm,8,8_bars,1,299.5,0.08355516195297241,1.8484869003295898,0.045201922685021094,0.00915461778640747,66.0,0.0,10.408504764970326,-0.00028461217880249023,0.0838397741317749,0.04018911109095306,0.003096938133239746,0.5,14.86083984375,30.0,4.0,14.0,19.966666666666665,571.0,64.0
classical_musopen_76480b1bf8fd__300s,classical_musopen_76480b1bf8fd,classical,discovery,300.0,rhythm,16,16_bars,1,299.5,0.09549355506896973,2.3492512702941895,0.04064850630346211,0.010879933834075928,75.0,0.0,10.685812942162698,0.0021477937698364258,0.0933457612991333,0.041437519831286684,0.01248013973236084,0.6,29.7216796875,59.0,7.0,24.5,10.152542372881356,550.0,64.0
classical_musopen_76480b1bf8fd__300s,classical_musopen_76480b1bf8fd,classical,discovery,300.0,rhythm,32,32_bars,1,299.5,0.10214114189147949,2.0948150753974915,0.04875902560138785,0.012653529644012451,62.0,1.0,10.309887682778816,0.026783287525177002,0.07535785436630249,0.037582062797794365,0.0029321908950805664,1.0,59.443359375,119.0,15.0,52.5,5.033613445378151,494.0,64.0
classical_musopen_9e03803778c4__300s,classical_musopen_9e03803778c4,classical,discovery,300.0,acoustic,0,multiscale_mean,4,299.5,0.11916425824165344,1.569026842713356,0.08707467156353658,0.027351871132850647,48.25,1.25,8.631920293785194,0.029119327664375305,0.09004493057727814,0.04207607863340038,0.006894633173942566,0.725,,,,,,546.5,64.0
classical_musopen_9e03803778c4__300s,classical_musopen_9e03803778c4,classical,discovery,300.0,acoustic,4,4_bars,1,299.5,0.08353745937347412,0.9734177589416504,0.08581871309220855,0.010118305683135986,40.0,0.0,8.665690864225605,-0.0068953633308410645,0.09043282270431519,0.0418668691816002,0.006146132946014404,0.2,7.8018798828125,16.0,2.0,7.0,37.4375,585.0,64.0
classical_musopen_9e03803778c4__300s,classical_musopen_9e03803778c4,classical,discovery,300.0,acoustic,8,8_bars,1,299.5,0.1622716784477234,1.0876687169075012,0.14919219053123092,0.09255897998809814,43.0,1.0,8.626286807492644,0.06254899501800537,0.09972268342971802,0.04658645581655403,0.013172924518585205,1.0,15.603759765625,31.0,4.0,14.0,19.322580645161292,571.0,64.0
classical_musopen_9e03803778c4__300s,classical_musopen_9e03803778c4,classical,discovery,300.0,acoustic,16,16_bars,1,299.5,0.09379643201828003,2.3450257778167725,0.039998038787277146,0.003923177719116211,64.0,0.0,8.635821644392776,0.0078200101852417,0.08597642183303833,0.04126310553392592,0.00489497184753418,0.7,31.20751953125,62.0,8.0,28.0,9.661290322580646,543.0,64.0
classical_musopen_9e03803778c4__300s,classical_musopen_9e03803778c4,classical,discovery,300.0,acoustic,32,32_bars,1,299.5,0.13705146312713623,1.8699951171875,0.07328974384342973,0.002807021141052246,46.0,4.0,8.59988185902975,0.053003668785095215,0.08404779434204102,0.03858788400152137,0.0033645033836364746,1.0,62.4150390625,125.0,16.0,56.0,4.792,487.0,64.0
classical_musopen_9e03803778c4__300s,classical_musopen_9e03803778c4,classical,discovery,300.0,rhythm,0,multiscale_mean,4,299.5,0.10553233325481415,1.5840506851673126,0.07499935429925189,0.020114779472351074,50.0,0.25,10.925734129307445,0.019490212202072144,0.086042121052742,0.046786503946976934,0.004868850111961365,0.7250000000000001,,,,,,546.5,64.0
classical_musopen_9e03803778c4__300s,classical_musopen_9e03803778c4,classical,discovery,300.0,rhythm,4,4_bars,1,299.5,0.14401745796203613,1.6368610262870789,0.08798392511593578,0.053877830505371094,46.0,1.0,10.934877251334212,0.06262123584747314,0.08139622211456299,0.04515545708452316,0.006812572479248047,1.0,7.8018798828125,16.0,2.0,7.0,37.4375,585.0,64.0
classical_musopen_9e03803778c4__300s,classical_musopen_9e03803778c4,classical,discovery,300.0,rhythm,8,8_bars,1,299.5,0.09153008460998535,0.7879603505134583,0.11616077452417707,0.016391456127166748,32.0,0.0,11.196703547860038,0.008512318134307861,0.08301776647567749,0.044497923263303554,0.004021108150482178,0.7,15.603759765625,31.0,4.0,14.0,19.322580645161292,571.0,64.0
classical_musopen_9e03803778c4__300s,classical_musopen_9e03803778c4,classical,discovery,300.0,rhythm,16,16_bars,1,299.5,0.08825987577438354,1.7595454454421997,0.05016061165285932,0.0010543465614318848,56.0,0.0,10.92256695873893,-0.001941382884979248,0.09020125865936279,0.043146979568121635,0.005777895450592041,0.5,31.20751953125,62.0,8.0,28.0,9.661290322580646,543.0,64.0
classical_musopen_9e03803778c4__300s,classical_musopen_9e03803778c4,classical,discovery,300.0,rhythm,32,32_bars,1,299.5,0.09832191467285156,2.1518359184265137,0.045692105904035406,0.00913548469543457,66.0,0.0,10.6487887592966,0.008768677711486816,0.08955323696136475,0.0543456558719594,0.0028638243675231934,0.7,62.4150390625,125.0,16.0,56.0,4.792,487.0,64.0
classical_musopen_baea77fb0fba__300s,classical_musopen_baea77fb0fba,classical,discovery,300.0,acoustic,0,multiscale_mean,4,299.5,0.09347718954086304,1.8395435810089111,0.051673419635102996,0.008753165602684021,60.0,0.25,8.679940808407618,0.0034177005290985107,0.09005948901176453,0.042586506157944404,0.007043778896331787,0.65,,,,,,551.75,64.0
classical_musopen_baea77fb0fba__300s,classical_musopen_baea77fb0fba,classical,discovery,300.0,acoustic,4,4_bars,1,299.5,0.08563143014907837,1.5020849108695984,0.05700838183608673,0.004179894924163818,54.0,0.0,8.411745297527872,-0.0014119148254394531,0.08704334497451782,0.048136890581116344,0.002847015857696533,0.5,7.058837890625,14.0,2.0,7.0,42.785714285714285,585.0,64.0
classical_musopen_baea77fb0fba__300s,classical_musopen_baea77fb0fba,classical,discovery,300.0,acoustic,8,8_bars,1,299.5,0.10063594579696655,2.2211013436317444,0.04530902927302531,0.005870938301086426,61.0,1.0,8.682833248665656,0.00570523738861084,0.09493070840835571,0.04487769486384181,0.01382303237915039,0.8,14.11767578125,28.0,4.0,14.0,21.392857142857142,571.0,64.0
classical_musopen_baea77fb0fba__300s,classical_musopen_baea77fb0fba,classical,discovery,300.0,acoustic,16,16_bars,1,299.5,0.08960676193237305,1.5833873748779297,0.05659181281477707,0.0128326416015625,59.0,0.0,8.891399728689667,-0.00015461444854736328,0.08976137638092041,0.036165947156929654,0.005486488342285156,0.5,28.2353515625,56.0,7.0,24.5,10.696428571428571,550.0,64.0
classical_musopen_baea77fb0fba__300s,classical_musopen_baea77fb0fba,classical,discovery,300.0,acoustic,32,32_bars,1,299.5,0.09803462028503418,2.051600694656372,0.04778445461652286,0.01212918758392334,66.0,0.0,8.733784958747275,0.00953209400177002,0.08850252628326416,0.0411654920298898,0.006018579006195068,0.8,56.470703125,113.0,14.0,49.0,5.300884955752212,501.0,64.0
classical_musopen_baea77fb0fba__300s,classical_musopen_baea77fb0fba,classical,discovery,300.0,rhythm,0,multiscale_mean,4,299.5,0.11490906774997711,1.555373653769493,0.0769696058925881,0.02273869514465332,50.5,1.0,9.831575502048173,0.014995530247688293,0.09991353750228882,0.05235094147659328,0.01589946448802948,0.775,,,,,,551.75,64.0
classical_musopen_baea77fb0fba__300s,classical_musopen_baea77fb0fba,classical,discovery,300.0,rhythm,4,4_bars,1,299.5,0.13923382759094238,1.361484944820404,0.10226615293884793,0.013572275638580322,44.0,2.0,9.833426457179051,0.03058004379272461,0.10865378379821777,0.06065445985521756,0.03145337104797363,0.8,7.058837890625,14.0,2.0,7.0,42.785714285714285,585.0,64.0
classical_musopen_baea77fb0fba__300s,classical_musopen_baea77fb0fba,classical,discovery,300.0,rhythm,8,8_bars,1,299.5,0.10441446304321289,1.1637842059135437,0.08971978010412159,0.03560584783554077,52.0,1.0,9.784310366886832,0.0027636289596557617,0.10165083408355713,0.049962800574564724,0.010541796684265137,0.9,14.11767578125,28.0,4.0,14.0,21.392857142857142,571.0,64.0
classical_musopen_baea77fb0fba__300s,classical_musopen_baea77fb0fba,classical,discovery,300.0,rhythm,16,16_bars,1,299.5,0.0866091251373291,1.7360838651657104,0.04988763899897324,0.009348094463348389,56.0,0.0,9.855956044756644,-0.0025524497032165527,0.08916157484054565,0.04672107483790429,0.006989657878875732,0.4,28.2353515625,56.0,7.0,24.5,10.696428571428571,550.0,64.0
classical_musopen_baea77fb0fba__300s,classical_musopen_baea77fb0fba,classical,discovery,300.0,rhythm,32,32_bars,1,299.5,0.12937885522842407,1.9601415991783142,0.06600485152840964,0.0324285626411438,50.0,1.0,9.852609139370166,0.029190897941589355,0.10018795728683472,0.05206543063868652,0.014613032341003418,1.0,56.470703125,113.0,14.0,49.0,5.300884955752212,501.0,64.0
classical_musopen_d2e3d82ad3e8__300s,classical_musopen_d2e3d82ad3e8,classical,discovery,300.0,acoustic,0,multiscale_mean,4,299.5,0.09246093034744263,1.4774219542741776,0.06443537257335281,0.010764732956886292,51.75,0.25,10.075569648744448,0.008943602442741394,0.08351732790470123,0.046003245873135555,0.008975297212600708,0.75,,,,,,537.75,64.0
classical_musopen_d2e3d82ad3e8__300s,classical_musopen_d2e3d82ad3e8,classical,discovery,300.0,acoustic,4,4_bars,1,299.5,0.10472416877746582,1.1973263025283813,0.08746501981650356,0.03326690196990967,41.0,1.0,9.847235261234761,0.01395028829574585,0.09077388048171997,0.051169338934832435,0.004268348217010498,1.0,9.287841796875,19.0,2.0,7.0,31.526315789473685,585.0,64.0
classical_musopen_d2e3d82ad3e8__300s,classical_musopen_d2e3d82ad3e8,classical,discovery,300.0,acoustic,8,8_bars,1,299.5,0.09171032905578613,1.4520758390426636,0.0631580848533708,0.005511760711669922,52.0,0.0,10.036548955068422,0.017712295055389404,0.07399803400039673,0.04361627159931219,0.010642409324645996,0.9,18.57568359375,37.0,5.0,17.5,16.18918918918919,564.0,64.0
classical_musopen_d2e3d82ad3e8__300s,classical_musopen_d2e3d82ad3e8,classical,discovery,300.0,acoustic,16,16_bars,1,299.5,0.09601330757141113,1.5559500455856323,0.06170719159256389,0.003906548023223877,54.0,0.0,10.1079958970139,0.016366660594940186,0.07964664697647095,0.046065635020899075,0.007558643817901611,0.9,37.1513671875,74.0,9.0,31.5,8.094594594594595,536.0,64.0
classical_musopen_d2e3d82ad3e8__300s,classical_musopen_d2e3d82ad3e8,classical,discovery,300.0,acoustic,32,32_bars,1,299.5,0.07739591598510742,1.704335629940033,0.045411194030973,0.0003737211227416992,60.0,0.0,10.310498481660705,-0.012254834175109863,0.08965075016021729,0.04316173793749853,0.013431787490844727,0.2,74.302734375,149.0,19.0,66.5,4.02013422818792,466.0,64.0
classical_musopen_d2e3d82ad3e8__300s,classical_musopen_d2e3d82ad3e8,classical,discovery,300.0,rhythm,0,multiscale_mean,4,299.5,0.10751184821128845,1.5492318868637085,0.06985998333781321,0.0029790401458740234,44.0,1.75,14.347842979869835,-0.007871434092521667,0.11538328230381012,0.07900629265910741,0.01910705864429474,0.5,,,,,,537.75,64.0
classical_musopen_d2e3d82ad3e8__300s,classical_musopen_d2e3d82ad3e8,classical,discovery,300.0,rhythm,4,4_bars,1,299.5,0.14137190580368042,1.7381001710891724,0.08133703002577256,0.002142667770385742,41.0,5.0,14.145847518130545,0.02657240629196167,0.11479949951171875,0.07434386446247841,0.015388548374176025,0.9,9.287841796875,19.0,2.0,7.0,31.526315789473685,585.0,64.0
classical_musopen_d2e3d82ad3e8__300s,classical_musopen_d2e3d82ad3e8,classical,discovery,300.0,rhythm,8,8_bars,1,299.5,0.1218077540397644,1.3507874011993408,0.09017537025561047,0.0029444098472595215,45.0,2.0,14.286628874039364,0.013542652130126953,0.10826510190963745,0.07258857822199237,0.016689538955688477,0.9,18.57568359375,37.0,5.0,17.5,16.18918918918919,564.0,64.0
