segment_id,track_id,group,split,scale_seconds,source_relative_path,output_relative_path,source_duration_seconds,start_seconds,requested_duration_seconds,actual_duration_seconds,sample_rate,channels,dtype,target_lufs,measured_lufs_before,measured_lufs_after,peak_before,peak_after,peak_limited,limiter_gain_db,limited_sample_fraction,used_full_track,padding_applied,sha256,status,processed_at,config_sha256,error
classical_musicnet_2423__300s,classical_musicnet_2423,classical,validation,300.0,classical_music/classical_musicnet_2423.wav,features/audio/300s/classical/validation/classical_musicnet_2423__300s.wav,297.0,0.0,297.0,297.0,22050,1,float32,-15.0,-34.55710024101974,-14.99139976308277,0.1686821430921554,0.859785258769989,True,0.0,0.0007688372767737,True,False,c72ff9977f0102f1fb7aa682b55abaab8874f4d21d8dcbdb7b98624b05832109,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2432__180s,classical_musicnet_2432,classical,validation,180.0,classical_music/classical_musicnet_2432.wav,features/audio/180s/classical/validation/classical_musicnet_2432__180s.wav,193.0,6.5,180.0,180.0,22050,1,float32,-15.0,-18.22461241624524,-15.011508098096575,0.990138053894043,0.8808528184890747,True,0.7214660070088961,0.0032945326278659,False,False,3468307e1842c4eadf8d0b04b1afe05b37378a89a2a0dce7b9742800b8aa8bc6,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2432__300s,classical_musicnet_2432,classical,validation,300.0,classical_music/classical_musicnet_2432.wav,features/audio/300s/classical/validation/classical_musicnet_2432__300s.wav,193.0,0.0,193.0,193.0,22050,1,float32,-15.0,-18.38843870257046,-15.023602555469992,0.990138053894043,0.8847372531890869,True,1.0051412228322365,0.0036351673657373,True,False,b7c87e84cd66896cc17f5dfc7ae465995cc4e77221b1292f921fe347d513ed68,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2433__180s,classical_musicnet_2433,classical,validation,180.0,classical_music/classical_musicnet_2433.wav,features/audio/180s/classical/validation/classical_musicnet_2433__180s.wav,461.0,140.5,180.0,180.0,22050,1,float32,-15.0,-31.8329820573702,-15.001958516187438,0.3231581449508667,0.8716762661933899,True,0.3338593807107148,0.0012799193751574,False,False,2d55964a2bb125d2bd4b29025d391715433fa8f171e09695244e620dfb630c72,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2433__300s,classical_musicnet_2433,classical,validation,300.0,classical_music/classical_musicnet_2433.wav,features/audio/300s/classical/validation/classical_musicnet_2433__300s.wav,461.0,80.5,300.0,300.0,22050,1,float32,-15.0,-32.29446898820204,-15.100730468655678,0.3231581449508667,0.859805166721344,True,0.0,0.0009427059712773,False,False,75deed8baaa6790d8dab40ba3e8935b7f2298e2afa23b70be5562c31b7b21abb,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2442__180s,classical_musicnet_2442,classical,validation,180.0,classical_music/classical_musicnet_2442.wav,features/audio/180s/classical/validation/classical_musicnet_2442__180s.wav,175.0,0.0,175.0,175.0,22050,1,float32,-15.0,-22.99370669362348,-15.002123312059595,0.9188808798789978,0.8724504113197327,True,0.3328490433570987,0.0014066731454486,True,False,b0ca17ca0845f3947d1f83f6658e475ead101207205f16aa3eb104e7d721898a,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2442__300s,classical_musicnet_2442,classical,validation,300.0,classical_music/classical_musicnet_2442.wav,features/audio/300s/classical/validation/classical_musicnet_2442__300s.wav,175.0,0.0,175.0,175.0,22050,1,float32,-15.0,-22.99370669362348,-15.002123312059595,0.9188808798789978,0.8724504113197327,True,0.3328490433570987,0.0014066731454486,True,False,b0ca17ca0845f3947d1f83f6658e475ead101207205f16aa3eb104e7d721898a,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2444__180s,classical_musicnet_2444,classical,validation,180.0,classical_music/classical_musicnet_2444.wav,features/audio/180s/classical/validation/classical_musicnet_2444__180s.wav,770.0,295.0,180.0,180.0,22050,1,float32,-15.0,-23.768530745165155,-14.993274274903024,0.5408432483673096,0.8595970273017883,True,0.0,0.0006860670194003,False,False,4ee9677f8460b8fa8828e7b2f7c6115db366d28210b4106132d404f4d2050137,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2444__300s,classical_musicnet_2444,classical,validation,300.0,classical_music/classical_musicnet_2444.wav,features/audio/300s/classical/validation/classical_musicnet_2444__300s.wav,770.0,235.0,300.0,300.0,22050,1,float32,-15.0,-23.4052113997421,-15.123862610074315,0.9697566628456116,0.8600540161132812,True,0.0,0.0007297052154195,False,False,d5d1f694b8aec6f10c9cc24cf33cec317f8524158e274830df49d39a92be8a95,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2462__180s,classical_musicnet_2462,classical,validation,180.0,classical_music/classical_musicnet_2462.wav,features/audio/180s/classical/validation/classical_musicnet_2462__180s.wav,489.0,154.5,180.0,180.0,22050,1,float32,-15.0,-23.476145913484597,-15.040266460571967,0.6385438442230225,0.8597851991653442,True,0.0,0.0011312673217435,False,False,9f7bbf4c40e251d5b1f842ac49b7c468efeb801afabbfb5ea220fcb81ce923e5,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2462__300s,classical_musicnet_2462,classical,validation,300.0,classical_music/classical_musicnet_2462.wav,features/audio/300s/classical/validation/classical_musicnet_2462__300s.wav,489.0,94.5,300.0,300.0,22050,1,float32,-15.0,-23.975385281399337,-15.001252404386571,0.6385438442230225,0.8677669167518616,True,0.2094969300846703,0.0013414965986394,False,False,40929210057bd3bd428a1112e1b9d1e3544b66c17b884f8cba32c99edfadfe20,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2463__180s,classical_musicnet_2463,classical,validation,180.0,classical_music/classical_musicnet_2463.wav,features/audio/180s/classical/validation/classical_musicnet_2463__180s.wav,309.0,64.5,180.0,180.0,22050,1,float32,-15.0,-20.9641092753925,-15.15997979440619,0.7058363556861877,0.8599444031715393,True,0.0,0.0009498614260519,False,False,758f0c3917bb25fc4338eb17284d1f2b0415e8c7cab91a4d837ebcae7827c73a,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2463__300s,classical_musicnet_2463,classical,validation,300.0,classical_music/classical_musicnet_2463.wav,features/audio/300s/classical/validation/classical_musicnet_2463__300s.wav,309.0,4.5,300.0,300.0,22050,1,float32,-15.0,-21.311068236370232,-15.1712262899975,0.7332431077957153,0.8599444627761841,True,0.0,0.0010792139077853,False,False,6df169c9ec00b654fb549ef7d8227b5b80f088117f283063cd8c9f2f57f9513f,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2466__180s,classical_musicnet_2466,classical,validation,180.0,classical_music/classical_musicnet_2466.wav,features/audio/180s/classical/validation/classical_musicnet_2466__180s.wav,305.0,62.5,180.0,180.0,22050,1,float32,-15.0,-19.193067730430364,-15.106510115337365,0.908875584602356,0.859941840171814,True,0.0,0.0011274880322499,False,False,d6d1d3963540716a95a140b2adde320dd8ac807c36f5a2b7afd56d3c198df905,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2466__300s,classical_musicnet_2466,classical,validation,300.0,classical_music/classical_musicnet_2466.wav,features/audio/300s/classical/validation/classical_musicnet_2466__300s.wav,305.0,2.5,300.0,300.0,22050,1,float32,-15.0,-19.242553581060285,-15.003131061230317,0.9122084379196168,0.8699620962142944,True,0.2704316911247986,0.001372940287226,False,False,387fecb8dafc893d46f2694a05b78746cdb5aeba110f10de4e117ba89b7d2707,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2472__180s,classical_musicnet_2472,classical,validation,180.0,classical_music/classical_musicnet_2472.wav,features/audio/180s/classical/validation/classical_musicnet_2472__180s.wav,215.0,17.5,180.0,180.0,22050,1,float32,-15.0,-23.745771838005627,-15.132306207655413,0.8116701245307922,0.8610019683837891,True,0.0,0.0010854119425547,False,False,302b991b29a4fc24f2e7c5cd5cd9131413beb81f7c9d2745219411adf47b37cc,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2472__300s,classical_musicnet_2472,classical,validation,300.0,classical_music/classical_musicnet_2472.wav,features/audio/300s/classical/validation/classical_musicnet_2472__300s.wav,215.0,0.0,215.0,215.0,22050,1,float32,-15.0,-23.959455804276057,-15.152316580809334,0.8116701245307922,0.8599623441696167,True,0.0,0.0010572166851236,True,False,c5942aeb90f9305534eca651aa982c430f8769dd48963132f37e69e74fc147b4,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2476__180s,classical_musicnet_2476,classical,validation,180.0,classical_music/classical_musicnet_2476.wav,features/audio/180s/classical/validation/classical_musicnet_2476__180s.wav,474.0,147.0,180.0,180.0,22050,1,float32,-15.0,-20.46590651370544,-15.002983892625531,1.0014822483062744,0.8766544461250305,True,0.5281858384763858,0.0014414210128495,False,False,ded0e200971183cd240b8d1dca902c7a248530258b01b820805067fcc3dd5e33,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2476__300s,classical_musicnet_2476,classical,validation,300.0,classical_music/classical_musicnet_2476.wav,features/audio/300s/classical/validation/classical_musicnet_2476__300s.wav,474.0,87.0,300.0,300.0,22050,1,float32,-15.0,-21.33589287742173,-15.00351171538579,1.0014822483062744,0.8773301243782043,True,0.5587855154868837,0.001555857898715,False,False,06d81af69de3682667783d2395e64c6bf2bfa05149761c09804ffec1694576d7,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2477__180s,classical_musicnet_2477,classical,validation,180.0,classical_music/classical_musicnet_2477.wav,features/audio/180s/classical/validation/classical_musicnet_2477__180s.wav,220.0,20.0,180.0,180.0,22050,1,float32,-15.0,-18.884165130942208,-15.09072130077248,0.8911936283111572,0.8599114418029785,True,0.0,0.0012524565381708,False,False,822be5ca3694413cd8a465d73a15e7ebb6175ef3033f97c530c97099f321d89b,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2477__300s,classical_musicnet_2477,classical,validation,300.0,classical_music/classical_musicnet_2477.wav,features/audio/300s/classical/validation/classical_musicnet_2477__300s.wav,220.0,0.0,220.0,220.0,22050,1,float32,-15.0,-19.20003953913809,-15.10151355114597,0.8911936283111572,0.8601393699645996,True,0.0,0.0011950113378684,True,False,05f9710465f0775819026cc14ce5d12e7d4f5e4c274da3adf262d946d3e8cf7a,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2478__180s,classical_musicnet_2478,classical,validation,180.0,classical_music/classical_musicnet_2478.wav,features/audio/180s/classical/validation/classical_musicnet_2478__180s.wav,319.0,69.5,180.0,180.0,22050,1,float32,-15.0,-18.67326635253084,-15.14117409635591,0.8974248170852661,0.8598170280456543,True,0.0,0.0009463340891912,False,False,5be0b82bf8f5dc0a326aa0d323a6936d47b86df353c5004c8c496e1ce633ea7c,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2478__300s,classical_musicnet_2478,classical,validation,300.0,classical_music/classical_musicnet_2478.wav,features/audio/300s/classical/validation/classical_musicnet_2478__300s.wav,319.0,9.5,300.0,300.0,22050,1,float32,-15.0,-18.64891891615468,-15.085819074751589,0.9001463055610657,0.8598421216011047,True,0.0,0.0009730914588057,False,False,cf51c823d5212daf21547d85d11ea4d4f1163b6d1bac5e0885eed7602ca11db3,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2481__180s,classical_musicnet_2481,classical,validation,180.0,classical_music/classical_musicnet_2481.wav,features/audio/180s/classical/validation/classical_musicnet_2481__180s.wav,354.0,87.0,180.0,180.0,22050,1,float32,-15.0,-19.37354293130112,-15.19945776277162,0.7084168195724487,0.8596072196960449,True,0.0,0.0011340388007054,False,False,688209c4853a2b53f920e2847d191c450e77befabf13b51f02e8244876f9f0c6,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2481__300s,classical_musicnet_2481,classical,validation,300.0,classical_music/classical_musicnet_2481.wav,features/audio/300s/classical/validation/classical_musicnet_2481__300s.wav,354.0,27.0,300.0,300.0,22050,1,float32,-15.0,-19.802770037125537,-15.17600543919226,0.7084168195724487,0.8598446249961853,True,0.0,0.0013959183673469,False,False,bffa7d05bf3e65c344074c60f67597fb277d0f98378d1eaec5178f87183cc58c,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2482__180s,classical_musicnet_2482,classical,validation,180.0,classical_music/classical_musicnet_2482.wav,features/audio/180s/classical/validation/classical_musicnet_2482__180s.wav,568.0,194.0,180.0,180.0,22050,1,float32,-15.0,-22.962793939737367,-15.176179857484708,0.5894757509231567,0.8596367835998535,True,0.0,0.0015721844293272,False,False,e6bb57a6a89d93dd0e5ab39b6c4cdbeec6919b6e97bde9a806a98660b89c2be5,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2482__300s,classical_musicnet_2482,classical,validation,300.0,classical_music/classical_musicnet_2482.wav,features/audio/300s/classical/validation/classical_musicnet_2482__300s.wav,568.0,134.0,300.0,300.0,22050,1,float32,-15.0,-20.242092867809507,-14.99873918051136,0.6804835796356201,0.8439699411392212,True,-0.3311730816829854,0.0009779289493575,False,False,2b03ecda57693986f61dd75d9620626e49fd7ac5100822bbfe44d3e3fa61bf8e,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2483__180s,classical_musicnet_2483,classical,validation,180.0,classical_music/classical_musicnet_2483.wav,features/audio/180s/classical/validation/classical_musicnet_2483__180s.wav,367.0,93.5,180.0,180.0,22050,1,float32,-15.0,-21.13802014722175,-14.93366068596852,0.6036392450332642,0.8601366877555847,True,0.0,0.0011133786848072,False,False,b4e2e2499ef024850266e157c1decf2aa51c7412dcdf6fe1f249fd0f5d873a64,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2483__300s,classical_musicnet_2483,classical,validation,300.0,classical_music/classical_musicnet_2483.wav,features/audio/300s/classical/validation/classical_musicnet_2483__300s.wav,367.0,33.5,300.0,300.0,22050,1,float32,-15.0,-21.042883806507447,-15.119466458144933,0.6454935073852539,0.8601391315460205,True,0.0,0.0011579743008314,False,False,2ee1b70ed42c7ea0b94ec967c931ccc0082272c7ce7bb3bc9fcc6f35179effcd,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2486__180s,classical_musicnet_2486,classical,validation,180.0,classical_music/classical_musicnet_2486.wav,features/audio/180s/classical/validation/classical_musicnet_2486__180s.wav,448.0,134.0,180.0,180.0,22050,1,float32,-15.0,-32.25860572329913,-15.009203880934544,0.3185813128948211,0.8847917318344116,True,1.028249186695373,0.0021101033005794,False,False,88493bf27eb37a3aaaa342909ca2c60447dd08c0b30dd3e07b2c3ba064738751,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2486__300s,classical_musicnet_2486,classical,validation,300.0,classical_music/classical_musicnet_2486.wav,features/audio/300s/classical/validation/classical_musicnet_2486__300s.wav,448.0,74.0,300.0,300.0,22050,1,float32,-15.0,-31.042142506791908,-15.010725288139136,0.4384215474128723,0.8840484023094177,True,0.9540893800036904,0.0021567649281934,False,False,b243ca2803c26b91fc226b80bf388b5f41e36add67c6804854b3cc8ced55d303,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2491__180s,classical_musicnet_2491,classical,validation,180.0,classical_music/classical_musicnet_2491.wav,features/audio/180s/classical/validation/classical_musicnet_2491__180s.wav,331.0,75.5,180.0,180.0,22050,1,float32,-15.0,-27.782789913572035,-15.002561922473877,0.4730371236801147,0.8725082874298096,True,0.3541696673031733,0.0016172839506172,False,False,7087bb63939d888ae677e796da3aae89057d6bf7bb5fad78245ab08d16d278b1,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2491__300s,classical_musicnet_2491,classical,validation,300.0,classical_music/classical_musicnet_2491.wav,features/audio/300s/classical/validation/classical_musicnet_2491__300s.wav,331.0,15.5,300.0,300.0,22050,1,float32,-15.0,-28.52480134736207,-15.00356107286515,0.4730371236801147,0.8758659958839417,True,0.4736885844367258,0.0017021919879062,False,False,a39cd054615cce6e7599f1a4bbd491a07cebe6a347d152a00828927c86b2ff58,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2492__180s,classical_musicnet_2492,classical,validation,180.0,classical_music/classical_musicnet_2492.wav,features/audio/180s/classical/validation/classical_musicnet_2492__180s.wav,480.0,150.0,180.0,180.0,22050,1,float32,-15.0,-25.410532099962527,-15.002292384578404,0.598821222782135,0.8751327395439148,True,0.4570504167123097,0.0012297808012093,False,False,bb3c03258260f2e29ef5b5b68638cd4e4a327594329bacf79b4c62bff7a8d98a,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2492__300s,classical_musicnet_2492,classical,validation,300.0,classical_music/classical_musicnet_2492.wav,features/audio/300s/classical/validation/classical_musicnet_2492__300s.wav,480.0,90.0,300.0,300.0,22050,1,float32,-15.0,-26.32970400270933,-15.00478113015378,0.598821222782135,0.8770368695259094,True,0.5331757581067027,0.0014725623582766,False,False,7f4816601f5cf4c87b33bf4a4bde29a06c4b78a2ce7cb217a664185c6e293bdb,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2494__180s,classical_musicnet_2494,classical,validation,180.0,classical_music/classical_musicnet_2494.wav,features/audio/180s/classical/validation/classical_musicnet_2494__180s.wav,297.0,58.5,180.0,180.0,22050,1,float32,-15.0,-17.657618382886046,-15.007372201176016,0.7239179611206055,0.8594541549682617,True,0.0,0.000387251196775,False,False,2c5d9a94645c2b1b6c6de1227b12cf7520c0f5573785e62d1070eccdd3108df8,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2494__300s,classical_musicnet_2494,classical,validation,300.0,classical_music/classical_musicnet_2494.wav,features/audio/300s/classical/validation/classical_musicnet_2494__300s.wav,297.0,0.0,297.0,297.0,22050,1,float32,-15.0,-17.612797538859862,-15.001996162666195,0.7305463552474976,0.8594556450843811,True,0.0,0.0004067889782175,True,False,8458b1329e49a9dd9d28626aac6eab9860640c38e6ecf4f826b25f4fc206d1c1,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2497__180s,classical_musicnet_2497,classical,validation,180.0,classical_music/classical_musicnet_2497.wav,features/audio/180s/classical/validation/classical_musicnet_2497__180s.wav,294.0,57.0,180.0,180.0,22050,1,float32,-15.0,-19.423551202405104,-15.083764950253173,0.7613785266876221,0.8596691489219666,True,0.0,0.0010604686318972,False,False,f9fd471ca0f174fa6e305219bc88a8b2cadd53a5b7fef6228d7578020009dcb6,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2497__300s,classical_musicnet_2497,classical,validation,300.0,classical_music/classical_musicnet_2497.wav,features/audio/300s/classical/validation/classical_musicnet_2497__300s.wav,294.0,0.0,294.0,294.0,22050,1,float32,-15.0,-19.93953858202736,-15.026464771809891,0.7613785266876221,0.8599379062652588,True,0.0,0.0010878183472935,True,False,55250233312f29454d728971519670cc67fe572ed7f56a2bebc164738754482e,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2505__180s,classical_musicnet_2505,classical,validation,180.0,classical_music/classical_musicnet_2505.wav,features/audio/180s/classical/validation/classical_musicnet_2505__180s.wav,489.0,154.5,180.0,180.0,22050,1,float32,-15.0,-28.868593276716695,-14.97440896633973,0.281283438205719,0.8594626784324646,True,0.0,0.0008400100781053,False,False,159f4b81608a82e70e2c2f8abd86bf0b6a4a5f62a027f79b440b22e9ffdfa218,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2505__300s,classical_musicnet_2505,classical,validation,300.0,classical_music/classical_musicnet_2505.wav,features/audio/300s/classical/validation/classical_musicnet_2505__300s.wav,489.0,94.5,300.0,300.0,22050,1,float32,-15.0,-28.20191431273987,-14.983742497098168,0.4072253108024597,0.8596064448356628,True,0.0,0.0009915343915343,False,False,6a0a56705327e54e8c5615508521ee05bf8f4469c4c66f59cfcd5118c9ee5ebf,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2507__180s,classical_musicnet_2507,classical,validation,180.0,classical_music/classical_musicnet_2507.wav,features/audio/180s/classical/validation/classical_musicnet_2507__180s.wav,217.0,18.5,180.0,180.0,22050,1,float32,-15.0,-27.74654432568741,-15.117509004068465,0.440162718296051,0.8601740598678589,True,0.0,0.0014678760393046,False,False,13989399ed67d8729e545cd783df5aa17c6101f6eedfd6c1a742a49eca85259e,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2507__300s,classical_musicnet_2507,classical,validation,300.0,classical_music/classical_musicnet_2507.wav,features/audio/300s/classical/validation/classical_musicnet_2507__300s.wav,217.0,0.0,217.0,217.0,22050,1,float32,-15.0,-27.38159065349584,-15.14320290015949,0.5062102675437927,0.8602567315101624,True,0.0,0.0014090305861207,True,False,407a0d8eb1e9a77662932bb21009617f16ebe14ac708fb63dc080710ecb45a76,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2509__180s,classical_musicnet_2509,classical,validation,180.0,classical_music/classical_musicnet_2509.wav,features/audio/180s/classical/validation/classical_musicnet_2509__180s.wav,484.0,152.0,180.0,180.0,22050,1,float32,-15.0,-26.819395642136527,-15.138727194039411,0.6322846412658691,0.8604957461357117,True,0.0,0.0009755605946082,False,False,9760d124fdd4ebf9cb5945bf9e973f15082e564ea7ab35e560f0db3a97543cc3,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2509__300s,classical_musicnet_2509,classical,validation,300.0,classical_music/classical_musicnet_2509.wav,features/audio/300s/classical/validation/classical_musicnet_2509__300s.wav,484.0,92.0,300.0,300.0,22050,1,float32,-15.0,-27.184114481510417,-15.002335077061243,0.6322846412658691,0.8732078671455383,True,0.3722505694940441,0.0015306122448979,False,False,055f506e560af1e4bf72b274735aafa9d0a8a32305f67d456fada4700fc7ca99,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2514__180s,classical_musicnet_2514,classical,validation,180.0,classical_music/classical_musicnet_2514.wav,features/audio/180s/classical/validation/classical_musicnet_2514__180s.wav,405.0,112.5,180.0,180.0,22050,1,float32,-15.0,-20.421471421260307,-15.00379338541362,0.983331561088562,0.8762755990028381,True,0.5111400358171014,0.0016638951877047,False,False,d1fb6966d602e03c76cc24c42577e9552cab36b5da2b2958360585e5ea23046b,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2514__300s,classical_musicnet_2514,classical,validation,300.0,classical_music/classical_musicnet_2514.wav,features/audio/300s/classical/validation/classical_musicnet_2514__300s.wav,405.0,52.5,300.0,300.0,22050,1,float32,-15.0,-19.826992865767675,-15.006289047307709,0.983331561088562,0.8790820837020874,True,0.6435292826535175,0.0017520786092214,False,False,4f7c3a63f7c6af9cc8e3edfa7ddfb7217c0ceb2c8c3e57470937871d60ea140e,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2516__180s,classical_musicnet_2516,classical,validation,180.0,classical_music/classical_musicnet_2516.wav,features/audio/180s/classical/validation/classical_musicnet_2516__180s.wav,387.0,103.5,180.0,180.0,22050,1,float32,-15.0,-15.162019159121298,-15.021853322049662,0.9928999543190002,0.859456479549408,True,0.0,0.0002181909800957,False,False,94c0e7e44ea9b451b6c4aee1047767e0d4bc338c7197a260c32bf3a9c33ef7d3,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2516__300s,classical_musicnet_2516,classical,validation,300.0,classical_music/classical_musicnet_2516.wav,features/audio/300s/classical/validation/classical_musicnet_2516__300s.wav,387.0,43.5,300.0,300.0,22050,1,float32,-15.0,-15.378548756672378,-15.02611066119735,0.9928999543190002,0.859456479549408,True,0.0,0.000231141345427,False,False,077cc2d69dbd4d02314a4170c44b56313296809b9dbae63b559747093c98f0c6,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
classical_musicnet_2521__180s,classical_musicnet_2521,classical,validation,180.0,classical_music/classical_musicnet_2521.wav,features/audio/180s/classical/validation/classical_musicnet_2521__180s.wav,751.0,285.5,180.0,180.0,22050,1,float32,-15.0,-22.005240675945437,-15.001971991919463,0.8232073783874512,0.869724452495575,True,0.2586971293593034,0.0018112874779541,False,False,faf2ccf5dd002b888471f40af8b853d3e35b5652b8bee4557261ee5c035de9b5,verified_existing,2026-07-18,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
