segment_id,track_id,group,split,scale_seconds,input_relative_path,input_sha256,acoustic_relative_path,acoustic_sha256,chroma_relative_path,chroma_sha256,rhythm_relative_path,rhythm_sha256,modulation_relative_path,modulation_sha256,structure_relative_path,structure_sha256,sidecar_relative_path,config_sha256,model_sha256,acoustic_windows,pitch_steps,rhythm_windows,modulation_windows,structure_blocks,structure_boundaries,invalid_acoustic_windows,uncertain_pitch_steps,invalid_rhythm_values,invalid_modulation_windows,status,processed_at,error
classical_musicnet_2528__180s,classical_musicnet_2528,classical,validation,180.0,features/audio/180s/classical/validation/classical_musicnet_2528__180s.wav,3c8bc983392a322254ea81e33a454b1f989507b7c5b613666f8343a75c14d4a8,features/acoustic/180s/classical/validation/classical_musicnet_2528__180s.npz,c6000f8a29c185c39ffebf7ce099ece3973e0914f501cdc99af595cbe9de0568,features/chroma/180s/classical/validation/classical_musicnet_2528__180s.npz,ac4c49f3f5aab08836eac299fef0ea4e5b8b8e7c5602765204cbc3337b5fde0f,features/four_group/rhythm/180s/classical/validation/classical_musicnet_2528__180s.npz,534e8a347a7d279e5ede7c577e59da0e902b6b586e9cee3acae0a1c06ee1fba2,features/modulation/180s/classical/validation/classical_musicnet_2528__180s.npz,3abd293ca20b732dab4c99593761909917991db7e73ad7f5f929e7b134e79f25,features/four_group/structure/180s/classical/validation/classical_musicnet_2528__180s.npz,07f0c4d93a6832aa4bb3218a882e98916bc7b036bdb5cc7b6a7a15843b09161f,features/manifests/180s/classical/validation/classical_musicnet_2528__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,6f8c5d5ac49ef0ff8aec8bb894728c11869fe04d966efde673dbd92e08da1186,359,367,359,88,6,7,0,50,290,0,transformed,2026-08-02,
classical_musicnet_2528__300s,classical_musicnet_2528,classical,validation,300.0,features/audio/300s/classical/validation/classical_musicnet_2528__300s.wav,e99bdc5855285e09385c96a8eb11657b0777e477c69a6567fac841958fa078d0,features/acoustic/300s/classical/validation/classical_musicnet_2528__300s.npz,f8f440b154caaf736137d8e9c0e9af375ee4248b065a42dead37c1e2550cb362,features/chroma/300s/classical/validation/classical_musicnet_2528__300s.npz,180af9c655a828fe8647f2ff1b8782ff0d3d2dbe20e73115cd44c359e80272a0,features/four_group/rhythm/300s/classical/validation/classical_musicnet_2528__300s.npz,d4fbcda24634abcaecfb0bc7c71bd7f9d288acdff08063485f39e28fbbe9dca9,features/modulation/300s/classical/validation/classical_musicnet_2528__300s.npz,50c7a897039be7312a14724c0ed81161a0df357f68f7c23b2a08958d524915f9,features/four_group/structure/300s/classical/validation/classical_musicnet_2528__300s.npz,ee384d747e05d1e8007fa06a320dd08441c98acfee21179fa1c6eb753c54a180,features/manifests/300s/classical/validation/classical_musicnet_2528__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,6f8c5d5ac49ef0ff8aec8bb894728c11869fe04d966efde673dbd92e08da1186,599,607,599,148,13,14,0,80,480,0,transformed,2026-08-02,
classical_musicnet_2529__180s,classical_musicnet_2529,classical,validation,180.0,features/audio/180s/classical/validation/classical_musicnet_2529__180s.wav,376f4f46a9844a4a9ba68ce6ee304a23acfa9864c7031349d0080371e85e37f6,features/acoustic/180s/classical/validation/classical_musicnet_2529__180s.npz,91fd24618f95aef57d02411942fdddaa63fd6cc13e721e3cb2442e1210efdc7d,features/chroma/180s/classical/validation/classical_musicnet_2529__180s.npz,a37b176698f79ab9b100a1ee0b6716ac816174d84dcad7ba2ab34024b403255d,features/four_group/rhythm/180s/classical/validation/classical_musicnet_2529__180s.npz,aba26a4f2dfb5bb89e2c8415b0204b524e720814f118609c71031fb221422568,features/modulation/180s/classical/validation/classical_musicnet_2529__180s.npz,b675e0a7e2653a8e0e863794fb7e755c2957e66df6a22490e54ce481de94bcb1,features/four_group/structure/180s/classical/validation/classical_musicnet_2529__180s.npz,9311e8faf0f7235ba45f47249dcd4678e481d163b8651e51cae8e720f6b97b34,features/manifests/180s/classical/validation/classical_musicnet_2529__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,6f8c5d5ac49ef0ff8aec8bb894728c11869fe04d966efde673dbd92e08da1186,359,350,359,88,8,9,0,79,138,0,transformed,2026-08-02,
classical_musicnet_2529__300s,classical_musicnet_2529,classical,validation,300.0,features/audio/300s/classical/validation/classical_musicnet_2529__300s.wav,98bb921fdd72208f1a9ccbcb08f92a3f27d26674d172654a13fd58075ec01e9c,features/acoustic/300s/classical/validation/classical_musicnet_2529__300s.npz,881918dd0a91400d5df3c6661a394f3fe0e8d262dc073e4d18d8db27df7f7bb2,features/chroma/300s/classical/validation/classical_musicnet_2529__300s.npz,3d3fe7890bf81036f805d644f634781ea93f58eab68a9502ee1d476b7b560aab,features/four_group/rhythm/300s/classical/validation/classical_musicnet_2529__300s.npz,2475a8d58c85cfd9a5fc087cc6bd62a7f8330e58b98c222caa1802c4566f1810,features/modulation/300s/classical/validation/classical_musicnet_2529__300s.npz,07afc2af4b6d7b5b8004a4988e566d520e00df83bbfa3c51fd9f99256b7412fd,features/four_group/structure/300s/classical/validation/classical_musicnet_2529__300s.npz,5d247247f1bccc5a6284e778487b2ad6c8196694b8069384a2d176d364bceca2,features/manifests/300s/classical/validation/classical_musicnet_2529__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,6f8c5d5ac49ef0ff8aec8bb894728c11869fe04d966efde673dbd92e08da1186,549,523,549,136,13,14,0,123,335,0,transformed,2026-08-02,
classical_musicnet_2530__180s,classical_musicnet_2530,classical,validation,180.0,features/audio/180s/classical/validation/classical_musicnet_2530__180s.wav,5463fb2ee2abb115922cfb92d5e06738e461f7c60d9c51f9ba53110ae61161bb,features/acoustic/180s/classical/validation/classical_musicnet_2530__180s.npz,51a1acbc0d1017c45b90c5a305ea955e22b069dd360ee23c753c9c44c6628754,features/chroma/180s/classical/validation/classical_musicnet_2530__180s.npz,a78b29f8dc8203e57e36dcef4d69f7544a08f395d328cd4e8fea5e7dddc4c2c1,features/four_group/rhythm/180s/classical/validation/classical_musicnet_2530__180s.npz,f0b6637c41d7e9fdcbb3efd7a5b3f204efee15ea41e26d53d18b958321f512e9,features/modulation/180s/classical/validation/classical_musicnet_2530__180s.npz,e22defe2490cff042b2ebb09b28752cf5d4906c9b5af057644fd0950105aa5bd,features/four_group/structure/180s/classical/validation/classical_musicnet_2530__180s.npz,4891b0b41a5d41ffca44a6d9a55187d7bfc4ff184bdbaf50c41be6292537ef8d,features/manifests/180s/classical/validation/classical_musicnet_2530__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,6f8c5d5ac49ef0ff8aec8bb894728c11869fe04d966efde673dbd92e08da1186,359,351,359,88,8,9,0,78,178,0,transformed,2026-08-02,
classical_musicnet_2530__300s,classical_musicnet_2530,classical,validation,300.0,features/audio/300s/classical/validation/classical_musicnet_2530__300s.wav,8193dd473b1a21eec0f9a9a32d81534cea44e72e52d62110663ffdcb68d3a699,features/acoustic/300s/classical/validation/classical_musicnet_2530__300s.npz,7a94dda795c987181c5a9bc3db170b90cf2a1a4dfc1304eaf7372bdbdd50e0aa,features/chroma/300s/classical/validation/classical_musicnet_2530__300s.npz,52cb63472ebabda5d4150d83d9fcbdf17833c3b8087ec901c51c03477ff4f1ea,features/four_group/rhythm/300s/classical/validation/classical_musicnet_2530__300s.npz,bd612a2864a586c7d61ee061f9bdddf0cdf043a208b30d9f3a8b7a85a26f6222,features/modulation/300s/classical/validation/classical_musicnet_2530__300s.npz,15bdcba6653592db1585fe8787bf8d358a8cc37755d8bb6d905632fde024549c,features/four_group/structure/300s/classical/validation/classical_musicnet_2530__300s.npz,1131deae4b006a7395fb6b4de8fd335fafd9293796e8a4230bfc00248a5c9913,features/manifests/300s/classical/validation/classical_musicnet_2530__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,6f8c5d5ac49ef0ff8aec8bb894728c11869fe04d966efde673dbd92e08da1186,599,583,599,148,13,14,0,135,261,0,transformed,2026-08-02,
classical_musicnet_2532__180s,classical_musicnet_2532,classical,validation,180.0,features/audio/180s/classical/validation/classical_musicnet_2532__180s.wav,2c3984bacfc5ccde559c7ae4bf99d6974a01b3e7c89771b97836ca81bca7d725,features/acoustic/180s/classical/validation/classical_musicnet_2532__180s.npz,8e463740020fe64c6ba8c8858395db4d674d8d11a50f17992c49d1674b0a29b7,features/chroma/180s/classical/validation/classical_musicnet_2532__180s.npz,d571fb952045b7fd1004859b2c415e8bff193d9d7b7bba1e63b18249bdba585c,features/four_group/rhythm/180s/classical/validation/classical_musicnet_2532__180s.npz,d0cadeb6b122e7b3d493306586ff5638567bdc4ff37df357d2be21ea5c9f8b0a,features/modulation/180s/classical/validation/classical_musicnet_2532__180s.npz,094f0ac04ea4ac565941b0e715413d50c47f01a1280b8f44d5dd7d55d5405039,features/four_group/structure/180s/classical/validation/classical_musicnet_2532__180s.npz,48b0322b20bdc6b82bdef109986a491e5fe1c0530be96d793dbaa62fa83f8327,features/manifests/180s/classical/validation/classical_musicnet_2532__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,6f8c5d5ac49ef0ff8aec8bb894728c11869fe04d966efde673dbd92e08da1186,359,389,359,88,8,9,0,76,171,0,transformed,2026-08-02,
classical_musicnet_2532__300s,classical_musicnet_2532,classical,validation,300.0,features/audio/300s/classical/validation/classical_musicnet_2532__300s.wav,1a1a0980aeea1ea99fe81ccb15ef5969840fb5796b166c88cda6e06bfd5e1a9f,features/acoustic/300s/classical/validation/classical_musicnet_2532__300s.npz,ca435faf984305bdab4dd619713e1611e42f1f0e69ba38f4fd428b32db5e05aa,features/chroma/300s/classical/validation/classical_musicnet_2532__300s.npz,bf4f059d3bf9670ca186095606d439198edae4fed78ec8404afff59527eb39cb,features/four_group/rhythm/300s/classical/validation/classical_musicnet_2532__300s.npz,5f8681d6d8cb89a27a21da4df2ddd56ccaa8a9a39d50792a334365594fd3178d,features/modulation/300s/classical/validation/classical_musicnet_2532__300s.npz,057f64ec70e15d5852a4e06e969c1ebb417d6b3858c7ac11e9689cb7ac9c2d6d,features/four_group/structure/300s/classical/validation/classical_musicnet_2532__300s.npz,052853485d196b6a8fbf00f05ade04b027b9e67ab4c18ffdbee65135e1806317,features/manifests/300s/classical/validation/classical_musicnet_2532__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,6f8c5d5ac49ef0ff8aec8bb894728c11869fe04d966efde673dbd92e08da1186,599,693,599,148,13,14,0,127,249,0,transformed,2026-08-02,
classical_musicnet_2533__180s,classical_musicnet_2533,classical,validation,180.0,features/audio/180s/classical/validation/classical_musicnet_2533__180s.wav,93fb348260e4c70107fc0a21117094e937d15ccb99ce43c2946ec3334dd05a3c,features/acoustic/180s/classical/validation/classical_musicnet_2533__180s.npz,867bbdea1705fdc972d303f794be573b2f0d08c559b9709077f7e7c3c3caadb2,features/chroma/180s/classical/validation/classical_musicnet_2533__180s.npz,a9afaef5fcec7580c574162ac3196b21f629d11b531c8a6dc50c2ce6ffa4ff47,features/four_group/rhythm/180s/classical/validation/classical_musicnet_2533__180s.npz,cc29b9be8bc8cf2bcb603d9371bf04071f7b9cb6b0e16b15a885d4bfe06b568c,features/modulation/180s/classical/validation/classical_musicnet_2533__180s.npz,007facf8a5e522b2caefb4e8b8428ea15db9486b44ec17928cc61fd8ad54a433,features/four_group/structure/180s/classical/validation/classical_musicnet_2533__180s.npz,6af8f560ecc3632aa4b397fe3114c888143bec7104de498fefb6a6d143b7ad49,features/manifests/180s/classical/validation/classical_musicnet_2533__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,6f8c5d5ac49ef0ff8aec8bb894728c11869fe04d966efde673dbd92e08da1186,359,318,359,88,8,9,0,77,357,0,transformed,2026-08-02,
classical_musicnet_2533__300s,classical_musicnet_2533,classical,validation,300.0,features/audio/300s/classical/validation/classical_musicnet_2533__300s.wav,c4b8cf60d4f34a029c69497edd7bd80ea4d57d035909b6ba6a424f27f4b75051,features/acoustic/300s/classical/validation/classical_musicnet_2533__300s.npz,3c7c745900f30df031ddcfe3bd3793aabf691fab02b77b3a5c9fb66dbc865340,features/chroma/300s/classical/validation/classical_musicnet_2533__300s.npz,8a2683aed9340c32a0043deccc56e313f74a30a2195e101430e038a0cf36f535,features/four_group/rhythm/300s/classical/validation/classical_musicnet_2533__300s.npz,3e03db9f7924893f04051bce7243369e75cdd98ec17ec00993ef79a897847149,features/modulation/300s/classical/validation/classical_musicnet_2533__300s.npz,84a71bf41c06efabe7f066bf1561187a514872f85c5fce1458cdc1ff7e8d1b35,features/four_group/structure/300s/classical/validation/classical_musicnet_2533__300s.npz,ae699ca552760e553f8e65f66e60f1b69e045168678fd1ef92dcfdf9364ede14,features/manifests/300s/classical/validation/classical_musicnet_2533__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,6f8c5d5ac49ef0ff8aec8bb894728c11869fe04d966efde673dbd92e08da1186,599,538,599,148,13,14,0,130,457,0,transformed,2026-08-02,
classical_musicnet_2538__180s,classical_musicnet_2538,classical,validation,180.0,features/audio/180s/classical/validation/classical_musicnet_2538__180s.wav,8ab4e0175b531a846ab48237a7d682de2bde24ebce558852408477c9b865f3a6,features/acoustic/180s/classical/validation/classical_musicnet_2538__180s.npz,cb08fefaebede8c435b5d610c74186825d888a03cba428694aa465033ca534f9,features/chroma/180s/classical/validation/classical_musicnet_2538__180s.npz,14789e437fc51a1e0c88804b6100f099809f2aa6673ea841e312a0f7f3443996,features/four_group/rhythm/180s/classical/validation/classical_musicnet_2538__180s.npz,a0c42c93fce2b239d84d4d386e73fbf39f89af88656eac394bd6aa37fa923b0a,features/modulation/180s/classical/validation/classical_musicnet_2538__180s.npz,ffde4d8d46f972a09caaee29778f26c6caf3a40f5a80239ea259939adadeb98b,features/four_group/structure/180s/classical/validation/classical_musicnet_2538__180s.npz,dd34e052981175a7699d1982e3a060ff1f4b5fc6fa3750e4876c8dfced08ac5c,features/manifests/180s/classical/validation/classical_musicnet_2538__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,6f8c5d5ac49ef0ff8aec8bb894728c11869fe04d966efde673dbd92e08da1186,359,318,359,88,7,8,0,54,117,0,transformed,2026-08-02,
classical_musicnet_2538__300s,classical_musicnet_2538,classical,validation,300.0,features/audio/300s/classical/validation/classical_musicnet_2538__300s.wav,3dc3457555c116f1a793621ca3429b23a0cbd840e699115c0a59a875d519318b,features/acoustic/300s/classical/validation/classical_musicnet_2538__300s.npz,23af4c5a96ded601456b2669704d69283521fbe377cf065b3885f8258e91bf07,features/chroma/300s/classical/validation/classical_musicnet_2538__300s.npz,597b64e1713fa30d0f6c51cc860c0f934806aa768a552505b26a5996726b92bb,features/four_group/rhythm/300s/classical/validation/classical_musicnet_2538__300s.npz,ccd0e0657fae6939a3cf9be4b610f039f2bc5b73200a6a17b322d3c2fb86c9c9,features/modulation/300s/classical/validation/classical_musicnet_2538__300s.npz,3346fc55bd233f4939665aaef0adde69b010220e9faeee6680a861179bfae3e9,features/four_group/structure/300s/classical/validation/classical_musicnet_2538__300s.npz,f7e8212f0b8a408d33b275d383899708d65598b5c4fc7f19b14e98ef1705f4cd,features/manifests/300s/classical/validation/classical_musicnet_2538__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,6f8c5d5ac49ef0ff8aec8bb894728c11869fe04d966efde673dbd92e08da1186,423,352,423,104,10,11,0,65,188,0,transformed,2026-08-02,
classical_musicnet_2555__180s,classical_musicnet_2555,classical,validation,180.0,features/audio/180s/classical/validation/classical_musicnet_2555__180s.wav,b407c7369c7486ed3efd376970e4a531526fc556d39039dd858540c5f4ae9b77,features/acoustic/180s/classical/validation/classical_musicnet_2555__180s.npz,188c4a6f5681e840784ac0aa34b8b6737135fb4e54bfa849ce9e36edfaa60605,features/chroma/180s/classical/validation/classical_musicnet_2555__180s.npz,83208798ebd5cd925934f36544423acc3472f7c8cf72730249d7ba7db8dfee4f,features/four_group/rhythm/180s/classical/validation/classical_musicnet_2555__180s.npz,7bcf02d9ae496ad0a6576c306e06a310c32c603c7c1eb69554bf04b2bbcaf806,features/modulation/180s/classical/validation/classical_musicnet_2555__180s.npz,e5f655ef9f7abee1a6ea64a64c4f5f33d4470ca550dc4158adf26892713ac79b,features/four_group/structure/180s/classical/validation/classical_musicnet_2555__180s.npz,8eac725d75ff9cec03b5b42969066b927fa1a3888ea543c507633a8ab1d53976,features/manifests/180s/classical/validation/classical_musicnet_2555__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,6f8c5d5ac49ef0ff8aec8bb894728c11869fe04d966efde673dbd92e08da1186,359,316,359,88,9,10,0,52,283,0,transformed,2026-08-02,
classical_musicnet_2555__300s,classical_musicnet_2555,classical,validation,300.0,features/audio/300s/classical/validation/classical_musicnet_2555__300s.wav,3244e14d801c64bb5ee832376a566126c2e7ab4acb2449f93c05e5d3740678ef,features/acoustic/300s/classical/validation/classical_musicnet_2555__300s.npz,e22478a3924092ad48f8319d9cd1c4508f8c7784a2b07c2f91f75e6f7b4db25a,features/chroma/300s/classical/validation/classical_musicnet_2555__300s.npz,5e90d26996aff9dd1b50594302680213a440af00b18ea8bc6913386a176d086b,features/four_group/rhythm/300s/classical/validation/classical_musicnet_2555__300s.npz,ea10d0df4bc0b45ae6e731fae8ddef6ffa0c077027837a9c9c0d896fb2676a0b,features/modulation/300s/classical/validation/classical_musicnet_2555__300s.npz,1d48f1dfc03a76391e5dc08411bcb4e8f1b38a3bff8beaee400496c1f3a56731,features/four_group/structure/300s/classical/validation/classical_musicnet_2555__300s.npz,e6469cee2e272a2f858d9b13c7fe69f3a75e018987c476e7f9db93b8f08256b6,features/manifests/300s/classical/validation/classical_musicnet_2555__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,6f8c5d5ac49ef0ff8aec8bb894728c11869fe04d966efde673dbd92e08da1186,445,365,445,110,12,13,0,63,426,1,transformed,2026-08-02,
classical_musicnet_2557__180s,classical_musicnet_2557,classical,validation,180.0,features/audio/180s/classical/validation/classical_musicnet_2557__180s.wav,506da029ea6c42044efe6399870a560bbc69d13fdbe8ba9736586decd180c4b3,features/acoustic/180s/classical/validation/classical_musicnet_2557__180s.npz,f6c6c5042dde6379f02d9a885d56ec1f08adfae7d36f4609a6c8a7efead1ead1,features/chroma/180s/classical/validation/classical_musicnet_2557__180s.npz,444df47bee8de315d79ec3c6df54309bcc24868f0e7b7d015ef18b7ff3c3c016,features/four_group/rhythm/180s/classical/validation/classical_musicnet_2557__180s.npz,f518917155db1a4d8bc06db0fc1c831ee6a82ae21625232a6f5ef0ed44dafb93,features/modulation/180s/classical/validation/classical_musicnet_2557__180s.npz,894e8fb716fa2d839798cb6212ea32295529d93822ae6135c584a3e5bf8ad268,features/four_group/structure/180s/classical/validation/classical_musicnet_2557__180s.npz,9d344d36320ce214d3c8ded6bdd91630cf906c2e692a697d2b38519c045610d8,features/manifests/180s/classical/validation/classical_musicnet_2557__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,6f8c5d5ac49ef0ff8aec8bb894728c11869fe04d966efde673dbd92e08da1186,359,390,359,88,7,8,0,69,50,0,transformed,2026-08-02,
classical_musicnet_2557__300s,classical_musicnet_2557,classical,validation,300.0,features/audio/300s/classical/validation/classical_musicnet_2557__300s.wav,8e07fc6fe1448871753e7b9ec98520c56e72ffe0ecabe55cfe642c85ca73c321,features/acoustic/300s/classical/validation/classical_musicnet_2557__300s.npz,1da4a1f9a72b03d17c8d253c73aaaa637ed0b2dc1dc53def706708e43504abec,features/chroma/300s/classical/validation/classical_musicnet_2557__300s.npz,ccc65ecf4eb4c72ebd682d2f2e7d5a9f25740fad6656999dd66c6a1882bc15b2,features/four_group/rhythm/300s/classical/validation/classical_musicnet_2557__300s.npz,275c87d708d1cea144baaad80c934e6eee85d26a2769858d8a5527809fccc39f,features/modulation/300s/classical/validation/classical_musicnet_2557__300s.npz,56b07062331e2e1c285620338eb35ae82fc7ebbc3d76d5910df6135edd78e7a3,features/four_group/structure/300s/classical/validation/classical_musicnet_2557__300s.npz,dbe6915f71ffc78e631ceebbc1d222c77f93d4b9dbc421a51c4bd9f81ed507ae,features/manifests/300s/classical/validation/classical_musicnet_2557__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,6f8c5d5ac49ef0ff8aec8bb894728c11869fe04d966efde673dbd92e08da1186,599,565,599,148,12,13,0,114,204,0,transformed,2026-08-02,
classical_musicnet_2582__180s,classical_musicnet_2582,classical,validation,180.0,features/audio/180s/classical/validation/classical_musicnet_2582__180s.wav,c481a3ac582fa26f3b802d9bac0ac0cf55a38e6c91e8df028a184b96e5d9d7b1,features/acoustic/180s/classical/validation/classical_musicnet_2582__180s.npz,434b44d1709bf3db71da1648c4adc67432e51110e944352c478efaa126a4f704,features/chroma/180s/classical/validation/classical_musicnet_2582__180s.npz,1fb58e4e47bb917bf8ad45c74154de06bbc47c75b595118a7f6bcdd61494525d,features/four_group/rhythm/180s/classical/validation/classical_musicnet_2582__180s.npz,4837ace8ec8d0e6a485f962122d281c89fe368788e7d08653022327f5e07e0c2,features/modulation/180s/classical/validation/classical_musicnet_2582__180s.npz,1a83e2666137127e02f36334b33f70c672dd6aeac0448ebb552db6eef2919de0,features/four_group/structure/180s/classical/validation/classical_musicnet_2582__180s.npz,2bebae6a3ca8d99e2ca95392ef482cf55f2ab0f44865220346e4a7667afdeec7,features/manifests/180s/classical/validation/classical_musicnet_2582__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,6f8c5d5ac49ef0ff8aec8bb894728c11869fe04d966efde673dbd92e08da1186,359,319,359,88,9,10,0,83,91,0,transformed,2026-08-02,
classical_musicnet_2582__300s,classical_musicnet_2582,classical,validation,300.0,features/audio/300s/classical/validation/classical_musicnet_2582__300s.wav,746331dbb8a3b061e17d691e7df141d92a38098f56768fd5306bea479cf667ae,features/acoustic/300s/classical/validation/classical_musicnet_2582__300s.npz,63d552363e49cee974e4bc2b811f8463ba05ee3248cfe1648d220fdc090813cd,features/chroma/300s/classical/validation/classical_musicnet_2582__300s.npz,9b44b02023135e6790edddc3b168252980033d462d34886872b387e3dc10040f,features/four_group/rhythm/300s/classical/validation/classical_musicnet_2582__300s.npz,fae9364806711f8f331fe1a0230a27486d19fda3d2ee87ebefc93c807920a3fd,features/modulation/300s/classical/validation/classical_musicnet_2582__300s.npz,976af2ed68cdaeca9445830db3c0254822a3e99fad98b7470cd7399608df99d2,features/four_group/structure/300s/classical/validation/classical_musicnet_2582__300s.npz,5fc5bcfc6cbf5b484a1023058af616185b7d152f9b3eaca969a70c4388444a3d,features/manifests/300s/classical/validation/classical_musicnet_2582__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,6f8c5d5ac49ef0ff8aec8bb894728c11869fe04d966efde673dbd92e08da1186,599,532,599,148,15,16,0,128,143,0,transformed,2026-08-02,
classical_musicnet_2586__180s,classical_musicnet_2586,classical,validation,180.0,features/audio/180s/classical/validation/classical_musicnet_2586__180s.wav,1a81c6de9cbdaae60e7ef3293542085b0a97b289e562b68595a8a1f752851b91,features/acoustic/180s/classical/validation/classical_musicnet_2586__180s.npz,a49f3c86e131a4c7ae9035db5f55804bf59e73def46789423c9ac34ca2086425,features/chroma/180s/classical/validation/classical_musicnet_2586__180s.npz,fe1bba282d62cd15c7f7e2a2e90f55b44b8c89f5c8c51a902a3880774e60d3a6,features/four_group/rhythm/180s/classical/validation/classical_musicnet_2586__180s.npz,136f929599fb60d071fb88e9c210021fdd2d33e5b58f08088da4729e2fa49616,features/modulation/180s/classical/validation/classical_musicnet_2586__180s.npz,5067815c3f1cc483cbe5d27d594b6c471724463f21e8559eb54222c3cb5f486b,features/four_group/structure/180s/classical/validation/classical_musicnet_2586__180s.npz,ef5a1ed8155afa0d3e92beebfdf61b7864c6a527363f5ebe2c677e89c7e55d2a,features/manifests/180s/classical/validation/classical_musicnet_2586__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,6f8c5d5ac49ef0ff8aec8bb894728c11869fe04d966efde673dbd92e08da1186,359,333,359,88,9,10,0,61,219,0,transformed,2026-08-02,
classical_musicnet_2586__300s,classical_musicnet_2586,classical,validation,300.0,features/audio/300s/classical/validation/classical_musicnet_2586__300s.wav,a6575c002643329846188452bdd35bbccea8ef5ce01cfe8e9f83f8e4b57ac9c5,features/acoustic/300s/classical/validation/classical_musicnet_2586__300s.npz,4b661be88ff154a1655f22fb25634a53f1af663579e657f2ef2f35dfe7b5dea2,features/chroma/300s/classical/validation/classical_musicnet_2586__300s.npz,09c2dad3ddd6d43b62dce3231b0bd0087cb75012ffc91100a2f20c89e5a32d3f,features/four_group/rhythm/300s/classical/validation/classical_musicnet_2586__300s.npz,9d5b27bab38e815b2b94c89ed8cd2b673094189f5ca6db21da1d0a1ee9fea257,features/modulation/300s/classical/validation/classical_musicnet_2586__300s.npz,e41c6d5c5cafc8bc8ca9f7244a4b2e519ddaf256d46130788f4e8110f3d32182,features/four_group/structure/300s/classical/validation/classical_musicnet_2586__300s.npz,93c5bb4175646e54a1a1f66994b0303dca48752ed042879aa1d17f1ea79f12ef,features/manifests/300s/classical/validation/classical_musicnet_2586__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,6f8c5d5ac49ef0ff8aec8bb894728c11869fe04d966efde673dbd92e08da1186,599,553,599,148,14,15,0,97,498,0,transformed,2026-08-02,
classical_musicnet_2590__180s,classical_musicnet_2590,classical,validation,180.0,features/audio/180s/classical/validation/classical_musicnet_2590__180s.wav,1a94b08dde4e2c45e4efe807148c051c30c9464f2ec83b89c95b44b10c42d1c8,features/acoustic/180s/classical/validation/classical_musicnet_2590__180s.npz,3c76036abf0cbf43f6082caa21d893e4bfd47281f327b91131e6ec3f06fb5ce4,features/chroma/180s/classical/validation/classical_musicnet_2590__180s.npz,e6a5169dd86497774cd49b7aa36467d706ab1f3aab1004005cbcf0126f22698c,features/four_group/rhythm/180s/classical/validation/classical_musicnet_2590__180s.npz,68e9d5126138d63fa8f378ce8e00e213e524118898d99143024b0f23dfb54be4,features/modulation/180s/classical/validation/classical_musicnet_2590__180s.npz,54e47fc157c15d6d0a1f7b236cbbf6054f930722312e54f9d6ce713c21517de5,features/four_group/structure/180s/classical/validation/classical_musicnet_2590__180s.npz,fd3709d72b1f7f26967731ad366c0c7b7b5af32190bc83451bffccec68137604,features/manifests/180s/classical/validation/classical_musicnet_2590__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,6f8c5d5ac49ef0ff8aec8bb894728c11869fe04d966efde673dbd92e08da1186,359,480,359,88,7,8,0,75,398,0,transformed,2026-08-02,
