segment_id,track_id,group,split,scale_seconds,pitch3_h0_observed_persistence_z,pitch3_self_transition_ratio_z,pitch3_directed_recurrence_z,focus_logit,focus_probability,focus_target_band_loss
classical_musicnet_2364__180s,classical_musicnet_2364,classical,discovery,180.0,0.7194666666666673,-0.7801965128306312,-0.38807614571344523,-6.579470787918538,0.0013866584641330862,0.5031576575894395
classical_musicnet_2364__300s,classical_musicnet_2364,classical,discovery,300.0,0.6559843137254903,-0.7644846805592531,-0.4390865803448965,-6.113600684830259,0.002207685029580912,0.48177449619075796
classical_musicnet_2371__180s,classical_musicnet_2371,classical,discovery,180.0,0.5713411764705882,-0.5057352486259757,-0.13850249634912148,-4.679220529564575,0.009200808421733365,0.24687461878235462
classical_musicnet_2371__300s,classical_musicnet_2371,classical,discovery,300.0,0.4232156862745099,-0.521440818153634,-0.12052926073071701,-3.8833816146952653,0.02016606988681262,0.19644559042079682
classical_musicnet_2372__180s,classical_musicnet_2372,classical,discovery,180.0,1.2696470588235296,-0.49297502140175803,-0.47924009134186535,-8.557852491649484,0.0001919943709272165,0.7871745145709568
classical_musicnet_2372__300s,classical_musicnet_2372,classical,discovery,300.0,1.2696470588235296,-0.5618593085777691,-0.4887772901985769,-8.843387033938063,0.00014431222786579121,0.8170971327255924
classical_musicnet_2374__180s,classical_musicnet_2374,classical,discovery,180.0,0.8887529411764706,-0.798923808541272,-0.49246404898667956,-7.600552662658607,0.0004999248791438211,0.6478132083397382
classical_musicnet_2374__300s,classical_musicnet_2374,classical,discovery,300.0,0.8887529411764706,-0.7844451226542097,-0.4833449389785572,-7.544192535645485,0.0005288945046666598,0.6361001865893551
classical_musicnet_2381__180s,classical_musicnet_2381,classical,discovery,180.0,0.6559843137254906,0.04008878132931986,-0.14529852587588526,-2.8722634405978766,0.053541835934769216,0.1854234583004417
classical_musicnet_2381__300s,classical_musicnet_2381,classical,discovery,300.0,1.0792000000000006,-0.13198032385774386,-0.35641689116597897,-5.978678188937058,0.0025257754372847332,0.5038544645219877
classical_musicnet_2382__180s,classical_musicnet_2382,classical,discovery,180.0,0.5713411764705882,-0.29159116504415744,-0.08591620795559334,-3.8033517722969554,0.021809649537076915,0.17608258288289327
classical_musicnet_2382__300s,classical_musicnet_2382,classical,discovery,300.0,0.5713411764705882,-0.29159116504415744,-0.08591620795559334,-3.8033517722969554,0.021809649537076915,0.17608258288289327
classical_musicnet_2383__180s,classical_musicnet_2383,classical,discovery,180.0,0.3174117647058824,-0.6161022764563021,-0.4282198032791049,-3.5020339708550603,0.029254413502201832,0.28603922557532807
classical_musicnet_2383__300s,classical_musicnet_2383,classical,discovery,300.0,0.6559843137254903,-0.5459610006492163,-0.45658464219779404,-5.183251825728903,0.005578441266091234,0.3869326164214057
classical_musicnet_2389__180s,classical_musicnet_2389,classical,discovery,180.0,0.2750901960784316,0.12756816857999748,-0.09304116030489261,-0.2898093078917845,0.42805055229463623,0.0482459170195389
classical_musicnet_2389__300s,classical_musicnet_2389,classical,discovery,300.0,0.8887529411764706,-0.031177653179719884,-0.1762980903627828,-4.525989076060306,0.01070809887922877,0.31931724243801723
classical_musicnet_2390__180s,classical_musicnet_2390,classical,discovery,180.0,0.9945568627450981,-0.563162666597677,-0.36400277337049325,-7.294883316141896,0.0006785434178000065,0.5570648219997848
classical_musicnet_2390__300s,classical_musicnet_2390,classical,discovery,300.0,1.0368784313725496,-0.5359674536442727,-0.4409506825157609,-7.389620313488018,0.0006172491830647335,0.6028423067859313
classical_musicnet_2393__180s,classical_musicnet_2393,classical,discovery,180.0,0.8464313725490198,-0.33289190875726643,-0.44867177471838304,-5.409194145212884,0.004455306567219891,0.41643701649067616
classical_musicnet_2393__300s,classical_musicnet_2393,classical,discovery,300.0,0.9522352941176473,-0.3590252184061655,-0.47495524871186556,-6.128225952705767,0.00217570174580602,0.499735926898959
classical_musicnet_2398__180s,classical_musicnet_2398,classical,discovery,180.0,1.1850039215686277,-0.7804101398231403,-0.41895800554539486,-9.30285459775361,9.115531416498845e-05,0.8226534661074156
classical_musicnet_2398__300s,classical_musicnet_2398,classical,discovery,300.0,1.1426823529411765,-0.6115671331979927,-0.41376178503085365,-8.344694236903537,0.00023759764959920994,0.7038189162495762
classical_musicnet_2404__180s,classical_musicnet_2404,classical,discovery,180.0,0.8464313725490198,-0.12072298279045972,-0.3208379419247989,-4.580320931517174,0.01014757674933688,0.3358224060984229
classical_musicnet_2404__300s,classical_musicnet_2404,classical,discovery,300.0,1.0792000000000006,-0.2241671524881893,-0.29713061462907947,-6.397829341848078,0.001662399688736965,0.4997906289364989
classical_musicnet_2406__180s,classical_musicnet_2406,classical,discovery,180.0,0.8041098039215689,-0.2815580635834412,0.03522768300775226,-5.192478286367699,0.005527491895901642,0.27570843980955345
classical_musicnet_2406__300s,classical_musicnet_2406,classical,discovery,300.0,1.2273254901960784,-0.2715962311938744,-0.1980599462852399,-7.520007395549977,0.0005418348123672638,0.6029291498440305
classical_musicnet_2411__180s,classical_musicnet_2411,classical,discovery,180.0,0.46553725490196113,-0.4086791453262567,-0.272813997103043,-3.5786328348414456,0.02715581214283775,0.2039483252261156
classical_musicnet_2411__300s,classical_musicnet_2411,classical,discovery,300.0,0.46553725490196113,-0.4086791453262567,-0.272813997103043,-3.5786328348414456,0.02715581214283775,0.2039483252261156
classical_musicnet_2423__180s,classical_musicnet_2423,classical,discovery,180.0,0.6983058823529414,-0.47456339242652507,-0.3663130328200378,-5.177548832529619,0.005610166977664572,0.3492087580595438
classical_musicnet_2423__300s,classical_musicnet_2423,classical,discovery,300.0,0.8464313725490198,-0.59945678690502,-0.36978214529870346,-6.5736456628449,0.0013947481960748063,0.47890709327119324
classical_musicnet_2432__180s,classical_musicnet_2432,classical,discovery,180.0,0.46553725490196074,-0.3565402696027645,-0.2592291897075402,-3.3657815986096162,0.033382159726671336,0.18575795717411756
classical_musicnet_2432__300s,classical_musicnet_2432,classical,discovery,300.0,0.3174117647058824,-0.347105122978926,-0.21279401874126164,-2.4785682165656366,0.07737435183556297,0.12953103337660585
classical_musicnet_2433__180s,classical_musicnet_2433,classical,discovery,180.0,0.38089411764705905,0.5285575648616667,0.14479873345834315,0.6563018747948327,0.6584291673092415,0.05970383903626813
classical_musicnet_2433__300s,classical_musicnet_2433,classical,discovery,300.0,0.5713411764705886,0.602033571620674,0.2823505413608876,-0.22482203457268612,0.44403004287356196,0.12552732157375376
classical_musicnet_2442__180s,classical_musicnet_2442,classical,discovery,180.0,0.8464313725490198,-0.4245733016848096,-0.30518984925650294,-5.86948015975276,0.002816386721734401,0.3948742039413426
classical_musicnet_2442__300s,classical_musicnet_2442,classical,discovery,300.0,0.8464313725490198,-0.4245733016848096,-0.30518984925650294,-5.86948015975276,0.002816386721734401,0.3948742039413426
classical_musicnet_2444__180s,classical_musicnet_2444,classical,discovery,180.0,1.1426823529411771,-0.7834251935128752,-0.4960552901943788,-9.027007516999292,0.00012010698974426428,0.8197890823894403
classical_musicnet_2444__300s,classical_musicnet_2444,classical,discovery,300.0,1.2696470588235296,-0.8856094340165552,-0.5533608878057332,-10.17522047618497,3.81014363012306e-05,1.0096113512981217
classical_musicnet_2462__180s,classical_musicnet_2462,classical,discovery,180.0,0.6559843137254903,-0.6472117679299683,-0.46172568122869584,-5.607511588010471,0.003656769907225909,0.431943581157481
classical_musicnet_2462__300s,classical_musicnet_2462,classical,discovery,300.0,0.8464313725490198,-0.6610670460193151,-0.4687972514213086,-6.782530531335504,0.0011321200057502227,0.5418582438305388
classical_musicnet_2463__180s,classical_musicnet_2463,classical,discovery,180.0,1.0792000000000006,-0.4687444529363096,-0.31967712962004696,-7.4174497152834915,0.0006003184977262658,0.5693553172247682
classical_musicnet_2463__300s,classical_musicnet_2463,classical,discovery,300.0,1.2696470588235296,-0.5293773046063379,-0.38733788282544296,-8.758560835573832,0.00015708587403275452,0.766878561415874
classical_musicnet_2466__180s,classical_musicnet_2466,classical,discovery,180.0,0.6983058823529414,-0.43493523787436345,-0.45654994539777394,-4.964095062677221,0.006935826502845417,0.36788245371696204
classical_musicnet_2466__300s,classical_musicnet_2466,classical,discovery,300.0,1.2696470588235296,-0.3885318528340849,-0.4803825869333995,-8.116903728515906,0.00029836227099712463,0.7540850209674481
classical_musicnet_2472__180s,classical_musicnet_2472,classical,discovery,180.0,0.8041098039215689,-0.4460053741919439,-0.3258646685410195,-5.700278405690401,0.00333388210215368,0.38315821384873766
classical_musicnet_2472__300s,classical_musicnet_2472,classical,discovery,300.0,0.9945568627450981,-0.4973553824226937,-0.36010037071991297,-7.019426707773947,0.000893538937085406,0.5307573693614929
classical_musicnet_2476__180s,classical_musicnet_2476,classical,discovery,180.0,0.8041098039215689,-0.35487567698997174,-0.33678044581934913,-5.310440737094264,0.004915467928857421,0.35959966230795093
classical_musicnet_2476__300s,classical_musicnet_2476,classical,discovery,300.0,0.6983058823529414,-0.645950460193506,-0.4489904276628428,-5.8576790052992695,0.002849724949104035,0.44680792772858785
classical_musicnet_2477__180s,classical_musicnet_2477,classical,discovery,180.0,0.8675921568627456,-0.7725135706357399,-0.4184312759270146,-7.402772619054658,0.0006091889999318828,0.5920337498308746
classical_musicnet_2477__300s,classical_musicnet_2477,classical,discovery,300.0,1.1426823529411771,-0.8252969029871838,-0.44089758246453176,-9.231894466224116,9.785807638629357e-05,0.8218692020824075
classical_musicnet_2478__180s,classical_musicnet_2478,classical,discovery,180.0,1.2696470588235296,-0.9743785938627446,-0.49534721988226416,-10.579307819878647,2.5436300351501118e-05,1.0422812572643891
classical_musicnet_2478__300s,classical_musicnet_2478,classical,discovery,300.0,1.1426823529411771,-0.8479884011311694,-0.4815485496154162,-9.306678722477756,9.080742214404932e-05,0.8508077101594559
classical_musicnet_2481__180s,classical_musicnet_2481,classical,discovery,180.0,0.5713411764705886,-0.5775191709661176,-0.3398282675368774,-4.878425664473499,0.007551524271259224,0.3225187664931035
classical_musicnet_2481__300s,classical_musicnet_2481,classical,discovery,300.0,0.6983058823529414,-0.44330090267855904,-0.33658159987792774,-5.061015613766135,0.006299186857121377,0.3295104190533273
classical_musicnet_2482__180s,classical_musicnet_2482,classical,discovery,180.0,0.6983058823529414,-0.2562399266861478,-0.2714811034191941,-4.305767548080621,0.013310955139991013,0.2625191414662562
classical_musicnet_2482__300s,classical_musicnet_2482,classical,discovery,300.0,0.9522352941176473,-0.2769146993129451,-0.24390967243901626,-5.9007532151225295,0.0027299093989888133,0.40674838797320434
classical_musicnet_2483__180s,classical_musicnet_2483,classical,discovery,180.0,0.7617882352941181,-0.6295966868124223,-0.4920235860886096,-6.140025011251865,0.0021502362426605924,0.48894143807349244
classical_musicnet_2483__300s,classical_musicnet_2483,classical,discovery,300.0,0.8464313725490201,-0.6756160862320114,-0.5032119643198092,-6.826188549689491,0.0010838096975593129,0.5625661203561987
classical_musicnet_2486__180s,classical_musicnet_2486,classical,discovery,180.0,1.2696470588235296,-0.21678058972297778,-0.3341559270816915,-7.467894294929045,0.0005708036592979805,0.6636582600298245
classical_musicnet_2486__300s,classical_musicnet_2486,classical,discovery,300.0,1.2696470588235296,-0.14643711975467724,-0.2926462798676701,-7.1926372258534625,0.0007515378033309055,0.6413169477078248
classical_musicnet_2491__180s,classical_musicnet_2491,classical,discovery,180.0,0.1904470588235299,-0.23658610349539963,-0.05144188042126941,-1.3486802628634098,0.20608621642549177,0.053167764546401576
classical_musicnet_2491__300s,classical_musicnet_2491,classical,discovery,300.0,0.6771450980392156,-0.3634466868243774,-0.19167947360619253,-4.674318672322844,0.009245602181379367,0.2587669303052848
classical_musicnet_2492__180s,classical_musicnet_2492,classical,discovery,180.0,0.6983058823529414,-0.7096346584027999,-0.36405075088159694,-6.16983768641898,0.002087209907038218,0.44769742539881485
classical_musicnet_2492__300s,classical_musicnet_2492,classical,discovery,300.0,1.0792000000000002,-0.5846922101857889,-0.3998969095614766,-7.86509512358315,0.00038376546403928524,0.6387209785231208
classical_musicnet_2494__180s,classical_musicnet_2494,classical,discovery,180.0,0.8041098039215689,-0.18321016011155958,-0.31123985147336647,-4.599775452185794,0.009954014526883747,0.31661349131013594
classical_musicnet_2494__300s,classical_musicnet_2494,classical,discovery,300.0,0.8887529411764706,-0.06205054737464151,-0.2858931224771235,-4.599839856570598,0.009953379846074622,0.34653093360414094
classical_musicnet_2497__180s,classical_musicnet_2497,classical,discovery,180.0,0.8464313725490198,-0.3906067699360012,-0.17651648483052845,-5.792389587515579,0.0030414052192020606,0.35404526776686
classical_musicnet_2497__300s,classical_musicnet_2497,classical,discovery,300.0,1.0792000000000006,-0.2604592680385555,-0.17836794304391337,-6.611876070596223,0.0013425030286724321,0.478582454081857
classical_musicnet_2505__180s,classical_musicnet_2505,classical,discovery,180.0,0.6559843137254906,0.11137574040730193,0.10775869685998017,-2.701737068660359,0.06287093338836164,0.16257029632229883
classical_musicnet_2505__300s,classical_musicnet_2505,classical,discovery,300.0,0.888752941176471,0.11719287970868743,-0.058051308122738454,-3.96118123254295,0.01868483889182907,0.29914485669319385
classical_musicnet_2507__180s,classical_musicnet_2507,classical,discovery,180.0,0.5078588235294124,-0.28826327260562773,-0.08032676539748612,-3.4187810116166437,0.03171363957343272,0.14997599846342863
classical_musicnet_2507__300s,classical_musicnet_2507,classical,discovery,300.0,0.5078588235294124,-0.41096626140187575,-0.1319734340042772,-3.909591336241916,0.019654642673459528,0.18960163783447706
classical_musicnet_2509__180s,classical_musicnet_2509,classical,discovery,180.0,1.2696470588235296,-0.6956696525694788,-0.49277770098346785,-9.405513233919507,8.226247568346391e-05,0.8784647277928085
classical_musicnet_2509__300s,classical_musicnet_2509,classical,discovery,300.0,1.2696470588235296,-0.7242346513046871,-0.4687393929991609,-9.538303924385117,7.203373833479591e-05,0.8831908898829534
classical_musicnet_2514__180s,classical_musicnet_2514,classical,discovery,180.0,0.6983058823529414,-0.38849884278928165,-0.43920485149857685,-4.77721939463217,0.008349083331702747,0.34733912954403795
classical_musicnet_2514__300s,classical_musicnet_2514,classical,discovery,300.0,1.2273254901960788,-0.49552622067768737,-0.4713052999503656,-8.323745408693076,0.00024262632280012717,0.7485341199888119
classical_musicnet_2516__180s,classical_musicnet_2516,classical,discovery,180.0,0.888752941176471,-0.9070941553703659,-0.3652292800452829,-8.12201174262573,0.0002968425693396596,0.6660090764023531
classical_musicnet_2516__300s,classical_musicnet_2516,classical,discovery,300.0,1.2273254901960784,-0.6200438235237864,-0.44683488719811143,-8.861321212310184,0.00014174754001517075,0.7888474743001126
classical_musicnet_2521__180s,classical_musicnet_2521,classical,discovery,180.0,1.036878431372549,-0.5371032967435669,-0.35427654728451363,-7.438948895101848,0.000587557393781131,0.5735617016126263
classical_musicnet_2521__300s,classical_musicnet_2521,classical,discovery,300.0,1.185003921568628,-0.42637485733556474,-0.44288749302157565,-7.797845910560009,0.00041044999768286597,0.6792980120746962
classical_musicnet_2527__180s,classical_musicnet_2527,classical,discovery,180.0,1.0792000000000006,-0.6199153471831377,-0.45533719740244716,-7.9851164394653855,0.0003403769512435176,0.6739447961388633
classical_musicnet_2527__300s,classical_musicnet_2527,classical,discovery,300.0,0.8464313725490198,-0.6335682858469994,-0.46220079619869864,-6.669977797100211,0.001266820044810906,0.5266794158527918
classical_musicnet_2528__180s,classical_musicnet_2528,classical,discovery,180.0,1.0792000000000002,-0.19084013572382996,-0.3299529719670359,-6.240446758045053,0.0019451934516744838,0.503683563135675
classical_musicnet_2528__300s,classical_musicnet_2528,classical,discovery,300.0,1.1850039215686277,-0.2645009529129672,-0.40796619942394674,-7.133285301064043,0.0007974566550181523,0.6249743535596137
classical_musicnet_2529__180s,classical_musicnet_2529,classical,discovery,180.0,0.8041098039215689,-0.3773247823804589,-0.42497101097873596,-5.35977365379199,0.004679965203079818,0.3949461227131457
classical_musicnet_2529__300s,classical_musicnet_2529,classical,discovery,300.0,1.0792000000000006,-0.39120322520581224,-0.4236826652366122,-7.037068473525655,0.0008779272852200963,0.5788709556487698
classical_musicnet_2530__180s,classical_musicnet_2530,classical,discovery,180.0,0.8464313725490198,-0.4524392995731016,-0.34766903032788615,-5.9651420860346915,0.0025601089120414517,0.41633105651547025
classical_musicnet_2530__300s,classical_musicnet_2530,classical,discovery,300.0,1.1426823529411771,-0.46585086233945855,-0.36564564474192934,-7.755039221271557,0.00042839379361652417,0.6312598315106565
classical_musicnet_2532__180s,classical_musicnet_2532,classical,discovery,180.0,0.7617882352941178,-0.4524392995731016,-0.4283763562728963,-5.425786455501971,0.004382313928498334,0.3957240397571414
classical_musicnet_2532__300s,classical_musicnet_2532,classical,discovery,300.0,1.0368784313725496,-0.4217224945275742,-0.39760968360093474,-6.930203347743438,0.0009768468515255438,0.5477629308767452
classical_musicnet_2533__180s,classical_musicnet_2533,classical,discovery,180.0,0.6983058823529414,-0.39292548979739234,-0.046650493462807176,-4.997606695141817,0.00670878055007304,0.25449993500595103
classical_musicnet_2533__300s,classical_musicnet_2533,classical,discovery,300.0,1.2273254901960784,-0.429100550641451,-0.10863374476007545,-8.230043503823783,0.0002664537186484986,0.6279227788073728
classical_musicnet_2538__180s,classical_musicnet_2538,classical,discovery,180.0,0.5290196078431374,-0.8775379408281682,-0.37571425594179764,-5.8760068715183715,0.0027981161000343387,0.4708678296763266
classical_musicnet_2538__300s,classical_musicnet_2538,classical,discovery,300.0,0.7194666666666673,-0.9075449037402904,-0.3419343939932214,-7.140118315935618,0.0007920304972560808,0.563464603257624
classical_musicnet_2555__180s,classical_musicnet_2555,classical,discovery,180.0,1.0792000000000002,-0.7824704265111257,-0.5084500610079418,-8.643200905889628,0.00017629052529398158,0.7755711847776835
classical_musicnet_2555__300s,classical_musicnet_2555,classical,discovery,300.0,1.0792000000000006,-0.7897645371682149,-0.4974991343350561,-8.679582312289222,0.0001699931663087157,0.7750692964008654
classical_musicnet_2557__180s,classical_musicnet_2557,classical,discovery,180.0,0.7194666666666673,-0.7432962646423574,-0.4554149603734551,-6.389285363414434,0.001676640130038609,0.5075817705653792
classical_musicnet_2557__300s,classical_musicnet_2557,classical,discovery,300.0,0.9945568627450981,-0.5156103825752514,-0.41929922308911116,-7.065974177018169,0.0008529347776106518,0.5574053868723327
classical_musicnet_2582__180s,classical_musicnet_2582,classical,discovery,180.0,1.0792000000000006,-0.4326013629811984,-0.41347287486029427,-7.216861164218052,0.000733564523294687,0.5877271462218842
classical_musicnet_2582__300s,classical_musicnet_2582,classical,discovery,300.0,0.8464313725490198,-0.410608506759504,-0.4287683735616654,-5.747096931609761,0.003181877390770918,0.43045227681110293
classical_musicnet_2586__180s,classical_musicnet_2586,classical,discovery,180.0,0.5078588235294124,-0.38810004576152407,-0.36525319305923026,-3.6933046570116863,0.024285165932724517,0.23969815099183986
classical_musicnet_2586__300s,classical_musicnet_2586,classical,discovery,300.0,1.0368784313725496,-0.22378097780327108,-0.2529034056255329,-6.16998718203198,0.0020868985527596287,0.45712698467593027
classical_musicnet_2590__180s,classical_musicnet_2590,classical,discovery,180.0,0.9945568627450981,0.6125446648343277,0.3810549193808447,-2.720637230094134,0.061766527558363794,0.35837229381519925
classical_musicnet_2590__300s,classical_musicnet_2590,classical,discovery,300.0,0.9522352941176473,0.4437452816905007,0.04007797433534658,-3.008182549134631,0.047057578865669046,0.33167096277979385
classical_musicnet_2603__180s,classical_musicnet_2603,classical,discovery,180.0,0.8887529411764706,-0.5072907371544005,-0.3071399686229597,-6.466179064905877,0.001552741790749459,0.4490512851500255
classical_musicnet_2603__300s,classical_musicnet_2603,classical,discovery,300.0,0.9522352941176473,-0.4329265750564758,-0.2633987177481987,-6.548528093895679,0.0014301738175140199,0.452738936498327
classical_musicnet_2608__180s,classical_musicnet_2608,classical,discovery,180.0,1.1426823529411765,-0.21061537594620916,-0.010484473447036527,-6.861402836102001,0.0010463475199984408,0.494572536542153
classical_musicnet_2608__300s,classical_musicnet_2608,classical,discovery,300.0,1.2696470588235296,-0.16768422887592782,-0.24368739323605257,-7.30737967030895,0.0006701225060467534,0.63156094036199
classical_musicnet_2619__180s,classical_musicnet_2619,classical,discovery,180.0,0.3174117647058824,-0.2182866053735896,-0.30276977084430745,-1.8891970874140853,0.13133604412501793,0.12419475828141202
classical_musicnet_2619__300s,classical_musicnet_2619,classical,discovery,300.0,0.9522352941176476,-0.31145512884229526,-0.3841741660535881,-5.97430712607352,0.0025368118561457844,0.4547443274299859
classical_musicnet_2622__180s,classical_musicnet_2622,classical,discovery,180.0,1.2696470588235296,-0.24239055918824545,-0.44624942775405024,-7.518271213047115,0.000542775842549297,0.7061576814133385
classical_musicnet_2622__300s,classical_musicnet_2622,classical,discovery,300.0,1.2696470588235296,-0.23075462132547386,-0.443972013132379,-7.470381141720064,0.0005693867288694099,0.7031515081666587
classical_musicnet_2628__180s,classical_musicnet_2628,classical,discovery,180.0,0.1269647058823529,-0.8058025451163754,-0.41068916823062884,-3.1906368883473286,0.03951959757994732,0.3412867487761884
classical_musicnet_2628__300s,classical_musicnet_2628,classical,discovery,300.0,0.1269647058823529,-0.8058025451163754,-0.41068916823062884,-3.1906368883473286,0.03951959757994732,0.3412867487761884
classical_musicnet_2629__180s,classical_musicnet_2629,classical,discovery,180.0,0.9945568627450981,-0.4413152229795111,-0.4362424127279229,-6.744018308181414,0.0011765186245536363,0.5378263380309048
classical_musicnet_2629__300s,classical_musicnet_2629,classical,discovery,300.0,1.2273254901960784,-0.40173246613191427,-0.46798959441591875,-7.929988510967976,0.0003596611438723212,0.7166219884159614
classical_musicnet_2633__180s,classical_musicnet_2633,classical,discovery,180.0,0.8041098039215689,-0.9661374471108028,-0.4802748547043559,-7.813953655599556,0.0004038941855065885,0.6957125934743883
classical_musicnet_2633__300s,classical_musicnet_2633,classical,discovery,300.0,0.8464313725490198,-0.8786517363947752,-0.48408372921629,-7.692073238434074,0.00045622266590786026,0.6655230715617467
classical_musicnet_2659__180s,classical_musicnet_2659,classical,discovery,180.0,0.2750901960784316,-0.8925414222842293,-0.12424612426162492,-4.574841782307464,0.01020276060431616,0.3434328041659512
classical_musicnet_2659__300s,classical_musicnet_2659,classical,discovery,300.0,0.2750901960784316,-0.8925414222842293,-0.12424612426162492,-4.574841782307464,0.01020276060431616,0.3434328041659512
classical_musicnet_2677__180s,classical_musicnet_2677,classical,discovery,180.0,1.0368784313725496,-0.7938015292300004,-0.4857980863532874,-8.453675127839942,0.0002130703381138567,0.7415191165651717
classical_musicnet_2677__300s,classical_musicnet_2677,classical,discovery,300.0,1.0368784313725496,-0.8808361199413538,-0.5084773204783609,-8.808983090938625,0.00014936277720463653,0.8017625741176827
classical_musicnet_2678__180s,classical_musicnet_2678,classical,discovery,180.0,1.2696470588235296,-0.6012238240123747,-0.4695350845172333,-9.019246922656317,0.00012104260431222588,0.8257908611390974
classical_musicnet_2678__300s,classical_musicnet_2678,classical,discovery,300.0,1.2696470588235296,-0.6544255630542967,-0.5208164215929324,-9.21720823751458,9.930570383303413e-05,0.870430805878451
classical_musopen_00d18099ad17__180s,classical_musopen_00d18099ad17,classical,holdout,180.0,0.8464313725490198,-0.14401006642891478,-0.3453748701229086,-4.665896922114062,0.009323066134021526,0.3458716185791546
classical_musopen_00d18099ad17__300s,classical_musopen_00d18099ad17,classical,holdout,300.0,1.2273254901960784,-0.24712965012851504,-0.4301395185311449,-7.297589871549094,0.0006767106266272624,0.6646817299472026
classical_musopen_05c904fe5b10__180s,classical_musopen_05c904fe5b10,classical,validation,180.0,0.6136627450980398,-0.5426972101334189,-0.395486801449436,-4.951946203291001,0.007020007678438003,0.3444475141757082
classical_musopen_05c904fe5b10__300s,classical_musopen_05c904fe5b10,classical,validation,300.0,0.8041098039215689,-0.5693414259182449,-0.45647936791741783,-6.15317831573564,0.0021221983518647743,0.472495170011953
classical_musopen_0b7876dd110e__180s,classical_musopen_0b7876dd110e,classical,validation,180.0,1.1850039215686277,-0.28076484829701714,-0.40118441552292144,-7.20534342095271,0.0007420560693560264,0.6260181938315201
classical_musopen_0b7876dd110e__300s,classical_musopen_0b7876dd110e,classical,validation,300.0,1.1850039215686277,-0.356669950508742,-0.430447315220245,-7.510343170082062,0.0005470937321135966,0.6546095233314134
classical_musopen_0ddcc98bc949__180s,classical_musopen_0ddcc98bc949,classical,discovery,180.0,0.38089411764705905,-0.8347177857236431,-0.4143043115631166,-4.804340720636344,0.008127503845038207,0.40931570851317267
classical_musopen_0ddcc98bc949__300s,classical_musopen_0ddcc98bc949,classical,discovery,300.0,0.38089411764705905,-0.8347177857236431,-0.4143043115631166,-4.804340720636344,0.008127503845038207,0.40931570851317267
classical_musopen_12241f03c895__180s,classical_musopen_12241f03c895,classical,discovery,180.0,0.6136627450980398,-1.2601267179577278,-0.43016079782352995,-7.959011989132404,0.0003493761486517845,0.807430020008999
classical_musopen_12241f03c895__300s,classical_musopen_12241f03c895,classical,discovery,300.0,0.6136627450980398,-1.2601267179577278,-0.43016079782352995,-7.959011989132404,0.0003493761486517845,0.807430020008999
classical_musopen_124b2ee448a3__180s,classical_musopen_124b2ee448a3,classical,holdout,180.0,0.5078588235294124,-0.26307717755948135,-0.36495164646693645,-3.1663281686954265,0.04045270200664965,0.20904674668215253
classical_musopen_124b2ee448a3__300s,classical_musopen_124b2ee448a3,classical,holdout,300.0,0.6983058823529414,-0.2744540740756535,-0.4044780663607854,-4.314219870783784,0.013200399692025444,0.30655222053780506
classical_musopen_12be103565ed__180s,classical_musopen_12be103565ed,classical,discovery,180.0,0.6559843137254903,-0.4812363043032837,-0.4150871859820349,-4.931678816056408,0.007162706988896145,0.3477162066613597
classical_musopen_12be103565ed__300s,classical_musopen_12be103565ed,classical,discovery,300.0,0.8464313725490198,-0.6132874341020456,-0.4396090811803423,-6.596077328870614,0.0013638521608287438,0.5091473468776574
classical_musopen_1551871968d3__180s,classical_musopen_1551871968d3,classical,discovery,180.0,0.1904470588235299,-0.750008348451648,-0.31896483917685137,-3.3759393316477544,0.03305594112768586,0.2898898697111106
classical_musopen_1551871968d3__300s,classical_musopen_1551871968d3,classical,discovery,300.0,0.1904470588235299,-0.750008348451648,-0.31896483917685137,-3.3759393316477544,0.03305594112768586,0.2898898697111106
classical_musopen_19bfd66ce0b8__180s,classical_musopen_19bfd66ce0b8,classical,discovery,180.0,-0.08464313725490168,-1.0099104291177203,-0.273411594519913,-2.877050571429562,0.05329976539254492,0.4188634557839667
classical_musopen_19bfd66ce0b8__300s,classical_musopen_19bfd66ce0b8,classical,discovery,300.0,-0.08464313725490168,-1.0099104291177203,-0.273411594519913,-2.877050571429562,0.05329976539254492,0.4188634557839667
classical_musopen_1da5c488f898__180s,classical_musopen_1da5c488f898,classical,validation,180.0,0.888752941176471,-0.3194084306626927,-0.23479504678194832,-5.711190758551288,0.0032978187066601103,0.373445180078579
classical_musopen_1da5c488f898__300s,classical_musopen_1da5c488f898,classical,validation,300.0,0.6136627450980398,-0.3691199658871085,-0.2270965365785872,-4.306627212805136,0.013299669220720007,0.23890089656048716
classical_musopen_208080de49cd__180s,classical_musopen_208080de49cd,classical,holdout,180.0,0.6559843137254903,-0.2693198848786115,-0.36819888962173764,-4.062274467482973,0.016918664010247525,0.2730156447243705
classical_musopen_208080de49cd__300s,classical_musopen_208080de49cd,classical,holdout,300.0,0.888752941176471,-0.2604592680385555,-0.38947265648062573,-5.383159832482103,0.004572283164361475,0.40465942889233775
classical_musopen_215977f7d168__180s,classical_musopen_215977f7d168,classical,validation,180.0,1.1850039215686277,-0.6144664256640378,-0.36892389658350055,-8.628900606653689,0.00017882919030045463,0.7239281205700768
classical_musopen_215977f7d168__300s,classical_musopen_215977f7d168,classical,validation,300.0,1.036878431372549,-0.5747033196561296,-0.40454025440864977,-7.571651936137562,0.0005145763357386426,0.6051479184754175
