segment_id,track_id,group,split,scale_seconds,representation,modality,metric,method,loop_score,synthetic_loop_score,shuffled_score,h1_max_lifetime,h1_total_persistence,h1_dominant_persistence,h1_normalized_auc,h1_interval_count,h1_betti_max,widest_cycle_baseline,phase_recurrence_mean,phase_recurrence_q25,transition_concentration,dominant_period_seconds,lag_peak_strength,graph_vertices,graph_edges,complete_cycles
classical_musopen_5b78471c4c9d__300s,classical_musopen_5b78471c4c9d,classical,discovery,300.0,phase_state_rhythm__h1_dominant_persistence,rhythm,h1_dominant_persistence,phase_state_persistent_path_homology,0.26522970251769956,,,0.33333333,0.59010558,0.26522970251769956,0.1757534693937064,3.0,3.0,0.4236049585080882,0.43132199238431573,0.301544899600136,0.3635908303696253,28.0,0.24796311327439358,15.0,25.0,4.0
classical_musopen_5b78471c4c9d__300s,classical_musopen_5b78471c4c9d,classical,discovery,300.0,phase_state_rhythm__h1_max_lifetime,rhythm,h1_max_lifetime,phase_state_persistent_path_homology,0.33333333,,,0.33333333,0.59010558,0.26522970251769956,0.1757534693937064,3.0,3.0,0.4236049585080882,0.43132199238431573,0.301544899600136,0.3635908303696253,28.0,0.24796311327439358,15.0,25.0,4.0
classical_musopen_5b78471c4c9d__300s,classical_musopen_5b78471c4c9d,classical,discovery,300.0,phase_state_rhythm__h1_normalized_auc,rhythm,h1_normalized_auc,phase_state_persistent_path_homology,0.1757534693937064,,,0.33333333,0.59010558,0.26522970251769956,0.1757534693937064,3.0,3.0,0.4236049585080882,0.43132199238431573,0.301544899600136,0.3635908303696253,28.0,0.24796311327439358,15.0,25.0,4.0
classical_musopen_5f1728c240a1__180s,classical_musopen_5f1728c240a1,classical,discovery,180.0,phase_state_acoustic__h1_dominant_persistence,acoustic,h1_dominant_persistence,phase_state_persistent_path_homology,0.20666131359212242,1.0,0.1751310406641356,0.23076923,0.34742346,0.20666131359212242,0.08948711616155902,4.0,3.0,0.2857142857142857,0.3770567893634593,0.31943401555816725,0.2090964590964591,12.0,0.12923926438080358,18.0,49.0,14.0
classical_musopen_5f1728c240a1__180s,classical_musopen_5f1728c240a1,classical,discovery,180.0,phase_state_acoustic__h1_max_lifetime,acoustic,h1_max_lifetime,phase_state_persistent_path_homology,0.23076923,1.0,0.33333333,0.23076923,0.34742346,0.20666131359212242,0.08948711616155902,4.0,3.0,0.2857142857142857,0.3770567893634593,0.31943401555816725,0.2090964590964591,12.0,0.12923926438080358,18.0,49.0,14.0
classical_musopen_5f1728c240a1__180s,classical_musopen_5f1728c240a1,classical,discovery,180.0,phase_state_acoustic__h1_normalized_auc,acoustic,h1_normalized_auc,phase_state_persistent_path_homology,0.08948711616155902,0.4082482904638631,0.29346408375,0.23076923,0.34742346,0.20666131359212242,0.08948711616155902,4.0,3.0,0.2857142857142857,0.3770567893634593,0.31943401555816725,0.2090964590964591,12.0,0.12923926438080358,18.0,49.0,14.0
classical_musopen_5f1728c240a1__180s,classical_musopen_5f1728c240a1,classical,discovery,180.0,phase_state_rhythm__h1_dominant_persistence,rhythm,h1_dominant_persistence,phase_state_persistent_path_homology,0.2572121056966713,1.0,0.1844736280412193,0.375,0.83294071,0.2572121056966713,0.2388391439973738,6.0,5.0,0.375,0.3907013151540652,0.22847687185649998,0.2569444444444444,22.0,0.06648279803215407,18.0,40.0,8.0
classical_musopen_5f1728c240a1__180s,classical_musopen_5f1728c240a1,classical,discovery,180.0,phase_state_rhythm__h1_max_lifetime,rhythm,h1_max_lifetime,phase_state_persistent_path_homology,0.375,1.0,0.25,0.375,0.83294071,0.2572121056966713,0.2388391439973738,6.0,5.0,0.375,0.3907013151540652,0.22847687185649998,0.2569444444444444,22.0,0.06648279803215407,18.0,40.0,8.0
classical_musopen_5f1728c240a1__180s,classical_musopen_5f1728c240a1,classical,discovery,180.0,phase_state_rhythm__h1_normalized_auc,rhythm,h1_normalized_auc,phase_state_persistent_path_homology,0.2388391439973738,0.4082482904638631,0.15188316841356936,0.375,0.83294071,0.2572121056966713,0.2388391439973738,6.0,5.0,0.375,0.3907013151540652,0.22847687185649998,0.2569444444444444,22.0,0.06648279803215407,18.0,40.0,8.0
classical_musopen_5f1728c240a1__300s,classical_musopen_5f1728c240a1,classical,discovery,300.0,phase_state_acoustic__h1_dominant_persistence,acoustic,h1_dominant_persistence,phase_state_persistent_path_homology,0.18283601891512072,,,0.20833333,0.34778786,0.18283601891512072,0.0898044456502634,3.0,3.0,0.20833333333333334,0.39275019432101804,0.32119408621057677,0.23560789049919487,12.0,0.1192397467486832,18.0,52.0,24.0
classical_musopen_5f1728c240a1__300s,classical_musopen_5f1728c240a1,classical,discovery,300.0,phase_state_acoustic__h1_max_lifetime,acoustic,h1_max_lifetime,phase_state_persistent_path_homology,0.20833333,,,0.20833333,0.34778786,0.18283601891512072,0.0898044456502634,3.0,3.0,0.20833333333333334,0.39275019432101804,0.32119408621057677,0.23560789049919487,12.0,0.1192397467486832,18.0,52.0,24.0
classical_musopen_5f1728c240a1__300s,classical_musopen_5f1728c240a1,classical,discovery,300.0,phase_state_acoustic__h1_normalized_auc,acoustic,h1_normalized_auc,phase_state_persistent_path_homology,0.0898044456502634,,,0.20833333,0.34778786,0.18283601891512072,0.0898044456502634,3.0,3.0,0.20833333333333334,0.39275019432101804,0.32119408621057677,0.23560789049919487,12.0,0.1192397467486832,18.0,52.0,24.0
classical_musopen_5f1728c240a1__300s,classical_musopen_5f1728c240a1,classical,discovery,300.0,phase_state_rhythm__h1_dominant_persistence,rhythm,h1_dominant_persistence,phase_state_persistent_path_homology,0.1899933744560272,,,0.23076923,0.44538648,0.1899933744560272,0.09962405284124791,6.0,4.0,0.23076923076923078,0.41516063428044814,0.2903871308019085,0.23753561253561253,22.0,0.16680993779766817,18.0,50.0,13.0
classical_musopen_5f1728c240a1__300s,classical_musopen_5f1728c240a1,classical,discovery,300.0,phase_state_rhythm__h1_max_lifetime,rhythm,h1_max_lifetime,phase_state_persistent_path_homology,0.23076923,,,0.23076923,0.44538648,0.1899933744560272,0.09962405284124791,6.0,4.0,0.23076923076923078,0.41516063428044814,0.2903871308019085,0.23753561253561253,22.0,0.16680993779766817,18.0,50.0,13.0
classical_musopen_5f1728c240a1__300s,classical_musopen_5f1728c240a1,classical,discovery,300.0,phase_state_rhythm__h1_normalized_auc,rhythm,h1_normalized_auc,phase_state_persistent_path_homology,0.09962405284124791,,,0.23076923,0.44538648,0.1899933744560272,0.09962405284124791,6.0,4.0,0.23076923076923078,0.41516063428044814,0.2903871308019085,0.23753561253561253,22.0,0.16680993779766817,18.0,50.0,13.0
classical_musopen_6911e41c184d__180s,classical_musopen_6911e41c184d,classical,discovery,180.0,phase_state_acoustic__h1_dominant_persistence,acoustic,h1_dominant_persistence,phase_state_persistent_path_homology,0.25025822895613065,1.0,0.1404835741322942,0.33333333,0.66529085,0.25025822895613065,0.2155092427301581,3.0,3.0,0.3333333333333333,0.5166351307487447,0.43124817989572073,0.3589743589743589,18.0,0.2715823924503187,13.0,24.0,4.0
classical_musopen_6911e41c184d__180s,classical_musopen_6911e41c184d,classical,discovery,180.0,phase_state_acoustic__h1_max_lifetime,acoustic,h1_max_lifetime,phase_state_persistent_path_homology,0.33333333,1.0,0.25,0.33333333,0.66529085,0.25025822895613065,0.2155092427301581,3.0,3.0,0.3333333333333333,0.5166351307487447,0.43124817989572073,0.3589743589743589,18.0,0.2715823924503187,13.0,24.0,4.0
classical_musopen_6911e41c184d__180s,classical_musopen_6911e41c184d,classical,discovery,180.0,phase_state_acoustic__h1_normalized_auc,acoustic,h1_normalized_auc,phase_state_persistent_path_homology,0.2155092427301581,0.4082482904638631,0.29723054624999995,0.33333333,0.66529085,0.25025822895613065,0.2155092427301581,3.0,3.0,0.3333333333333333,0.5166351307487447,0.43124817989572073,0.3589743589743589,18.0,0.2715823924503187,13.0,24.0,4.0
classical_musopen_6911e41c184d__180s,classical_musopen_6911e41c184d,classical,discovery,180.0,phase_state_rhythm__h1_dominant_persistence,rhythm,h1_dominant_persistence,phase_state_persistent_path_homology,0.17275938670299631,1.0,0.15899136026312485,0.33333333,1.2627991399999998,0.17275938670299631,0.4177607236513821,5.0,5.0,0.3333333333333333,0.46848667086608525,0.3409225688431564,0.4102564102564102,20.0,0.18960913940727564,13.0,21.0,3.0
classical_musopen_6911e41c184d__180s,classical_musopen_6911e41c184d,classical,discovery,180.0,phase_state_rhythm__h1_max_lifetime,rhythm,h1_max_lifetime,phase_state_persistent_path_homology,0.33333333,1.0,0.33333333,0.33333333,1.2627991399999998,0.17275938670299631,0.4177607236513821,5.0,5.0,0.3333333333333333,0.46848667086608525,0.3409225688431564,0.4102564102564102,20.0,0.18960913940727564,13.0,21.0,3.0
classical_musopen_6911e41c184d__180s,classical_musopen_6911e41c184d,classical,discovery,180.0,phase_state_rhythm__h1_normalized_auc,rhythm,h1_normalized_auc,phase_state_persistent_path_homology,0.4177607236513821,0.4082482904638631,0.3642523734550113,0.33333333,1.2627991399999998,0.17275938670299631,0.4177607236513821,5.0,5.0,0.3333333333333333,0.46848667086608525,0.3409225688431564,0.4102564102564102,20.0,0.18960913940727564,13.0,21.0,3.0
classical_musopen_6911e41c184d__300s,classical_musopen_6911e41c184d,classical,discovery,300.0,phase_state_acoustic__h1_dominant_persistence,acoustic,h1_dominant_persistence,phase_state_persistent_path_homology,0.25025822895613065,,,0.33333333,0.66529085,0.25025822895613065,0.2155092427301581,3.0,3.0,0.3333333333333333,0.5166351307487447,0.43124817989572073,0.3589743589743589,18.0,0.2715823924503187,13.0,24.0,4.0
classical_musopen_6911e41c184d__300s,classical_musopen_6911e41c184d,classical,discovery,300.0,phase_state_acoustic__h1_max_lifetime,acoustic,h1_max_lifetime,phase_state_persistent_path_homology,0.33333333,,,0.33333333,0.66529085,0.25025822895613065,0.2155092427301581,3.0,3.0,0.3333333333333333,0.5166351307487447,0.43124817989572073,0.3589743589743589,18.0,0.2715823924503187,13.0,24.0,4.0
classical_musopen_6911e41c184d__300s,classical_musopen_6911e41c184d,classical,discovery,300.0,phase_state_acoustic__h1_normalized_auc,acoustic,h1_normalized_auc,phase_state_persistent_path_homology,0.2155092427301581,,,0.33333333,0.66529085,0.25025822895613065,0.2155092427301581,3.0,3.0,0.3333333333333333,0.5166351307487447,0.43124817989572073,0.3589743589743589,18.0,0.2715823924503187,13.0,24.0,4.0
classical_musopen_6911e41c184d__300s,classical_musopen_6911e41c184d,classical,discovery,300.0,phase_state_rhythm__h1_dominant_persistence,rhythm,h1_dominant_persistence,phase_state_persistent_path_homology,0.17275938670299631,,,0.33333333,1.2627991399999998,0.17275938670299631,0.4177607236513821,5.0,5.0,0.3333333333333333,0.46848667086608525,0.3409225688431564,0.4102564102564102,20.0,0.18960913940727564,13.0,21.0,3.0
classical_musopen_6911e41c184d__300s,classical_musopen_6911e41c184d,classical,discovery,300.0,phase_state_rhythm__h1_max_lifetime,rhythm,h1_max_lifetime,phase_state_persistent_path_homology,0.33333333,,,0.33333333,1.2627991399999998,0.17275938670299631,0.4177607236513821,5.0,5.0,0.3333333333333333,0.46848667086608525,0.3409225688431564,0.4102564102564102,20.0,0.18960913940727564,13.0,21.0,3.0
classical_musopen_6911e41c184d__300s,classical_musopen_6911e41c184d,classical,discovery,300.0,phase_state_rhythm__h1_normalized_auc,rhythm,h1_normalized_auc,phase_state_persistent_path_homology,0.4177607236513821,,,0.33333333,1.2627991399999998,0.17275938670299631,0.4177607236513821,5.0,5.0,0.3333333333333333,0.46848667086608525,0.3409225688431564,0.4102564102564102,20.0,0.18960913940727564,13.0,21.0,3.0
classical_musopen_9e03803778c4__180s,classical_musopen_9e03803778c4,classical,discovery,180.0,phase_state_acoustic__h1_dominant_persistence,acoustic,h1_dominant_persistence,phase_state_persistent_path_homology,0.09704139986023322,1.0,0.22967736577333198,0.2,1.26097604,0.09704139986023322,0.31168318095253794,9.0,8.0,0.2,0.4167463699098762,0.3027039087038379,0.2666666666666667,30.0,0.12881049284923174,18.0,37.0,5.0
classical_musopen_9e03803778c4__180s,classical_musopen_9e03803778c4,classical,discovery,180.0,phase_state_acoustic__h1_max_lifetime,acoustic,h1_max_lifetime,phase_state_persistent_path_homology,0.2,1.0,0.25,0.2,1.26097604,0.09704139986023322,0.31168318095253794,9.0,8.0,0.2,0.4167463699098762,0.3027039087038379,0.2666666666666667,30.0,0.12881049284923174,18.0,37.0,5.0
classical_musopen_9e03803778c4__180s,classical_musopen_9e03803778c4,classical,discovery,180.0,phase_state_acoustic__h1_normalized_auc,acoustic,h1_normalized_auc,phase_state_persistent_path_homology,0.31168318095253794,0.4082482904638631,0.08919802969620653,0.2,1.26097604,0.09704139986023322,0.31168318095253794,9.0,8.0,0.2,0.4167463699098762,0.3027039087038379,0.2666666666666667,30.0,0.12881049284923174,18.0,37.0,5.0
classical_musopen_9e03803778c4__180s,classical_musopen_9e03803778c4,classical,discovery,180.0,phase_state_rhythm__h1_dominant_persistence,rhythm,h1_dominant_persistence,phase_state_persistent_path_homology,0.23076923,1.0,0.17562068010661538,0.23076923,0.23076923,0.23076923,0.06263282667208268,1.0,1.0,0.2857142857142857,0.4299707698707211,0.265569023673781,0.24305106658047831,12.0,0.13800173390132797,17.0,42.0,14.0
classical_musopen_9e03803778c4__180s,classical_musopen_9e03803778c4,classical,discovery,180.0,phase_state_rhythm__h1_max_lifetime,rhythm,h1_max_lifetime,phase_state_persistent_path_homology,0.23076923,1.0,0.33333333,0.23076923,0.23076923,0.23076923,0.06263282667208268,1.0,1.0,0.2857142857142857,0.4299707698707211,0.265569023673781,0.24305106658047831,12.0,0.13800173390132797,17.0,42.0,14.0
classical_musopen_9e03803778c4__180s,classical_musopen_9e03803778c4,classical,discovery,180.0,phase_state_rhythm__h1_normalized_auc,rhythm,h1_normalized_auc,phase_state_persistent_path_homology,0.06263282667208268,0.4082482904638631,0.3775373996008645,0.23076923,0.23076923,0.23076923,0.06263282667208268,1.0,1.0,0.2857142857142857,0.4299707698707211,0.265569023673781,0.24305106658047831,12.0,0.13800173390132797,17.0,42.0,14.0
classical_musopen_9e03803778c4__300s,classical_musopen_9e03803778c4,classical,discovery,300.0,phase_state_acoustic__h1_dominant_persistence,acoustic,h1_dominant_persistence,phase_state_persistent_path_homology,0.0928801962794208,,,0.121596,0.43076636,0.0928801962794208,0.11516667119217262,5.0,4.0,0.16666666666666666,0.3724733485281949,0.2802805613763657,0.214405739070232,44.0,0.10842378260851371,18.0,43.0,6.0
classical_musopen_9e03803778c4__300s,classical_musopen_9e03803778c4,classical,discovery,300.0,phase_state_acoustic__h1_max_lifetime,acoustic,h1_max_lifetime,phase_state_persistent_path_homology,0.121596,,,0.121596,0.43076636,0.0928801962794208,0.11516667119217262,5.0,4.0,0.16666666666666666,0.3724733485281949,0.2802805613763657,0.214405739070232,44.0,0.10842378260851371,18.0,43.0,6.0
classical_musopen_9e03803778c4__300s,classical_musopen_9e03803778c4,classical,discovery,300.0,phase_state_acoustic__h1_normalized_auc,acoustic,h1_normalized_auc,phase_state_persistent_path_homology,0.11516667119217262,,,0.121596,0.43076636,0.0928801962794208,0.11516667119217262,5.0,4.0,0.16666666666666666,0.3724733485281949,0.2802805613763657,0.214405739070232,44.0,0.10842378260851371,18.0,43.0,6.0
classical_musopen_9e03803778c4__300s,classical_musopen_9e03803778c4,classical,discovery,300.0,phase_state_rhythm__h1_dominant_persistence,rhythm,h1_dominant_persistence,phase_state_persistent_path_homology,0.3234530365108292,,,0.33333333,0.36387963,0.3234530365108292,0.09134776866130205,2.0,2.0,0.3333333333333333,0.4470661997110621,0.3088540727912388,0.2307769726247987,12.0,0.12960265231649304,18.0,54.0,24.0
classical_musopen_9e03803778c4__300s,classical_musopen_9e03803778c4,classical,discovery,300.0,phase_state_rhythm__h1_max_lifetime,rhythm,h1_max_lifetime,phase_state_persistent_path_homology,0.33333333,,,0.33333333,0.36387963,0.3234530365108292,0.09134776866130205,2.0,2.0,0.3333333333333333,0.4470661997110621,0.3088540727912388,0.2307769726247987,12.0,0.12960265231649304,18.0,54.0,24.0
classical_musopen_9e03803778c4__300s,classical_musopen_9e03803778c4,classical,discovery,300.0,phase_state_rhythm__h1_normalized_auc,rhythm,h1_normalized_auc,phase_state_persistent_path_homology,0.09134776866130205,,,0.33333333,0.36387963,0.3234530365108292,0.09134776866130205,2.0,2.0,0.3333333333333333,0.4470661997110621,0.3088540727912388,0.2307769726247987,12.0,0.12960265231649304,18.0,54.0,24.0
classical_musopen_d3fcd3c28c74__180s,classical_musopen_d3fcd3c28c74,classical,discovery,180.0,phase_state_acoustic__h1_dominant_persistence,acoustic,h1_dominant_persistence,phase_state_persistent_path_homology,0.17089501025397405,1.0,0.14217141173833306,0.25,0.71288648,0.17089501025397405,0.18248622546579377,6.0,4.0,0.25,0.3852382159083455,0.2865083254703473,0.22875623278856486,22.0,0.14497057799282143,18.0,44.0,8.0
classical_musopen_d3fcd3c28c74__180s,classical_musopen_d3fcd3c28c74,classical,discovery,180.0,phase_state_acoustic__h1_max_lifetime,acoustic,h1_max_lifetime,phase_state_persistent_path_homology,0.25,1.0,0.14285714,0.25,0.71288648,0.17089501025397405,0.18248622546579377,6.0,4.0,0.25,0.3852382159083455,0.2865083254703473,0.22875623278856486,22.0,0.14497057799282143,18.0,44.0,8.0
classical_musopen_d3fcd3c28c74__180s,classical_musopen_d3fcd3c28c74,classical,discovery,180.0,phase_state_acoustic__h1_normalized_auc,acoustic,h1_normalized_auc,phase_state_persistent_path_homology,0.18248622546579377,0.4082482904638631,0.04975691229575694,0.25,0.71288648,0.17089501025397405,0.18248622546579377,6.0,4.0,0.25,0.3852382159083455,0.2865083254703473,0.22875623278856486,22.0,0.14497057799282143,18.0,44.0,8.0
classical_musopen_d3fcd3c28c74__180s,classical_musopen_d3fcd3c28c74,classical,discovery,180.0,phase_state_rhythm__h1_dominant_persistence,rhythm,h1_dominant_persistence,phase_state_persistent_path_homology,0.1677141598438491,1.0,0.19857786160905483,0.33333333,1.3208419,0.1677141598438491,0.3530156275785334,6.0,5.0,0.3333333333333333,0.3802998230083165,0.2864933422738747,0.35416666666666663,48.0,0.11580059824590339,17.0,27.0,3.0
classical_musopen_d3fcd3c28c74__180s,classical_musopen_d3fcd3c28c74,classical,discovery,180.0,phase_state_rhythm__h1_max_lifetime,rhythm,h1_max_lifetime,phase_state_persistent_path_homology,0.33333333,1.0,0.25,0.33333333,1.3208419,0.1677141598438491,0.3530156275785334,6.0,5.0,0.3333333333333333,0.3802998230083165,0.2864933422738747,0.35416666666666663,48.0,0.11580059824590339,17.0,27.0,3.0
classical_musopen_d3fcd3c28c74__180s,classical_musopen_d3fcd3c28c74,classical,discovery,180.0,phase_state_rhythm__h1_normalized_auc,rhythm,h1_normalized_auc,phase_state_persistent_path_homology,0.3530156275785334,0.4082482904638631,0.15121749101869256,0.33333333,1.3208419,0.1677141598438491,0.3530156275785334,6.0,5.0,0.3333333333333333,0.3802998230083165,0.2864933422738747,0.35416666666666663,48.0,0.11580059824590339,17.0,27.0,3.0
classical_musopen_d3fcd3c28c74__300s,classical_musopen_d3fcd3c28c74,classical,discovery,300.0,phase_state_acoustic__h1_dominant_persistence,acoustic,h1_dominant_persistence,phase_state_persistent_path_homology,0.18518518203017834,,,0.2173913,0.39130434000000003,0.18518518203017834,0.10101363905294358,5.0,3.0,0.21739130434782608,0.41381492567911843,0.33099237895828615,0.22353059581320447,12.0,0.14563482517683735,18.0,52.0,24.0
classical_musopen_d3fcd3c28c74__300s,classical_musopen_d3fcd3c28c74,classical,discovery,300.0,phase_state_acoustic__h1_max_lifetime,acoustic,h1_max_lifetime,phase_state_persistent_path_homology,0.2173913,,,0.2173913,0.39130434000000003,0.18518518203017834,0.10101363905294358,5.0,3.0,0.21739130434782608,0.41381492567911843,0.33099237895828615,0.22353059581320447,12.0,0.14563482517683735,18.0,52.0,24.0
classical_musopen_d3fcd3c28c74__300s,classical_musopen_d3fcd3c28c74,classical,discovery,300.0,phase_state_acoustic__h1_normalized_auc,acoustic,h1_normalized_auc,phase_state_persistent_path_homology,0.10101363905294358,,,0.2173913,0.39130434000000003,0.18518518203017834,0.10101363905294358,5.0,3.0,0.21739130434782608,0.41381492567911843,0.33099237895828615,0.22353059581320447,12.0,0.14563482517683735,18.0,52.0,24.0
classical_musopen_d3fcd3c28c74__300s,classical_musopen_d3fcd3c28c74,classical,discovery,300.0,phase_state_rhythm__h1_dominant_persistence,rhythm,h1_dominant_persistence,phase_state_persistent_path_homology,0.23941741965520097,,,0.25,0.29420138,0.23941741965520097,0.07438267184824347,2.0,2.0,0.25,0.4161962295389855,0.29015862124388775,0.20289855072463767,12.0,0.16180629992380013,18.0,52.0,24.0
classical_musopen_d3fcd3c28c74__300s,classical_musopen_d3fcd3c28c74,classical,discovery,300.0,phase_state_rhythm__h1_max_lifetime,rhythm,h1_max_lifetime,phase_state_persistent_path_homology,0.25,,,0.25,0.29420138,0.23941741965520097,0.07438267184824347,2.0,2.0,0.25,0.4161962295389855,0.29015862124388775,0.20289855072463767,12.0,0.16180629992380013,18.0,52.0,24.0
classical_musopen_d3fcd3c28c74__300s,classical_musopen_d3fcd3c28c74,classical,discovery,300.0,phase_state_rhythm__h1_normalized_auc,rhythm,h1_normalized_auc,phase_state_persistent_path_homology,0.07438267184824347,,,0.25,0.29420138,0.23941741965520097,0.07438267184824347,2.0,2.0,0.25,0.4161962295389855,0.29015862124388775,0.20289855072463767,12.0,0.16180629992380013,18.0,52.0,24.0
classical_musopen_d80a81db9e9a__180s,classical_musopen_d80a81db9e9a,classical,discovery,180.0,phase_state_acoustic__h1_dominant_persistence,acoustic,h1_dominant_persistence,phase_state_persistent_path_homology,0.249999998125,1.0,0.12259932920414542,0.33333333,0.66666666,0.249999998125,0.22268964198498103,2.0,2.0,0.3333333333333333,0.6025875566958305,0.45220416611400255,0.5555555555555555,46.0,0.6069796912875052,10.0,15.0,3.0
classical_musopen_d80a81db9e9a__180s,classical_musopen_d80a81db9e9a,classical,discovery,180.0,phase_state_acoustic__h1_max_lifetime,acoustic,h1_max_lifetime,phase_state_persistent_path_homology,0.33333333,1.0,0.25,0.33333333,0.66666666,0.249999998125,0.22268964198498103,2.0,2.0,0.3333333333333333,0.6025875566958305,0.45220416611400255,0.5555555555555555,46.0,0.6069796912875052,10.0,15.0,3.0
classical_musopen_d80a81db9e9a__180s,classical_musopen_d80a81db9e9a,classical,discovery,180.0,phase_state_acoustic__h1_normalized_auc,acoustic,h1_normalized_auc,phase_state_persistent_path_homology,0.22268964198498103,0.4082482904638631,0.34179668794545476,0.33333333,0.66666666,0.249999998125,0.22268964198498103,2.0,2.0,0.3333333333333333,0.6025875566958305,0.45220416611400255,0.5555555555555555,46.0,0.6069796912875052,10.0,15.0,3.0
classical_musopen_d80a81db9e9a__180s,classical_musopen_d80a81db9e9a,classical,discovery,180.0,phase_state_rhythm__h1_dominant_persistence,rhythm,h1_dominant_persistence,phase_state_persistent_path_homology,0.3007794633699697,1.0,0.15840180561584616,0.33333333,0.44156501,0.3007794633699697,0.21888047665536806,2.0,2.0,0.3333333333333333,0.5599700602748908,0.40036432809142086,0.5333333333333332,46.0,0.2285241972314429,11.0,14.0,3.0
classical_musopen_d80a81db9e9a__180s,classical_musopen_d80a81db9e9a,classical,discovery,180.0,phase_state_rhythm__h1_max_lifetime,rhythm,h1_max_lifetime,phase_state_persistent_path_homology,0.33333333,1.0,0.2,0.33333333,0.44156501,0.3007794633699697,0.21888047665536806,2.0,2.0,0.3333333333333333,0.5599700602748908,0.40036432809142086,0.5333333333333332,46.0,0.2285241972314429,11.0,14.0,3.0
classical_musopen_d80a81db9e9a__180s,classical_musopen_d80a81db9e9a,classical,discovery,180.0,phase_state_rhythm__h1_normalized_auc,rhythm,h1_normalized_auc,phase_state_persistent_path_homology,0.21888047665536806,0.4082482904638631,0.12946754788025422,0.33333333,0.44156501,0.3007794633699697,0.21888047665536806,2.0,2.0,0.3333333333333333,0.5599700602748908,0.40036432809142086,0.5333333333333332,46.0,0.2285241972314429,11.0,14.0,3.0
classical_musopen_d80a81db9e9a__300s,classical_musopen_d80a81db9e9a,classical,discovery,300.0,phase_state_acoustic__h1_dominant_persistence,acoustic,h1_dominant_persistence,phase_state_persistent_path_homology,0.10389896666895766,,,0.16630263,0.76692134,0.10389896666895766,0.17888759638300758,7.0,6.0,0.16666666666666666,0.47363335160426867,0.3353947114097583,0.25098039215686274,46.0,0.25580282059692605,17.0,41.0,6.0
classical_musopen_d80a81db9e9a__300s,classical_musopen_d80a81db9e9a,classical,discovery,300.0,phase_state_acoustic__h1_max_lifetime,acoustic,h1_max_lifetime,phase_state_persistent_path_homology,0.16630263,,,0.16630263,0.76692134,0.10389896666895766,0.17888759638300758,7.0,6.0,0.16666666666666666,0.47363335160426867,0.3353947114097583,0.25098039215686274,46.0,0.25580282059692605,17.0,41.0,6.0
classical_musopen_d80a81db9e9a__300s,classical_musopen_d80a81db9e9a,classical,discovery,300.0,phase_state_acoustic__h1_normalized_auc,acoustic,h1_normalized_auc,phase_state_persistent_path_homology,0.17888759638300758,,,0.16630263,0.76692134,0.10389896666895766,0.17888759638300758,7.0,6.0,0.16666666666666666,0.47363335160426867,0.3353947114097583,0.25098039215686274,46.0,0.25580282059692605,17.0,41.0,6.0
classical_musopen_d80a81db9e9a__300s,classical_musopen_d80a81db9e9a,classical,discovery,300.0,phase_state_rhythm__h1_dominant_persistence,rhythm,h1_dominant_persistence,phase_state_persistent_path_homology,0.16359976684371533,,,0.21428571,0.52410243,0.16359976684371533,0.12856574129787107,5.0,4.0,0.21428571428571427,0.4423924214249138,0.29685777117618445,0.2292429792429792,20.0,0.12612054768911563,18.0,53.0,14.0
classical_musopen_d80a81db9e9a__300s,classical_musopen_d80a81db9e9a,classical,discovery,300.0,phase_state_rhythm__h1_max_lifetime,rhythm,h1_max_lifetime,phase_state_persistent_path_homology,0.21428571,,,0.21428571,0.52410243,0.16359976684371533,0.12856574129787107,5.0,4.0,0.21428571428571427,0.4423924214249138,0.29685777117618445,0.2292429792429792,20.0,0.12612054768911563,18.0,53.0,14.0
classical_musopen_d80a81db9e9a__300s,classical_musopen_d80a81db9e9a,classical,discovery,300.0,phase_state_rhythm__h1_normalized_auc,rhythm,h1_normalized_auc,phase_state_persistent_path_homology,0.12856574129787107,,,0.21428571,0.52410243,0.16359976684371533,0.12856574129787107,5.0,4.0,0.21428571428571427,0.4423924214249138,0.29685777117618445,0.2292429792429792,20.0,0.12612054768911563,18.0,53.0,14.0
focus_brainfm_04c480937ba9__180s,focus_brainfm_04c480937ba9,focus,discovery,180.0,phase_state_acoustic__h1_dominant_persistence,acoustic,h1_dominant_persistence,phase_state_persistent_path_homology,0.3198161899924639,1.0,0.23733428867874698,0.33333333,0.37559866999999997,0.3198161899924639,0.09856968238428675,2.0,2.0,0.3333333333333333,0.43150829062425394,0.30427730686003557,0.27254901960784317,28.0,0.21948363585819064,18.0,39.0,6.0
focus_brainfm_04c480937ba9__180s,focus_brainfm_04c480937ba9,focus,discovery,180.0,phase_state_acoustic__h1_max_lifetime,acoustic,h1_max_lifetime,phase_state_persistent_path_homology,0.33333333,1.0,0.27272727,0.33333333,0.37559866999999997,0.3198161899924639,0.09856968238428675,2.0,2.0,0.3333333333333333,0.43150829062425394,0.30427730686003557,0.27254901960784317,28.0,0.21948363585819064,18.0,39.0,6.0
