segment_id,track_id,group,split,scale_seconds,representation,method,sequence_points,synthetic_loop_score,shuffled_score,loop_score,path_h1_cycle_strength,path_h1_betti_max,path_h1_betti_auc,phase_edge_q25,phase_edge_mean,dominant_period_seconds,lag_peak_strength,h1_max_persistence,h1_best_persistence
classical_musopen_281136d63fb7__300s,classical_musopen_281136d63fb7,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.4060139416591568,0.4060139416591568,1.0,0.375,0.40617623981515016,0.4192593704697137,12.0,0.1749376386463648,0.0,0.0
classical_musopen_2873bce09ec4__180s,classical_musopen_2873bce09ec4,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.4309661345326062,0.4309661345326062,1.0,0.375,0.4345698478315645,0.4497007489315168,12.0,0.24927697555992312,0.0,0.0
classical_musopen_2873bce09ec4__180s,classical_musopen_2873bce09ec4,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.4000337101963647,0.4000337101963647,1.0,0.375,0.4076862458439785,0.42294221596565573,14.0,0.2415849197735811,0.0,0.0
classical_musopen_2873bce09ec4__300s,classical_musopen_2873bce09ec4,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.41470925280081433,0.41470925280081433,1.0,0.375,0.4198984582763023,0.43382921540086405,12.0,0.21938832603337843,0.0,0.0
classical_musopen_2873bce09ec4__300s,classical_musopen_2873bce09ec4,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.3925681446078017,0.3925681446078017,1.0,0.325,0.3929280731759624,0.41482837149257884,14.0,0.23591764757628964,0.0,0.0
classical_musopen_28b2abb46028__180s,classical_musopen_28b2abb46028,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.38391200997541713,0.38391200997541713,1.0,0.325,0.3842660176853346,0.40601055724139107,12.0,0.12562366879085474,0.0,0.0
classical_musopen_28b2abb46028__180s,classical_musopen_28b2abb46028,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.371116097316023,0.371116097316023,1.0,0.325,0.3762734296039315,0.40624084009471156,42.0,0.12434259377384405,0.0,0.0
classical_musopen_28b2abb46028__300s,classical_musopen_28b2abb46028,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.38750448856068614,0.38750448856068614,1.0,0.325,0.3923364572482765,0.4156820338450307,12.0,0.10245716800443572,0.0,0.0
classical_musopen_28b2abb46028__300s,classical_musopen_28b2abb46028,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.3877527123118304,0.3877527123118304,1.0,0.325,0.3895247547558307,0.39544145876057074,56.0,0.08103395332353114,0.0,0.0
classical_musopen_2bb770b12fae__180s,classical_musopen_2bb770b12fae,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.3988498922949616,0.3988498922949616,1.0,0.325,0.3991590040608626,0.4017493729838348,12.0,0.2644248361212511,0.0,0.0
classical_musopen_2bb770b12fae__180s,classical_musopen_2bb770b12fae,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.42494353483175296,0.42494353483175296,1.0,0.375,0.42800886640479835,0.4379003915304063,14.0,0.2133887554969709,0.0,0.0
classical_musopen_2bb770b12fae__300s,classical_musopen_2bb770b12fae,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.35349585078424156,0.35349585078424156,1.0,0.325,0.36238020927486375,0.38270778981950215,14.0,0.08438450338483916,0.0,0.0
classical_musopen_2bb770b12fae__300s,classical_musopen_2bb770b12fae,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.42330835974480124,0.42330835974480124,1.0,0.375,0.42759714433951995,0.43866799689932706,12.0,0.21949545262076797,0.0,0.0
classical_musopen_2ca1fc27dc8e__180s,classical_musopen_2ca1fc27dc8e,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.3910499621207622,0.3910499621207622,1.0,0.325,0.3934054919219347,0.4151012100014166,12.0,0.16335004312252654,0.0,0.0
classical_musopen_2ca1fc27dc8e__180s,classical_musopen_2ca1fc27dc8e,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.36866315205523115,0.36866315205523115,1.0,0.325,0.3733619504498519,0.40431422300136305,12.0,0.10220561835846165,0.0,0.0
classical_musopen_2ca1fc27dc8e__300s,classical_musopen_2ca1fc27dc8e,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.3997085367332658,0.3997085367332658,1.0,0.325,0.40970942661183946,0.42841098623792856,12.0,0.2508324185216846,0.0,0.0
classical_musopen_2ca1fc27dc8e__300s,classical_musopen_2ca1fc27dc8e,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.40627668258905897,0.40627668258905897,1.0,0.375,0.4135793371371285,0.43560271186314936,12.0,0.21960860363171042,0.0,0.0
classical_musopen_33730045e3a6__180s,classical_musopen_33730045e3a6,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.3556716801301754,0.3556716801301754,1.0,0.325,0.35764990297254917,0.40875581174399406,12.0,0.2059644217932075,0.0,0.0
classical_musopen_33730045e3a6__180s,classical_musopen_33730045e3a6,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.3220736111863231,0.3220736111863231,1.0,0.275,0.3305942174398777,0.35681895702637423,52.0,0.07780093400325927,0.0,0.0
classical_musopen_33730045e3a6__300s,classical_musopen_33730045e3a6,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.38193896035740815,0.38193896035740815,1.0,0.325,0.38363522252523674,0.411102406165913,12.0,0.19221295246695602,0.0,0.0
classical_musopen_33730045e3a6__300s,classical_musopen_33730045e3a6,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.2981803097331063,0.2981803097331063,1.0,0.225,0.30830323316140584,0.3654679333455128,60.0,0.12811934588359297,0.0,0.0
classical_musopen_373729be509d__180s,classical_musopen_373729be509d,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.39428671668054543,0.39428671668054543,1.0,0.325,0.39479191999432994,0.4037990198700127,42.0,0.12217971808484762,0.0,0.0
classical_musopen_373729be509d__180s,classical_musopen_373729be509d,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.34203367797907425,0.34203367797907425,1.0,0.275,0.34656193384162287,0.36490113888110126,38.0,0.12539617137568415,0.0,0.0
classical_musopen_373729be509d__300s,classical_musopen_373729be509d,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.3715904347186316,0.3715904347186316,1.0,0.325,0.37541244636097315,0.3861163201590114,36.0,0.11069214285704776,0.0,0.0
classical_musopen_373729be509d__300s,classical_musopen_373729be509d,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.36825955670898003,0.36825955670898003,1.0,0.325,0.3712613866171278,0.39357733204984574,34.0,0.11232800981610702,0.0,0.0
classical_musopen_39eaf7f62acd__180s,classical_musopen_39eaf7f62acd,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.3817807816891477,0.3817807816891477,1.0,0.325,0.3820495556256155,0.3909830774562102,16.0,0.15929129478467763,0.0,0.0
classical_musopen_39eaf7f62acd__180s,classical_musopen_39eaf7f62acd,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.32333591000110257,0.32333591000110257,1.0,0.275,0.33155576186097346,0.3600087029232957,34.0,0.08106037779869002,0.0,0.0
classical_musopen_39eaf7f62acd__300s,classical_musopen_39eaf7f62acd,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,145,,,0.4081402882147099,0.4081402882147099,1.0,0.375,0.40887411480135943,0.41826243479592545,18.0,0.13594505037594384,0.0,0.0
classical_musopen_39eaf7f62acd__300s,classical_musopen_39eaf7f62acd,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,145,,,0.4073501790610423,0.4073501790610423,1.0,0.375,0.4105988359868793,0.42563712736134535,18.0,0.16658792714901882,0.0,0.0
classical_musopen_3d194a9bdaa5__180s,classical_musopen_3d194a9bdaa5,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,51,,,0.35448752794886673,0.35448752794886673,1.0,0.325,0.38047702178661436,0.43262007747727155,12.0,0.14497764725509366,0.0,0.0
classical_musopen_3d194a9bdaa5__180s,classical_musopen_3d194a9bdaa5,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,51,,,0.3389401575585362,0.3389401575585362,1.0,0.275,0.3615673036299118,0.4184330262173706,12.0,0.12447207274026817,0.0,0.0
classical_musopen_3d194a9bdaa5__300s,classical_musopen_3d194a9bdaa5,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,51,,,0.35448752794886673,0.35448752794886673,1.0,0.325,0.38047702178661436,0.43262007747727155,12.0,0.14497764725509366,0.0,0.0
classical_musopen_3d194a9bdaa5__300s,classical_musopen_3d194a9bdaa5,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,51,,,0.3389401575585362,0.3389401575585362,1.0,0.275,0.3615673036299118,0.4184330262173706,12.0,0.12447207274026817,0.0,0.0
classical_musopen_3f120e57880d__180s,classical_musopen_3f120e57880d,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.3323083015874749,0.3323083015874749,1.0,0.275,0.34469948113798066,0.3794774923566284,54.0,0.12014447546499296,0.0,0.0
classical_musopen_3f120e57880d__180s,classical_musopen_3f120e57880d,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.36070317503731525,0.36070317503731525,1.0,0.325,0.3699999318524089,0.3906637148133145,24.0,0.13474263621775706,0.0,0.0
classical_musopen_3f120e57880d__300s,classical_musopen_3f120e57880d,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.3155190468153329,0.3155190468153329,1.0,0.275,0.32947203234676553,0.36893286865483327,62.0,0.11654262289101247,0.0,0.0
classical_musopen_3f120e57880d__300s,classical_musopen_3f120e57880d,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.404589027030577,0.404589027030577,1.0,0.375,0.40710323454485414,0.4191736180857369,12.0,0.19533988820515003,0.0,0.0
classical_musopen_40a2fd43125a__180s,classical_musopen_40a2fd43125a,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.4266905174238253,0.4266905174238253,1.0,0.375,0.4274401430271178,0.4391258768085484,12.0,0.34980057910499895,0.0,0.0
classical_musopen_40a2fd43125a__180s,classical_musopen_40a2fd43125a,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.3736215507217965,0.3736215507217965,1.0,0.325,0.3876759060812755,0.4265319437477455,18.0,0.14748981003081107,0.0,0.0
classical_musopen_40a2fd43125a__300s,classical_musopen_40a2fd43125a,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.4330977435820806,0.4330977435820806,1.0,0.375,0.4355233744002348,0.4441796347559126,12.0,0.27843498340766093,0.0,0.0
classical_musopen_40a2fd43125a__300s,classical_musopen_40a2fd43125a,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.37704268938043395,0.37704268938043395,1.0,0.325,0.39236295126493215,0.42291900632852436,16.0,0.15280967398476109,0.0,0.0
classical_musopen_414d9c796be3__180s,classical_musopen_414d9c796be3,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.37308100187272464,0.37308100187272464,1.0,0.325,0.3748085644925028,0.3887087622859622,12.0,0.10335580691753732,0.0,0.0
classical_musopen_414d9c796be3__180s,classical_musopen_414d9c796be3,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.3300486364415821,0.3300486364415821,1.0,0.275,0.3423857729663694,0.3703573932843136,52.0,0.06269595619729973,0.0,0.0
classical_musopen_414d9c796be3__300s,classical_musopen_414d9c796be3,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.3701108658962836,0.3701108658962836,1.0,0.325,0.3717067339179282,0.3759922470751918,54.0,0.05219284396815893,0.0,0.0
classical_musopen_414d9c796be3__300s,classical_musopen_414d9c796be3,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.34396196137106405,0.34396196137106405,1.0,0.275,0.3496507297879089,0.3788877540899436,18.0,0.06453988605852423,0.0,0.0
classical_musopen_4832911d08b7__180s,classical_musopen_4832911d08b7,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,59,,,0.4651848751086909,0.4651848751086909,1.0,0.425,0.47173362362654603,0.5470583653398463,30.0,0.6935985011522224,0.0,0.0
classical_musopen_4832911d08b7__180s,classical_musopen_4832911d08b7,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,59,,,0.3909408396634111,0.3909408396634111,1.0,0.325,0.40669623145857176,0.4500855305873352,30.0,0.3299914325564892,0.0,0.0
classical_musopen_4832911d08b7__300s,classical_musopen_4832911d08b7,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,59,,,0.4651848751086909,0.4651848751086909,1.0,0.425,0.47173362362654603,0.5470583653398463,30.0,0.6935985011522224,0.0,0.0
classical_musopen_4832911d08b7__300s,classical_musopen_4832911d08b7,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,59,,,0.3909408396634111,0.3909408396634111,1.0,0.325,0.40669623145857176,0.4500855305873352,30.0,0.3299914325564892,0.0,0.0
classical_musopen_4ebac9c72c1e__180s,classical_musopen_4ebac9c72c1e,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,30,,,0.17583912274121033,0.17583912274121033,1.0,0.125,0.2152758481975921,0.3330503088331918,16.0,0.2964917174451286,0.0,0.0
classical_musopen_4ebac9c72c1e__180s,classical_musopen_4ebac9c72c1e,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,30,,,0.26511843788738954,0.26511843788738954,1.0,0.225,0.2774951321411425,0.32246097541253316,12.0,0.13870824665657921,0.0,0.0
classical_musopen_4ebac9c72c1e__300s,classical_musopen_4ebac9c72c1e,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,30,,,0.17583912274121033,0.17583912274121033,1.0,0.125,0.2152758481975921,0.3330503088331918,16.0,0.2964917174451286,0.0,0.0
classical_musopen_4ebac9c72c1e__300s,classical_musopen_4ebac9c72c1e,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,30,,,0.26511843788738954,0.26511843788738954,1.0,0.225,0.2774951321411425,0.32246097541253316,12.0,0.13870824665657921,0.0,0.0
classical_musopen_5118ccc9f4d0__180s,classical_musopen_5118ccc9f4d0,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.33818395555423636,0.33818395555423636,1.0,0.275,0.3537412927412338,0.38362223570137616,14.0,0.18010423894596728,0.0,0.0
classical_musopen_5118ccc9f4d0__180s,classical_musopen_5118ccc9f4d0,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.3616527134346137,0.3616527134346137,1.0,0.325,0.3632619476107773,0.37684142513637875,40.0,0.17815269448695625,0.0,0.0
classical_musopen_5118ccc9f4d0__300s,classical_musopen_5118ccc9f4d0,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.3832991111651919,0.3832991111651919,1.0,0.325,0.3833252211603826,0.3899715695484311,14.0,0.11745592298999097,0.0,0.0
classical_musopen_5118ccc9f4d0__300s,classical_musopen_5118ccc9f4d0,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.34275856096004803,0.34275856096004803,1.0,0.275,0.3453115844042246,0.38801189025587646,52.0,0.11792631308630952,0.0,0.0
classical_musopen_53427878778a__180s,classical_musopen_53427878778a,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.3343356927059327,0.3343356927059327,1.0,0.275,0.3465617797793509,0.37597084512759293,12.0,0.15511589349113097,0.0,0.0
classical_musopen_53427878778a__180s,classical_musopen_53427878778a,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.3600634286474955,0.3600634286474955,1.0,0.325,0.3637445182341432,0.397083139830751,12.0,0.20905778655708795,0.0,0.0
classical_musopen_53427878778a__300s,classical_musopen_53427878778a,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.37090279548597826,0.37090279548597826,1.0,0.325,0.3748253329222768,0.38683299165354973,14.0,0.17248924759326112,0.0,0.0
classical_musopen_53427878778a__300s,classical_musopen_53427878778a,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.37311486209286,0.37311486209286,1.0,0.325,0.3894502238830224,0.4207203435154183,12.0,0.16991219738061436,0.0,0.0
classical_musopen_5b78471c4c9d__180s,classical_musopen_5b78471c4c9d,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,56,,,0.425653737734009,0.425653737734009,1.0,0.375,0.4619715243005123,0.5374029184487893,28.0,0.6409679878399377,0.0,0.0
classical_musopen_5b78471c4c9d__180s,classical_musopen_5b78471c4c9d,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,56,,,0.33231669820338294,0.33231669820338294,1.0,0.275,0.3506197573084978,0.40494196340691735,28.0,0.24796311327439358,0.0,0.0
classical_musopen_5b78471c4c9d__300s,classical_musopen_5b78471c4c9d,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,56,,,0.425653737734009,0.425653737734009,1.0,0.375,0.4619715243005123,0.5374029184487893,28.0,0.6409679878399377,0.0,0.0
classical_musopen_5b78471c4c9d__300s,classical_musopen_5b78471c4c9d,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,56,,,0.33231669820338294,0.33231669820338294,1.0,0.275,0.3506197573084978,0.40494196340691735,28.0,0.24796311327439358,0.0,0.0
classical_musopen_5f1728c240a1__180s,classical_musopen_5f1728c240a1,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.32025318332918495,0.32025318332918495,1.0,0.275,0.3314287403608417,0.3629900311303576,12.0,0.12923926438080358,0.0,0.0
classical_musopen_5f1728c240a1__180s,classical_musopen_5f1728c240a1,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.34377113198731435,0.34377113198731435,1.0,0.275,0.3478304494732066,0.37334639467644554,22.0,0.06648279803215407,0.0,0.0
classical_musopen_5f1728c240a1__300s,classical_musopen_5f1728c240a1,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.3432717044017174,0.3432717044017174,1.0,0.275,0.34995631090024837,0.3831178632085335,12.0,0.1192397467486832,0.0,0.0
classical_musopen_5f1728c240a1__300s,classical_musopen_5f1728c240a1,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.3955972497568439,0.3955972497568439,1.0,0.325,0.39615589524757006,0.4000461501590835,22.0,0.16680993779766817,0.0,0.0
classical_musopen_6288d37e8273__180s,classical_musopen_6288d37e8273,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,62,,,0.4912497436980738,0.4912497436980738,1.0,0.425,0.5019549353824486,0.5336285958144864,30.0,0.288617255933303,0.0,0.0
classical_musopen_6288d37e8273__180s,classical_musopen_6288d37e8273,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,62,,,0.3987459529901732,0.3987459529901732,1.0,0.325,0.4035164093745319,0.4585053369284317,30.0,0.13850438781902774,0.0,0.0
classical_musopen_6288d37e8273__300s,classical_musopen_6288d37e8273,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,62,,,0.4912497436980738,0.4912497436980738,1.0,0.425,0.5019549353824486,0.5336285958144864,30.0,0.288617255933303,0.0,0.0
classical_musopen_6288d37e8273__300s,classical_musopen_6288d37e8273,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,62,,,0.3987459529901732,0.3987459529901732,1.0,0.325,0.4035164093745319,0.4585053369284317,30.0,0.13850438781902774,0.0,0.0
classical_musopen_631eca7e6359__180s,classical_musopen_631eca7e6359,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.43551898448795545,0.43551898448795545,1.0,0.375,0.4366725878174049,0.4582676974486192,34.0,0.23979009522502293,0.0,0.0
classical_musopen_631eca7e6359__180s,classical_musopen_631eca7e6359,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.33227736283969855,0.33227736283969855,1.0,0.275,0.34170661944678965,0.3675706572521597,58.0,0.10598920628548747,0.0,0.0
classical_musopen_631eca7e6359__300s,classical_musopen_631eca7e6359,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.40355125383384344,0.40355125383384344,1.0,0.375,0.40599689819141727,0.41269495765473163,46.0,0.15489234092103166,0.0,0.0
classical_musopen_631eca7e6359__300s,classical_musopen_631eca7e6359,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.35123003588806545,0.35123003588806545,1.0,0.325,0.35266417598995714,0.36871085028367,30.0,0.09795583294113541,0.0,0.0
classical_musopen_66e009cc7ce8__180s,classical_musopen_66e009cc7ce8,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.32274274194604513,0.32274274194604513,1.0,0.275,0.32385461211737776,0.3385150111629303,48.0,0.09321654237306598,0.0,0.0
classical_musopen_66e009cc7ce8__180s,classical_musopen_66e009cc7ce8,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.3980470795080904,0.3980470795080904,1.0,0.325,0.4016893927073892,0.4151913127054872,14.0,0.1445677790697435,0.0,0.0
classical_musopen_66e009cc7ce8__300s,classical_musopen_66e009cc7ce8,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.35683550778084766,0.35683550778084766,1.0,0.325,0.36881969224100364,0.3949166719763319,36.0,0.12061162630724742,0.0,0.0
classical_musopen_66e009cc7ce8__300s,classical_musopen_66e009cc7ce8,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.36506676760918005,0.36506676760918005,1.0,0.325,0.3737103688657408,0.3976668942405865,38.0,0.08873292209207939,0.0,0.0
classical_musopen_67f1921ea1d2__180s,classical_musopen_67f1921ea1d2,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,52,,,0.4000179038676585,0.4000179038676585,1.0,0.375,0.40012449872400585,0.4113347093076298,24.0,0.1195118751160853,0.0,0.0
classical_musopen_67f1921ea1d2__180s,classical_musopen_67f1921ea1d2,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,52,,,0.3598789697692818,0.3598789697692818,1.0,0.325,0.36248488131719186,0.3801917953978647,14.0,0.1370026777121327,0.0,0.0
classical_musopen_67f1921ea1d2__300s,classical_musopen_67f1921ea1d2,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,52,,,0.4000179038676585,0.4000179038676585,1.0,0.375,0.40012449872400585,0.4113347093076298,24.0,0.1195118751160853,0.0,0.0
classical_musopen_67f1921ea1d2__300s,classical_musopen_67f1921ea1d2,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,52,,,0.3598789697692818,0.3598789697692818,1.0,0.325,0.36248488131719186,0.3801917953978647,14.0,0.1370026777121327,0.0,0.0
classical_musopen_6911e41c184d__180s,classical_musopen_6911e41c184d,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,38,,,0.34913026278929105,0.34913026278929105,1.0,0.275,0.36951297197231353,0.44554603492112643,18.0,0.2715823924503187,0.0,0.0
classical_musopen_6911e41c184d__180s,classical_musopen_6911e41c184d,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,38,,,0.26544146384071066,0.26544146384071066,1.0,0.225,0.30666567243899495,0.3912522396423137,20.0,0.18960913940727564,0.0,0.0
classical_musopen_6911e41c184d__300s,classical_musopen_6911e41c184d,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,38,,,0.34913026278929105,0.34913026278929105,1.0,0.275,0.36951297197231353,0.44554603492112643,18.0,0.2715823924503187,0.0,0.0
classical_musopen_6911e41c184d__300s,classical_musopen_6911e41c184d,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,38,,,0.26544146384071066,0.26544146384071066,1.0,0.225,0.30666567243899495,0.3912522396423137,20.0,0.18960913940727564,0.0,0.0
classical_musopen_6c30622a4e97__180s,classical_musopen_6c30622a4e97,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,68,,,0.3711275351926527,0.3711275351926527,1.0,0.325,0.40336925458736017,0.46332238679180043,32.0,0.41392687693917685,0.0,0.0
classical_musopen_6c30622a4e97__180s,classical_musopen_6c30622a4e97,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,68,,,0.3187920897204541,0.3187920897204541,1.0,0.275,0.33843814701386865,0.4045734923873045,32.0,0.25105885168991104,0.0,0.0
classical_musopen_6c30622a4e97__300s,classical_musopen_6c30622a4e97,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,68,,,0.3711275351926527,0.3711275351926527,1.0,0.325,0.40336925458736017,0.46332238679180043,32.0,0.41392687693917685,0.0,0.0
classical_musopen_6c30622a4e97__300s,classical_musopen_6c30622a4e97,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,68,,,0.3187920897204541,0.3187920897204541,1.0,0.275,0.33843814701386865,0.4045734923873045,32.0,0.25105885168991104,0.0,0.0
classical_musopen_715f07ea34cd__180s,classical_musopen_715f07ea34cd,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.3761778533588661,0.3761778533588661,1.0,0.325,0.37702691485365447,0.38679312066561805,12.0,0.17685484616222746,0.0,0.0
classical_musopen_715f07ea34cd__180s,classical_musopen_715f07ea34cd,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.3972140282925249,0.3972140282925249,1.0,0.325,0.40370558654380173,0.4242133554723704,14.0,0.2453852576727802,0.0,0.0
classical_musopen_715f07ea34cd__300s,classical_musopen_715f07ea34cd,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.3817763695798329,0.3817763695798329,1.0,0.325,0.38254256771358547,0.4079940435254867,16.0,0.2071242212428852,0.0,0.0
classical_musopen_715f07ea34cd__300s,classical_musopen_715f07ea34cd,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.3988380341884711,0.3988380341884711,1.0,0.325,0.4036643034566001,0.4187801778461168,14.0,0.2616226695477868,0.0,0.0
classical_musopen_738d2a0f7b4c__180s,classical_musopen_738d2a0f7b4c,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,46,,,0.31445520347079586,0.31445520347079586,1.0,0.275,0.322112003470848,0.3706243099322961,24.0,0.27698428077362247,0.0,0.0
classical_musopen_738d2a0f7b4c__180s,classical_musopen_738d2a0f7b4c,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,46,,,0.35509755481803223,0.35509755481803223,1.0,0.325,0.3609595634367379,0.39090147113752316,14.0,0.106286063506152,0.0,0.0
classical_musopen_738d2a0f7b4c__300s,classical_musopen_738d2a0f7b4c,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,46,,,0.31445520347079586,0.31445520347079586,1.0,0.275,0.322112003470848,0.3706243099322961,24.0,0.27698428077362247,0.0,0.0
classical_musopen_738d2a0f7b4c__300s,classical_musopen_738d2a0f7b4c,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,46,,,0.35509755481803223,0.35509755481803223,1.0,0.325,0.3609595634367379,0.39090147113752316,14.0,0.106286063506152,0.0,0.0
