segment_id,track_id,group,split,scale_seconds,source_chroma_relative_path,source_chroma_sha256,pitch_v2_relative_path,pitch_v2_sha256,codebook_sha256,steps,valid_steps,masked_steps,observed_states,median_codebook_distance,status,processed_at,error
classical_musicnet_2204__300s,classical_musicnet_2204,classical,discovery,300.0,features/chroma/300s/classical/discovery/classical_musicnet_2204__300s.npz,92844cdfe5a455a66f189b7e45b7be2af24ad7ecaef5eb748f009728f1d5a9e5,features/pitch_v2/300s/classical/discovery/classical_musicnet_2204__300s.npz,298f053c352e18068b15f99af96e3bd83f7305b9395a0521605cf0dafd1d23d9,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,270,233,37,15,0.31486788392066956,success,2026-08-04,
classical_musicnet_2207__180s,classical_musicnet_2207,classical,discovery,180.0,features/chroma/180s/classical/discovery/classical_musicnet_2207__180s.npz,c5354659a3e48b85682f30e080eb0439f0a081f9940141958b3022a97a6a6f54,features/pitch_v2/180s/classical/discovery/classical_musicnet_2207__180s.npz,67fe6a61391dfb5c2228889b5045ddb459f22fd94e38f9fb89748145f12fd463,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,162,112,50,16,0.21570131182670593,success,2026-08-04,
classical_musicnet_2207__300s,classical_musicnet_2207,classical,discovery,300.0,features/chroma/300s/classical/discovery/classical_musicnet_2207__300s.npz,c5354659a3e48b85682f30e080eb0439f0a081f9940141958b3022a97a6a6f54,features/pitch_v2/300s/classical/discovery/classical_musicnet_2207__300s.npz,67fe6a61391dfb5c2228889b5045ddb459f22fd94e38f9fb89748145f12fd463,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,162,112,50,16,0.21570131182670593,success,2026-08-04,
classical_musicnet_2208__180s,classical_musicnet_2208,classical,discovery,180.0,features/chroma/180s/classical/discovery/classical_musicnet_2208__180s.npz,5a995275fd3134f1d6132ca8f68d5e125fc75b8afdf1f08a458ed5f1515652a9,features/pitch_v2/180s/classical/discovery/classical_musicnet_2208__180s.npz,bbd0aba533a1a438256e70eb7f35e93e8cea66a87cbfb56b8770134b0418d06f,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,234,171,63,15,0.2178667187690735,success,2026-08-04,
classical_musicnet_2208__300s,classical_musicnet_2208,classical,discovery,300.0,features/chroma/300s/classical/discovery/classical_musicnet_2208__300s.npz,5a995275fd3134f1d6132ca8f68d5e125fc75b8afdf1f08a458ed5f1515652a9,features/pitch_v2/300s/classical/discovery/classical_musicnet_2208__300s.npz,bbd0aba533a1a438256e70eb7f35e93e8cea66a87cbfb56b8770134b0418d06f,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,234,171,63,15,0.2178667187690735,success,2026-08-04,
classical_musicnet_2209__180s,classical_musicnet_2209,classical,discovery,180.0,features/chroma/180s/classical/discovery/classical_musicnet_2209__180s.npz,d8154739896a548be13bff74666307a9f0a710b0f9c727a5052e660952ebd9af,features/pitch_v2/180s/classical/discovery/classical_musicnet_2209__180s.npz,ade92bdd1a9b03c2e9ba0aa5ed01561e294c87d68d5c0ead51535f2fa5b0b457,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,205,165,40,15,0.23413270711898804,success,2026-08-04,
classical_musicnet_2209__300s,classical_musicnet_2209,classical,discovery,300.0,features/chroma/300s/classical/discovery/classical_musicnet_2209__300s.npz,d8154739896a548be13bff74666307a9f0a710b0f9c727a5052e660952ebd9af,features/pitch_v2/300s/classical/discovery/classical_musicnet_2209__300s.npz,ade92bdd1a9b03c2e9ba0aa5ed01561e294c87d68d5c0ead51535f2fa5b0b457,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,205,165,40,15,0.23413270711898804,success,2026-08-04,
classical_musicnet_2210__180s,classical_musicnet_2210,classical,discovery,180.0,features/chroma/180s/classical/discovery/classical_musicnet_2210__180s.npz,eec94f975550e89aba7a7ce46460d34dc614d2e973e16f9300af6568ad031c5e,features/pitch_v2/180s/classical/discovery/classical_musicnet_2210__180s.npz,2af5b2d572f4474151af89eb87241d726221781858f3837941a70106c5cc676a,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,499,447,52,16,0.2533113956451416,success,2026-08-04,
classical_musicnet_2210__300s,classical_musicnet_2210,classical,discovery,300.0,features/chroma/300s/classical/discovery/classical_musicnet_2210__300s.npz,eec94f975550e89aba7a7ce46460d34dc614d2e973e16f9300af6568ad031c5e,features/pitch_v2/300s/classical/discovery/classical_musicnet_2210__300s.npz,2af5b2d572f4474151af89eb87241d726221781858f3837941a70106c5cc676a,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,499,447,52,16,0.2533113956451416,success,2026-08-04,
classical_musicnet_2211__180s,classical_musicnet_2211,classical,discovery,180.0,features/chroma/180s/classical/discovery/classical_musicnet_2211__180s.npz,0eb8b681029e4916601ddd131343eb41e809d25b6e50b4bbba51bb0b35f29474,features/pitch_v2/180s/classical/discovery/classical_musicnet_2211__180s.npz,d6ca66a33a9b85d49880d478b3d059d176489a0ec932f4c52f04720527f6b652,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,375,278,97,16,0.22921502590179443,success,2026-08-04,
classical_musicnet_2211__300s,classical_musicnet_2211,classical,discovery,300.0,features/chroma/300s/classical/discovery/classical_musicnet_2211__300s.npz,9f019786e58cfac5f722482a66b442301bce26d7cca305a4e46bf4fc7354b162,features/pitch_v2/300s/classical/discovery/classical_musicnet_2211__300s.npz,d8aea21a765a9b8c3d5852c1b3ff1b562d7c0e13593038e6c999bc0c6da47577,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,425,324,101,16,0.22484710812568665,success,2026-08-04,
classical_musicnet_2212__180s,classical_musicnet_2212,classical,discovery,180.0,features/chroma/180s/classical/discovery/classical_musicnet_2212__180s.npz,713329e9d6f865ef298b12795677f739439373eeffaecd0a0778503553cc5e2e,features/pitch_v2/180s/classical/discovery/classical_musicnet_2212__180s.npz,9ed0290062d41eb2ac0d4cbeaef6e026d4a43a56f557bdbccc19b82da62ae96e,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,337,298,39,16,0.24761024117469788,success,2026-08-04,
classical_musicnet_2212__300s,classical_musicnet_2212,classical,discovery,300.0,features/chroma/300s/classical/discovery/classical_musicnet_2212__300s.npz,713329e9d6f865ef298b12795677f739439373eeffaecd0a0778503553cc5e2e,features/pitch_v2/300s/classical/discovery/classical_musicnet_2212__300s.npz,9ed0290062d41eb2ac0d4cbeaef6e026d4a43a56f557bdbccc19b82da62ae96e,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,337,298,39,16,0.24761024117469788,success,2026-08-04,
classical_musicnet_2213__180s,classical_musicnet_2213,classical,discovery,180.0,features/chroma/180s/classical/discovery/classical_musicnet_2213__180s.npz,72f31a6d09dbabb64309299c314991b2de4c148a4fcbc5b3be658fe870177bc9,features/pitch_v2/180s/classical/discovery/classical_musicnet_2213__180s.npz,4d72905c3a3eefb03f7507184d5d42310968e76ce73d7a287df73e48428fc8e3,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,231,194,37,15,0.22919034957885742,success,2026-08-04,
classical_musicnet_2213__300s,classical_musicnet_2213,classical,discovery,300.0,features/chroma/300s/classical/discovery/classical_musicnet_2213__300s.npz,72f31a6d09dbabb64309299c314991b2de4c148a4fcbc5b3be658fe870177bc9,features/pitch_v2/300s/classical/discovery/classical_musicnet_2213__300s.npz,4d72905c3a3eefb03f7507184d5d42310968e76ce73d7a287df73e48428fc8e3,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,231,194,37,15,0.22919034957885742,success,2026-08-04,
classical_musicnet_2214__180s,classical_musicnet_2214,classical,discovery,180.0,features/chroma/180s/classical/discovery/classical_musicnet_2214__180s.npz,31ca43aa6781c946e0cf688fc95bc17cf1eff2c16a2f8304192f086b6e52ffcf,features/pitch_v2/180s/classical/discovery/classical_musicnet_2214__180s.npz,ed653593c3125e41df2f514a082375ee713e116a04afd8d883132efc2ab8b148,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,226,190,36,14,0.22444218397140503,success,2026-08-04,
classical_musicnet_2214__300s,classical_musicnet_2214,classical,discovery,300.0,features/chroma/300s/classical/discovery/classical_musicnet_2214__300s.npz,31ca43aa6781c946e0cf688fc95bc17cf1eff2c16a2f8304192f086b6e52ffcf,features/pitch_v2/300s/classical/discovery/classical_musicnet_2214__300s.npz,ed653593c3125e41df2f514a082375ee713e116a04afd8d883132efc2ab8b148,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,226,190,36,14,0.22444218397140503,success,2026-08-04,
classical_musicnet_2215__180s,classical_musicnet_2215,classical,discovery,180.0,features/chroma/180s/classical/discovery/classical_musicnet_2215__180s.npz,8b1fcf92418243ef46b09239bf40751039074d56e25f68a31a92e4a8967d23f4,features/pitch_v2/180s/classical/discovery/classical_musicnet_2215__180s.npz,fb001baf13b2de95c186068b31c7e8f59fee172bb79d9ac207f500e12111e887,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,190,144,46,14,0.21446110308170319,success,2026-08-04,
classical_musicnet_2215__300s,classical_musicnet_2215,classical,discovery,300.0,features/chroma/300s/classical/discovery/classical_musicnet_2215__300s.npz,8b1fcf92418243ef46b09239bf40751039074d56e25f68a31a92e4a8967d23f4,features/pitch_v2/300s/classical/discovery/classical_musicnet_2215__300s.npz,fb001baf13b2de95c186068b31c7e8f59fee172bb79d9ac207f500e12111e887,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,190,144,46,14,0.21446110308170319,success,2026-08-04,
classical_musicnet_2217__180s,classical_musicnet_2217,classical,discovery,180.0,features/chroma/180s/classical/discovery/classical_musicnet_2217__180s.npz,b7b5b06c0eb37ea5de1c0f20fa4ce591d2de7bc17f01b1d7e5319caff3120726,features/pitch_v2/180s/classical/discovery/classical_musicnet_2217__180s.npz,2bcefd050f4f70c0d47432decb7a17443c60f01a3434c8d16debd991c1dc0697,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,369,279,90,13,0.1904231756925583,success,2026-08-04,
classical_musicnet_2217__300s,classical_musicnet_2217,classical,discovery,300.0,features/chroma/300s/classical/discovery/classical_musicnet_2217__300s.npz,b38f024d2fe8b939c1eb9914ea97031bf506cf284f8e75611549bff2c06b299e,features/pitch_v2/300s/classical/discovery/classical_musicnet_2217__300s.npz,d6e7d9b826fc7fa448a52a3c59f0f14c5629a5084923d2c7cf187d8cd04af5bd,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,387,284,103,13,0.19081933796405792,success,2026-08-04,
classical_musicnet_2218__180s,classical_musicnet_2218,classical,discovery,180.0,features/chroma/180s/classical/discovery/classical_musicnet_2218__180s.npz,9cb077276b0eab7fd184e399305224682ccd962d80feb8b0222226a19a648490,features/pitch_v2/180s/classical/discovery/classical_musicnet_2218__180s.npz,da028b891ed94633815383e938870405f0370ec41126f459df8144e8868224a4,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,363,267,96,12,0.1936711072921753,success,2026-08-04,
classical_musicnet_2218__300s,classical_musicnet_2218,classical,discovery,300.0,features/chroma/300s/classical/discovery/classical_musicnet_2218__300s.npz,dcd7a61101673644879dd695a0a21a76cb4627366a497f89e261f2427ef97821,features/pitch_v2/300s/classical/discovery/classical_musicnet_2218__300s.npz,544a1f596f19333a9d8fe3f95f6aefda6250ed5676b1a8256a7540b7a648a686,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,399,284,115,12,0.1938888430595398,success,2026-08-04,
classical_musicnet_2219__180s,classical_musicnet_2219,classical,discovery,180.0,features/chroma/180s/classical/discovery/classical_musicnet_2219__180s.npz,d50b89da34d4eeec2f624188466ef48590925f051ffbf18eac36d670c322faa0,features/pitch_v2/180s/classical/discovery/classical_musicnet_2219__180s.npz,0dbcfd13d3d0c26dc84dc4949b5bb314553190787baf1d55bee7db1dc6eaf6e0,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,373,294,79,14,0.19806769490242004,success,2026-08-04,
classical_musicnet_2219__300s,classical_musicnet_2219,classical,discovery,300.0,features/chroma/300s/classical/discovery/classical_musicnet_2219__300s.npz,466bd6d54c253b3d558e69642fbfc95a4b472de7f32eefdbefa684907df470ea,features/pitch_v2/300s/classical/discovery/classical_musicnet_2219__300s.npz,04db199caf5c7dcf63500fc0a7773d930752b9338eb0b2a719bc49e2fd3809a1,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,535,424,111,15,0.19757935404777527,success,2026-08-04,
classical_musicnet_2220__180s,classical_musicnet_2220,classical,discovery,180.0,features/chroma/180s/classical/discovery/classical_musicnet_2220__180s.npz,836a6e4944eca7893500ea3af9ddd3c97c345b9d11fb1a7a564848716dc5b015,features/pitch_v2/180s/classical/discovery/classical_musicnet_2220__180s.npz,898debed93292b306835da5756f6d754e8d474206b091c548278ef38025339ab,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,396,343,53,16,0.19731104373931885,success,2026-08-04,
classical_musicnet_2220__300s,classical_musicnet_2220,classical,discovery,300.0,features/chroma/300s/classical/discovery/classical_musicnet_2220__300s.npz,75717bc91729840ed8d37f5b4c3b9ab7177a914631d3b592eba02a594f9c7312,features/pitch_v2/300s/classical/discovery/classical_musicnet_2220__300s.npz,4b9da40e8f72fe9d0e7a84990543390affea204388af35012a8e110c8a86a0e1,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,628,528,100,16,0.19901755452156067,success,2026-08-04,
classical_musicnet_2221__180s,classical_musicnet_2221,classical,discovery,180.0,features/chroma/180s/classical/discovery/classical_musicnet_2221__180s.npz,0a2a0146031d09230f050c108537d139b66d72bcf61058076be27d64f65b1c13,features/pitch_v2/180s/classical/discovery/classical_musicnet_2221__180s.npz,432f55554ff4db508872a219d2635c178b186fb4c75773a100a332f8b1f80bcd,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,412,331,81,15,0.19851012527942657,success,2026-08-04,
classical_musicnet_2221__300s,classical_musicnet_2221,classical,discovery,300.0,features/chroma/300s/classical/discovery/classical_musicnet_2221__300s.npz,8676ab3407a6932252218d40cbe76ae39f5e4845c559d919d5e2315c72b0bcdf,features/pitch_v2/300s/classical/discovery/classical_musicnet_2221__300s.npz,261e52c755d16ed390f51abca0a8014bb520438948286b2383ed19fd53664e0b,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,543,430,113,15,0.19735682010650635,success,2026-08-04,
classical_musicnet_2222__180s,classical_musicnet_2222,classical,discovery,180.0,features/chroma/180s/classical/discovery/classical_musicnet_2222__180s.npz,fe3e0464f68381de7a5977d0e5b5d3cbcb31bb223b8efb037ae89dd0133f9c0b,features/pitch_v2/180s/classical/discovery/classical_musicnet_2222__180s.npz,ebfd405587b22108afd15c3df0c98e5c09b6eb9ae5231e529b175fcb8f055f7b,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,301,223,78,14,0.18447521328926086,success,2026-08-04,
classical_musicnet_2222__300s,classical_musicnet_2222,classical,discovery,300.0,features/chroma/300s/classical/discovery/classical_musicnet_2222__300s.npz,36a9b345ac14a2b24d49d1cc47e634f7ece4dfdab51d7d3d0e20581b892faa4d,features/pitch_v2/300s/classical/discovery/classical_musicnet_2222__300s.npz,ab70afa1759ef980016540c2fdbce9cd5276f261567a31ad5696c1181d56ae9e,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,338,251,87,15,0.18486568331718445,success,2026-08-04,
classical_musicnet_2224__180s,classical_musicnet_2224,classical,discovery,180.0,features/chroma/180s/classical/discovery/classical_musicnet_2224__180s.npz,e23e6099f32b5e9c9b1d2dd22579bead50b1823c8630651efac00edb504f19f2,features/pitch_v2/180s/classical/discovery/classical_musicnet_2224__180s.npz,3e6a7453094e2c1a2aedc8d4565e01c6d60260b835e2f4dff02c84d1bbb9e5fe,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,289,223,66,14,0.253947913646698,success,2026-08-04,
classical_musicnet_2224__300s,classical_musicnet_2224,classical,discovery,300.0,features/chroma/300s/classical/discovery/classical_musicnet_2224__300s.npz,e23e6099f32b5e9c9b1d2dd22579bead50b1823c8630651efac00edb504f19f2,features/pitch_v2/300s/classical/discovery/classical_musicnet_2224__300s.npz,3e6a7453094e2c1a2aedc8d4565e01c6d60260b835e2f4dff02c84d1bbb9e5fe,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,289,223,66,14,0.253947913646698,success,2026-08-04,
classical_musicnet_2225__180s,classical_musicnet_2225,classical,discovery,180.0,features/chroma/180s/classical/discovery/classical_musicnet_2225__180s.npz,83a726c2831ac1a4cf4cc2dcd6b8bcd7733147e6bf6205a92f8667362ea45812,features/pitch_v2/180s/classical/discovery/classical_musicnet_2225__180s.npz,0dc91d407e2e5f41712d0c786a8bd10e56bf1293394677ba0fb99fa0438fcf4e,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,510,411,99,16,0.23172561824321747,success,2026-08-04,
classical_musicnet_2225__300s,classical_musicnet_2225,classical,discovery,300.0,features/chroma/300s/classical/discovery/classical_musicnet_2225__300s.npz,a1ed8208cb0e629ccb68ffe5a8d2b3409f2d16a78e77a43d7e894a684873c231,features/pitch_v2/300s/classical/discovery/classical_musicnet_2225__300s.npz,00d1ea107c5c86b4b2872325f62509eef487fe05b7388fcc99b554771939d285,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,557,456,101,16,0.23884129524230957,success,2026-08-04,
classical_musicnet_2227__180s,classical_musicnet_2227,classical,discovery,180.0,features/chroma/180s/classical/discovery/classical_musicnet_2227__180s.npz,dff8eda2fcbd271bfe4310dcd1783297ac6f1fb98db900e33de44ba7af59a010,features/pitch_v2/180s/classical/discovery/classical_musicnet_2227__180s.npz,5dd2288e8d9f1986ccbdc36c8f6382353961063b110e8ef64591979f864e10e6,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,251,191,60,15,0.2228447049856186,success,2026-08-04,
classical_musicnet_2227__300s,classical_musicnet_2227,classical,discovery,300.0,features/chroma/300s/classical/discovery/classical_musicnet_2227__300s.npz,dff8eda2fcbd271bfe4310dcd1783297ac6f1fb98db900e33de44ba7af59a010,features/pitch_v2/300s/classical/discovery/classical_musicnet_2227__300s.npz,5dd2288e8d9f1986ccbdc36c8f6382353961063b110e8ef64591979f864e10e6,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,251,191,60,15,0.2228447049856186,success,2026-08-04,
classical_musicnet_2228__180s,classical_musicnet_2228,classical,discovery,180.0,features/chroma/180s/classical/discovery/classical_musicnet_2228__180s.npz,ea3ff90087d73b04c68ca1785fe8281e20efa774cc4025c4a6ddcb46b08eb2fd,features/pitch_v2/180s/classical/discovery/classical_musicnet_2228__180s.npz,63fd4b9dcfdd9ca3b9bef5f50c80dcbc1989a4086c6ff6914fc8db4dd1268c75,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,204,166,38,15,0.2362487018108368,success,2026-08-04,
classical_musicnet_2228__300s,classical_musicnet_2228,classical,discovery,300.0,features/chroma/300s/classical/discovery/classical_musicnet_2228__300s.npz,ea3ff90087d73b04c68ca1785fe8281e20efa774cc4025c4a6ddcb46b08eb2fd,features/pitch_v2/300s/classical/discovery/classical_musicnet_2228__300s.npz,63fd4b9dcfdd9ca3b9bef5f50c80dcbc1989a4086c6ff6914fc8db4dd1268c75,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,204,166,38,15,0.2362487018108368,success,2026-08-04,
classical_musicnet_2229__180s,classical_musicnet_2229,classical,discovery,180.0,features/chroma/180s/classical/discovery/classical_musicnet_2229__180s.npz,47180c0b3576a24bbce14991e7a7c801b87384b771b213f64fd270421be61e24,features/pitch_v2/180s/classical/discovery/classical_musicnet_2229__180s.npz,5d6d6e6747032ccbe2d0c4a87f566d17fd99a0d3b21552559061369fa2b1036c,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,539,422,117,16,0.21642114222049713,success,2026-08-04,
classical_musicnet_2229__300s,classical_musicnet_2229,classical,discovery,300.0,features/chroma/300s/classical/discovery/classical_musicnet_2229__300s.npz,9534c3795efd919f1ad0df77c2618baed29e51b5b4112d2ad1e20407161364b0,features/pitch_v2/300s/classical/discovery/classical_musicnet_2229__300s.npz,0bfa1a087573518e1c8eaffcebfd2fdf0d66cc76878780e34b2168ae7f842c63,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,682,539,143,16,0.21705564856529236,success,2026-08-04,
classical_musicnet_2230__180s,classical_musicnet_2230,classical,discovery,180.0,features/chroma/180s/classical/discovery/classical_musicnet_2230__180s.npz,1615c3164eff3ce4915dcc0bb11058d7d3a41282d26d5959d75076b35d191672,features/pitch_v2/180s/classical/discovery/classical_musicnet_2230__180s.npz,25a9c7d8f5106ae3d625372caec337c51003f0801aa864a73990ccb8c20a3a05,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,123,85,38,15,0.22833086550235748,success,2026-08-04,
classical_musicnet_2230__300s,classical_musicnet_2230,classical,discovery,300.0,features/chroma/300s/classical/discovery/classical_musicnet_2230__300s.npz,1615c3164eff3ce4915dcc0bb11058d7d3a41282d26d5959d75076b35d191672,features/pitch_v2/300s/classical/discovery/classical_musicnet_2230__300s.npz,25a9c7d8f5106ae3d625372caec337c51003f0801aa864a73990ccb8c20a3a05,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,123,85,38,15,0.22833086550235748,success,2026-08-04,
classical_musicnet_2231__180s,classical_musicnet_2231,classical,discovery,180.0,features/chroma/180s/classical/discovery/classical_musicnet_2231__180s.npz,3e50fb4d3f71e66f10b418f3184082e2176fa48aa2e4b6a2dbeff88fe525a5d4,features/pitch_v2/180s/classical/discovery/classical_musicnet_2231__180s.npz,bf064007ea3b34827ba1c4a520bda16259cd98f2040afc330063679bfeef59c0,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,269,194,75,14,0.23773300647735596,success,2026-08-04,
classical_musicnet_2231__300s,classical_musicnet_2231,classical,discovery,300.0,features/chroma/300s/classical/discovery/classical_musicnet_2231__300s.npz,3e50fb4d3f71e66f10b418f3184082e2176fa48aa2e4b6a2dbeff88fe525a5d4,features/pitch_v2/300s/classical/discovery/classical_musicnet_2231__300s.npz,bf064007ea3b34827ba1c4a520bda16259cd98f2040afc330063679bfeef59c0,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,269,194,75,14,0.23773300647735596,success,2026-08-04,
classical_musicnet_2232__180s,classical_musicnet_2232,classical,discovery,180.0,features/chroma/180s/classical/discovery/classical_musicnet_2232__180s.npz,e3f3e55153f9fba5d563bf2e8ddab5eb91d3864c6cdd99f75a13b22cebfb7ad2,features/pitch_v2/180s/classical/discovery/classical_musicnet_2232__180s.npz,eca177f55b8c987a20393fd3791337c0f7cef083a071d450785d40dcf16da3ba,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,163,124,39,14,0.2218523919582367,success,2026-08-04,
classical_musicnet_2232__300s,classical_musicnet_2232,classical,discovery,300.0,features/chroma/300s/classical/discovery/classical_musicnet_2232__300s.npz,e3f3e55153f9fba5d563bf2e8ddab5eb91d3864c6cdd99f75a13b22cebfb7ad2,features/pitch_v2/300s/classical/discovery/classical_musicnet_2232__300s.npz,eca177f55b8c987a20393fd3791337c0f7cef083a071d450785d40dcf16da3ba,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,163,124,39,14,0.2218523919582367,success,2026-08-04,
classical_musicnet_2234__180s,classical_musicnet_2234,classical,discovery,180.0,features/chroma/180s/classical/discovery/classical_musicnet_2234__180s.npz,35f03c857855eb005f252c317d99840a04651b0220c75aba1ca4a2ac83667f5e,features/pitch_v2/180s/classical/discovery/classical_musicnet_2234__180s.npz,98d9f73cd963ceadef10b1fa8051d78b55d9d045c329f7effba4cf0d5f9d0976,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,107,80,27,13,0.2280426025390625,success,2026-08-04,
classical_musicnet_2234__300s,classical_musicnet_2234,classical,discovery,300.0,features/chroma/300s/classical/discovery/classical_musicnet_2234__300s.npz,35f03c857855eb005f252c317d99840a04651b0220c75aba1ca4a2ac83667f5e,features/pitch_v2/300s/classical/discovery/classical_musicnet_2234__300s.npz,98d9f73cd963ceadef10b1fa8051d78b55d9d045c329f7effba4cf0d5f9d0976,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,107,80,27,13,0.2280426025390625,success,2026-08-04,
classical_musicnet_2237__180s,classical_musicnet_2237,classical,discovery,180.0,features/chroma/180s/classical/discovery/classical_musicnet_2237__180s.npz,a40b1db7b5cb0bd3ead6b3cbacc81eb6abbadfb4d1200c3341e628922ec99ed8,features/pitch_v2/180s/classical/discovery/classical_musicnet_2237__180s.npz,8e96f8373052a21e6d1fd1859b6ae3de80f1aedfc30eeaa5e6ae5d18a4c52daa,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,258,205,53,13,0.251505583524704,success,2026-08-04,
classical_musicnet_2237__300s,classical_musicnet_2237,classical,discovery,300.0,features/chroma/300s/classical/discovery/classical_musicnet_2237__300s.npz,a40b1db7b5cb0bd3ead6b3cbacc81eb6abbadfb4d1200c3341e628922ec99ed8,features/pitch_v2/300s/classical/discovery/classical_musicnet_2237__300s.npz,8e96f8373052a21e6d1fd1859b6ae3de80f1aedfc30eeaa5e6ae5d18a4c52daa,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,258,205,53,13,0.251505583524704,success,2026-08-04,
classical_musicnet_2238__180s,classical_musicnet_2238,classical,discovery,180.0,features/chroma/180s/classical/discovery/classical_musicnet_2238__180s.npz,4693886d967caf5111c04e14e45f7f9e4d03a911e8e8028264137c799c189b7b,features/pitch_v2/180s/classical/discovery/classical_musicnet_2238__180s.npz,2e287ea35daa539acefd55bde3a5be7d9d23eada9ec348a8e836d44b4fb8adfc,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,117,87,30,14,0.24696467816829681,success,2026-08-04,
classical_musicnet_2238__300s,classical_musicnet_2238,classical,discovery,300.0,features/chroma/300s/classical/discovery/classical_musicnet_2238__300s.npz,4693886d967caf5111c04e14e45f7f9e4d03a911e8e8028264137c799c189b7b,features/pitch_v2/300s/classical/discovery/classical_musicnet_2238__300s.npz,2e287ea35daa539acefd55bde3a5be7d9d23eada9ec348a8e836d44b4fb8adfc,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,117,87,30,14,0.24696467816829681,success,2026-08-04,
