track,group,scale,name,path_h1,path_h1_q25,path_h1_mean,period,lag_peak
focus_brainfm_4689167a66fb,focus,300.0,acoustic_2s,0.4519143902002816,0.4562222857293607,0.4804858261963314,11,0.3807405945468624
focus_brainfm_4689167a66fb,focus,300.0,rhythm_2s,0.49384125895402975,0.5032775357570017,0.5155741484030694,8,0.2775216138445308
focus_brainfm_4689167a66fb,focus,300.0,chroma_4beat,0.35831305384635925,0.3646739721298218,0.37552058696746826,8,0.09024167060852051
focus_brainfm_4ff11d033c50,focus,180.0,acoustic_2s,0.41150452155592765,0.4422813647021705,0.4599223711170222,9,0.2996042865344195
focus_brainfm_4ff11d033c50,focus,180.0,rhythm_2s,0.39222069479715965,0.41895066338411513,0.43160596187216227,8,0.1948582833636895
focus_brainfm_4ff11d033c50,focus,180.0,chroma_4beat,0.3702211380004883,0.3753437399864197,0.3793051838874817,8,0.022380828857421875
focus_brainfm_4ff11d033c50,focus,300.0,acoustic_2s,0.4524397492429827,0.45506632343911846,0.47725277737694205,9,0.42843624425160987
focus_brainfm_4ff11d033c50,focus,300.0,rhythm_2s,0.38713261795404774,0.40663152739004,0.4228471897962714,9,0.24833369899212965
focus_brainfm_4ff11d033c50,focus,300.0,chroma_4beat,0.37404105067253113,0.3747739791870117,0.3824082314968109,8,0.02472710609436035
focus_brainfm_555c694563d4,focus,180.0,acoustic_2s,0.38746463919390584,0.4193715841830088,0.4294480281512517,22,0.1837987817270368
focus_brainfm_555c694563d4,focus,180.0,rhythm_2s,0.31308414340394347,0.4049079381736295,0.42553399845568063,15,0.3546262807689672
focus_brainfm_555c694563d4,focus,180.0,chroma_4beat,0.37910449504852295,0.38103097677230835,0.3853967785835266,16,0.06620508432388306
focus_brainfm_555c694563d4,focus,300.0,acoustic_2s,0.40054838206515114,0.428967515928444,0.4893538887566966,11,0.31457088532172917
focus_brainfm_555c694563d4,focus,300.0,rhythm_2s,0.36389799558376384,0.4291833338071976,0.46470846168668645,30,0.4186591447745981
focus_brainfm_555c694563d4,focus,300.0,chroma_4beat,0.3757464289665222,0.38549521565437317,0.3887777626514435,16,0.05545324087142944
focus_brainfm_5a2ade4b4c0b,focus,180.0,acoustic_2s,0.40190101735139716,0.44083893848871064,0.4467266555525915,11,0.2279910589430132
focus_brainfm_5a2ade4b4c0b,focus,180.0,rhythm_2s,0.23990570274683734,0.3056519415176612,0.38275000207270293,8,0.07155750945767503
focus_brainfm_5a2ade4b4c0b,focus,180.0,chroma_4beat,0.3727061152458191,0.4022505283355713,0.4103039503097534,8,0.07171830534934998
focus_brainfm_5a2ade4b4c0b,focus,300.0,acoustic_2s,0.42935438490570094,0.4365463494732694,0.4506881460249744,11,0.20333068499819795
focus_brainfm_5a2ade4b4c0b,focus,300.0,rhythm_2s,0.2662687370193782,0.3749304118153125,0.4135513946512549,8,0.09751710215468701
focus_brainfm_5a2ade4b4c0b,focus,300.0,chroma_4beat,0.359697163105011,0.36888405680656433,0.37137651443481445,8,0.058915019035339355
focus_brainfm_5c2ea7efbd03,focus,180.0,acoustic_2s,0.338773344587741,0.3804783474232242,0.39977259621618466,9,0.15707034621948934
focus_brainfm_5c2ea7efbd03,focus,180.0,rhythm_2s,0.3956359895295895,0.43106954929450936,0.4409799989135483,21,0.36325256054738875
focus_brainfm_5c2ea7efbd03,focus,180.0,chroma_4beat,0.3281697630882263,0.3486829996109009,0.3697102963924408,8,0.020688235759735107
focus_brainfm_5c2ea7efbd03,focus,300.0,acoustic_2s,0.34343118295669767,0.3807514213335137,0.3971655499290427,9,0.12132792207406795
focus_brainfm_5c2ea7efbd03,focus,300.0,rhythm_2s,0.4281237623730383,0.4315936291646303,0.46882954588735104,9,0.3388391671348474
focus_brainfm_5c2ea7efbd03,focus,300.0,chroma_4beat,0.35722100734710693,0.3665767014026642,0.3714507818222046,13,0.013178110122680664
focus_brainfm_62baf4266fb5,focus,180.0,acoustic_2s,0.41245642325589876,0.4230249435940541,0.4280289813561885,11,0.1303712027716566
focus_brainfm_62baf4266fb5,focus,180.0,rhythm_2s,0.347974431683542,0.36330458680447764,0.3961141305790888,12,0.14210362099163398
focus_brainfm_62baf4266fb5,focus,180.0,chroma_4beat,0.3563266694545746,0.3702380657196045,0.37912604212760925,24,0.01848703622817993
focus_brainfm_62baf4266fb5,focus,300.0,acoustic_2s,0.4198361416588696,0.4263450791043597,0.43539900013701077,11,0.19784531481135348
focus_brainfm_62baf4266fb5,focus,300.0,rhythm_2s,0.4061363108184899,0.41127662877888255,0.4346876162617289,12,0.23116332578988263
focus_brainfm_62baf4266fb5,focus,300.0,chroma_4beat,0.3703141212463379,0.37066274881362915,0.3814644515514374,8,0.03515005111694336
focus_brainfm_6f0100cbfb04,focus,180.0,acoustic_2s,0.4120499462629735,0.4580781071636395,0.47119763466150394,11,0.27292486781169
focus_brainfm_6f0100cbfb04,focus,180.0,rhythm_2s,0.39677188384550854,0.4178670701156717,0.42827339178791546,12,0.21061378686142607
focus_brainfm_6f0100cbfb04,focus,180.0,chroma_4beat,0.37073373794555664,0.3959600627422333,0.407900869846344,8,0.07909154891967773
focus_brainfm_6f0100cbfb04,focus,300.0,acoustic_2s,0.453237658145637,0.46105631528094887,0.4823918939631492,11,0.35766591148357263
focus_brainfm_6f0100cbfb04,focus,300.0,rhythm_2s,0.41667461147548573,0.426842044294425,0.4486238244109525,11,0.1775139701176378
focus_brainfm_6f0100cbfb04,focus,300.0,chroma_4beat,0.37541642785072327,0.38517308235168457,0.39873242378234863,8,0.06727725267410278
focus_brainfm_79ab8d88d813,focus,180.0,acoustic_2s,0.30933750372845287,0.3371542015195606,0.3740019366697118,14,0.3609483923392982
focus_brainfm_79ab8d88d813,focus,180.0,rhythm_2s,0.32790314254677655,0.3494517494029068,0.37506006123591373,11,0.16317089180719846
focus_brainfm_79ab8d88d813,focus,180.0,chroma_4beat,0.3883122503757477,0.4124628007411957,0.43000930547714233,8,0.14369100332260132
focus_brainfm_79ab8d88d813,focus,300.0,acoustic_2s,0.4084867292169103,0.4122903974189144,0.4229395110591876,14,0.36193340633584636
focus_brainfm_79ab8d88d813,focus,300.0,rhythm_2s,0.3406137394021167,0.36930123752199395,0.3868723444347089,11,0.16905800575404872
focus_brainfm_79ab8d88d813,focus,300.0,chroma_4beat,0.4157574474811554,0.4238249659538269,0.4381566047668457,8,0.15431323647499084
focus_brainfm_801b11dffc87,focus,180.0,acoustic_2s,0.3268574774994361,0.38306370877733875,0.47355666778986405,12,0.45761530826582353
focus_brainfm_801b11dffc87,focus,180.0,rhythm_2s,0.4433847643377588,0.5087833225917484,0.5250726119676548,9,0.24772065200711446
focus_brainfm_801b11dffc87,focus,180.0,chroma_4beat,0.34763550758361816,0.3658260107040405,0.3670995533466339,16,0.04915687441825867
focus_brainfm_801b11dffc87,focus,300.0,acoustic_2s,0.3423889798681689,0.42810389383073916,0.49149973585165285,12,0.4398564807646672
focus_brainfm_801b11dffc87,focus,300.0,rhythm_2s,0.5257138506874077,0.5345296326885477,0.555497413619426,9,0.3287489797936726
focus_brainfm_801b11dffc87,focus,300.0,chroma_4beat,0.3277425765991211,0.34367257356643677,0.3479480743408203,16,0.04794776439666748
focus_brainfm_812a1c5751aa,focus,180.0,acoustic_2s,0.5003985835420043,0.5014554484216763,0.508343866643863,12,0.3358483424708174
focus_brainfm_812a1c5751aa,focus,180.0,rhythm_2s,0.47043399171343503,0.4895718235492174,0.5270130029037046,12,0.6719406730476642
focus_brainfm_812a1c5751aa,focus,180.0,chroma_4beat,0.3672669231891632,0.36762577295303345,0.3865762948989868,8,0.027325153350830078
focus_brainfm_812a1c5751aa,focus,300.0,acoustic_2s,0.4504335790421635,0.45455372268776434,0.46601383932754314,12,0.30980597336333004
focus_brainfm_812a1c5751aa,focus,300.0,rhythm_2s,0.3930890819563351,0.4215816712174667,0.44985262525498204,12,0.4119177563552806
focus_brainfm_812a1c5751aa,focus,300.0,chroma_4beat,0.3590872287750244,0.3597104251384735,0.37349116802215576,8,0.049175798892974854
focus_brainfm_84124ab632f6,focus,180.0,acoustic_2s,0.35498378788146207,0.39485926795924675,0.5094526378405007,11,0.4753401654070799
focus_brainfm_84124ab632f6,focus,180.0,rhythm_2s,0.4187626369233293,0.43889071709651595,0.4549238954593195,10,0.13531519668937841
focus_brainfm_84124ab632f6,focus,180.0,chroma_4beat,0.39147278666496277,0.40839099884033203,0.4365750551223755,16,0.14571276307106018
focus_brainfm_84124ab632f6,focus,300.0,acoustic_2s,0.3599830123140116,0.431077605228864,0.5194693225926303,11,0.34603000954668517
focus_brainfm_84124ab632f6,focus,300.0,rhythm_2s,0.4939150237863736,0.5221711931455753,0.5410311785681814,10,0.6002534355902729
focus_brainfm_84124ab632f6,focus,300.0,chroma_4beat,0.3810696601867676,0.3891265392303467,0.39710134267807007,16,0.045358896255493164
focus_brainfm_8618697fc2f4,focus,180.0,acoustic_2s,0.3632607151225654,0.4041177625241231,0.4337733970337113,11,0.18025705560612115
focus_brainfm_8618697fc2f4,focus,180.0,rhythm_2s,0.36076060340001204,0.3942636866587569,0.4586911709462068,18,0.4420793898488288
focus_brainfm_8618697fc2f4,focus,180.0,chroma_4beat,0.3477921485900879,0.35680127143859863,0.3620726764202118,8,0.012326061725616455
focus_brainfm_8618697fc2f4,focus,300.0,acoustic_2s,0.47402944021040383,0.4844505440815972,0.5086574924537157,11,0.24994834475858219
focus_brainfm_8618697fc2f4,focus,300.0,rhythm_2s,0.4146868680868939,0.4201098097985153,0.4352640791996487,12,0.19247243456318497
focus_brainfm_8618697fc2f4,focus,300.0,chroma_4beat,0.3969632089138031,0.4056166410446167,0.41012245416641235,32,0.050786375999450684
focus_brainfm_8c32c5db8a78,focus,180.0,acoustic_2s,0.372598490126151,0.3884155054972344,0.4118415896810781,8,0.17933614696615807
focus_brainfm_8c32c5db8a78,focus,180.0,rhythm_2s,0.45491470161723013,0.45592565843345034,0.47817336127515875,8,0.1496305423734977
focus_brainfm_8c32c5db8a78,focus,180.0,chroma_4beat,0.37183308601379395,0.3757030963897705,0.38215410709381104,8,0.04076939821243286
focus_brainfm_8c32c5db8a78,focus,300.0,acoustic_2s,0.44785431883153537,0.45093480233860717,0.4634072651541242,9,0.28287721388481
focus_brainfm_8c32c5db8a78,focus,300.0,rhythm_2s,0.42344885928007786,0.46606710834099285,0.4917037734186761,18,0.18581972311313422
focus_brainfm_8c32c5db8a78,focus,300.0,chroma_4beat,0.39385250210762024,0.4004247188568115,0.40992438793182373,8,0.0439373254776001
focus_brainfm_8cb17f22a272,focus,180.0,acoustic_2s,0.34987982505952137,0.3679253562982861,0.3821666331616994,10,0.11633027521819184
focus_brainfm_8cb17f22a272,focus,180.0,rhythm_2s,0.27553977326846774,0.33543387333674224,0.3618774695506498,20,0.08110474002290835
focus_brainfm_8cb17f22a272,focus,180.0,chroma_4beat,0.3553180396556854,0.3622128963470459,0.3764449954032898,12,0.021004080772399902
focus_brainfm_8cb17f22a272,focus,300.0,acoustic_2s,0.3366524998810656,0.35679855967267066,0.37475918109953976,11,0.11120968600520942
focus_brainfm_8cb17f22a272,focus,300.0,rhythm_2s,0.36923883222876497,0.3758579406768572,0.38824233856624835,17,0.08757310115757222
focus_brainfm_8cb17f22a272,focus,300.0,chroma_4beat,0.3603132367134094,0.3645439147949219,0.3682539463043213,13,0.010713756084442139
pop_jamendo_0100647,pop,180.0,acoustic_2s,0.4184754314086413,0.42420790036713585,0.44355720910938906,11,0.2865430624745908
pop_jamendo_0100647,pop,180.0,rhythm_2s,0.3198830279167607,0.33426878536711535,0.382979315662492,8,0.1832822299516872
pop_jamendo_0100647,pop,180.0,chroma_4beat,0.30808204412460327,0.31242889165878296,0.3415222764015198,8,0.015984773635864258
pop_jamendo_0100647,pop,300.0,acoustic_2s,0.416754182761779,0.41949392498240146,0.43436686530395596,11,0.2580912001845841
pop_jamendo_0100647,pop,300.0,rhythm_2s,0.32408407373123777,0.33591261598946226,0.39305045108702197,8,0.14839252084533872
pop_jamendo_0100647,pop,300.0,chroma_4beat,0.3142395615577698,0.34096547961235046,0.3653278052806854,8,0.059682488441467285
pop_jamendo_1010363,pop,180.0,acoustic_2s,0.2752957519776279,0.30833473845978343,0.347548388504557,9,0.19814813991790436
pop_jamendo_1010363,pop,180.0,rhythm_2s,0.3814801301224238,0.38284759832474224,0.41716337742713794,12,0.28930599912872235
pop_jamendo_1010363,pop,180.0,chroma_4beat,0.3436318635940552,0.3539443910121918,0.3614182770252228,16,0.008506834506988525
pop_jamendo_1010363,pop,300.0,acoustic_2s,0.28136102795512874,0.33799787436314505,0.3569537654085868,13,0.04987717058367114
pop_jamendo_1010363,pop,300.0,rhythm_2s,0.2908430399762067,0.3655474796657482,0.42410613803632696,12,0.19591471519503945
pop_jamendo_1010363,pop,300.0,chroma_4beat,0.3441618084907532,0.350222110748291,0.36260518431663513,16,0.008225440979003906
pop_jamendo_1015416,pop,180.0,acoustic_2s,0.3321408053814562,0.3487701207274162,0.35817785129388946,13,0.055318117992185
pop_jamendo_1015416,pop,180.0,rhythm_2s,0.27101367919907066,0.2751511564965694,0.35879885344364143,12,0.06912637386844533
pop_jamendo_1015416,pop,180.0,chroma_4beat,0.20505531132221222,0.24621650576591492,0.29964613914489746,17,0.005489528179168701
pop_jamendo_1015416,pop,300.0,acoustic_2s,0.3321408053814562,0.3487701207274162,0.35817785129388946,13,0.055318117992185
pop_jamendo_1015416,pop,300.0,rhythm_2s,0.27101367919907066,0.2751511564965694,0.35879885344364143,12,0.06912637386844533
pop_jamendo_1015416,pop,300.0,chroma_4beat,0.20505531132221222,0.24621650576591492,0.29964613914489746,17,0.005489528179168701
pop_jamendo_1028442,pop,180.0,acoustic_2s,0.3039863423921726,0.3149543911081405,0.3758232189053071,8,0.15996861640418925
pop_jamendo_1028442,pop,180.0,rhythm_2s,0.2964324841506681,0.30412698741325717,0.3822189297756684,8,0.15737380352876762
pop_jamendo_1028442,pop,180.0,chroma_4beat,0.36271587014198303,0.37342578172683716,0.3861989676952362,8,0.0506441593170166
pop_jamendo_1028442,pop,300.0,acoustic_2s,0.3547478810380229,0.37188555721218497,0.41349527901055716,8,0.10694436171563404
pop_jamendo_1028442,pop,300.0,rhythm_2s,0.27496219888927276,0.31778008467086827,0.37775950840956474,8,0.08301606799274097
pop_jamendo_1028442,pop,300.0,chroma_4beat,0.3539044260978699,0.36794033646583557,0.3785375952720642,8,0.033748626708984375
pop_jamendo_1028889,pop,180.0,acoustic_2s,0.39683137887433173,0.3997103955120167,0.4081412673562673,8,0.15996469674727787
pop_jamendo_1028889,pop,180.0,rhythm_2s,0.28489008565369384,0.3045872470148644,0.347692952220314,17,0.06615462065336652
pop_jamendo_1028889,pop,180.0,chroma_4beat,0.3460044264793396,0.3493277430534363,0.3726506531238556,18,0.04014712572097778
pop_jamendo_1028889,pop,300.0,acoustic_2s,0.39195431323939245,0.3966077276167691,0.41780707453177646,8,0.12406009152878672
pop_jamendo_1028889,pop,300.0,rhythm_2s,0.2723381462620126,0.33552955826354025,0.35235298635791135,11,0.04480490273250626
pop_jamendo_1028889,pop,300.0,chroma_4beat,0.3627891540527344,0.3697303533554077,0.3765103816986084,12,0.022902190685272217
pop_jamendo_1030183,pop,180.0,acoustic_2s,0.31497901981551607,0.353271273764417,0.3906397117960805,15,0.13747121872495316
pop_jamendo_1030183,pop,180.0,rhythm_2s,0.3033933400842801,0.3165039543840395,0.3617156080685589,15,0.1533547222016174
pop_jamendo_1030183,pop,180.0,chroma_4beat,0.3583635091781616,0.36525508761405945,0.37481921911239624,8,0.016082763671875
pop_jamendo_1030183,pop,300.0,acoustic_2s,0.344091878740057,0.3447350987172655,0.40672349716605477,15,0.11117065802348813
pop_jamendo_1030183,pop,300.0,rhythm_2s,0.2593801676772963,0.272308026647959,0.36027973369416033,25,0.15910279369523006
pop_jamendo_1030183,pop,300.0,chroma_4beat,0.4101512134075165,0.4225407838821411,0.4325462579727173,8,0.07400429248809814
pop_jamendo_1036088,pop,180.0,acoustic_2s,0.4343485918292608,0.4383813140962377,0.44911437751642475,9,0.3295064218816859
pop_jamendo_1036088,pop,180.0,rhythm_2s,0.43622166429422,0.4621905378758927,0.4785862446208533,9,0.539784424801026
pop_jamendo_1036088,pop,180.0,chroma_4beat,0.3490166664123535,0.3537110686302185,0.38121241331100464,14,0.035064637660980225
pop_jamendo_1036088,pop,300.0,acoustic_2s,0.4263044363460122,0.4585932378758518,0.46720161164235463,9,0.23026336413362947
pop_jamendo_1036088,pop,300.0,rhythm_2s,0.4840813031717148,0.4921477891424707,0.5037902742890719,9,0.4428830881030832
pop_jamendo_1036088,pop,300.0,chroma_4beat,0.35655760765075684,0.3583832085132599,0.3741208612918854,8,0.03585934638977051
pop_jamendo_1044028,pop,180.0,acoustic_2s,0.3927723417877923,0.4034050838726449,0.42527148710233725,8,0.2750407660474825
pop_jamendo_1044028,pop,180.0,rhythm_2s,0.39544489596681676,0.39935423300403006,0.41024676519913417,8,0.21154565368200196
pop_jamendo_1044028,pop,180.0,chroma_4beat,0.346626877784729,0.3647003173828125,0.3680419921875,8,0.031889140605926514
pop_jamendo_1044028,pop,300.0,acoustic_2s,0.3729285229526491,0.38852237734927764,0.409928964131252,8,0.17802049094304184
pop_jamendo_1044028,pop,300.0,rhythm_2s,0.36662582241183717,0.39520165119579237,0.409958876488748,8,0.13704266956929456
pop_jamendo_1044028,pop,300.0,chroma_4beat,0.34371036291122437,0.36009156703948975,0.36876386404037476,8,0.017765343189239502
pop_jamendo_1044192,pop,180.0,acoustic_2s,0.4831962194752665,0.5194332179820429,0.5376983063556839,8,0.24352069747957972
pop_jamendo_1044192,pop,180.0,rhythm_2s,0.42848544752847695,0.4557098518982504,0.48165714653962344,8,0.20437200718435666
pop_jamendo_1044192,pop,180.0,chroma_4beat,0.3712638020515442,0.38742002844810486,0.3993089199066162,18,0.026855647563934326
pop_jamendo_1044192,pop,300.0,acoustic_2s,0.4831962194752665,0.5194332179820429,0.5376983063556839,8,0.24352069747957972
pop_jamendo_1044192,pop,300.0,rhythm_2s,0.42848544752847695,0.4557098518982504,0.48165714653962344,8,0.20437200718435666
pop_jamendo_1044192,pop,300.0,chroma_4beat,0.3712638020515442,0.38742002844810486,0.3993089199066162,18,0.026855647563934326
pop_jamendo_1045665,pop,180.0,acoustic_2s,0.34640489954835485,0.3565966290412606,0.37260349859343656,12,0.11572041032023916
pop_jamendo_1045665,pop,180.0,rhythm_2s,0.3200411727449307,0.3306314577025897,0.3457994009969956,18,0.15933173537634127
pop_jamendo_1045665,pop,180.0,chroma_4beat,0.32651281356811523,0.3554891347885132,0.367841899394989,8,0.017002105712890625
pop_jamendo_1045665,pop,300.0,acoustic_2s,0.3481304805136705,0.35310462644335794,0.37259703974352926,13,0.04509438836150337
pop_jamendo_1045665,pop,300.0,rhythm_2s,0.350502913232166,0.3734292599254436,0.4087690855586495,15,0.20078535252292806
pop_jamendo_1045665,pop,300.0,chroma_4beat,0.3277159035205841,0.3468928635120392,0.36567550897598267,16,0.018474876880645752
pop_jamendo_1050676,pop,180.0,acoustic_2s,0.321056442966023,0.3253633191801143,0.3536569237300275,19,0.08171397271813308
pop_jamendo_1050676,pop,180.0,rhythm_2s,0.31554650862900785,0.32978460681082783,0.3718690658431885,20,0.07906251447831303
pop_jamendo_1050676,pop,180.0,chroma_4beat,0.3396032750606537,0.35260578989982605,0.3592083752155304,17,0.012639164924621582
pop_jamendo_1050676,pop,300.0,acoustic_2s,0.30342902177939013,0.3323638262697809,0.35963811601887585,16,0.0828394621607682
pop_jamendo_1050676,pop,300.0,rhythm_2s,0.32667114096844185,0.3781322093073084,0.3898363954117363,10,0.10314459151471
pop_jamendo_1050676,pop,300.0,chroma_4beat,0.3355104327201843,0.35960137844085693,0.36364811658859253,24,0.006630003452301025
pop_jamendo_1050774,pop,180.0,acoustic_2s,0.3258430956720149,0.32983921333835026,0.36857234145255935,8,0.25196547185488916
pop_jamendo_1050774,pop,180.0,rhythm_2s,0.3089701271898037,0.3385188657602481,0.37194652124251637,11,0.10542578969036209
pop_jamendo_1050774,pop,180.0,chroma_4beat,0.33236613869667053,0.3459320068359375,0.3672349154949188,13,0.009288370609283447
pop_jamendo_1050774,pop,300.0,acoustic_2s,0.3258430956720149,0.32983921333835026,0.36857234145255935,8,0.25196547185488916
pop_jamendo_1050774,pop,300.0,rhythm_2s,0.3089701271898037,0.3385188657602481,0.37194652124251637,11,0.10542578969036209
pop_jamendo_1050774,pop,300.0,chroma_4beat,0.33236613869667053,0.3459320068359375,0.3672349154949188,13,0.009288370609283447
pop_jamendo_1052983,pop,180.0,acoustic_2s,0.3636638434932109,0.3899251686799422,0.4139526972348612,13,0.09413646128877973
pop_jamendo_1052983,pop,180.0,rhythm_2s,0.31195175860524793,0.33755891827948153,0.38435776530556487,16,0.1606495408887313
pop_jamendo_1052983,pop,180.0,chroma_4beat,0.33889010548591614,0.35020893812179565,0.3677891790866852,24,0.01724386215209961
pop_jamendo_1052983,pop,300.0,acoustic_2s,0.3636638434932109,0.3899251686799422,0.4139526972348612,13,0.09413646128877973
pop_jamendo_1052983,pop,300.0,rhythm_2s,0.31195175860524793,0.33755891827948153,0.38435776530556487,16,0.1606495408887313
pop_jamendo_1052983,pop,300.0,chroma_4beat,0.33889010548591614,0.35020893812179565,0.3677891790866852,24,0.01724386215209961
pop_jamendo_1053079,pop,180.0,acoustic_2s,0.3124370328549183,0.37663520485046187,0.4144409388538823,14,0.10677364590574057
pop_jamendo_1053079,pop,180.0,rhythm_2s,0.37438863921399373,0.3833703963919628,0.41453228461085545,8,0.09445703021855345
pop_jamendo_1053079,pop,180.0,chroma_4beat,0.3412492275238037,0.35911235213279724,0.3685866594314575,14,0.016924560070037842
pop_jamendo_1053079,pop,300.0,acoustic_2s,0.3124370328549183,0.37663520485046187,0.4144409388538823,14,0.10677364590574057
pop_jamendo_1053079,pop,300.0,rhythm_2s,0.37438863921399373,0.3833703963919628,0.41453228461085545,8,0.09445703021855345
pop_jamendo_1053079,pop,300.0,chroma_4beat,0.3412492275238037,0.35911235213279724,0.3685866594314575,14,0.016924560070037842
pop_jamendo_1057704,pop,180.0,acoustic_2s,0.3273570983058212,0.3540246823842561,0.36464607825426765,12,0.11902506041828143
pop_jamendo_1057704,pop,180.0,rhythm_2s,0.342900550579511,0.3467396816785195,0.3940832976176103,13,0.16754805275929763
pop_jamendo_1057704,pop,180.0,chroma_4beat,0.3422762453556061,0.3577113151550293,0.3678128719329834,9,0.02154672145843506
pop_jamendo_1057704,pop,300.0,acoustic_2s,0.31722067800040726,0.3523321770801958,0.3681821709786919,12,0.08527630864797087
pop_jamendo_1057704,pop,300.0,rhythm_2s,0.3230480684068651,0.3279803068428081,0.36409739302459565,13,0.15546998823468217
pop_jamendo_1057704,pop,300.0,chroma_4beat,0.3604510724544525,0.36287209391593933,0.3710232973098755,8,0.02145439386367798
pop_jamendo_1059054,pop,180.0,acoustic_2s,0.31658668083586816,0.31665311558669174,0.3619437076727476,18,0.192496711147927
pop_jamendo_1059054,pop,180.0,rhythm_2s,0.3006735733429721,0.39372389099207916,0.42568008398071355,18,0.3328615639042444
pop_jamendo_1059054,pop,180.0,chroma_4beat,0.3460139334201813,0.36279693245887756,0.3690478503704071,16,0.03939700126647949
pop_jamendo_1059054,pop,300.0,acoustic_2s,0.34048773386592135,0.3494354977386457,0.41695463104246216,24,0.25445696173118637
pop_jamendo_1059054,pop,300.0,rhythm_2s,0.4423265380879303,0.4650695838316556,0.4817316014733962,18,0.3912605954491514
pop_jamendo_1059054,pop,300.0,chroma_4beat,0.33743366599082947,0.34237271547317505,0.3569965064525604,9,0.020243585109710693
pop_jamendo_1064870,pop,180.0,acoustic_2s,0.386101959856371,0.38761571102708703,0.40127827500067237,9,0.15105662313971235
pop_jamendo_1064870,pop,180.0,rhythm_2s,0.29835135985011596,0.30373935334994445,0.33631597661674273,16,0.06226884980805614
pop_jamendo_1064870,pop,180.0,chroma_4beat,0.3484850227832794,0.3595449924468994,0.36267101764678955,11,0.020056307315826416
pop_jamendo_1064870,pop,300.0,acoustic_2s,0.3642652915234263,0.3682085010269127,0.3797674851013594,32,0.11990816333513021
pop_jamendo_1064870,pop,300.0,rhythm_2s,0.30330900322830623,0.32128523961076516,0.3476379220727587,8,0.04481638774872554
pop_jamendo_1064870,pop,300.0,chroma_4beat,0.3506498336791992,0.3602910041809082,0.3707923889160156,11,0.017194926738739014
pop_jamendo_1069015,pop,180.0,acoustic_2s,0.3381582920205591,0.3500561948393027,0.38145697729846156,8,0.06824628445126524
pop_jamendo_1069015,pop,180.0,rhythm_2s,0.22386267147393402,0.32947918391992365,0.3495717379280112,13,0.07114329023051003
pop_jamendo_1069015,pop,180.0,chroma_4beat,0.3511981964111328,0.3676111400127411,0.37908515334129333,9,0.029252350330352783
pop_jamendo_1069015,pop,300.0,acoustic_2s,0.3381582920205591,0.3500561948393027,0.38145697729846156,8,0.06824628445126524
pop_jamendo_1069015,pop,300.0,rhythm_2s,0.22386267147393402,0.32947918391992365,0.3495717379280112,13,0.07114329023051003
pop_jamendo_1069015,pop,300.0,chroma_4beat,0.3511981964111328,0.3676111400127411,0.37908515334129333,9,0.029252350330352783
pop_jamendo_1071770,pop,180.0,acoustic_2s,0.30518130126183507,0.3120841202035769,0.34668607521457484,15,0.032042858076831715
pop_jamendo_1071770,pop,180.0,rhythm_2s,0.3222548404632577,0.3516707433368482,0.3898747369064692,12,0.3381548709024247
pop_jamendo_1071770,pop,180.0,chroma_4beat,0.3441651463508606,0.3458467423915863,0.3688789904117584,11,0.006456494331359863
pop_jamendo_1071770,pop,300.0,acoustic_2s,0.30518130126183507,0.3120841202035769,0.34668607521457484,15,0.032042858076831715
pop_jamendo_1071770,pop,300.0,rhythm_2s,0.3222548404632577,0.3516707433368482,0.3898747369064692,12,0.3381548709024247
pop_jamendo_1071770,pop,300.0,chroma_4beat,0.3441651463508606,0.3458467423915863,0.3688789904117584,11,0.006456494331359863
pop_mtg_0309887,pop,180.0,acoustic_2s,0.3320798342671016,0.37789952185101516,0.39840286456731466,9,0.1153037465758604
pop_mtg_0309887,pop,180.0,rhythm_2s,0.32322767622280946,0.33340625376183575,0.3878754558583468,8,0.17334573109360774
pop_mtg_0309887,pop,180.0,chroma_4beat,0.34820887446403503,0.36525633931159973,0.3710562586784363,10,0.007702827453613281
pop_mtg_0309887,pop,300.0,acoustic_2s,0.3320798342671016,0.37789952185101516,0.39840286456731466,9,0.1153037465758604
pop_mtg_0309887,pop,300.0,rhythm_2s,0.32322767622280946,0.33340625376183575,0.3878754558583468,8,0.17334573109360774
pop_mtg_0309887,pop,300.0,chroma_4beat,0.34820887446403503,0.36525633931159973,0.3710562586784363,10,0.007702827453613281
pop_mtg_0482275,pop,180.0,acoustic_2s,0.3953555547988088,0.4037232886857263,0.46278032813125236,14,0.23873922180971585
pop_mtg_0482275,pop,180.0,rhythm_2s,0.524871060698492,0.5661521169581705,0.5827633344016753,14,0.5939813207189876
pop_mtg_0482275,pop,180.0,chroma_4beat,0.3596254289150238,0.36173489689826965,0.37935715913772583,8,0.022684335708618164
pop_mtg_0482275,pop,300.0,acoustic_2s,0.3953555547988088,0.4037232886857263,0.46278032813125236,14,0.23873922180971585
pop_mtg_0482275,pop,300.0,rhythm_2s,0.524871060698492,0.5661521169581705,0.5827633344016753,14,0.5939813207189876
pop_mtg_0482275,pop,300.0,chroma_4beat,0.3596254289150238,0.36173489689826965,0.37935715913772583,8,0.022684335708618164
pop_mtg_1077531,pop,180.0,acoustic_2s,0.3460672322029771,0.3614837921364168,0.3757334293868322,14,0.12075607363347252
pop_mtg_1077531,pop,180.0,rhythm_2s,0.3091973484326307,0.35176005011011413,0.3850520464175662,9,0.2659056895138372
