segment_id,track_id,group,split,scale_seconds,representation,method,sequence_points,synthetic_loop_score,shuffled_score,loop_score,h1_max_persistence,h1_best_persistence,dominant_period_seconds,lag_peak_strength,path_h1_cycle_strength,path_h1_betti_max,path_h1_betti_auc,phase_edge_q25,phase_edge_mean
classical_musopen_1da5c488f898__300s,classical_musopen_1da5c488f898,classical,discovery,300.0,sw_modulation,sliding_window_homology,148,,,0.13704776763916016,0.13704776763916016,0.13704776763916016,16.0,0.14305184371068763,0.0,0.0,0.0,0.0,0.0
classical_musopen_1da5c488f898__300s,classical_musopen_1da5c488f898,classical,discovery,300.0,sw_onset,sliding_window_homology,599,,,0.15006619691848755,0.15006619691848755,0.23812299966812134,19.0,0.4924720373866737,0.0,0.0,0.0,0.0,0.0
classical_musopen_1da5c488f898__300s,classical_musopen_1da5c488f898,classical,discovery,300.0,sw_tonal_novelty,sliding_window_homology,565,,,0.1608855128288269,0.1608855128288269,0.17798453569412231,9.613037109375,0.13588058554420898,0.0,0.0,0.0,0.0,0.0
classical_musopen_22818b508e94__180s,classical_musopen_22818b508e94,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,82,1.0,0.30196351222197376,0.5273781751485603,0.0,0.0,40.0,0.7177019112112892,0.5273781751485603,1.0,0.47500000000000003,0.5507402668003907,0.5969248664118385
classical_musopen_22818b508e94__180s,classical_musopen_22818b508e94,classical,discovery,180.0,path_chroma_phase,phase_lifted_path_homology,75,0.9999999634819676,0.37891468802844425,0.4209739545743228,0.0,0.0,39.70587158203125,0.09978694026245921,0.4209739545743228,1.0,0.375,0.4231702280420524,0.45180454415225263
classical_musopen_22818b508e94__180s,classical_musopen_22818b508e94,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,82,1.0,0.2809822760614867,0.45018304612890153,0.0,0.0,40.0,0.5168291406082716,0.45018304612890153,1.0,0.425,0.4670261285284927,0.49550199340351025
classical_musopen_22818b508e94__180s,classical_musopen_22818b508e94,classical,discovery,180.0,sw_acoustic_novelty,sliding_window_homology,328,0.6879410445690155,0.1667383313179016,0.15809357166290283,0.15809357166290283,0.165136456489563,11.5,0.2143088099136582,0.0,0.0,0.0,0.0,0.0
classical_musopen_22818b508e94__180s,classical_musopen_22818b508e94,classical,discovery,180.0,sw_loudness,sliding_window_homology,329,0.8213727474212646,0.1365395188331604,0.1375778317451477,0.1375778317451477,0.1492842435836792,20.0,0.3805419022433053,0.0,0.0,0.0,0.0,0.0
classical_musopen_22818b508e94__180s,classical_musopen_22818b508e94,classical,discovery,180.0,sw_modulation,sliding_window_homology,81,0.6985767781734467,0.11028659343719482,0.3037472367286682,0.3037472367286682,0.3037472367286682,32.0,0.35591055847862957,0.0,0.0,0.0,0.0,0.0
classical_musopen_22818b508e94__180s,classical_musopen_22818b508e94,classical,discovery,180.0,sw_onset,sliding_window_homology,329,0.7007934153079987,0.09783238172531128,0.1998254656791687,0.1998254656791687,0.1998254656791687,4.0,0.3042656257617796,0.0,0.0,0.0,0.0,0.0
classical_musopen_22818b508e94__180s,classical_musopen_22818b508e94,classical,discovery,180.0,sw_tonal_novelty,sliding_window_homology,300,0.2083834409713745,0.13990753889083862,0.14140623807907104,0.14140623807907104,0.1419265866279602,26.644729614257812,0.08883121194637261,0.0,0.0,0.0,0.0,0.0
classical_musopen_22818b508e94__300s,classical_musopen_22818b508e94,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,82,,,0.5273781751485603,0.0,0.0,40.0,0.7177019112112892,0.5273781751485603,1.0,0.47500000000000003,0.5507402668003907,0.5969248664118385
classical_musopen_22818b508e94__300s,classical_musopen_22818b508e94,classical,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,75,,,0.4209739545743228,0.0,0.0,39.70587158203125,0.09978694026245921,0.4209739545743228,1.0,0.375,0.4231702280420524,0.45180454415225263
classical_musopen_22818b508e94__300s,classical_musopen_22818b508e94,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,82,,,0.45018304612890153,0.0,0.0,40.0,0.5168291406082716,0.45018304612890153,1.0,0.425,0.4670261285284927,0.49550199340351025
classical_musopen_22818b508e94__300s,classical_musopen_22818b508e94,classical,discovery,300.0,sw_acoustic_novelty,sliding_window_homology,328,,,0.15809357166290283,0.15809357166290283,0.165136456489563,11.5,0.2143088099136582,0.0,0.0,0.0,0.0,0.0
classical_musopen_22818b508e94__300s,classical_musopen_22818b508e94,classical,discovery,300.0,sw_loudness,sliding_window_homology,329,,,0.1375778317451477,0.1375778317451477,0.1492842435836792,20.0,0.3805419022433053,0.0,0.0,0.0,0.0,0.0
classical_musopen_22818b508e94__300s,classical_musopen_22818b508e94,classical,discovery,300.0,sw_modulation,sliding_window_homology,81,,,0.3037472367286682,0.3037472367286682,0.3037472367286682,32.0,0.35591055847862957,0.0,0.0,0.0,0.0,0.0
classical_musopen_22818b508e94__300s,classical_musopen_22818b508e94,classical,discovery,300.0,sw_onset,sliding_window_homology,329,,,0.1998254656791687,0.1998254656791687,0.1998254656791687,4.0,0.3042656257617796,0.0,0.0,0.0,0.0,0.0
classical_musopen_22818b508e94__300s,classical_musopen_22818b508e94,classical,discovery,300.0,sw_tonal_novelty,sliding_window_homology,300,,,0.14140623807907104,0.14140623807907104,0.1419265866279602,26.644729614257812,0.08883121194637261,0.0,0.0,0.0,0.0,0.0
classical_musopen_3f120e57880d__180s,classical_musopen_3f120e57880d,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,1.0,0.3229399110306822,0.3323083015874749,0.0,0.0,54.0,0.12014447546499296,0.3323083015874749,1.0,0.275,0.34469948113798066,0.3794774923566284
classical_musopen_3f120e57880d__180s,classical_musopen_3f120e57880d,classical,discovery,180.0,path_chroma_phase,phase_lifted_path_homology,78,0.9999999569050942,0.36937032529229813,0.3426910470890336,0.0,0.0,18.808319091796875,0.033081957027453035,0.3426910470890336,1.0,0.275,0.34696160471280035,0.36835773713783754
classical_musopen_3f120e57880d__180s,classical_musopen_3f120e57880d,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,1.0,0.32677533260990604,0.36070317503731525,0.0,0.0,24.0,0.13474263621775706,0.36070317503731525,1.0,0.325,0.3699999318524089,0.3906637148133145
classical_musopen_3f120e57880d__180s,classical_musopen_3f120e57880d,classical,discovery,180.0,sw_acoustic_novelty,sliding_window_homology,358,0.33266034722328186,0.20199215412139893,0.16384577751159668,0.16384577751159668,0.1831148862838745,23.5,0.2295185214759955,0.0,0.0,0.0,0.0,0.0
classical_musopen_3f120e57880d__180s,classical_musopen_3f120e57880d,classical,discovery,180.0,sw_loudness,sliding_window_homology,359,0.35072100162506104,0.13768357038497925,0.2563037574291229,0.2563037574291229,0.2563037574291229,4.0,0.5828749378368647,0.0,0.0,0.0,0.0,0.0
classical_musopen_3f120e57880d__180s,classical_musopen_3f120e57880d,classical,discovery,180.0,sw_modulation,sliding_window_homology,88,0.5420628786087036,0.11732125282287598,0.24986043572425842,0.24986043572425842,0.24986043572425842,16.0,0.07817711552254439,0.0,0.0,0.0,0.0,0.0
classical_musopen_3f120e57880d__180s,classical_musopen_3f120e57880d,classical,discovery,180.0,sw_onset,sliding_window_homology,359,0.392577588558197,0.14389199018478394,0.14970988035202026,0.14970988035202026,0.14970988035202026,4.0,0.6231799418530604,0.0,0.0,0.0,0.0,0.0
classical_musopen_3f120e57880d__180s,classical_musopen_3f120e57880d,classical,discovery,180.0,sw_tonal_novelty,sliding_window_homology,312,0.5624518692493439,0.13892650604248047,0.13338232040405273,0.13338232040405273,0.19181251525878906,6.791893005371094,0.2174578348065765,0.0,0.0,0.0,0.0,0.0
classical_musopen_3f120e57880d__300s,classical_musopen_3f120e57880d,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.3155190468153329,0.0,0.0,62.0,0.11654262289101247,0.3155190468153329,1.0,0.275,0.32947203234676553,0.36893286865483327
classical_musopen_3f120e57880d__300s,classical_musopen_3f120e57880d,classical,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,130,,,0.36250878961583244,0.0,0.0,17.08984375,0.017875301873007565,0.36250878961583244,1.0,0.325,0.3636884340794606,0.3659441945206386
classical_musopen_3f120e57880d__300s,classical_musopen_3f120e57880d,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.404589027030577,0.0,0.0,12.0,0.19533988820515003,0.404589027030577,1.0,0.375,0.40710323454485414,0.4191736180857369
classical_musopen_3f120e57880d__300s,classical_musopen_3f120e57880d,classical,discovery,300.0,sw_acoustic_novelty,sliding_window_homology,598,,,0.14767837524414062,0.14767837524414062,0.15566986799240112,23.0,0.26802033330253044,0.0,0.0,0.0,0.0,0.0
classical_musopen_3f120e57880d__300s,classical_musopen_3f120e57880d,classical,discovery,300.0,sw_loudness,sliding_window_homology,599,,,0.15351906418800354,0.15351906418800354,0.15351906418800354,4.0,0.689736284299463,0.0,0.0,0.0,0.0,0.0
classical_musopen_3f120e57880d__300s,classical_musopen_3f120e57880d,classical,discovery,300.0,sw_modulation,sliding_window_homology,148,,,0.28650516271591187,0.28650516271591187,0.28650516271591187,16.0,0.14529914446574788,0.0,0.0,0.0,0.0,0.0
classical_musopen_3f120e57880d__300s,classical_musopen_3f120e57880d,classical,discovery,300.0,sw_onset,sliding_window_homology,599,,,0.15650761127471924,0.15650761127471924,0.15650761127471924,4.0,0.7313601256006339,0.0,0.0,0.0,0.0,0.0
classical_musopen_3f120e57880d__300s,classical_musopen_3f120e57880d,classical,discovery,300.0,sw_tonal_novelty,sliding_window_homology,521,,,0.13754910230636597,0.13754910230636597,0.14721500873565674,16.5557861328125,0.1158207751674605,0.0,0.0,0.0,0.0,0.0
classical_musopen_4832911d08b7__180s,classical_musopen_4832911d08b7,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,59,1.0,0.37271899810964304,0.4651848751086909,0.0,0.0,30.0,0.6935985011522224,0.4651848751086909,1.0,0.425,0.47173362362654603,0.5470583653398463
classical_musopen_4832911d08b7__180s,classical_musopen_4832911d08b7,classical,discovery,180.0,path_chroma_phase,phase_lifted_path_homology,64,0.9999999764440547,0.3370341406363796,0.46496929313318813,0.0,0.0,29.7215576171875,0.11965336305616975,0.46496929313318813,1.0,0.425,0.4743326751648573,0.5009909647077392
classical_musopen_4832911d08b7__180s,classical_musopen_4832911d08b7,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,59,1.0,0.341863462790341,0.3909408396634111,0.0,0.0,30.0,0.3299914325564892,0.3909408396634111,1.0,0.325,0.40669623145857176,0.4500855305873352
classical_musopen_4832911d08b7__180s,classical_musopen_4832911d08b7,classical,discovery,180.0,sw_acoustic_novelty,sliding_window_homology,235,0.24404096603393555,0.07258766889572144,0.11444967985153198,0.11444967985153198,0.129408061504364,28.5,0.48508396754992394,0.0,0.0,0.0,0.0,0.0
classical_musopen_4832911d08b7__180s,classical_musopen_4832911d08b7,classical,discovery,180.0,sw_loudness,sliding_window_homology,236,0.397988885641098,0.19037282466888428,0.21096444129943848,0.21096444129943848,0.24410587549209595,29.0,0.7282994979554326,0.0,0.0,0.0,0.0,0.0
classical_musopen_4832911d08b7__180s,classical_musopen_4832911d08b7,classical,discovery,180.0,sw_modulation,sliding_window_homology,58,0.2360750436782837,0.08344650268554688,0.22308015823364258,0.22308015823364258,0.2476016879081726,28.0,0.17662795759626493,0.0,0.0,0.0,0.0,0.0
classical_musopen_4832911d08b7__180s,classical_musopen_4832911d08b7,classical,discovery,180.0,sw_onset,sliding_window_homology,236,0.6736668944358826,0.16390764713287354,0.18175315856933594,0.18175315856933594,0.18512481451034546,29.0,0.7546559856798793,0.0,0.0,0.0,0.0,0.0
classical_musopen_4832911d08b7__180s,classical_musopen_4832911d08b7,classical,discovery,180.0,sw_tonal_novelty,sliding_window_homology,256,0.2894836366176605,0.15134841203689575,0.14635330438613892,0.14635330438613892,0.15247118473052979,22.291168212890625,0.2166770389472048,0.0,0.0,0.0,0.0,0.0
classical_musopen_4832911d08b7__300s,classical_musopen_4832911d08b7,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,59,,,0.4651848751086909,0.0,0.0,30.0,0.6935985011522224,0.4651848751086909,1.0,0.425,0.47173362362654603,0.5470583653398463
classical_musopen_4832911d08b7__300s,classical_musopen_4832911d08b7,classical,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,64,,,0.46496929313318813,0.0,0.0,29.7215576171875,0.11965336305616975,0.46496929313318813,1.0,0.425,0.4743326751648573,0.5009909647077392
classical_musopen_4832911d08b7__300s,classical_musopen_4832911d08b7,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,59,,,0.3909408396634111,0.0,0.0,30.0,0.3299914325564892,0.3909408396634111,1.0,0.325,0.40669623145857176,0.4500855305873352
classical_musopen_4832911d08b7__300s,classical_musopen_4832911d08b7,classical,discovery,300.0,sw_acoustic_novelty,sliding_window_homology,235,,,0.11444967985153198,0.11444967985153198,0.129408061504364,28.5,0.48508396754992394,0.0,0.0,0.0,0.0,0.0
classical_musopen_4832911d08b7__300s,classical_musopen_4832911d08b7,classical,discovery,300.0,sw_loudness,sliding_window_homology,236,,,0.21096444129943848,0.21096444129943848,0.24410587549209595,29.0,0.7282994979554326,0.0,0.0,0.0,0.0,0.0
classical_musopen_4832911d08b7__300s,classical_musopen_4832911d08b7,classical,discovery,300.0,sw_modulation,sliding_window_homology,58,,,0.22308015823364258,0.22308015823364258,0.2476016879081726,28.0,0.17662795759626493,0.0,0.0,0.0,0.0,0.0
classical_musopen_4832911d08b7__300s,classical_musopen_4832911d08b7,classical,discovery,300.0,sw_onset,sliding_window_homology,236,,,0.18175315856933594,0.18175315856933594,0.18512481451034546,29.0,0.7546559856798793,0.0,0.0,0.0,0.0,0.0
classical_musopen_4832911d08b7__300s,classical_musopen_4832911d08b7,classical,discovery,300.0,sw_tonal_novelty,sliding_window_homology,256,,,0.14635330438613892,0.14635330438613892,0.15247118473052979,22.291168212890625,0.2166770389472048,0.0,0.0,0.0,0.0,0.0
classical_musopen_5118ccc9f4d0__180s,classical_musopen_5118ccc9f4d0,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,1.0,0.32555622316193206,0.33818395555423636,0.0,0.0,14.0,0.18010423894596728,0.33818395555423636,1.0,0.275,0.3537412927412338,0.38362223570137616
classical_musopen_5118ccc9f4d0__180s,classical_musopen_5118ccc9f4d0,classical,discovery,180.0,path_chroma_phase,phase_lifted_path_homology,95,0.9999999695589794,0.35153346444626216,0.3787305324263149,0.0,0.0,53.870323181152344,0.04631467535846945,0.3787305324263149,1.0,0.325,0.3828794855616279,0.3918907012387111
classical_musopen_5118ccc9f4d0__180s,classical_musopen_5118ccc9f4d0,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,1.0,0.36708408731124703,0.3616527134346137,0.0,0.0,40.0,0.17815269448695625,0.3616527134346137,1.0,0.325,0.3632619476107773,0.37684142513637875
classical_musopen_5118ccc9f4d0__180s,classical_musopen_5118ccc9f4d0,classical,discovery,180.0,sw_acoustic_novelty,sliding_window_homology,358,0.60130974650383,0.1579393744468689,0.24861931800842285,0.24861931800842285,0.2665635943412781,11.5,0.10877791857007282,0.0,0.0,0.0,0.0,0.0
classical_musopen_5118ccc9f4d0__180s,classical_musopen_5118ccc9f4d0,classical,discovery,180.0,sw_loudness,sliding_window_homology,359,0.377431720495224,0.15678930282592773,0.1549665331840515,0.1549665331840515,0.18105006217956543,20.0,0.12908045408197416,0.0,0.0,0.0,0.0,0.0
classical_musopen_5118ccc9f4d0__180s,classical_musopen_5118ccc9f4d0,classical,discovery,180.0,sw_modulation,sliding_window_homology,88,0.5097280740737915,0.15620845556259155,0.3411634564399719,0.3411634564399719,0.3411634564399719,24.0,0.10849391276107448,0.0,0.0,0.0,0.0,0.0
classical_musopen_5118ccc9f4d0__180s,classical_musopen_5118ccc9f4d0,classical,discovery,180.0,sw_onset,sliding_window_homology,359,0.8264925479888916,0.11402970552444458,0.1383846402168274,0.1383846402168274,0.1383846402168274,9.0,0.1893943610678149,0.0,0.0,0.0,0.0,0.0
classical_musopen_5118ccc9f4d0__180s,classical_musopen_5118ccc9f4d0,classical,discovery,180.0,sw_tonal_novelty,sliding_window_homology,380,0.2279742956161499,0.16597223281860352,0.17539310455322266,0.17539310455322266,0.18388503789901733,10.681184768676758,0.18028765502864147,0.0,0.0,0.0,0.0,0.0
classical_musopen_5118ccc9f4d0__300s,classical_musopen_5118ccc9f4d0,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.3832991111651919,0.0,0.0,14.0,0.11745592298999097,0.3832991111651919,1.0,0.325,0.3833252211603826,0.3899715695484311
classical_musopen_5118ccc9f4d0__300s,classical_musopen_5118ccc9f4d0,classical,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,155,,,0.3697106038027292,0.0,0.0,55.72792053222656,0.039382964166249035,0.3697106038027292,1.0,0.325,0.3722452935901025,0.38141991799914304
classical_musopen_5118ccc9f4d0__300s,classical_musopen_5118ccc9f4d0,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.34275856096004803,0.0,0.0,52.0,0.11792631308630952,0.34275856096004803,1.0,0.275,0.3453115844042246,0.38801189025587646
classical_musopen_5118ccc9f4d0__300s,classical_musopen_5118ccc9f4d0,classical,discovery,300.0,sw_acoustic_novelty,sliding_window_homology,598,,,0.28275078535079956,0.28275078535079956,0.28275078535079956,6.5,0.14134889666701983,0.0,0.0,0.0,0.0,0.0
classical_musopen_5118ccc9f4d0__300s,classical_musopen_5118ccc9f4d0,classical,discovery,300.0,sw_loudness,sliding_window_homology,599,,,0.14189207553863525,0.14189207553863525,0.16155749559402466,19.5,0.2076475462979307,0.0,0.0,0.0,0.0,0.0
classical_musopen_5118ccc9f4d0__300s,classical_musopen_5118ccc9f4d0,classical,discovery,300.0,sw_modulation,sliding_window_homology,148,,,0.23448050022125244,0.23448050022125244,0.2608295679092407,24.0,0.0564853111352262,0.0,0.0,0.0,0.0,0.0
classical_musopen_5118ccc9f4d0__300s,classical_musopen_5118ccc9f4d0,classical,discovery,300.0,sw_onset,sliding_window_homology,599,,,0.16700845956802368,0.16700845956802368,0.17532271146774292,20.0,0.10058027089431171,0.0,0.0,0.0,0.0,0.0
classical_musopen_5118ccc9f4d0__300s,classical_musopen_5118ccc9f4d0,classical,discovery,300.0,sw_tonal_novelty,sliding_window_homology,622,,,0.14466267824172974,0.14466267824172974,0.151658833026886,15.325178146362305,0.10171671045664757,0.0,0.0,0.0,0.0,0.0
classical_musopen_631eca7e6359__180s,classical_musopen_631eca7e6359,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,1.0,0.33957204881601183,0.43551898448795545,0.0,0.0,34.0,0.23979009522502293,0.43551898448795545,1.0,0.375,0.4366725878174049,0.4582676974486192
classical_musopen_631eca7e6359__180s,classical_musopen_631eca7e6359,classical,discovery,180.0,path_chroma_phase,phase_lifted_path_homology,96,0.9999999546279037,0.3631731033819438,0.41281868027155527,0.0,0.0,33.4368896484375,0.029045653793236093,0.41281868027155527,1.0,0.375,0.41299823775285915,0.4378564828904758
classical_musopen_631eca7e6359__180s,classical_musopen_631eca7e6359,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,1.0,0.3183011589813005,0.33227736283969855,0.0,0.0,58.0,0.10598920628548747,0.33227736283969855,1.0,0.275,0.34170661944678965,0.3675706572521597
classical_musopen_631eca7e6359__180s,classical_musopen_631eca7e6359,classical,discovery,180.0,sw_acoustic_novelty,sliding_window_homology,358,0.45755213499069214,0.14889109134674072,0.11802613735198975,0.11802613735198975,0.11802613735198975,8.5,0.2591585452696622,0.0,0.0,0.0,0.0,0.0
classical_musopen_631eca7e6359__180s,classical_musopen_631eca7e6359,classical,discovery,180.0,sw_loudness,sliding_window_homology,359,0.8588955402374268,0.14391863346099854,0.224140465259552,0.224140465259552,0.224140465259552,8.0,0.4360490288775891,0.0,0.0,0.0,0.0,0.0
classical_musopen_631eca7e6359__180s,classical_musopen_631eca7e6359,classical,discovery,180.0,sw_modulation,sliding_window_homology,88,0.6373814642429352,0.12137532234191895,0.18222659826278687,0.18222659826278687,0.18222659826278687,32.0,0.2061748579174963,0.0,0.0,0.0,0.0,0.0
classical_musopen_631eca7e6359__180s,classical_musopen_631eca7e6359,classical,discovery,180.0,sw_onset,sliding_window_homology,359,0.8758359253406525,0.16020703315734863,0.20501327514648438,0.20501327514648438,0.20501327514648438,8.0,0.3407807819850536,0.0,0.0,0.0,0.0,0.0
classical_musopen_631eca7e6359__180s,classical_musopen_631eca7e6359,classical,discovery,180.0,sw_tonal_novelty,sliding_window_homology,386,0.5748119652271271,0.1560855507850647,0.13973015546798706,0.13973015546798706,0.1617479920387268,17.647247314453125,0.35232881159337215,0.0,0.0,0.0,0.0,0.0
classical_musopen_631eca7e6359__300s,classical_musopen_631eca7e6359,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.40355125383384344,0.0,0.0,46.0,0.15489234092103166,0.40355125383384344,1.0,0.375,0.40599689819141727,0.41269495765473163
classical_musopen_631eca7e6359__300s,classical_musopen_631eca7e6359,classical,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,145,,,0.36026759235967953,0.0,0.0,42.9100341796875,0.03211323683226874,0.36026759235967953,1.0,0.325,0.36304306757874294,0.37743971315183344
classical_musopen_631eca7e6359__300s,classical_musopen_631eca7e6359,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.35123003588806545,0.0,0.0,30.0,0.09795583294113541,0.35123003588806545,1.0,0.325,0.35266417598995714,0.36871085028367
classical_musopen_631eca7e6359__300s,classical_musopen_631eca7e6359,classical,discovery,300.0,sw_acoustic_novelty,sliding_window_homology,598,,,0.11959189176559448,0.11959189176559448,0.11959189176559448,4.5,0.20964696516304288,0.0,0.0,0.0,0.0,0.0
classical_musopen_631eca7e6359__300s,classical_musopen_631eca7e6359,classical,discovery,300.0,sw_loudness,sliding_window_homology,599,,,0.22449392080307007,0.22449392080307007,0.22449392080307007,7.5,0.41637924093293066,0.0,0.0,0.0,0.0,0.0
classical_musopen_631eca7e6359__300s,classical_musopen_631eca7e6359,classical,discovery,300.0,sw_modulation,sliding_window_homology,148,,,0.21099430322647095,0.21099430322647095,0.21099430322647095,30.0,0.20977450860142355,0.0,0.0,0.0,0.0,0.0
classical_musopen_631eca7e6359__300s,classical_musopen_631eca7e6359,classical,discovery,300.0,sw_onset,sliding_window_homology,599,,,0.1947060227394104,0.1947060227394104,0.1947060227394104,7.5,0.34705134636716517,0.0,0.0,0.0,0.0,0.0
classical_musopen_631eca7e6359__300s,classical_musopen_631eca7e6359,classical,discovery,300.0,sw_tonal_novelty,sliding_window_homology,579,,,0.13836032152175903,0.13836032152175903,0.13836032152175903,8.684173583984375,0.202911306700737,0.0,0.0,0.0,0.0,0.0
classical_musopen_97fae7a3dfae__180s,classical_musopen_97fae7a3dfae,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,1.0,0.3753716420702664,0.39514864635380864,0.0,0.0,26.0,0.20455527855316014,0.39514864635380864,1.0,0.325,0.40317792143366304,0.4375554388036738
classical_musopen_97fae7a3dfae__180s,classical_musopen_97fae7a3dfae,classical,discovery,180.0,path_chroma_phase,phase_lifted_path_homology,89,0.9999999672486416,0.37299691091575227,0.4216108738854998,0.0,0.0,25.959930419921875,0.05943883196563371,0.4216108738854998,1.0,0.375,0.42429314264997114,0.43525650462737925
classical_musopen_97fae7a3dfae__180s,classical_musopen_97fae7a3dfae,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,1.0,0.29606841822262875,0.3817653478723867,0.0,0.0,12.0,0.1318136755958652,0.3817653478723867,1.0,0.325,0.3860775607488076,0.39491594589636486
classical_musopen_97fae7a3dfae__180s,classical_musopen_97fae7a3dfae,classical,discovery,180.0,sw_acoustic_novelty,sliding_window_homology,358,0.0970415472984314,0.14982181787490845,0.11254960298538208,0.11254960298538208,0.1715923547744751,27.0,0.23525914985966564,0.0,0.0,0.0,0.0,0.0
classical_musopen_97fae7a3dfae__180s,classical_musopen_97fae7a3dfae,classical,discovery,180.0,sw_loudness,sliding_window_homology,359,0.7012452781200409,0.140893816947937,0.1606866419315338,0.1606866419315338,0.1606866419315338,4.0,0.18061613651940422,0.0,0.0,0.0,0.0,0.0
classical_musopen_97fae7a3dfae__180s,classical_musopen_97fae7a3dfae,classical,discovery,180.0,sw_modulation,sliding_window_homology,88,0.5728521347045898,0.14332759380340576,0.1904810667037964,0.1904810667037964,0.1904810667037964,28.0,0.18392647058354414,0.0,0.0,0.0,0.0,0.0
classical_musopen_97fae7a3dfae__180s,classical_musopen_97fae7a3dfae,classical,discovery,180.0,sw_onset,sliding_window_homology,359,0.6162828505039215,0.169167160987854,0.20499414205551147,0.20499414205551147,0.20499414205551147,4.0,0.2360389644949231,0.0,0.0,0.0,0.0,0.0
classical_musopen_97fae7a3dfae__180s,classical_musopen_97fae7a3dfae,classical,discovery,180.0,sw_tonal_novelty,sliding_window_homology,356,0.24901968240737915,0.16092580556869507,0.13631939888000488,0.13631939888000488,0.1531786322593689,25.46070098876953,0.23425185164715062,0.0,0.0,0.0,0.0,0.0
classical_musopen_97fae7a3dfae__300s,classical_musopen_97fae7a3dfae,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,126,,,0.44263660689066187,0.0,0.0,40.0,0.17272979066436744,0.44263660689066187,1.0,0.375,0.44518506900998345,0.4574829830021088
classical_musopen_97fae7a3dfae__300s,classical_musopen_97fae7a3dfae,classical,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,132,,,0.39557050689780987,0.0,0.0,39.984466552734375,0.03015873741061159,0.39557050689780987,1.0,0.325,0.3997132522206072,0.4211934266152737
classical_musopen_97fae7a3dfae__300s,classical_musopen_97fae7a3dfae,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,126,,,0.34954618646808283,0.0,0.0,38.0,0.16886223262667976,0.34954618646808283,1.0,0.275,0.36154190374845796,0.38800160286839214
classical_musopen_97fae7a3dfae__300s,classical_musopen_97fae7a3dfae,classical,discovery,300.0,sw_acoustic_novelty,sliding_window_homology,503,,,0.13771295547485352,0.13771295547485352,0.14932280778884888,26.5,0.22822724529555222,0.0,0.0,0.0,0.0,0.0
classical_musopen_97fae7a3dfae__300s,classical_musopen_97fae7a3dfae,classical,discovery,300.0,sw_loudness,sliding_window_homology,504,,,0.17465496063232422,0.17465496063232422,0.17465496063232422,4.0,0.19760577103982044,0.0,0.0,0.0,0.0,0.0
classical_musopen_97fae7a3dfae__300s,classical_musopen_97fae7a3dfae,classical,discovery,300.0,sw_modulation,sliding_window_homology,125,,,0.2230055332183838,0.2230055332183838,0.2230055332183838,16.0,0.13755801753905736,0.0,0.0,0.0,0.0,0.0
classical_musopen_97fae7a3dfae__300s,classical_musopen_97fae7a3dfae,classical,discovery,300.0,sw_onset,sliding_window_homology,504,,,0.19673824310302734,0.19673824310302734,0.19673824310302734,4.0,0.2906787858012207,0.0,0.0,0.0,0.0,0.0
classical_musopen_97fae7a3dfae__300s,classical_musopen_97fae7a3dfae,classical,discovery,300.0,sw_tonal_novelty,sliding_window_homology,527,,,0.16531360149383545,0.16531360149383545,0.16673219203948975,24.752288818359375,0.28782974896321256,0.0,0.0,0.0,0.0,0.0
classical_musopen_d2e3d82ad3e8__180s,classical_musopen_d2e3d82ad3e8,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,1.0,0.3552350008561065,0.34833914482314987,0.0,0.0,32.0,0.09327543080568645,0.34833914482314987,1.0,0.275,0.3524958624926831,0.3616129009072338
