segment_id,track_id,group,split,scale_seconds,source_chroma_relative_path,source_chroma_sha256,pitch_v2_relative_path,pitch_v2_sha256,codebook_sha256,steps,valid_steps,masked_steps,observed_states,median_codebook_distance,status,processed_at,error
focus_brainfm_0a87c0e844a4__300s,focus_brainfm_0a87c0e844a4,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_brainfm_0a87c0e844a4__300s.npz,a277b9d922f1e0268eefe52c37cb1d6d18fd54d781951cdbcb23d6fe1052d2f2,features/four_group/pitch_v2/300s/focus/discovery/focus_brainfm_0a87c0e844a4__300s.npz,0e894390b04cb3c3154865754c537daf177c2f7e89405ff3b11c7b861b84256c,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,453,334,119,9,0.1743716597557068,success,2026-08-02,
focus_brainfm_0eaf7878d4f8__180s,focus_brainfm_0eaf7878d4f8,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_brainfm_0eaf7878d4f8__180s.npz,adec2b2116d52841a02c80cd3af752bb6848ce1d0a9f1a361e434bbafcbb6e19,features/four_group/pitch_v2/180s/focus/discovery/focus_brainfm_0eaf7878d4f8__180s.npz,7021052580c0ad4a029198cf1435ea89fc9d81ea7b8e5057ed8f0bb79217eb5f,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,542,434,108,14,0.24349704384803772,success,2026-08-02,
focus_brainfm_0eaf7878d4f8__300s,focus_brainfm_0eaf7878d4f8,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_brainfm_0eaf7878d4f8__300s.npz,b91f4ce44e1695c24130bc23a2ee385d2b256e40aa0ec09f8d9011b5cc241c68,features/four_group/pitch_v2/300s/focus/discovery/focus_brainfm_0eaf7878d4f8__300s.npz,f8f314a07781d1ed3ca1fcfa296d7b9e0569c354878abe62309fbe122883da7b,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,901,706,195,14,0.24068550765514374,success,2026-08-02,
focus_brainfm_103f135c5e1c__180s,focus_brainfm_103f135c5e1c,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_brainfm_103f135c5e1c__180s.npz,d09a4307be5383cd5df7e12e2927da862b03c8ad4e9f8d3f86745064ff18da3b,features/four_group/pitch_v2/180s/focus/discovery/focus_brainfm_103f135c5e1c__180s.npz,dbb01072fbdea5f3347fcc04ed7a9dc2c654344bd1959e592aeb5f3c9464435b,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,421,310,111,12,0.26644182205200195,success,2026-08-02,
focus_brainfm_103f135c5e1c__300s,focus_brainfm_103f135c5e1c,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_brainfm_103f135c5e1c__300s.npz,587734aad40d17ad84b651e9d0c9823679b78c0c991a107e654d1588ae9f7cb6,features/four_group/pitch_v2/300s/focus/discovery/focus_brainfm_103f135c5e1c__300s.npz,ac0fc2dca15bce0ce34037e12d9c844acc9c40f41cb8a806d164d0a7256cac0a,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,701,523,178,12,0.26096153259277344,success,2026-08-02,
focus_brainfm_1149181b1db8__180s,focus_brainfm_1149181b1db8,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_brainfm_1149181b1db8__180s.npz,e50426778a89df1bca921f119c471980fd1a36a50bc3c87527cbfee383e53917,features/four_group/pitch_v2/180s/focus/discovery/focus_brainfm_1149181b1db8__180s.npz,4985e518b6904363ff6d56b095df3a15247694e88229cbb0414c15296cfb51ba,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,478,349,129,11,0.19824030995368958,success,2026-08-02,
focus_brainfm_1149181b1db8__300s,focus_brainfm_1149181b1db8,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_brainfm_1149181b1db8__300s.npz,5c983ae674e9ccbd40df5be12e79ce2ba32c35eedbd2710f0993e7f28615acf4,features/four_group/pitch_v2/300s/focus/discovery/focus_brainfm_1149181b1db8__300s.npz,dca3971e646b8b265fbdee049597cd4e9974bce4d5ba53836e333dc58ee84fd0,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,800,600,200,12,0.2010069042444229,success,2026-08-02,
focus_brainfm_11c947e4659b__180s,focus_brainfm_11c947e4659b,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_brainfm_11c947e4659b__180s.npz,eceeb2149070ea23d8c6bfcc2a2ce98e9e8ea548d23dd17bae0f60a294293d9b,features/four_group/pitch_v2/180s/focus/discovery/focus_brainfm_11c947e4659b__180s.npz,afa235406edc3d8ac8878dec078e1b34157e858fc2cd95b3fedf5544c3808fe0,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,268,176,92,7,0.18345245718955994,success,2026-08-02,
focus_brainfm_11c947e4659b__300s,focus_brainfm_11c947e4659b,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_brainfm_11c947e4659b__300s.npz,3aadee1adaa3fbfc31097d1b538ef99523e7757efb9d893f41d0a351777fd110,features/four_group/pitch_v2/300s/focus/discovery/focus_brainfm_11c947e4659b__300s.npz,f7269e0a490810f308ee34328d257fda0ebbaff2aff5462b4ec0c2305ee3bbfc,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,450,287,163,7,0.1811697781085968,success,2026-08-02,
focus_brainfm_17ebf83a164b__180s,focus_brainfm_17ebf83a164b,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_brainfm_17ebf83a164b__180s.npz,322b7e86e89e62630808b3f43b68c8d84844f21b84256bde43683b187b1c8356,features/four_group/pitch_v2/180s/focus/discovery/focus_brainfm_17ebf83a164b__180s.npz,3f8ac3a78d6c58323ccc9fe03eff3b8eefd43fc3fb1c44935ef6d6205c68e137,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,256,71,185,6,0.11612687259912491,success,2026-08-02,
focus_brainfm_17ebf83a164b__300s,focus_brainfm_17ebf83a164b,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_brainfm_17ebf83a164b__300s.npz,4ac03cc17bba04011b4104c147626ac2f8e0a05ab9ed653f9cf05aaeb616222a,features/four_group/pitch_v2/300s/focus/discovery/focus_brainfm_17ebf83a164b__300s.npz,aaae22d0f6d0807f0ef65e5ace01a7c4f9f6cb779206cdb59a158479c629f430,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,403,115,288,6,0.11403396725654602,success,2026-08-02,
focus_brainfm_1a667b5f8aae__180s,focus_brainfm_1a667b5f8aae,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_brainfm_1a667b5f8aae__180s.npz,75ada7fe0eb57f3a3ab7a019780a02168926d786f1743a92d51de81b6ebc0bda,features/four_group/pitch_v2/180s/focus/discovery/focus_brainfm_1a667b5f8aae__180s.npz,d42f3522697a982f36aff696178a9eddfa4d207b850fc7932f9d55e244ceda32,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,365,308,57,14,0.21545648574829102,success,2026-08-02,
focus_brainfm_1a667b5f8aae__300s,focus_brainfm_1a667b5f8aae,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_brainfm_1a667b5f8aae__300s.npz,358f7d6c1e2057f02da449e2c38b634d13ece204913d045d1099d87394fab8f0,features/four_group/pitch_v2/300s/focus/discovery/focus_brainfm_1a667b5f8aae__300s.npz,a6ede63b9779eb73a083cac1818b9331519be709c431aafe6c8a12f1b43fef48,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,618,528,90,14,0.21471571922302246,success,2026-08-02,
focus_brainfm_1bc6037aa4b4__180s,focus_brainfm_1bc6037aa4b4,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_brainfm_1bc6037aa4b4__180s.npz,299fd15f419e9f0fe038d273167018d9924640df6732b65d2ddd36bdc83b836a,features/four_group/pitch_v2/180s/focus/discovery/focus_brainfm_1bc6037aa4b4__180s.npz,83ab75bf2de07445b3dfa855e04534062821f8992b1d8a117b896b471a31e901,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,235,175,60,10,0.19119860231876373,success,2026-08-02,
focus_brainfm_1bc6037aa4b4__300s,focus_brainfm_1bc6037aa4b4,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_brainfm_1bc6037aa4b4__300s.npz,4c351200a05251caa091f7ac4f910706bcdacb2b292c4270082e96f9e03280f5,features/four_group/pitch_v2/300s/focus/discovery/focus_brainfm_1bc6037aa4b4__300s.npz,cd7939b9aaadb54faa4d174e18460003fdd414cd7cce6d61b2a490d0be986851,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,391,298,93,10,0.200725719332695,success,2026-08-02,
focus_brainfm_1d302872b7d7__180s,focus_brainfm_1d302872b7d7,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_brainfm_1d302872b7d7__180s.npz,baf8c24a324733851e684aa536122201dd64877fe2f7ba52e95e344059394d71,features/four_group/pitch_v2/180s/focus/discovery/focus_brainfm_1d302872b7d7__180s.npz,45af30b98a9d8fc21e06e9ed4629fe40d178f904e8630ea6c6b40731f5109668,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,264,169,95,11,0.1662183254957199,success,2026-08-02,
focus_brainfm_1d302872b7d7__300s,focus_brainfm_1d302872b7d7,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_brainfm_1d302872b7d7__300s.npz,715707f59b8835f947435d86fc37e59ba240dfe3fcc977225cd4692eb2efb908,features/four_group/pitch_v2/300s/focus/discovery/focus_brainfm_1d302872b7d7__300s.npz,2e0394860b9de2bfd8d960af71436dfbff3cb8e44fba41b636f1c8bbd85b0c01,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,436,289,147,11,0.15747855603694916,success,2026-08-02,
focus_brainfm_1f4cc8b11d40__180s,focus_brainfm_1f4cc8b11d40,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_brainfm_1f4cc8b11d40__180s.npz,64dafc3595665f93d0db6cbcf9a166c2a29cb72997d9c26cef834297937f8e2c,features/four_group/pitch_v2/180s/focus/discovery/focus_brainfm_1f4cc8b11d40__180s.npz,65d884e46ee75f0e361860e672d81b6762f3eb8f97390215ee63b95fba1f465d,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,412,326,86,8,0.16931243240833282,success,2026-08-02,
focus_brainfm_1f4cc8b11d40__300s,focus_brainfm_1f4cc8b11d40,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_brainfm_1f4cc8b11d40__300s.npz,deee6cedf0eb989d8d82b57dae83fc22aa3c9a26b686084a83872be8484e4ae4,features/four_group/pitch_v2/300s/focus/discovery/focus_brainfm_1f4cc8b11d40__300s.npz,caca68719a30ce3f3757333e75dcd568f537809bd54f8ec46c022345c0d9b273,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,684,534,150,10,0.17001380026340485,success,2026-08-02,
focus_brainfm_209200d43c51__180s,focus_brainfm_209200d43c51,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_brainfm_209200d43c51__180s.npz,5a7f901ce4341625cb5a7e06bfdb63b668859909c1bf4b382e19ee7219cb71b7,features/four_group/pitch_v2/180s/focus/discovery/focus_brainfm_209200d43c51__180s.npz,b3d6d8e6344137125e16449aaccbc87b453d239393b8a0accdc9f11c8948740d,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,339,258,81,10,0.29141438007354736,success,2026-08-02,
focus_brainfm_209200d43c51__300s,focus_brainfm_209200d43c51,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_brainfm_209200d43c51__300s.npz,cb4937273b42e2d50b9c3f9f663841466af6ed810e86ab23c1e98b9d4554452a,features/four_group/pitch_v2/300s/focus/discovery/focus_brainfm_209200d43c51__300s.npz,d9c47763f6c1ad8f7042e88d65250e4303395678a6eda9b680e63e5c97183f59,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,564,451,113,10,0.2838781476020813,success,2026-08-02,
focus_brainfm_20a78cdf11cf__180s,focus_brainfm_20a78cdf11cf,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_brainfm_20a78cdf11cf__180s.npz,f9ff9d80ac8c3c6150cd4924a7cafcc240c71f5d6de4567df8b20496e0be15de,features/four_group/pitch_v2/180s/focus/discovery/focus_brainfm_20a78cdf11cf__180s.npz,ece6df92ee05b3f8bfb1512cdaf4aa942b5bd45cd143974556e9ac2f64acc3cc,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,272,199,73,10,0.13784384727478027,success,2026-08-02,
focus_brainfm_20a78cdf11cf__300s,focus_brainfm_20a78cdf11cf,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_brainfm_20a78cdf11cf__300s.npz,720af4977823ffef2f79ee15ef9d9fd83daeb0b2277c8fc456c9908a6d6f8875,features/four_group/pitch_v2/300s/focus/discovery/focus_brainfm_20a78cdf11cf__300s.npz,07d59729f73b37ebcaacce6d945c67ecd61dfb8b0d9cd79a2ae7995f92c43b6d,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,450,332,118,11,0.14329871535301208,success,2026-08-02,
focus_brainfm_20d48c0030ee__180s,focus_brainfm_20d48c0030ee,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_brainfm_20d48c0030ee__180s.npz,abf7d20ec2fea6d16c6b4be5ed5cbbe05a2d444e4a549c360bbcba72e72059fa,features/four_group/pitch_v2/180s/focus/discovery/focus_brainfm_20d48c0030ee__180s.npz,fbc0e2613d68e534829ff5accb1edae29bdd8a44034f5ec77032b349115f87c4,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,497,387,110,11,0.21055851876735687,success,2026-08-02,
focus_brainfm_20d48c0030ee__300s,focus_brainfm_20d48c0030ee,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_brainfm_20d48c0030ee__300s.npz,74f4422a250b196da77bcbed632f7205e53f64d1f61f9ab1bcb4f5991d2abc42,features/four_group/pitch_v2/300s/focus/discovery/focus_brainfm_20d48c0030ee__300s.npz,9d98639f7cedc16b67649d782da1e4d7ff13b007a5f54262dd41573a0e896826,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,829,672,157,11,0.2066284418106079,success,2026-08-02,
focus_brainfm_238711de445c__180s,focus_brainfm_238711de445c,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_brainfm_238711de445c__180s.npz,58d724d95277b41950d73d3bbf83e15a62fba1824e5dc23b20e4f582c8c828eb,features/four_group/pitch_v2/180s/focus/discovery/focus_brainfm_238711de445c__180s.npz,979bba530f213b21f6da17028f79b9c8f5007a85da993e55a2e38eb3ff340f7a,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,360,327,33,13,0.16938748955726624,success,2026-08-02,
focus_brainfm_238711de445c__300s,focus_brainfm_238711de445c,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_brainfm_238711de445c__300s.npz,b4ae467463bebd589423aeeaa47510e527ed1e88ac524d01bfe9aea050859b2d,features/four_group/pitch_v2/300s/focus/discovery/focus_brainfm_238711de445c__300s.npz,33ebe01b50b06833dca54c9f57d330d5a97703cfe98ffa94128f8e818ef354ba,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,462,375,87,13,0.19998270273208618,success,2026-08-02,
focus_brainfm_252699358fdf__180s,focus_brainfm_252699358fdf,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_brainfm_252699358fdf__180s.npz,5f7ea672b12b9f347ec53d29e2a2f9213ccf1b10f95cc7a92b0eb4c24f0e969d,features/four_group/pitch_v2/180s/focus/discovery/focus_brainfm_252699358fdf__180s.npz,431b6322cdee533df073481f54a380ad315f27d9dfd8578748645d0446b760ed,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,256,141,115,9,0.19364787638187408,success,2026-08-02,
focus_brainfm_252699358fdf__300s,focus_brainfm_252699358fdf,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_brainfm_252699358fdf__300s.npz,c3a3394286f86daeb68b3d269227fb73001d6d3a0017fa8462a9540ae9afb717,features/four_group/pitch_v2/300s/focus/discovery/focus_brainfm_252699358fdf__300s.npz,f8edbcc611eb2543390cb5bc399f567e7fddf86eba3529e44fcac8806b8641e5,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,428,205,223,9,0.19024701416492462,success,2026-08-02,
focus_brainfm_2799e866d34b__180s,focus_brainfm_2799e866d34b,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_brainfm_2799e866d34b__180s.npz,d77c24980c2e4e74b06997dcc2cad3fd9ae6d19e760d463d5d9aa896d9c340b2,features/four_group/pitch_v2/180s/focus/discovery/focus_brainfm_2799e866d34b__180s.npz,4fe97deb0ba1ef3b5c5a3f32a6ed41ac4207802e3228197a718de680a397c580,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,262,185,77,7,0.15354107320308685,success,2026-08-02,
focus_brainfm_2799e866d34b__300s,focus_brainfm_2799e866d34b,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_brainfm_2799e866d34b__300s.npz,9805f76de1b5752ce56a331e6c449eeadf6eebb358adc0581c17db657caa7e77,features/four_group/pitch_v2/300s/focus/discovery/focus_brainfm_2799e866d34b__300s.npz,573ac1b8a79d6ac887192eb93e17b8c643a6fab2b6acc3ce245d3cb6cd09c0fd,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,434,286,148,8,0.1505657136440277,success,2026-08-02,
focus_brainfm_29677e8cb1c9__180s,focus_brainfm_29677e8cb1c9,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_brainfm_29677e8cb1c9__180s.npz,1dfc6c963e2f7bec769718a188657760748463424d1fcec21b46f71500c28ae1,features/four_group/pitch_v2/180s/focus/discovery/focus_brainfm_29677e8cb1c9__180s.npz,35a6376cbfe111f9d47b2f1380ebe71ac46c057caefa0a7502e39c1f642fad41,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,345,242,103,9,0.18230083584785461,success,2026-08-02,
focus_brainfm_29677e8cb1c9__300s,focus_brainfm_29677e8cb1c9,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_brainfm_29677e8cb1c9__300s.npz,570feeb1402e8315762a461284a375708f89f0cad8400cd4a9ea8cc276a71058,features/four_group/pitch_v2/300s/focus/discovery/focus_brainfm_29677e8cb1c9__300s.npz,e356a13a9378bc4312c1c844ab02e8378146ab668b445267211c1697ae609194,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,577,436,141,10,0.1863899528980255,success,2026-08-02,
focus_brainfm_29f555caf039__180s,focus_brainfm_29f555caf039,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_brainfm_29f555caf039__180s.npz,38edabf831f15d8a2eac948c697b01bcd1abfb1f0e86e76b03144531271cd679,features/four_group/pitch_v2/180s/focus/discovery/focus_brainfm_29f555caf039__180s.npz,3ac9df9f297bcb72076459e7a09b78158ff8bd6371af2b369d9fb76b4b26cd65,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,329,272,57,10,0.18543370068073273,success,2026-08-02,
focus_brainfm_29f555caf039__300s,focus_brainfm_29f555caf039,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_brainfm_29f555caf039__300s.npz,c92ae9c892862cb039af96cea257e19f5521d7ffa41c0b95d13fee25e540e146,features/four_group/pitch_v2/300s/focus/discovery/focus_brainfm_29f555caf039__300s.npz,7592bfd73d56fd9f8dfadc7cab1c3b77eca484d60fff0c98feb08c0336b84099,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,548,442,106,10,0.18554148077964783,success,2026-08-02,
focus_brainfm_2affbd85d274__180s,focus_brainfm_2affbd85d274,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_brainfm_2affbd85d274__180s.npz,3d9fdf912fcff39c2ef18ef35b7477fe51e651e7066399fdda762e1998b195c1,features/four_group/pitch_v2/180s/focus/discovery/focus_brainfm_2affbd85d274__180s.npz,bfa6109e4e8159e6a4d01c8d90caa13aa596d9c9b33d4a4b218ca9ba2d1b40c3,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,480,408,72,12,0.17875781655311584,success,2026-08-02,
focus_brainfm_2affbd85d274__300s,focus_brainfm_2affbd85d274,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_brainfm_2affbd85d274__300s.npz,facda858795dfc66f467c3af42a9ea58bd80d07d967f366f2cf9a7da96adb1fd,features/four_group/pitch_v2/300s/focus/discovery/focus_brainfm_2affbd85d274__300s.npz,ec9cd1a2be541ce2a1bdd349264b0e3b1c12f24ab0ed9b8ffe4391e2b397e6ab,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,800,690,110,12,0.1794431507587433,success,2026-08-02,
focus_brainfm_2b969152a034__180s,focus_brainfm_2b969152a034,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_brainfm_2b969152a034__180s.npz,028f4d1b62d170d174d6e10bef07c192c14f468816322c8ee15814a5f6cc0144,features/four_group/pitch_v2/180s/focus/discovery/focus_brainfm_2b969152a034__180s.npz,5c71b52ceb494ca5115f645c8912bfb44fd169aa7fa129570e5558c9d339ae69,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,386,281,105,7,0.12509772181510925,success,2026-08-02,
focus_brainfm_2b969152a034__300s,focus_brainfm_2b969152a034,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_brainfm_2b969152a034__300s.npz,e6c70b815f370a6cafbaf54365471fc2deff77308e8a2020660d4164ce507ba0,features/four_group/pitch_v2/300s/focus/discovery/focus_brainfm_2b969152a034__300s.npz,7b09f6680ec8885a868f1b12162297d35967be8b88c4eac944e1e451686a2c8d,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,647,473,174,9,0.13196206092834473,success,2026-08-02,
focus_brainfm_2cb194810a03__180s,focus_brainfm_2cb194810a03,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_brainfm_2cb194810a03__180s.npz,4b5daf261e5b81f1a41a1605050f43c80bad22f33664a9c8fa4cc44726ac57fe,features/four_group/pitch_v2/180s/focus/discovery/focus_brainfm_2cb194810a03__180s.npz,dee7a3f7548087d6ecefe5e8bf8664a8da4f787dfe1ab0e3ff6a4b93259c56cd,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,288,219,69,9,0.1781226396560669,success,2026-08-02,
focus_brainfm_2cb194810a03__300s,focus_brainfm_2cb194810a03,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_brainfm_2cb194810a03__300s.npz,87bfc179aa5c0be8ca0305fed2f9d5d716d1d30a344ccac91d74d1985ffedcf0,features/four_group/pitch_v2/300s/focus/discovery/focus_brainfm_2cb194810a03__300s.npz,d8f39ff9581379bdf2e006bc7deae8e494970cfca6baba2737f816e2e42ac721,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,477,358,119,9,0.17869077622890472,success,2026-08-02,
focus_brainfm_2cdb7a6369ec__180s,focus_brainfm_2cdb7a6369ec,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_brainfm_2cdb7a6369ec__180s.npz,7709e1328d9d901b89a8b6f0ed20683a752fd2e8e388992f6d728071e748d012,features/four_group/pitch_v2/180s/focus/discovery/focus_brainfm_2cdb7a6369ec__180s.npz,dae5766e8769b4f2a7c8143b62580888fbe64df939625f4e6e92ab7375a3fbc1,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,518,372,146,10,0.15388591587543488,success,2026-08-02,
focus_brainfm_2cdb7a6369ec__300s,focus_brainfm_2cdb7a6369ec,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_brainfm_2cdb7a6369ec__300s.npz,1ba829d88ed966614ddb7a12adb3f691c60a921ba89c4181bab7f0ef754b5e57,features/four_group/pitch_v2/300s/focus/discovery/focus_brainfm_2cdb7a6369ec__300s.npz,84f3569f1895ca1e18b9857a6320df2115485643dd79b5878344b079be0f4b61,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,834,556,278,10,0.13919055461883545,success,2026-08-02,
focus_brainfm_2e01075b7367__180s,focus_brainfm_2e01075b7367,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_brainfm_2e01075b7367__180s.npz,2663dd773d655218786815ce1ab5ff960997be4f35509e42ae6f1dc1f0cffa6c,features/four_group/pitch_v2/180s/focus/discovery/focus_brainfm_2e01075b7367__180s.npz,c692a6c74fcb3e86275e1680932ce7617653266aeaaa2ef781489147c922a504,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,252,183,69,8,0.206088587641716,success,2026-08-02,
focus_brainfm_2e01075b7367__300s,focus_brainfm_2e01075b7367,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_brainfm_2e01075b7367__300s.npz,83a65b123d57a826df48933e7d6cd9a2d727b723080c13b6342218548590a586,features/four_group/pitch_v2/300s/focus/discovery/focus_brainfm_2e01075b7367__300s.npz,7641d10d8e9669477a4bec0803940425844bd171597133ce96842c7249822b43,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,382,280,102,8,0.2030799686908722,success,2026-08-02,
focus_brainfm_2e2d75a78d09__180s,focus_brainfm_2e2d75a78d09,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_brainfm_2e2d75a78d09__180s.npz,26c22a347cc81b4ee0f9171f55b401977e8d80bbfe8fa754b754f8555ce21505,features/four_group/pitch_v2/180s/focus/discovery/focus_brainfm_2e2d75a78d09__180s.npz,7092f481ce896a22d73fccec832830b9b31370630b954490f947bc84aad03e4a,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,270,201,69,9,0.19237752258777618,success,2026-08-02,
focus_brainfm_2e2d75a78d09__300s,focus_brainfm_2e2d75a78d09,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_brainfm_2e2d75a78d09__300s.npz,75c35c39cc422432d762aacaa49a261ea51e1c5d43086457293dc3a77a675031,features/four_group/pitch_v2/300s/focus/discovery/focus_brainfm_2e2d75a78d09__300s.npz,209b4cd39c3b2149ca0a67cff7994e8d8352e17725bd2c1d15e7355957f683cf,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,451,348,103,11,0.19212830066680908,success,2026-08-02,
