segment_id,track_id,group,split,scale_seconds,pitch_whitened_00,pitch_whitened_01,pitch_whitened_02,pitch_whitened_03,pitch_whitened_04,pitch_whitened_05,pitch_whitened_06,pitch_whitened_07,pitch_whitened_08,pitch_whitened_09,pitch_whitened_10,pitch_whitened_11,pitch_whitened_12,pitch_whitened_13,pitch_whitened_14,pitch_whitened_15,path_acoustic_phase__loop_score,path_chroma_phase__loop_score,pitch_block_l2_norm,phase_block_l2_norm,joint_l2_norm,focus_logit,focus_probability,focus_band_loss,predicted_group
classical_musicnet_2202__180s,classical_musicnet_2202,classical,discovery,180.0,-9.031885517727884e-14,1.0323496221931665e-12,1.3053766232089701e-12,0.31733644095589,0.15308251508537954,-0.007776249080032909,0.0625799143989995,0.021127704404587295,0.002977029042070151,0.14418164678942588,-0.05950038212672735,-0.10151106169129742,-0.13307291796047016,-0.19795069288450812,-0.04887283885606388,0.026271245113652746,-0.138333502354098,-0.14881873906774973,0.6680918812710679,0.2873436095383582,0.5142533965677072,-5.259663618379231,0.0051701829050901215,47.563856795362696,classical
classical_musicnet_2202__300s,classical_musicnet_2202,classical,discovery,300.0,-8.264186891700132e-14,9.444938391696565e-13,1.1951118666493645e-12,0.2901779668359483,0.0602362433893276,-0.18867464945973828,0.08193887757788104,-0.07652701880132824,-0.014513173653797798,0.10747080806609563,0.018252789256708136,0.03356530180845256,-0.15809289492741257,-0.28076931037731573,-0.17084359711049849,-0.011085053302455862,-0.3079529221642708,0.17460164079661597,0.7514728575570554,0.5006410595194604,0.6384954683166256,-5.203401224272587,0.005467772320211169,46.79097755520418,classical
classical_musicnet_2203__180s,classical_musicnet_2203,classical,discovery,180.0,-6.442411823041959e-14,7.363999139459527e-13,9.309326922485637e-13,0.22650928065793613,0.1612648153762047,-0.07395198780662345,-0.07278478155489018,0.07503191187400327,-0.026972080583145024,-0.017762950691311598,-0.12301301169438388,-0.11898784364067612,-0.10967971047843257,-0.07461292798060937,-0.037840413160076004,0.012883399660083698,-0.3611703976179574,-0.2184320510589925,0.5352327230738694,0.5969197886573233,0.5669159117275564,-5.182561368876078,0.005582272760590818,46.50630624929019,classical
classical_musicnet_2203__300s,classical_musicnet_2203,classical,discovery,300.0,-6.442411823041959e-14,7.363999139459527e-13,9.309326922485637e-13,0.22650928065793613,0.1612648153762047,-0.07395198780662345,-0.07278478155489018,0.07503191187400327,-0.026972080583145024,-0.017762950691311598,-0.12301301169438388,-0.11898784364067612,-0.10967971047843257,-0.07461292798060937,-0.037840413160076004,0.012883399660083698,-0.3611703976179574,-0.2184320510589925,0.5352327230738694,0.5969197886573233,0.5669159117275564,-5.182561368876078,0.005582272760590818,46.50630624929019,classical
classical_musicnet_2204__180s,classical_musicnet_2204,classical,discovery,180.0,-5.696509104227397e-14,6.510271053781045e-13,8.238869611506458e-13,0.2000723540730623,0.05189722621392894,-0.23838836792842888,-0.036465937858703015,0.15048048500594813,-0.12466830877945444,-0.0758545246712006,-0.02890373043871627,0.019190389936619933,0.004866662714406016,-0.0274769232474057,-0.1364429973835796,0.0486341314431101,-0.4345925166410849,-0.34581983119396115,0.5792855128996999,0.7854451109625057,0.6901071394321215,-5.111195560617726,0.005992741270282275,45.538033471517586,classical
classical_musicnet_2204__300s,classical_musicnet_2204,classical,discovery,300.0,-5.696509104227397e-14,6.510271053781045e-13,8.238869611506458e-13,0.2000723540730623,0.05189722621392894,-0.23838836792842888,-0.036465937858703015,0.15048048500594813,-0.12466830877945444,-0.0758545246712006,-0.02890373043871627,0.019190389936619933,0.004866662714406016,-0.0274769232474057,-0.1364429973835796,0.0486341314431101,-0.4345925166410849,-0.34581983119396115,0.5792855128996999,0.7854451109625057,0.6901071394321215,-5.111195560617726,0.005992741270282275,45.538033471517586,classical
classical_musicnet_2207__180s,classical_musicnet_2207,classical,discovery,180.0,-1.1413971382593372e-14,1.3018433897976054e-13,1.6693990135416558e-13,0.038775075639892014,-0.5067843491087101,0.47530825344771316,-0.40382179767750925,0.0781145612528571,-0.1388451563563907,-0.11137750015455752,-0.2302477973620814,-0.13107514408385462,-0.31522517471563666,0.3678174072630601,-0.14740829559187799,0.013168150656657898,-0.7186659726375995,-0.26100516212118735,1.4225769406112276,1.0812996577092349,1.2635137715357336,-5.228068122439038,0.005335259972832968,47.1290485703541,classical
classical_musicnet_2207__300s,classical_musicnet_2207,classical,discovery,300.0,-1.1413971382593372e-14,1.3018433897976054e-13,1.6693990135416558e-13,0.038775075639892014,-0.5067843491087101,0.47530825344771316,-0.40382179767750925,0.0781145612528571,-0.1388451563563907,-0.11137750015455752,-0.2302477973620814,-0.13107514408385462,-0.31522517471563666,0.3678174072630601,-0.14740829559187799,0.013168150656657898,-0.7186659726375995,-0.26100516212118735,1.4225769406112276,1.0812996577092349,1.2635137715357336,-5.228068122439038,0.005335259972832968,47.1290485703541,classical
classical_musicnet_2208__180s,classical_musicnet_2208,classical,discovery,180.0,-3.289480041227859e-14,3.7562506321872177e-13,4.77859919506569e-13,0.11451362553428494,-0.36967568086090846,-0.13920367778101103,0.06563376300419793,0.02085381617129247,-0.17950144129972165,-0.16372854293094607,-0.19824035500871,0.10176391640788321,-0.20345040219682645,-0.07302573135931822,-0.06519902668214263,0.013977666376051627,-0.354811196393687,-0.333051058650029,0.8170041173991601,0.6882063538710241,0.7553554505514705,-4.946586103578253,0.0070574703736959316,43.343498810058776,classical
classical_musicnet_2208__300s,classical_musicnet_2208,classical,discovery,300.0,-3.289480041227859e-14,3.7562506321872177e-13,4.77859919506569e-13,0.11451362553428494,-0.36967568086090846,-0.13920367778101103,0.06563376300419793,0.02085381617129247,-0.17950144129972165,-0.16372854293094607,-0.19824035500871,0.10176391640788321,-0.20345040219682645,-0.07302573135931822,-0.06519902668214263,0.013977666376051627,-0.354811196393687,-0.333051058650029,0.8170041173991601,0.6882063538710241,0.7553554505514705,-4.946586103578253,0.0070574703736959316,43.343498810058776,classical
classical_musicnet_2209__180s,classical_musicnet_2209,classical,discovery,180.0,-3.935606204869745e-14,4.4967455065663186e-13,5.69960637577222e-13,0.13773608351021846,-0.15525320803345252,-0.0074180774503558,-0.09484443711590589,0.17549487169774752,-0.15922181213495165,-0.21873347422211542,-0.11643819965311465,0.11748719918413497,-0.10338284457322011,0.011525018476073984,0.05194353832471438,0.050524511215152695,0.20182811753252705,-0.3629124364606977,0.6317474858645109,0.5872648900871965,0.6099118530678255,-4.547244999289609,0.010485251706786788,38.24478553888412,classical
classical_musicnet_2209__300s,classical_musicnet_2209,classical,discovery,300.0,-3.935606204869745e-14,4.4967455065663186e-13,5.69960637577222e-13,0.13773608351021846,-0.15525320803345252,-0.0074180774503558,-0.09484443711590589,0.17549487169774752,-0.15922181213495165,-0.21873347422211542,-0.11643819965311465,0.11748719918413497,-0.10338284457322011,0.011525018476073984,0.05194353832471438,0.050524511215152695,0.20182811753252705,-0.3629124364606977,0.6317474858645109,0.5872648900871965,0.6099118530678255,-4.547244999289609,0.010485251706786788,38.24478553888412,classical
classical_musicnet_2210__180s,classical_musicnet_2210,classical,discovery,180.0,-9.009130162738116e-14,1.029738975376363e-12,1.3021734137616183e-12,0.3162201243109333,0.04573960841763691,0.3125738939384952,0.1302434848820614,-0.1902433535951997,0.11420646533159638,0.011987267717640747,-0.038247520052038575,0.18883827401321904,0.013652799512445062,-0.0644926817072038,0.2578144488696546,-0.028481441414971206,-0.4776225375612851,-0.1532117006708052,0.8658872700569199,0.7093618450535969,0.7915033138479171,-5.08986729664734,0.006121138039037483,45.25063412107999,classical
classical_musicnet_2210__300s,classical_musicnet_2210,classical,discovery,300.0,-9.009130162738116e-14,1.029738975376363e-12,1.3021734137616183e-12,0.3162201243109333,0.04573960841763691,0.3125738939384952,0.1302434848820614,-0.1902433535951997,0.11420646533159638,0.011987267717640747,-0.038247520052038575,0.18883827401321904,0.013652799512445062,-0.0644926817072038,0.2578144488696546,-0.028481441414971206,-0.4776225375612851,-0.1532117006708052,0.8658872700569199,0.7093618450535969,0.7915033138479171,-5.08986729664734,0.006121138039037483,45.25063412107999,classical
classical_musicnet_2211__180s,classical_musicnet_2211,classical,discovery,180.0,-5.255435448384918e-14,6.002797783752711e-13,7.624694446367323e-13,0.18390187609778189,-0.23833337613539518,-0.6424834697239006,0.036066337796786786,0.5812036982999799,0.8249824864576375,-0.10677244209120687,0.09219293974815974,0.35636036459252113,0.08487236174151387,0.0902066008827226,-0.058854459234035025,0.09042456440842869,-0.060143631909501505,-0.24616247501595484,1.842268128973054,0.3583663504439171,1.3270980182639807,-5.788505277694417,0.0030532058132685075,55.138007750418524,classical
classical_musicnet_2211__300s,classical_musicnet_2211,classical,discovery,300.0,-7.339997488554221e-14,8.387574134718145e-13,1.0622547194834753e-12,0.25708452232196677,-0.18320751942954286,0.13816500078187116,0.16553271973324332,-0.06487232487058246,-0.04036834590183778,-0.10168618751981842,-0.10575605940032254,0.2062985370351391,0.022197620557378738,0.019952048331026002,-0.03323228457057828,0.013034398364043385,-0.3024036687300432,-0.09219166462352989,0.6606583496874738,0.4470956986763508,0.5640762443086355,-5.324738463015514,0.00484602610744597,48.46568909837269,classical
classical_musicnet_2212__180s,classical_musicnet_2212,classical,discovery,180.0,-7.320818745054666e-14,8.365321011772004e-13,1.0596689737401073e-12,0.2567003632931907,-0.09168203930232295,-0.30801979835431353,0.12641166880991664,0.18079067785976022,-0.19699388672556065,-0.13391986371327105,0.010853326838223253,0.3093683715070947,0.013859238937205717,-0.10145813082002478,0.07366802847445558,0.09156215234371586,-0.34518333985261096,-0.15354364868077763,0.8884888187334632,0.5342793092793492,0.7330984795163618,-6.236449109221999,0.0019529699988971516,61.99107270484738,classical
classical_musicnet_2212__300s,classical_musicnet_2212,classical,discovery,300.0,-7.320818745054666e-14,8.365321011772004e-13,1.0596689737401073e-12,0.2567003632931907,-0.09168203930232295,-0.30801979835431353,0.12641166880991664,0.18079067785976022,-0.19699388672556065,-0.13391986371327105,0.010853326838223253,0.3093683715070947,0.013859238937205717,-0.10145813082002478,0.07366802847445558,0.09156215234371586,-0.34518333985261096,-0.15354364868077763,0.8884888187334632,0.5342793092793492,0.7330984795163618,-6.236449109221999,0.0019529699988971516,61.99107270484738,classical
classical_musicnet_2213__180s,classical_musicnet_2213,classical,discovery,180.0,-4.8587521014254416e-14,5.552736705410546e-13,7.028222374735377e-13,0.1704316028648916,-0.03578844184386256,0.0026356790732425116,-0.09435076598885755,0.12811545024048698,-0.10009199850424129,-0.13253760529136582,-0.07941377443172119,0.030118643211411205,-0.055921266236377505,0.012193321615645318,-0.054161145508634635,0.03447678520094551,0.09179305235515244,-0.14490538792880386,0.44237218491068164,0.24258415410522136,0.3567493670671303,-4.321242994645291,0.013109227512287804,35.50056258993888,classical
classical_musicnet_2213__300s,classical_musicnet_2213,classical,discovery,300.0,-4.8587521014254416e-14,5.552736705410546e-13,7.028222374735377e-13,0.1704316028648916,-0.03578844184386256,0.0026356790732425116,-0.09435076598885755,0.12811545024048698,-0.10009199850424129,-0.13253760529136582,-0.07941377443172119,0.030118643211411205,-0.055921266236377505,0.012193321615645318,-0.054161145508634635,0.03447678520094551,0.09179305235515244,-0.14490538792880386,0.44237218491068164,0.24258415410522136,0.3567493670671303,-4.321242994645291,0.013109227512287804,35.50056258993888,classical
classical_musicnet_2214__180s,classical_musicnet_2214,classical,discovery,180.0,-4.466899920245164e-14,5.105777822466338e-13,6.455880430728256e-13,0.15667934049002424,-0.016338324116923993,0.32181307424226013,0.014198701042200066,0.06861499941417806,-0.020780677642072427,-0.17995339001376115,0.10546236183340217,0.15636035607514384,0.21257614758985027,0.08258494966127727,-0.1195228652628792,0.01567952561689397,-0.19942910114236698,-0.5621568200213288,0.7324138416435575,0.8435546890142277,0.7899413107278807,-3.024146078329776,0.04634687758221369,21.7262068854794,classical
classical_musicnet_2214__300s,classical_musicnet_2214,classical,discovery,300.0,-4.466899920245164e-14,5.105777822466338e-13,6.455880430728256e-13,0.15667934049002424,-0.016338324116923993,0.32181307424226013,0.014198701042200066,0.06861499941417806,-0.020780677642072427,-0.17995339001376115,0.10546236183340217,0.15636035607514384,0.21257614758985027,0.08258494966127727,-0.1195228652628792,0.01567952561689397,-0.19942910114236698,-0.5621568200213288,0.7324138416435575,0.8435546890142277,0.7899413107278807,-3.024146078329776,0.04634687758221369,21.7262068854794,classical
classical_musicnet_2215__180s,classical_musicnet_2215,classical,discovery,180.0,-3.7093894603861823e-14,4.2414021706055824e-13,5.3508115972251e-13,0.13101802086400183,0.307398353722166,-0.20557056476082367,-0.3672162318357713,0.017831675476401666,0.028845091159895062,-0.19458571033607044,-0.2673048386556516,-0.19589340937728317,-0.3176631559005157,-0.12342231122562808,0.06652524869162012,-0.0712786860315377,-0.27744646679120205,-0.36058910233432356,1.0613721366328324,0.6434299381551886,0.8776425518783069,-5.298868956011675,0.004972394550238894,48.1061652670355,classical
classical_musicnet_2215__300s,classical_musicnet_2215,classical,discovery,300.0,-3.7093894603861823e-14,4.2414021706055824e-13,5.3508115972251e-13,0.13101802086400183,0.307398353722166,-0.20557056476082367,-0.3672162318357713,0.017831675476401666,0.028845091159895062,-0.19458571033607044,-0.2673048386556516,-0.19589340937728317,-0.3176631559005157,-0.12342231122562808,0.06652524869162012,-0.0712786860315377,-0.27744646679120205,-0.36058910233432356,1.0613721366328324,0.6434299381551886,0.8776425518783069,-5.298868956011675,0.004972394550238894,48.1061652670355,classical
classical_musicnet_2217__180s,classical_musicnet_2217,classical,discovery,180.0,-2.2237025567388106e-14,2.5398374969296654e-13,3.22589048283788e-13,0.07777956210820382,-0.10818562006791463,-0.28771075482182995,0.11734220731240885,-0.15279490957096925,-0.052831356711745985,-0.021349813041736897,-0.035171387799334125,0.0718829379004147,0.031026078952352033,-0.028910509059987804,-0.043484454746622235,-0.05579880282969874,0.02747751727838158,-0.4208753086600584,0.5551589582814458,0.5964747092634913,0.5761872732676011,-0.9018455819268074,0.288671377430141,6.445695559439279,classical
classical_musicnet_2217__300s,classical_musicnet_2217,classical,discovery,300.0,-2.3201294740193633e-14,2.650869114954262e-13,3.3601585647525646e-13,0.08120002333295395,-0.0846802997903531,-0.028443553202230385,0.06822942078166186,-0.13523224261833888,-0.009413814527551407,-0.026335513596700114,-0.05164532532694349,0.026163481515570124,0.08666107129308488,0.08559270058792288,0.010213400244653828,-0.04923372098016934,0.08096415202752105,-0.2215399061309208,0.3435541210802832,0.33357195302373,0.3385998242433916,-0.6412265206206922,0.34496933538179453,5.190278992409092,classical
classical_musicnet_2218__180s,classical_musicnet_2218,classical,discovery,180.0,-2.851418488905e-14,3.26169818464912e-13,4.1045834737704835e-13,0.1008274424131748,0.306262460410554,0.18986360762693913,-0.08449161941308696,0.05722039138411984,0.06379853481432675,-0.3772188059873237,0.09190884070891589,0.18963173842705816,0.12237319177675585,0.007212321809676244,0.1669709211605946,-0.06253429506780213,0.4946607546038158,0.094110821942149,0.8809231729512692,0.7121040779996185,0.8009737369434214,-1.4253224404568403,0.19382854861276708,9.37776887829226,classical
classical_musicnet_2218__300s,classical_musicnet_2218,classical,discovery,300.0,-2.808592745396224e-14,3.2123194934260735e-13,4.0454110956646807e-13,0.09929542222489826,0.29036379188768574,0.06436704344430276,-0.05577444174108746,0.09224705488962764,0.022517047707696067,-0.37009195153164376,0.08052694855242878,0.18898836446113113,0.06436937980585128,-0.06567175338284727,0.19278319659287682,-0.05019453758137536,0.5318902599004656,0.2759958555821756,0.8218898300802733,0.8474443472883892,0.8347648814308207,-1.6216895789676333,0.16497198839051253,10.61900472440702,classical
classical_musicnet_2219__180s,classical_musicnet_2219,classical,discovery,180.0,-5.4241649190754775e-14,6.201415864872254e-13,7.829209700185959e-13,0.19098422266481613,0.25106784048723324,0.11195388703303083,-0.10888257761564996,-0.055315344597443764,0.08638264297071137,-0.14412803969537255,0.009082969146210774,0.09669343427976704,-0.02207853502598474,-0.08364125530628125,0.1692614205112707,-0.05593619240208416,-0.18678994241805114,-0.24041517173218027,0.6385726121564825,0.4305576323503106,0.5445892285803395,-3.7158325909486996,0.023757039798278458,28.652729608809256,classical
classical_musicnet_2219__300s,classical_musicnet_2219,classical,discovery,300.0,-5.848113772263289e-14,6.68553334778755e-13,8.444853184010816e-13,0.20591391587822622,0.25594714062932045,-0.09006866287275703,-0.25359555554036173,-0.12280259989472632,0.08491107813658239,-0.1330977251003546,0.04735243121240459,0.19041429401171733,0.0344825883846798,0.03142651979775896,0.1252319876001333,-0.06720786205934684,-0.15502983228874714,-0.00985840331184668,0.7499525346622046,0.2196881290162766,0.5525810701955585,-3.9592773903599925,0.018719779207748075,31.31822952893882,classical
classical_musicnet_2220__180s,classical_musicnet_2220,classical,discovery,180.0,-9.063468381237165e-14,1.0360067528835414e-12,1.3096328924124754e-12,0.318495768558099,0.17738840275068107,0.10958505306783181,0.02646602077738325,-0.10450207438020388,0.08298510660977776,0.21230619170596315,0.04229573330329487,-0.08846199210484539,0.06426650850464773,-0.009834008856201766,-0.14981513255145074,-0.0033914669106359136,-0.15215484534117696,-0.24370977011491157,0.6997057747004939,0.40631403867023974,0.572136028043043,-3.8072651261966413,0.021726318135844972,29.639934137990732,classical
classical_musicnet_2220__300s,classical_musicnet_2220,classical,discovery,300.0,-9.625984031179059e-14,1.100233163644584e-12,1.3913822010882061e-12,0.3380410878079013,0.10758902351136634,0.10070242145365,0.18173307200625777,-0.1673373127231402,0.08674992958329156,0.20515226664004563,-0.019694831706034806,-0.05054251005754924,0.13657287974870153,0.0216411138967234,-0.13913666359880705,-0.0046091102199698995,-0.2206223007100188,0.12344015500971614,0.7590428410312734,0.35752390532495787,0.5932829752317338,-3.7747787729523616,0.02242762717353203,29.28726138988817,classical
classical_musicnet_2221__180s,classical_musicnet_2221,classical,discovery,180.0,-5.67325272261817e-14,6.483592053972514e-13,8.20611360761748e-13,0.19893839849268802,-0.055442244094542986,0.08212890936096585,0.03153793327130516,-0.061470031104136305,-0.011913410047191248,-0.12011422221504901,-0.04222173678505605,0.17039819356573316,0.03339541203044308,0.016461993101028267,0.03680219687432089,-0.012947125825201779,-0.08014819522331723,0.053020502702171256,0.4526909502192561,0.13590369313853043,0.3342146841620703,-3.86339889014896,0.020564725726338415,30.254298410628376,classical
classical_musicnet_2221__300s,classical_musicnet_2221,classical,discovery,300.0,-6.688973206946083e-14,7.644210591121279e-13,9.675983480754533e-13,0.23486279952040134,0.04212225347832974,-0.3134525884349187,0.12432127327029527,-0.003573297032798567,-0.07367774195572448,-0.15104272818728162,-0.05381614985144877,0.2149640002850041,0.07605527851379976,-0.06382265199182809,-0.04506683321829337,0.007590645201839943,-0.1950541652823927,0.14551494493472455,0.7210413024532493,0.3441532408488024,0.5649522161343434,-4.815246717104506,0.008040055696871337,41.63138266327064,classical
classical_musicnet_2222__180s,classical_musicnet_2222,classical,discovery,180.0,-2.1781063211859587e-14,2.4903961526425413e-13,3.1429997518609395e-13,0.07678625675468263,0.11831808190606359,0.0051087785693248785,-0.4063753458288955,0.11371237803190423,-0.04441160258852649,-0.1034096438219858,-0.02105493682203484,-0.05178787724986085,-0.07600783187158858,0.1062217842975034,0.19636881114259389,-0.0005272589541492996,0.15463240847171172,-0.2604324736127958,0.7340372053203362,0.42833691193228235,0.6009505507602823,-2.5343471231005865,0.07348512314517211,17.400068916715508,classical
classical_musicnet_2222__300s,classical_musicnet_2222,classical,discovery,300.0,-2.2595005884263073e-14,2.583766466313818e-13,3.258338164342465e-13,0.07995738564490905,0.21893309651262466,-0.21688750514053337,-0.6986866591468441,0.10483455700262956,-0.04523698914104267,-0.056482247350365805,0.13431470482649402,0.01991683176850128,-0.21347482443075372,0.05797745075034726,0.20315446330429174,-0.022839174875508902,0.44744693611424835,0.011591815842273683,1.195757839254163,0.63299783701455,0.9566930207237021,-2.6208618789625664,0.06780779399890641,18.129318467277532,classical
classical_musicnet_2224__180s,classical_musicnet_2224,classical,discovery,180.0,-4.4735252426993984e-14,5.111307424852376e-13,6.478362515379449e-13,0.156833673650234,-0.07006606067700295,-0.3346785907324763,0.16380008168069957,0.24551002650713416,-0.22274935184027422,-0.21539011544888317,-0.07194213596479049,0.1391261597721051,0.03205126091520647,-0.10457706663722649,-0.028854933927181425,0.08078201838493647,-0.6370209948837809,-0.3568647025120903,0.858470006180389,1.032616253815293,0.9495438586908155,-5.387813421649267,0.004551151680969381,49.347889253138746,classical
classical_musicnet_2224__300s,classical_musicnet_2224,classical,discovery,300.0,-4.4735252426993984e-14,5.111307424852376e-13,6.478362515379449e-13,0.156833673650234,-0.07006606067700295,-0.3346785907324763,0.16380008168069957,0.24551002650713416,-0.22274935184027422,-0.21539011544888317,-0.07194213596479049,0.1391261597721051,0.03205126091520647,-0.10457706663722649,-0.028854933927181425,0.08078201838493647,-0.6370209948837809,-0.3568647025120903,0.858470006180389,1.032616253815293,0.9495438586908155,-5.387813421649267,0.004551151680969381,49.347889253138746,classical
classical_musicnet_2225__180s,classical_musicnet_2225,classical,discovery,180.0,-6.031199529965356e-14,6.891149538106161e-13,8.734036897941732e-13,0.2110891177983243,-0.22266290603743116,-0.01724818588598703,0.04732036048695669,0.07158387856577678,-0.1423993663804616,-0.07073754953243108,0.05589994975391984,0.2597080840050753,0.2142537239622223,0.24937307384207888,-0.08958294741334455,0.07111514753855332,-0.22917706699072918,-0.16817455859990316,0.7985322586930463,0.40200699047341315,0.6321642937413141,-4.134827624665816,0.015753285816089767,33.3139001701832,classical
classical_musicnet_2225__300s,classical_musicnet_2225,classical,discovery,300.0,-6.257941668135911e-14,7.152597273693363e-13,9.046936460636427e-13,0.2195313885985163,-0.027591528552366528,0.28138684679558224,-0.1732584630348724,0.024003374517572246,-0.00904095267523875,-0.10636994409296173,0.09172185931670887,0.24336845959418274,0.24484412517584084,0.3450556971434123,0.054159246701471,0.032349443358167966,-0.39613140590151075,-0.2153479414436699,0.9173415266576836,0.6376438294620811,0.7899699772085382,-4.297127177050687,0.013424914326253807,35.2137687526886,classical
classical_musicnet_2227__180s,classical_musicnet_2227,classical,discovery,180.0,-6.66161188303893e-14,7.614464960515378e-13,9.62697316037192e-13,0.23390793667055026,0.06316330514403744,0.23396084702704945,0.018583681815006633,0.0352080628929,0.010387406084998255,-0.1783964403479297,-0.10775260616717149,0.08276281604242107,-0.06644684262443966,-0.10657022835863195,0.019408659223938595,-0.0018130517887106933,-0.4094244888556178,-0.3638632541937702,0.6026127122525429,0.7746287882943211,0.6939711235428655,-5.774038872855202,0.00309755794330591,54.92337653181828,classical
classical_musicnet_2227__300s,classical_musicnet_2227,classical,discovery,300.0,-6.66161188303893e-14,7.614464960515378e-13,9.62697316037192e-13,0.23390793667055026,0.06316330514403744,0.23396084702704945,0.018583681815006633,0.0352080628929,0.010387406084998255,-0.1783964403479297,-0.10775260616717149,0.08276281604242107,-0.06644684262443966,-0.10657022835863195,0.019408659223938595,-0.0018130517887106933,-0.4094244888556178,-0.3638632541937702,0.6026127122525429,0.7746287882943211,0.6939711235428655,-5.774038872855202,0.00309755794330591,54.92337653181828,classical
classical_musicnet_2228__180s,classical_musicnet_2228,classical,discovery,180.0,-5.596494055773728e-14,6.394777165785789e-13,8.102515248415528e-13,0.19580338874199613,-0.21941266439808665,0.17648759872203731,0.1828536622851833,0.05430643705085593,-0.09946993210823428,-0.10654507391474731,-0.028157332389944955,0.1323551283821463,-0.08489959724559218,-0.17848793061296353,-0.10386753113137463,0.030611701855243287,-0.7660702675239369,-0.28710570082712683,0.6990875003979133,1.1569730664381364,0.9558530247051233,-5.539405163003766,0.003913487619138405,51.50067424000237,classical
classical_musicnet_2228__300s,classical_musicnet_2228,classical,discovery,300.0,-5.596494055773728e-14,6.394777165785789e-13,8.102515248415528e-13,0.19580338874199613,-0.21941266439808665,0.17648759872203731,0.1828536622851833,0.05430643705085593,-0.09946993210823428,-0.10654507391474731,-0.028157332389944955,0.1323551283821463,-0.08489959724559218,-0.17848793061296353,-0.10386753113137463,0.030611701855243287,-0.7660702675239369,-0.28710570082712683,0.6990875003979133,1.1569730664381364,0.9558530247051233,-5.539405163003766,0.003913487619138405,51.50067424000237,classical
classical_musicnet_2229__180s,classical_musicnet_2229,classical,discovery,180.0,-7.130024894065178e-14,8.150015355385997e-13,1.0302593862694565e-12,0.2507886763143733,0.20800481106087562,-0.17964319066603335,-0.23890241241133012,-0.03210599637372376,0.013917241388855816,-0.14621723615325022,0.10226629383412494,0.2886410066825808,0.13440360998920145,0.10882340884401508,0.0003715804187837189,-0.015897609026483607,-0.2297168657228115,-0.18921637357990992,0.8270945862337168,0.42088638473641377,0.6562129240702333,-5.053436653617459,0.006346805360061519,44.76183370349359,classical
classical_musicnet_2229__300s,classical_musicnet_2229,classical,discovery,300.0,-8.464682264257535e-14,9.673694243763616e-13,1.224359179034416e-12,0.2972091120314219,0.05359322841138631,-0.32696166087333545,0.13315870796413026,0.1342057131788313,-0.13417611244472838,-0.1072963148673483,-0.04850040321090242,0.23417450816443236,0.2806349025257239,0.1687641017746974,-0.04301599488134606,0.09095881343063936,-0.3775944796478421,-0.13334814423913852,0.9358618518606033,0.566320260334286,0.7734843382490209,-5.781084820142142,0.0030758763185191585,55.027861640970706,classical
classical_musicnet_2230__180s,classical_musicnet_2230,classical,discovery,180.0,1.534556944385665e-14,-1.7573575918312216e-13,-2.194596783377302e-13,-0.05514516429748865,-0.5302668833998678,0.15832118573127538,-0.480187754988806,0.19498497730723163,-0.251667465626113,-0.14036873177478493,-0.12785731027846484,-0.15869860719601614,-0.4143963593415054,0.09970863575135086,-0.3023301658883407,0.027322365053391702,-0.2587488698583567,-0.5398822298246932,1.3973387602106069,0.8466685298668656,1.1552928655223824,-3.9949245930757415,0.01807607503797012,31.718482940880122,classical
classical_musicnet_2230__300s,classical_musicnet_2230,classical,discovery,300.0,1.534556944385665e-14,-1.7573575918312216e-13,-2.194596783377302e-13,-0.05514516429748865,-0.5302668833998678,0.15832118573127538,-0.480187754988806,0.19498497730723163,-0.251667465626113,-0.14036873177478493,-0.12785731027846484,-0.15869860719601614,-0.4143963593415054,0.09970863575135086,-0.3023301658883407,0.027322365053391702,-0.2587488698583567,-0.5398822298246932,1.3973387602106069,0.8466685298668656,1.1552928655223824,-3.9949245930757415,0.01807607503797012,31.718482940880122,classical
classical_musicnet_2231__180s,classical_musicnet_2231,classical,discovery,180.0,-2.9198494173637636e-14,3.3346063489004644e-13,4.239076326080961e-13,0.10149770261504959,-0.3668704095417474,0.1962963582118306,0.190165859102318,0.13760752613003038,-0.17980435985972862,-0.31624558881265175,-0.048428596417444014,0.28639801314597213,0.04184880338593864,-0.06475089016957189,-0.009008173771730663,0.052658508122291135,-0.522477617227322,-0.20086586560937095,0.9633638185486781,0.7916185400438042,0.8816829815273101,-4.563147894802705,0.010321532174955376,38.44173298619108,classical
classical_musicnet_2231__300s,classical_musicnet_2231,classical,discovery,300.0,-2.9198494173637636e-14,3.3346063489004644e-13,4.239076326080961e-13,0.10149770261504959,-0.3668704095417474,0.1962963582118306,0.190165859102318,0.13760752613003038,-0.17980435985972862,-0.31624558881265175,-0.048428596417444014,0.28639801314597213,0.04184880338593864,-0.06475089016957189,-0.009008173771730663,0.052658508122291135,-0.522477617227322,-0.20086586560937095,0.9633638185486781,0.7916185400438042,0.8816829815273101,-4.563147894802705,0.010321532174955376,38.44173298619108,classical
