track_id,group,scale,name,strength,q25,mean,period,peak,loop,shuffle
pop_jamendo_0106878,pop,300.0,acoustic_2s,0.0,0.0,0.0,4,0.1588374371370055,1.0,0.27577195609696065
pop_jamendo_0106878,pop,300.0,rhythm_2s,0.0,0.0,0.0,4,0.2526932425615511,1.0,0.2272254767747134
pop_jamendo_0106878,pop,300.0,chroma_4beat,0.0,0.0,0.0,4,0.02890634536743164,0.3438592851161957,0.3461341857910156
pop_jamendo_1000080,pop,180.0,acoustic_2s,0.0,0.0,0.12492187807231211,5,0.2848264213347417,1.0,0.3443321351451844
pop_jamendo_1000080,pop,180.0,rhythm_2s,0.41343156295657435,0.46483988473551585,0.484696780239008,10,0.31082870878929547,1.0,0.0
pop_jamendo_1000080,pop,180.0,chroma_4beat,0.0,0.0,0.0,4,0.04425373673439026,0.4813218414783478,0.3086831867694855
pop_jamendo_1000080,pop,300.0,acoustic_2s,0.0,0.0,0.12710053655097484,5,0.28060044112825144,1.0,0.2589696374633788
pop_jamendo_1000080,pop,300.0,rhythm_2s,0.0,0.0,0.0,4,0.19706852731987368,1.0,0.22112796517041444
pop_jamendo_1000080,pop,300.0,chroma_4beat,0.35994482040405273,0.36391758918762207,0.3741782009601593,8,0.027661263942718506,0.41167277097702026,0.3377273976802826
pop_jamendo_1012188,pop,180.0,acoustic_2s,0.0,0.0,0.14517627921489631,5,0.5807874710636071,1.0,0.320293570670813
pop_jamendo_1012188,pop,180.0,rhythm_2s,0.0,0.0,0.1222094307382531,5,0.36543016176940113,1.0,0.33815028687621257
pop_jamendo_1012188,pop,180.0,chroma_4beat,0.0,0.0,0.0,4,0.030598938465118408,0.32357022166252136,0.0
pop_jamendo_1012188,pop,300.0,acoustic_2s,0.0,0.0,0.14517627921489631,5,0.5807874710636071,1.0,0.320293570670813
pop_jamendo_1012188,pop,300.0,rhythm_2s,0.0,0.0,0.1222094307382531,5,0.36543016176940113,1.0,0.33815028687621257
pop_jamendo_1012188,pop,300.0,chroma_4beat,0.0,0.0,0.0,4,0.030598938465118408,0.32357022166252136,0.0
pop_jamendo_1015416,pop,180.0,acoustic_2s,0.0,0.0,0.0,4,0.11713818815729715,1.0,0.19300348918210072
pop_jamendo_1015416,pop,180.0,rhythm_2s,0.0,0.0,0.19006592520351495,6,0.09237068746027943,1.0,0.1490599522442349
pop_jamendo_1015416,pop,180.0,chroma_4beat,0.0,0.0,0.08421976119279861,5,0.007037997245788574,0.20863616466522217,0.28432199358940125
pop_jamendo_1015416,pop,300.0,acoustic_2s,0.0,0.0,0.0,4,0.11713818815729715,1.0,0.19300348918210072
pop_jamendo_1015416,pop,300.0,rhythm_2s,0.0,0.0,0.19006592520351495,6,0.09237068746027943,1.0,0.1490599522442349
pop_jamendo_1015416,pop,300.0,chroma_4beat,0.0,0.0,0.08421976119279861,5,0.007037997245788574,0.20863616466522217,0.28432199358940125
pop_jamendo_1045184,pop,180.0,acoustic_2s,0.0,0.0,0.0,4,0.1410038832734395,1.0,0.3241850831620823
pop_jamendo_1045184,pop,180.0,rhythm_2s,0.36864333395821447,0.39132285421990365,0.3988104061409993,17,0.18623508030520908,1.0,0.3223936798198473
pop_jamendo_1045184,pop,180.0,chroma_4beat,0.3294759690761566,0.3416121006011963,0.35785090923309326,21,0.023642241954803467,0.37696942687034607,0.3379729390144348
pop_jamendo_1045184,pop,300.0,acoustic_2s,0.0,0.0,0.0,4,0.24904429485802337,1.0,0.35315845628834275
pop_jamendo_1045184,pop,300.0,rhythm_2s,0.0,0.0,0.0,4,0.1351051789432487,1.0,0.0
pop_jamendo_1045184,pop,300.0,chroma_4beat,0.0,0.0,0.0,4,0.01812577247619629,0.33951225876808167,0.367484986782074
pop_jamendo_1047481,pop,180.0,acoustic_2s,0.3851120574705809,0.3903426836002137,0.453704756781786,12,0.3123003081519019,1.0,0.0
pop_jamendo_1047481,pop,180.0,rhythm_2s,0.45966246163045765,0.513693145077176,0.529232614442926,15,0.45942543111566925,1.0,0.2974051086799565
pop_jamendo_1047481,pop,180.0,chroma_4beat,0.36514872312545776,0.3805115520954132,0.3976336419582367,10,0.04322129487991333,0.3889152705669403,0.35393789410591125
pop_jamendo_1047481,pop,300.0,acoustic_2s,0.0,0.0,0.24216122153309363,6,0.286916968241155,1.0,0.32360396160146676
pop_jamendo_1047481,pop,300.0,rhythm_2s,0.0,0.0,0.26442108461725045,6,0.6440185966434397,1.0,0.3155736767740233
pop_jamendo_1047481,pop,300.0,chroma_4beat,0.0,0.0,0.0,4,0.04942333698272705,0.4356771409511566,0.343736857175827
pop_jamendo_1049715,pop,180.0,acoustic_2s,0.0,0.0,0.19862628801653281,6,0.15294193596730166,1.0,0.2579308095523558
pop_jamendo_1049715,pop,180.0,rhythm_2s,0.34582517656757034,0.37088211462641807,0.3782383580963391,15,0.2588776182309489,1.0,0.2601680280135522
pop_jamendo_1049715,pop,180.0,chroma_4beat,0.0,0.0,0.19029774889349937,6,0.04221683740615845,0.36549827456474304,0.0
pop_jamendo_1049715,pop,300.0,acoustic_2s,0.0,0.0,0.19862628801653281,6,0.15294193596730166,1.0,0.2579308095523558
pop_jamendo_1049715,pop,300.0,rhythm_2s,0.34582517656757034,0.37088211462641807,0.3782383580963391,15,0.2588776182309489,1.0,0.2601680280135522
pop_jamendo_1049715,pop,300.0,chroma_4beat,0.0,0.0,0.19029774889349937,6,0.04221683740615845,0.36549827456474304,0.0
pop_jamendo_1056647,pop,180.0,acoustic_2s,0.0,0.0,0.0,4,0.42942534649246344,1.0,0.2993638949792857
pop_jamendo_1056647,pop,180.0,rhythm_2s,0.0,0.0,0.0,4,0.3383289373867746,1.0,0.24889026591651398
pop_jamendo_1056647,pop,180.0,chroma_4beat,0.0,0.0,0.0,4,0.04220861196517944,0.4139644503593445,0.3302224278450012
pop_jamendo_1056647,pop,300.0,acoustic_2s,0.0,0.0,0.0,4,0.40499165937236414,1.0,0.28666247315528803
pop_jamendo_1056647,pop,300.0,rhythm_2s,0.0,0.0,0.0,4,0.5579533832850416,1.0,0.3671068074050803
pop_jamendo_1056647,pop,300.0,chroma_4beat,0.0,0.0,0.0,4,0.04413104057312012,0.4236476421356201,0.0
pop_jamendo_1074604,pop,180.0,acoustic_2s,0.0,0.0,0.0,4,0.469159308999533,1.0,0.0
pop_jamendo_1074604,pop,180.0,rhythm_2s,0.3385649661000074,0.3481840629230129,0.3747017793920113,8,0.10224047839387862,1.0,0.15051663407394317
pop_jamendo_1074604,pop,180.0,chroma_4beat,0.0,0.0,0.0,4,0.19544464349746704,0.25684550404548645,0.317991703748703
pop_jamendo_1074604,pop,300.0,acoustic_2s,0.0,0.0,0.0,4,0.469159308999533,1.0,0.0
pop_jamendo_1074604,pop,300.0,rhythm_2s,0.3385649661000074,0.3481840629230129,0.3747017793920113,8,0.10224047839387862,1.0,0.15051663407394317
pop_jamendo_1074604,pop,300.0,chroma_4beat,0.0,0.0,0.0,4,0.19544464349746704,0.25684550404548645,0.317991703748703
pop_jamendo_1078317,pop,180.0,acoustic_2s,0.0,0.0,0.0,4,0.24404015738747642,1.0,0.3364952033526677
pop_jamendo_1078317,pop,180.0,rhythm_2s,0.0,0.0,0.09947576101111125,5,0.21548693192680113,1.0,0.3435072965543145
pop_jamendo_1078317,pop,180.0,chroma_4beat,0.0,0.0,0.0,4,0.023623943328857422,0.4265427887439728,0.3047354221343994
pop_jamendo_1078317,pop,300.0,acoustic_2s,0.0,0.0,0.0,4,0.27149128490644037,1.0,0.2828229112041673
pop_jamendo_1078317,pop,300.0,rhythm_2s,0.0,0.0,0.09855737558904265,5,0.17192858545927736,1.0,0.0
pop_jamendo_1078317,pop,300.0,chroma_4beat,0.0,0.0,0.0,4,0.030730605125427246,0.410677969455719,0.3470321297645569
pop_mtg_0331507,pop,180.0,acoustic_2s,0.41775524115138196,0.4368475615859304,0.5582077495342883,19,0.6096759114839136,1.0,0.3513861976856902
pop_mtg_0331507,pop,180.0,rhythm_2s,0.2893567582865287,0.3131524430939711,0.39313096230018646,19,0.2212708071682239,1.0,0.0
pop_mtg_0331507,pop,180.0,chroma_4beat,0.36948493123054504,0.39467257261276245,0.4313390851020813,16,0.1339227855205536,0.429609090089798,0.35107678174972534
pop_mtg_0331507,pop,300.0,acoustic_2s,0.4739183341783304,0.48144848583062916,0.5129281923381139,19,0.5828977848419715,1.0,0.34933659244750065
pop_mtg_0331507,pop,300.0,rhythm_2s,0.4011316487953982,0.411923190833727,0.4229727532102491,16,0.1970765984413635,1.0,0.2855585081893907
pop_mtg_0331507,pop,300.0,chroma_4beat,0.37899139523506165,0.3961734175682068,0.40665310621261597,16,0.10914468765258789,0.412221223115921,0.34455421566963196
pop_mtg_1088382,pop,180.0,acoustic_2s,0.0,0.0,0.0,4,0.3156138933818282,1.0,0.25445138004252194
pop_mtg_1088382,pop,180.0,rhythm_2s,0.36392210800827324,0.3681776010002781,0.3938468726436207,13,0.16186067272754023,1.0,0.3426008694213426
pop_mtg_1088382,pop,180.0,chroma_4beat,0.0,0.0,0.0,4,0.026200711727142334,0.3788521885871887,0.3529578745365143
pop_mtg_1088382,pop,300.0,acoustic_2s,0.0,0.0,0.0,4,0.19004928580174807,1.0,0.3026388082536151
pop_mtg_1088382,pop,300.0,rhythm_2s,0.3461200378689843,0.349773966703105,0.3780636469860961,12,0.08101087899127468,1.0,0.3147098231351514
pop_mtg_1088382,pop,300.0,chroma_4beat,0.36377090215682983,0.367881178855896,0.37145233154296875,8,0.02672100067138672,0.3803847134113312,0.35470691323280334
pop_mtg_1416335,pop,180.0,acoustic_2s,0.0,0.0,0.0,4,0.5219862321433603,1.0,0.3244839462105489
pop_mtg_1416335,pop,180.0,rhythm_2s,0.0,0.0,0.22052898139597948,6,0.18967219794812107,1.0,0.2982299783260767
pop_mtg_1416335,pop,180.0,chroma_4beat,0.32028502225875854,0.3216494619846344,0.3818438649177551,8,0.18095162510871887,0.42413902282714844,0.33984172344207764
pop_mtg_1416335,pop,300.0,acoustic_2s,0.0,0.0,0.0,4,0.5219862321433603,1.0,0.3244839462105489
pop_mtg_1416335,pop,300.0,rhythm_2s,0.0,0.0,0.22052898139597948,6,0.18967219794812107,1.0,0.2982299783260767
pop_mtg_1416335,pop,300.0,chroma_4beat,0.32028502225875854,0.3216494619846344,0.3818438649177551,8,0.18095162510871887,0.42413902282714844,0.33984172344207764
