segment_id,track_id,group,split,scale_seconds,acoustic_novelty_delay__h0_max_persistence,rhythm__h0_total_persistence,path_acoustic_phase__loop_score,path_rhythm_phase__loop_score,path_chroma_phase__loop_score,pitch__h0_observed_persistence,pitch__path_entropy,rhythm__edge_density,rhythm__reciprocity,core_distance,core_inside_r90,core_shell_loss,support_band_loss
classical_musicnet_2315__180s,classical_musicnet_2315,classical,discovery,180.0,2.106686592102051,8.885552980005741,0.3018295136712894,0.3737679364096524,0.3694618948263142,5.85,1.4743657036287354,0.4861111111111111,0.8571428571428571,1.9220038127251713,True,0.0,3.79828265110115
classical_musicnet_2315__300s,classical_musicnet_2315,classical,discovery,300.0,1.0061419010162354,10.30609880387783,0.3629490186711922,0.4085122288640732,0.3797818024861298,6.749999999999999,1.5756368728728347,0.625,0.8444444444444444,1.1167363741025487,True,0.0,8.380224870969235
classical_musicnet_2325__180s,classical_musicnet_2325,classical,discovery,180.0,1.8942837715148928,11.219953924417496,0.3507125173684751,0.3578911851235333,0.3444205049745837,6.749999999999999,1.750250126809533,0.5444444444444444,0.7755102040816326,1.183595808145999,True,0.0,10.982427571928753
classical_musicnet_2325__300s,classical_musicnet_2325,classical,discovery,300.0,1.299474835395813,10.937686666846275,0.3796624819340857,0.3842468000369617,0.3618646631008199,7.199999999999999,1.8897932042345027,0.6111111111111112,0.7636363636363637,0.5800398708698249,True,0.0,16.12793358656328
classical_musicnet_2335__180s,classical_musicnet_2335,classical,discovery,180.0,0.8456160426139832,11.41374896466732,0.3434588337932076,0.2232970886638163,0.4004775464304568,4.65,1.5137532557170688,0.4861111111111111,0.8,2.4701843381508852,True,0.0,1.6850903574255183
classical_musicnet_2335__300s,classical_musicnet_2335,classical,discovery,300.0,0.6819815635681152,12.338746890425682,0.3556896144758208,0.2613470417433226,0.3595101167874307,5.7,1.6231581862308282,0.5416666666666666,0.8205128205128205,1.8903874124513187,True,0.0,4.986300728067853
classical_musicnet_2336__180s,classical_musicnet_2336,classical,discovery,180.0,1.008054494857788,12.215439200401306,0.2896368821069541,0.3569311828825157,0.3474636760736339,5.9,1.3742609815219198,0.625,0.7111111111111111,1.6607225985369556,True,0.0,3.279714336472977
classical_musicnet_2336__300s,classical_musicnet_2336,classical,discovery,300.0,1.4810340404510498,11.334043875336649,0.3089441488266745,0.3427010829475859,0.3620386745897627,6.1,1.3582064389687578,0.5666666666666667,0.8235294117647058,1.3282852172749366,True,0.0,3.8839121747632395
classical_musicnet_2341__180s,classical_musicnet_2341,classical,discovery,180.0,1.0464342832565308,11.90565425157547,0.3179405646967785,0.2957537030369441,0.3567859683555025,6.0,1.6925278856500576,0.4583333333333333,0.7272727272727273,1.4976184763858822,True,0.0,6.949021386780936
classical_musicnet_2341__300s,classical_musicnet_2341,classical,discovery,300.0,1.070834994316101,11.23477566242218,0.3490715693481827,0.3274009723090362,0.3761523086792359,5.699999999999999,1.7383262657469083,0.5416666666666666,0.6666666666666666,0.9075138497537258,True,0.0,6.772477878420773
classical_musicnet_2345__180s,classical_musicnet_2345,classical,discovery,180.0,0.8045703172683716,11.01854059100151,0.3390257750833954,0.3727288127391963,0.388818697420628,6.4,1.5045442038538703,0.3472222222222222,0.64,1.1386551570049894,True,0.0,6.065810234942806
classical_musicnet_2345__300s,classical_musicnet_2345,classical,discovery,300.0,0.9609965085983276,11.762460440397264,0.3356051751467627,0.34038339046006,0.3718365195825202,6.5,1.5640105611527635,0.3888888888888889,0.7142857142857143,1.0403267439751456,True,0.0,7.112437569998424
classical_musicnet_2350__180s,classical_musicnet_2350,classical,discovery,180.0,0.9047204852104188,9.123560652136804,0.3498240481133243,0.2986139258546378,0.3549607678504125,5.749999999999999,1.7297458693036725,0.7,0.9523809523809524,1.4431101701517932,True,0.0,6.803846251039518
classical_musicnet_2350__300s,classical_musicnet_2350,classical,discovery,300.0,4.220411777496338,7.546312479302287,0.3252462896997555,0.3429698227531965,0.3724102878346684,5.449999999999999,1.7152769540381956,0.6428571428571429,0.7407407407407407,4.3458916314586755,False,62.834204091847106,5.71788358230123
classical_musicnet_2359__180s,classical_musicnet_2359,classical,discovery,180.0,1.2086752653121948,10.945355623960497,0.3504802597536289,0.3864724307856543,0.3199862943527165,7.199999999999999,1.88455558013708,0.625,0.8888888888888888,0.944222258971035,True,0.0,16.00985008773231
classical_musicnet_2359__300s,classical_musicnet_2359,classical,discovery,300.0,1.0767735242843628,11.925916694104671,0.3624414672570509,0.3737192794646675,0.320644563716489,7.199999999999999,2.0335113551069486,0.5888888888888889,0.7924528301886793,0.7640266814896126,True,0.0,19.73291792399392
classical_musicnet_2364__180s,classical_musicnet_2364,classical,discovery,180.0,1.4263962507247925,11.90841232985258,0.3413728326576109,0.3737886075712218,0.3710898957779748,5.9,1.7599144028312017,0.5416666666666666,0.8717948717948718,1.0303936162462777,True,0.0,7.767008406278769
classical_musicnet_2364__300s,classical_musicnet_2364,classical,discovery,300.0,1.6674809455871582,11.913327932357788,0.3054779153834253,0.3516857039905806,0.3717305793907728,5.749999999999999,1.9388394081782536,0.6111111111111112,0.9090909090909092,1.469869920385809,True,0.0,11.10663988490259
classical_musicnet_2371__180s,classical_musicnet_2371,classical,discovery,180.0,1.1791744232177734,10.15366032719612,0.33704191679809,0.3564691627672221,0.3488243543403436,5.549999999999999,1.6008154138263144,0.8095238095238095,0.8823529411764706,0.9429175153364164,True,0.0,4.435029449336503
classical_musicnet_2371__300s,classical_musicnet_2371,classical,discovery,300.0,2.677368402481079,9.851497799158096,0.3121280759446765,0.3610479384538781,0.3862173055775763,5.199999999999999,1.5806269186199318,0.9047619047619048,0.8947368421052632,2.335740413833474,True,0.0,4.264684075514796
classical_musicnet_2372__180s,classical_musicnet_2372,classical,discovery,180.0,1.520496845245361,11.18395683169365,0.3478653871046087,0.4037028039433617,0.3294660442209284,7.199999999999999,1.8708731575285007,0.625,0.8444444444444444,1.256726913491921,True,0.0,15.705788204312402
classical_musicnet_2372__300s,classical_musicnet_2372,classical,discovery,300.0,2.349087953567505,11.189237877726557,0.3458767769742429,0.3639428310855623,0.3467499244443441,7.199999999999999,1.941212264658491,0.5138888888888888,0.7567567567567568,1.738078088529287,True,0.0,17.336835326979696
classical_musicnet_2374__180s,classical_musicnet_2374,classical,discovery,180.0,0.7454795837402344,11.555328384041786,0.3306908152154217,0.3482970476826125,0.3828876358617327,6.299999999999999,1.9412454339327556,0.5892857142857143,0.7272727272727273,1.2192999842140895,True,0.0,13.062876246209683
classical_musicnet_2374__300s,classical_musicnet_2374,classical,discovery,300.0,2.2562057971954346,11.2935855910182,0.3389440761141482,0.3384567941292842,0.3947796822374542,6.299999999999999,1.9587364662355853,0.5138888888888888,0.7567567567567568,1.6829398006411127,True,0.0,13.494664248280596
classical_musicnet_2381__180s,classical_musicnet_2381,classical,discovery,180.0,1.9655143022537231,10.733294263482094,0.376157523360459,0.3916171597169557,0.3893157951138615,5.75,1.4402273830239354,0.4444444444444444,0.75,1.2475258489199008,True,0.0,3.2241116066665105
classical_musicnet_2381__300s,classical_musicnet_2381,classical,discovery,300.0,1.9439114332199097,9.740552440285684,0.3744079839632119,0.4237930495359961,0.3662966401998245,6.75,1.7232700947153503,0.5277777777777778,0.7894736842105263,1.5638613887346902,True,0.0,10.512473351224282
classical_musicnet_2382__180s,classical_musicnet_2382,classical,discovery,180.0,1.972533941268921,10.994646042585371,0.4003303484997823,0.3134348654441712,0.337339992319526,5.549999999999999,1.2414191154597212,0.5138888888888888,0.7027027027027027,1.4509624603309244,True,0.0,1.8884225752664594
classical_musicnet_2382__300s,classical_musicnet_2382,classical,discovery,300.0,1.972533941268921,10.994646042585371,0.4003303484997823,0.3134348654441712,0.337339992319526,5.549999999999999,1.2414191154597212,0.5138888888888888,0.7027027027027027,1.4509624603309244,True,0.0,1.8884225752664594
classical_musicnet_2383__180s,classical_musicnet_2383,classical,discovery,180.0,0.8875125646591187,10.61950784921646,0.3626960549361991,0.4013554486345654,0.3277104946853206,4.949999999999999,1.7363996801914252,0.625,0.8,1.0829599940762398,True,0.0,5.0921532136439085
classical_musicnet_2383__300s,classical_musicnet_2383,classical,discovery,300.0,0.8731459379196167,10.7494508177042,0.3677094568005164,0.3840710225090791,0.3564624000446056,5.749999999999999,1.8966656298345452,0.75,0.8095238095238095,0.8351230070878974,True,0.0,10.111867942563313
classical_musicnet_2389__180s,classical_musicnet_2389,classical,discovery,180.0,1.108372926712036,12.013170685619116,0.324071508475404,0.3486434295886543,0.360999449273864,4.85,1.5020500534965495,0.5138888888888888,0.7027027027027027,1.1422519161569278,True,0.0,1.8055317490606417
classical_musicnet_2389__300s,classical_musicnet_2389,classical,discovery,300.0,0.8561277985572815,11.777215257287024,0.3493679357743777,0.3559193360923246,0.3642028191192,6.299999999999999,1.6282337826729365,0.5833333333333334,0.7619047619047619,0.9400845129003467,True,0.0,7.098782368253939
classical_musicnet_2390__180s,classical_musicnet_2390,classical,discovery,180.0,0.818025529384613,12.248082488775252,0.2847411537199047,0.3269088999227236,0.3306828315347135,6.549999999999999,1.7268126458383095,0.5714285714285714,0.6875,1.7679175064200028,True,0.0,9.658663325914738
classical_musicnet_2390__300s,classical_musicnet_2390,classical,discovery,300.0,2.14691424369812,13.428947806358336,0.3452464227434043,0.3195166829289904,0.3622666775676109,6.65,1.8815330376377724,0.5277777777777778,0.7368421052631579,1.6814556774390885,True,0.0,13.157259169990105
classical_musicnet_2393__180s,classical_musicnet_2393,classical,discovery,180.0,1.0289077758789062,11.834602430462835,0.3156864334036902,0.3586399364880986,0.3633223319230699,6.199999999999999,1.7175381208843168,0.5535714285714286,0.8387096774193549,1.290219878251679,True,0.0,8.074561386606202
classical_musicnet_2393__300s,classical_musicnet_2393,classical,discovery,300.0,1.000247359275818,10.873228028416634,0.3477963537849213,0.3584778228194533,0.3532650496859764,6.449999999999999,1.8769458510029515,0.6964285714285714,0.7692307692307693,0.8384169666978445,True,0.0,12.176826327265806
classical_musicnet_2398__180s,classical_musicnet_2398,classical,discovery,180.0,0.906131625175476,12.58282619714737,0.330554809768621,0.3458862154552698,0.3814268713785768,6.999999999999999,1.78692639596632,0.3333333333333333,0.6,1.1845605115547344,True,0.0,12.904510250439483
classical_musicnet_2398__300s,classical_musicnet_2398,classical,discovery,300.0,0.683991551399231,9.566680669784546,0.4357392716886258,0.4235207098132258,0.355395996580013,6.899999999999999,1.8489490186259616,0.6607142857142857,0.918918918918919,1.1749897289332383,True,0.0,13.64564108776744
classical_musicnet_2404__180s,classical_musicnet_2404,classical,discovery,180.0,1.2088395357131958,11.15787748992443,0.319629720956194,0.3343658698962489,0.3701106118326587,6.199999999999999,1.5786375370038004,0.4722222222222222,0.8235294117647058,1.1726755325244762,True,0.0,6.074902633951749
classical_musicnet_2404__300s,classical_musicnet_2404,classical,discovery,300.0,1.1209933757781982,11.837037324905396,0.332119353180579,0.3767866754098208,0.3518248731127578,6.75,1.731880890823601,0.6111111111111112,0.7727272727272727,1.1546751907399384,True,0.0,10.659765752615701
classical_musicnet_2406__180s,classical_musicnet_2406,classical,discovery,180.0,1.778170824050903,9.716046653687954,0.3090689937062601,0.3915023665107141,0.3580132477668326,6.1,1.52134983369168,0.8809523809523809,0.918918918918919,1.6743136996918164,True,0.0,5.814271230555196
classical_musicnet_2406__300s,classical_musicnet_2406,classical,discovery,300.0,1.6708667278289795,8.678652603179216,0.3697492298753672,0.3850197673210394,0.380002038510006,7.099999999999999,1.690768966116437,0.75,0.8571428571428571,1.0526607073789622,True,0.0,11.75148615679543
classical_musicnet_2411__180s,classical_musicnet_2411,classical,discovery,180.0,1.8887511491775515,11.175294131040571,0.3405538012153324,0.3420435034483299,0.3286150657253553,5.3,1.5225979672359211,0.4107142857142857,0.6956521739130435,1.2710578429302177,True,0.0,2.7926607837937483
classical_musicnet_2411__300s,classical_musicnet_2411,classical,discovery,300.0,1.8887511491775515,11.175294131040571,0.3405538012153324,0.3420435034483299,0.3286150657253553,5.3,1.5225979672359211,0.4107142857142857,0.6956521739130435,1.2710578429302177,True,0.0,2.7926607837937483
classical_musicnet_2423__180s,classical_musicnet_2423,classical,discovery,180.0,0.9224987030029296,10.816906213760376,0.3385116650835251,0.4082661683024708,0.3708290575671552,5.85,1.80381802537192,0.5694444444444444,0.7804878048780488,1.4269375404315288,True,0.0,8.440172531498177
classical_musicnet_2423__300s,classical_musicnet_2423,classical,discovery,300.0,0.9770424365997314,10.102543286979198,0.3413430151306083,0.3455101931505974,0.3537096061349807,6.199999999999999,1.8838873965869,0.625,0.7555555555555555,0.9575639953225772,True,0.0,11.334728533514305
classical_musicnet_2432__180s,classical_musicnet_2432,classical,discovery,180.0,1.053676724433899,9.93696279078722,0.4312212976938236,0.3307918037559657,0.4020255911309997,5.299999999999999,1.6146369905221474,0.3444444444444444,0.5806451612903226,0.8614944532515044,True,0.0,3.868385453543076
classical_musicnet_2432__300s,classical_musicnet_2432,classical,discovery,300.0,2.1550681591033936,10.988720253109932,0.3740647696160355,0.3715456744060614,0.4153882254965008,4.949999999999999,1.5888620471443389,0.5138888888888888,0.6486486486486487,1.3894518244035419,True,0.0,2.8950215233857275
classical_musicnet_2433__180s,classical_musicnet_2433,classical,discovery,180.0,1.083057165145874,13.887171380221844,0.3852745983447798,0.2812401496892723,0.3601508145956529,5.1,1.1727681589447083,0.5333333333333333,0.625,1.4993365865410673,True,0.0,0.896177777777778
classical_musicnet_2433__300s,classical_musicnet_2433,classical,discovery,300.0,1.198225021362305,9.950095035135746,0.3819556904782888,0.3305947107516962,0.3860531818330731,5.55,1.2069281689797156,0.7333333333333333,0.9090909090909092,0.7141995307671763,True,0.0,1.8842137777777785
classical_musicnet_2442__180s,classical_musicnet_2442,classical,discovery,180.0,2.5067408084869385,10.023810967803,0.3296387881891349,0.3716790965929327,0.3339900884240499,6.199999999999999,1.691864625262794,0.5138888888888888,0.7567567567567568,2.046021062489033,True,0.0,7.655417967156453
classical_musicnet_2442__300s,classical_musicnet_2442,classical,discovery,300.0,2.5067408084869385,10.023810967803,0.3296387881891349,0.3716790965929327,0.3339900884240499,6.199999999999999,1.691864625262794,0.5138888888888888,0.7567567567567568,2.046021062489033,True,0.0,7.655417967156453
classical_musicnet_2444__180s,classical_musicnet_2444,classical,discovery,180.0,0.8408589959144592,10.478744223713877,0.3500280340856118,0.3266956923329139,0.3343412631446955,6.9,1.8000600020415352,0.4107142857142857,0.782608695652174,1.0336251070257194,True,0.0,12.647853835853697
classical_musicnet_2444__300s,classical_musicnet_2444,classical,discovery,300.0,1.2913694381713867,11.17659193277359,0.3737055981775195,0.4139381362367465,0.3513201642826024,7.199999999999999,2.1168709057836312,0.6607142857142857,0.8648648648648649,1.0992286825842332,True,0.0,22.146469721215617
classical_musicnet_2462__180s,classical_musicnet_2462,classical,discovery,180.0,0.8976198434829712,12.054934859275818,0.3416182350152782,0.3049620168301316,0.3490869347260729,5.749999999999999,1.9527662939181751,0.8095238095238095,0.8823529411764706,1.2681900728240842,True,0.0,11.60134681102817
classical_musicnet_2462__300s,classical_musicnet_2462,classical,discovery,300.0,0.8120600581169128,11.839440241456032,0.3657745200480732,0.3618650209513618,0.3719912223740345,6.199999999999999,2.0172592890814616,0.6428571428571429,0.9444444444444444,0.8166793442877105,True,0.0,14.64811850036181
classical_musicnet_2463__180s,classical_musicnet_2463,classical,discovery,180.0,1.347099542617798,12.46587397158146,0.3694835378179278,0.2949173736525825,0.3457302972147606,6.75,1.7823439342029304,0.6666666666666666,0.8333333333333334,1.2348286921001408,True,0.0,11.573766110973283
classical_musicnet_2463__300s,classical_musicnet_2463,classical,discovery,300.0,1.1582952737808228,12.16059410572052,0.3189120711328073,0.3656712091693336,0.3856092963405829,7.199999999999999,1.9363375747017684,0.6527777777777778,0.851063829787234,1.2704775033984663,True,0.0,17.218361015354187
classical_musicnet_2466__180s,classical_musicnet_2466,classical,discovery,180.0,1.9905444383621216,12.161246463656424,0.3879762624011312,0.3714490382684035,0.3713617448696972,5.85,1.7912668487513073,0.6428571428571429,0.8888888888888888,1.1801976857911698,True,0.0,8.195546720855106
classical_musicnet_2466__300s,classical_musicnet_2466,classical,discovery,300.0,0.9902886748313904,12.726951986551285,0.3797483187032265,0.3587186094010359,0.3450261478206763,7.199999999999999,1.8771012816087496,0.5357142857142857,0.8,0.6599198860427421,True,0.0,15.843403439204982
classical_musicnet_2472__180s,classical_musicnet_2472,classical,discovery,180.0,0.706584632396698,11.10397194325924,0.4290468770739326,0.3545582200731422,0.3848152314504405,6.1,1.6459081050926274,0.5178571428571429,0.8275862068965517,0.7059788530034937,True,0.0,6.593801822017066
classical_musicnet_2472__300s,classical_musicnet_2472,classical,discovery,300.0,2.185159921646118,11.950734242796898,0.3161708579799804,0.3648705278019917,0.3772624197548206,6.549999999999999,1.672254606980485,0.5416666666666666,0.7692307692307693,1.7855258454694531,True,0.0,8.77756276114182
classical_musicnet_2476__180s,classical_musicnet_2476,classical,discovery,180.0,1.3663816452026367,10.040773302316666,0.3880604113806368,0.4012764526690958,0.3547307233748638,6.1,1.5785300893550462,0.625,0.8571428571428571,0.7720130111065736,True,0.0,5.706177430326424
classical_musicnet_2476__300s,classical_musicnet_2476,classical,discovery,300.0,1.222020983695984,9.77287581562996,0.3912109342133528,0.3694765107566981,0.3753839332876078,5.85,1.8770430799867348,0.75,0.8571428571428571,0.3580691923632414,True,0.0,9.974387309512663
classical_musicnet_2477__180s,classical_musicnet_2477,classical,discovery,180.0,0.9197269678115844,11.016493611037731,0.3746335487999297,0.3547821856787932,0.3648183340361392,6.25,1.6707075473025843,0.6071428571428571,0.7647058823529411,0.5678023014943473,True,0.0,7.517331936927721
classical_musicnet_2477__300s,classical_musicnet_2477,classical,discovery,300.0,1.0746259689331057,9.209418796934187,0.3131101051748175,0.3689343146757562,0.356200969274724,6.9,1.7203642955162586,0.5714285714285714,0.8125,1.3655042398526835,True,0.0,11.195963692673672
classical_musicnet_2478__180s,classical_musicnet_2478,classical,discovery,180.0,2.132718324661255,11.118089333176613,0.2984426310659445,0.3026984549968982,0.3732111174534873,7.199999999999999,1.8958032874736128,0.4027777777777778,0.7586206896551724,2.003265695517932,True,0.0,16.26458438006215
classical_musicnet_2478__300s,classical_musicnet_2478,classical,discovery,300.0,1.200110912322998,12.74152147397399,0.3394763376526011,0.3372456916820463,0.355261345772009,6.9,1.933920109909584,0.5555555555555556,0.8,1.0115970936662573,True,0.0,15.57367278138336
classical_musicnet_2481__180s,classical_musicnet_2481,classical,discovery,180.0,0.7509616017341614,10.54346452653408,0.3766698025550079,0.3820571376013957,0.3768193786145316,5.55,1.7730010373511749,0.5972222222222222,0.8372093023255814,0.828954148690502,True,0.0,6.988803232647097
classical_musicnet_2481__300s,classical_musicnet_2481,classical,discovery,300.0,1.0416290760040283,11.253472089767456,0.3231051827538398,0.3649974632066091,0.3779957538287902,5.85,1.8256535167519237,0.6388888888888888,0.9130434782608696,1.186230262763814,True,0.0,8.878547935862526
classical_musicnet_2482__180s,classical_musicnet_2482,classical,discovery,180.0,0.9705419540405272,11.370113790035248,0.4268527247733404,0.3933022402331618,0.4194247368872172,5.85,1.5773209238359696,0.5,0.7777777777777778,0.5988537826157151,True,0.0,4.851494789367356
classical_musicnet_2482__300s,classical_musicnet_2482,classical,discovery,300.0,1.0750027894973757,9.801999904215336,0.4888305322743402,0.4228403342239538,0.4417328347579124,6.449999999999999,1.6474310593726773,0.5333333333333333,0.7916666666666666,1.2932400557169623,True,0.0,7.980083824446806
classical_musicnet_2483__180s,classical_musicnet_2483,classical,discovery,180.0,2.491025447845459,12.045065119862556,0.3556232181556458,0.2808489810966504,0.3518925796045273,6.0,1.8319758655238023,0.4,0.6666666666666666,2.3042554032872395,True,0.0,9.499168339887245
classical_musicnet_2483__300s,classical_musicnet_2483,classical,discovery,300.0,1.3107852935791016,12.979858696460724,0.3598913231193979,0.3045741638940512,0.3572989468641129,6.2,1.981523179210797,0.5333333333333333,0.625,1.1477660145739126,True,0.0,13.68746718574982
classical_musicnet_2486__180s,classical_musicnet_2486,classical,discovery,180.0,0.9995272159576416,11.35681391134858,0.3783702777564016,0.3501536415574848,0.3478978082559969,7.199999999999999,1.654155142265045,0.5555555555555556,0.85,0.4915222334578734,True,0.0,11.740632607936234
classical_musicnet_2486__300s,classical_musicnet_2486,classical,discovery,300.0,2.042170286178589,11.963390491902828,0.3450198381758071,0.3485673307794465,0.3808517034792442,7.199999999999999,1.7828259729598952,0.5555555555555556,0.9,1.3989295647668738,True,0.0,13.901775430993942
classical_musicnet_2491__180s,classical_musicnet_2491,classical,discovery,180.0,0.899328887462616,9.769751384854317,0.3833365874673587,0.252104211235962,0.3671951922676922,4.65,1.4664024961483322,0.5535714285714286,0.9032258064516128,2.069283782205998,True,0.0,1.258422313300237
classical_musicnet_2491__300s,classical_musicnet_2491,classical,discovery,300.0,1.000603199005127,10.493895575404167,0.4291465856616566,0.376642603637598,0.4132574657754193,5.799999999999999,1.6077526056953897,0.5892857142857143,0.9090909090909092,0.3726552062003117,True,0.0,5.077390079612735
classical_musicnet_2492__180s,classical_musicnet_2492,classical,discovery,180.0,1.1630467176437378,11.53046716749668,0.3949620364871404,0.3866140192953626,0.3440385618516526,5.85,1.6894203552343714,0.7321428571428571,0.8292682926829268,0.5125226823130244,True,0.0,6.409084692084425
classical_musicnet_2492__300s,classical_musicnet_2492,classical,discovery,300.0,0.9356309175491332,10.784657150506971,0.391869672516289,0.3654618690136402,0.3456526442311383,6.749999999999999,1.8672517864052027,0.625,0.8888888888888888,0.38600155492015664,True,0.0,13.30751905592757
classical_musicnet_2494__180s,classical_musicnet_2494,classical,discovery,180.0,1.953941822052002,11.252441063523293,0.2556444693175425,0.3278045867273457,0.3770823369742566,6.1,1.573813250598662,0.4777777777777778,0.7906976744186046,2.181299253924023,True,0.0,5.649833964465384
classical_musicnet_2494__300s,classical_musicnet_2494,classical,discovery,300.0,1.4892044067382812,10.845989868044851,0.3684412899100664,0.3990415842837143,0.385743477676149,6.299999999999999,1.633039886399867,0.6111111111111112,0.7636363636363637,0.9653040205232585,True,0.0,7.165113998982282
classical_musicnet_2497__180s,classical_musicnet_2497,classical,discovery,180.0,2.178516387939453,10.991596892476082,0.3714830212341065,0.3694397840368466,0.3835268018528842,6.199999999999999,1.688889732947359,0.5833333333333334,0.7619047619047619,1.4236782095675025,True,0.0,7.608302513674284
classical_musicnet_2497__300s,classical_musicnet_2497,classical,discovery,300.0,1.245324969291687,10.71638236567378,0.3387141827750557,0.396037612474021,0.3811154104286327,6.75,1.68836156563453,0.5444444444444444,0.8163265306122449,1.1921544724539228,True,0.0,9.94123353309628
classical_musicnet_2505__180s,classical_musicnet_2505,classical,discovery,180.0,1.084080696105957,9.191651582717896,0.3670289226417546,0.291696359989083,0.370542926398693,5.75,1.402409173576482,0.4761904761904761,0.8,1.4435575016606026,True,0.0,2.971969003661531
classical_musicnet_2505__300s,classical_musicnet_2505,classical,discovery,300.0,1.0431839227676392,8.346789747476578,0.3689043229677485,0.3448862518899126,0.3720551149716771,6.3,1.4927259681157838,0.6428571428571429,0.8888888888888888,0.9106458356050494,True,0.0,5.552591617095203
classical_musicnet_2507__180s,classical_musicnet_2507,classical,discovery,180.0,0.945923924446106,12.249817624688148,0.2934264189490907,0.3405605163915788,0.3868336922784321,5.4,1.5972707618527924,0.7083333333333334,0.7843137254901961,1.5971530266966052,True,0.0,3.86735910119887
classical_musicnet_2507__300s,classical_musicnet_2507,classical,discovery,300.0,1.1893364191055298,12.26306526362896,0.3469837761589576,0.384354989602284,0.3885321598308581,5.4,1.6590382932650718,0.5111111111111111,0.6956521739130435,1.069401230748181,True,0.0,4.714620241523448
classical_musicnet_2509__180s,classical_musicnet_2509,classical,discovery,180.0,2.1106438636779785,11.495632901787758,0.3207970251607014,0.3136950226420025,0.321185730793218,7.199999999999999,1.8666771285349053,0.5694444444444444,0.8292682926829268,1.752951300008112,True,0.0,15.613819094667242
classical_musicnet_2509__300s,classical_musicnet_2509,classical,discovery,300.0,2.40590763092041,10.432902544736862,0.2934440692018984,0.3491496522319353,0.3517061575317138,7.199999999999999,1.93694882968236,0.6527777777777778,0.851063829787234,2.157218497050354,True,0.0,17.23317252560531
classical_musicnet_2514__180s,classical_musicnet_2514,classical,discovery,180.0,1.2543573379516602,11.814690716564655,0.3271543931084555,0.3514298484652899,0.32877510469735,5.85,1.7441037726624466,0.4861111111111111,0.6857142857142857,1.0765124831893196,True,0.0,7.32432050861229
classical_musicnet_2514__300s,classical_musicnet_2514,classical,discovery,300.0,1.7290799617767334,9.8634432554245,0.3681905090725417,0.3296095849261375,0.3804328649512153,7.1,1.9263216167601371,0.5333333333333333,0.6666666666666666,1.1023401319701147,True,0.0,16.43080672126717
classical_musicnet_2516__180s,classical_musicnet_2516,classical,discovery,180.0,0.8810735940933228,12.004402413964272,0.348877225422169,0.4008772520979602,0.3497736353433388,6.3,1.8529120334342304,0.6527777777777778,0.8085106382978723,1.3188195905090612,True,0.0,11.041559294416253
classical_musicnet_2516__300s,classical_musicnet_2516,classical,discovery,300.0,0.7489020228385925,11.785501420497894,0.373521695894263,0.4130488346163067,0.3950857358741761,7.099999999999999,1.958179909709763,0.5888888888888889,0.7924528301886793,1.3125202060669308,True,0.0,17.208863891668276
classical_musicnet_2521__180s,classical_musicnet_2521,classical,discovery,180.0,1.0569636821746826,12.933076649904253,0.2803667064576409,0.3452477469646089,0.3503364147541326,6.649999999999999,1.8284730324884264,0.4333333333333333,0.8205128205128205,1.7833556405451068,True,0.0,12.019189535199342
classical_musicnet_2521__300s,classical_musicnet_2521,classical,discovery,300.0,1.257380485534668,12.524330615997314,0.3056421589139576,0.3556556861250728,0.3612482760663428,7.0,1.9224171363153888,0.5666666666666667,0.7843137254901961,1.4194991076174674,True,0.0,15.809084529150388
classical_musicnet_2527__180s,classical_musicnet_2527,classical,discovery,180.0,1.5137730836868286,10.232854038476944,0.3401514876276077,0.3171896574525615,0.3679164307151129,6.75,1.8102945030813893,0.625,0.7428571428571429,1.1913286615016918,True,0.0,12.117364918191669
classical_musicnet_2527__300s,classical_musicnet_2527,classical,discovery,300.0,0.9390308260917664,11.215516209602356,0.3401949202799009,0.3571477870682547,0.3437802110509156,6.199999999999999,1.930554821709205,0.9047619047619048,0.9473684210526316,0.9734996934935124,True,0.0,13.475934137745448
classical_musicnet_2528__180s,classical_musicnet_2528,classical,discovery,180.0,0.7823121547698975,11.304298505187036,0.3755430537503261,0.3368786258900159,0.3463902740871259,6.749999999999999,1.6540915848287023,0.5138888888888888,0.7567567567567568,0.7873542600006711,True,0.0,9.420844539516182
classical_musicnet_2528__300s,classical_musicnet_2528,classical,discovery,300.0,1.1574947834014893,10.99233566224575,0.349904453458149,0.3054306719637949,0.3741789150772636,6.999999999999999,1.8402777462168396,0.5972222222222222,0.6976744186046512,1.1431935709029115,True,0.0,13.97354529033078
classical_musicnet_2529__180s,classical_musicnet_2529,classical,discovery,180.0,0.7030006647109985,9.62456714361906,0.3610091585632828,0.3351384544983566,0.3422253716296913,6.1,1.6659230336966613,0.7321428571428571,0.8292682926829268,1.0453632916759281,True,0.0,6.887283276045873
classical_musicnet_2529__300s,classical_musicnet_2529,classical,discovery,300.0,2.602588891983032,8.514090336859226,0.356186227656161,0.3711021630076943,0.355040971643395,6.75,1.7680249580953065,0.6111111111111112,0.8636363636363636,2.124195621145331,True,0.0,11.305597029558312
classical_musicnet_2530__180s,classical_musicnet_2530,classical,discovery,180.0,3.304633855819702,10.836123645305634,0.2803923517186615,0.3387720297523363,0.3506942557419996,6.199999999999999,1.7339978973909325,0.7678571428571429,0.8837209302325582,3.219764008529175,True,0.0,8.368861211826802
