segment_id,track_id,group,split,scale_seconds,source_relative_path,output_relative_path,source_duration_seconds,start_seconds,requested_duration_seconds,actual_duration_seconds,sample_rate,channels,dtype,target_lufs,measured_lufs_before,measured_lufs_after,peak_before,peak_after,peak_limited,limiter_gain_db,limited_sample_fraction,used_full_track,padding_applied,sha256,status,processed_at,config_sha256,error
focus_jamendo_1496808__300s,focus_jamendo_1496808,focus,validation,300.0,focus_music/focus_jamendo_1496808.mp3,features/audio/300s/focus/validation/focus_jamendo_1496808__300s.wav,120.895,0.0,120.895,120.83201814058957,22050,1,float32,-15.0,-11.913563569695395,-15.01458810556244,1.2588043212890625,0.85268634557724,True,0.0,2.5522210703865038e-05,True,False,a64109de2256d93b950de1570f65da326596098f8bce6a22307a1df8c9ff8813,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1502253__180s,focus_jamendo_1502253,focus,discovery,180.0,focus_music/focus_jamendo_1502253.mp3,features/audio/180s/focus/discovery/focus_jamendo_1502253__180s.wav,181.0,0.5,180.0,180.0,22050,1,float32,-15.0,-15.554902536307894,-15.00193407858703,1.335621953010559,0.8709971904754639,True,0.2883750049024787,0.0021728395061728395,False,False,4df6594d95d4b11ed17ef3f55d41d22605f1baa5b50a9070cfef5a8338df7311,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1502253__300s,focus_jamendo_1502253,focus,discovery,300.0,focus_music/focus_jamendo_1502253.mp3,features/audio/300s/focus/discovery/focus_jamendo_1502253__300s.wav,181.0,0.0,181.0,181.0,22050,1,float32,-15.0,-15.559741187408276,-15.002013749824709,1.335621953010559,0.8712498545646667,True,0.2968934330750592,0.0021806291577404443,True,False,0bc9b7ed7de5a2382062f355f7040f6084bc96adb6b059035047d65d85dd2681,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1522319__180s,focus_jamendo_1522319,focus,discovery,180.0,focus_music/focus_jamendo_1522319.mp3,features/audio/180s/focus/discovery/focus_jamendo_1522319__180s.wav,253.571,36.7855,180.0,180.0,22050,1,float32,-15.0,-12.17262662751818,-15.009519240004671,1.24965238571167,0.8583524823188782,True,0.0,5.1902242378432854e-05,False,False,531a17bc98641eeadb4bd55f12aafb7c380e5a1162cc6764d91b5896c44f70a3,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1522319__300s,focus_jamendo_1522319,focus,discovery,300.0,focus_music/focus_jamendo_1522319.mp3,features/audio/300s/focus/discovery/focus_jamendo_1522319__300s.wav,253.571,0.0,253.571,253.50666666666666,22050,1,float32,-15.0,-12.255750632395525,-15.007938240583949,1.2539782524108887,0.8594282269477844,True,0.0,6.225600743637275e-05,True,False,df465c3b7287342ef600eefff421fe53de81ac436c97843841b661692e29dd91,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1522321__180s,focus_jamendo_1522321,focus,discovery,180.0,focus_music/focus_jamendo_1522321.mp3,features/audio/180s/focus/discovery/focus_jamendo_1522321__180s.wav,296.0,58.0,180.0,180.0,22050,1,float32,-15.0,-11.64689340261432,-15.016896711234244,1.2549203634262085,0.8385000228881836,True,0.0,1.511715797430083e-05,False,False,f2331e90f3d779976e7b8b7e939fd306f8d8192aec5954f089d708383a2f8988,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1522321__300s,focus_jamendo_1522321,focus,discovery,300.0,focus_music/focus_jamendo_1522321.mp3,features/audio/300s/focus/discovery/focus_jamendo_1522321__300s.wav,296.0,0.0,296.0,296.0,22050,1,float32,-15.0,-11.739462501029896,-15.009466690636545,1.2549203634262085,0.8444676995277405,True,0.0,1.7619660476803334e-05,True,False,7c2fe827b628db56f21538998d7ba91699775c22cb4f312ad8f5dffb0aafee7f,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1522332__180s,focus_jamendo_1522332,focus,discovery,180.0,focus_music/focus_jamendo_1522332.mp3,features/audio/180s/focus/discovery/focus_jamendo_1522332__180s.wav,268.0,44.0,180.0,180.0,22050,1,float32,-15.0,-12.069149766672652,-14.999153055199118,1.1942557096481323,0.8390952944755554,True,0.0,1.839254220206601e-05,False,False,fa50d7ba900c85a1023da94dbca2cac33d570a05e2d45f0af907f1a24bc2dd75,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1522332__300s,focus_jamendo_1522332,focus,discovery,300.0,focus_music/focus_jamendo_1522332.mp3,features/audio/300s/focus/discovery/focus_jamendo_1522332__300s.wav,268.0,0.0,268.0,268.0,22050,1,float32,-15.0,-12.105829765335685,-15.00583477598527,1.1942557096481323,0.840922474861145,True,0.0,2.6060175313906656e-05,True,False,b86894d3653917ae4f3a5a3c1b177f0bb1f52a6802e1ed0a7ddfc6b51f6604ee,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1522335__180s,focus_jamendo_1522335,focus,discovery,180.0,focus_music/focus_jamendo_1522335.mp3,features/audio/180s/focus/discovery/focus_jamendo_1522335__180s.wav,255.0,37.5,180.0,180.0,22050,1,float32,-15.0,-12.275954805651889,-15.005954888681497,1.089138388633728,0.7944167852401733,True,0.0,2.2675736961451247e-06,False,False,f91424824dae90acc96cd3d5ca0d4567ad5734dce820ab952accfd2cdeb057cb,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1522335__300s,focus_jamendo_1522335,focus,discovery,300.0,focus_music/focus_jamendo_1522335.mp3,features/audio/300s/focus/discovery/focus_jamendo_1522335__300s.wav,255.0,0.0,255.0,255.0,22050,1,float32,-15.0,-12.316519313252911,-15.016519408245129,1.089138388633728,0.7969449162483215,True,0.0,3.3791294295495976e-06,True,False,3de8f3a45471d4d46927134dd4420ad3a99ffad42ba6f74e0f3175012ac58b7c,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1542218__180s,focus_jamendo_1542218,focus,discovery,180.0,focus_music/focus_jamendo_1542218.mp3,features/audio/180s/focus/discovery/focus_jamendo_1542218__180s.wav,239.882,29.941000000000003,180.0,180.0,22050,1,float32,-15.0,-16.205335818602528,-15.007632451289275,0.9294120073318481,0.8593993782997131,True,0.0,0.0011249685059208868,False,False,3f7c7e50967541c2d973208ca62877da523a6c1d702643f72c3704310e907a02,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1542218__300s,focus_jamendo_1542218,focus,discovery,300.0,focus_music/focus_jamendo_1542218.mp3,features/audio/300s/focus/discovery/focus_jamendo_1542218__300s.wav,239.882,0.0,239.882,239.81002267573697,22050,1,float32,-15.0,-16.396424526792945,-15.00078035444177,0.9294120073318481,0.869952917098999,True,0.2862163920669367,0.0011299571788779895,True,False,12ab80a8e38957e32cab9e1f2db97228da8cb27ff8dcb7e6a8b0627e659accc4,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1549291__180s,focus_jamendo_1549291,focus,validation,180.0,focus_music/focus_jamendo_1549291.mp3,features/audio/180s/focus/validation/focus_jamendo_1549291__180s.wav,168.072,0.0,168.072,168.0,22050,1,float32,-15.0,-20.17647143764736,-15.16318656841539,1.106532335281372,0.859877347946167,True,0.0,0.0015103660511823777,True,False,b4f7ac173e351d04953873ad98125378dda28e7ed1a2603f98c25686ae78e32c,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1549291__300s,focus_jamendo_1549291,focus,validation,300.0,focus_music/focus_jamendo_1549291.mp3,features/audio/300s/focus/validation/focus_jamendo_1549291__300s.wav,168.072,0.0,168.072,168.0,22050,1,float32,-15.0,-20.17647143764736,-15.16318656841539,1.106532335281372,0.859877347946167,True,0.0,0.0015103660511823777,True,False,31c0f32bce0d0bdba102f58cd0b103e9deaa6890b96c393e3aa5154043173a8f,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1550368__180s,focus_jamendo_1550368,focus,validation,180.0,focus_music/focus_jamendo_1550368.mp3,features/audio/180s/focus/validation/focus_jamendo_1550368__180s.wav,720.065,270.0325,180.0,180.0,22050,1,float32,-15.0,-14.659701683855914,-14.999717747787633,0.9172507524490356,0.8553030490875244,True,0.0,6.601158982111364e-05,False,False,aa86c94f68ff09d8d17c7a74bbb17670612170fcbcd910897537518d65e0cfef,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1550368__300s,focus_jamendo_1550368,focus,validation,300.0,focus_music/focus_jamendo_1550368.mp3,features/audio/300s/focus/validation/focus_jamendo_1550368__300s.wav,720.065,210.03250000000003,300.0,300.0,22050,1,float32,-15.0,-14.636878025623735,-15.001728191470841,0.9295398592948914,0.8573497533798218,True,0.0,5.9863945578231295e-05,False,False,1882dabf909455e88e2cad22cd69e7bb3fa4f6ce5314e3d39a3567aed12015c5,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1560365__180s,focus_jamendo_1560365,focus,discovery,180.0,focus_music/focus_jamendo_1560365.mp3,features/audio/180s/focus/discovery/focus_jamendo_1560365__180s.wav,203.807,11.903499999999994,180.0,180.0,22050,1,float32,-15.0,-17.50372727515984,-14.999173533515563,1.1106741428375244,0.8483337163925171,True,-0.2326968519753425,0.0013509700176366844,False,False,1f2fc2cc542f890e91fae502b4f4cdb5ac8ee34a850bbff112a2ce0b839bdec2,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1560365__300s,focus_jamendo_1560365,focus,discovery,300.0,focus_music/focus_jamendo_1560365.mp3,features/audio/300s/focus/discovery/focus_jamendo_1560365__300s.wav,203.807,0.0,203.807,203.74616780045352,22050,1,float32,-15.0,-17.675209210322365,-14.999065807329712,1.1106741428375244,0.8475538492202759,True,-0.2462613113419181,0.001345767698592553,True,False,0030c128055a08790e492bb8fa263f8b408355e2cc24ceddc13414eee37e32f0,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1569329__180s,focus_jamendo_1569329,focus,holdout,180.0,focus_music/focus_jamendo_1569329.mp3,features/audio/180s/focus/holdout/focus_jamendo_1569329__180s.wav,318.0,69.0,180.0,180.0,22050,1,float32,-15.0,-29.63493208280496,-15.017238146197808,0.4567258059978485,0.884408712387085,True,1.0009598044139096,0.0030962459057697154,False,False,07f2732bcb9ec6ace31f2d0df7e6c3fe1117b98f1c02b693a4edc1e8dbcc297a,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1569329__300s,focus_jamendo_1569329,focus,holdout,300.0,focus_music/focus_jamendo_1569329.mp3,features/audio/300s/focus/holdout/focus_jamendo_1569329__300s.wav,318.0,9.0,300.0,300.0,22050,1,float32,-15.0,-31.06475309823392,-15.010159166058155,0.4567258059978485,0.8808186054229736,True,0.7416443634126821,0.0024956916099773243,False,False,a2c8ae45edb987b1bef69d7872a4c825cae820f9a69ffb7038b578be1e9406f7,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1569330__180s,focus_jamendo_1569330,focus,holdout,180.0,focus_music/focus_jamendo_1569330.mp3,features/audio/180s/focus/holdout/focus_jamendo_1569330__180s.wav,204.0,12.0,180.0,180.0,22050,1,float32,-15.0,-36.925113663602794,-15.00255783165863,0.16911542415618896,0.8729808330535889,True,0.3795957751866741,0.0019221466364323506,False,False,47530040f02fe2a5f1083170cd423037b4b6e8b76f8d68bd7fe362c7f5d42ab5,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1569330__300s,focus_jamendo_1569330,focus,holdout,300.0,focus_music/focus_jamendo_1569330.mp3,features/audio/300s/focus/holdout/focus_jamendo_1569330__300s.wav,204.0,0.0,204.0,204.0,22050,1,float32,-15.0,-36.93905589629648,-15.00226719448,0.18117442727088928,0.8721945881843567,True,0.35133901543700574,0.0018273976257169534,True,False,73df2a2a90509e1cf13d27d93a4ce18994e1ca082f11e128cd9f43aa3d065d14,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1571054__180s,focus_jamendo_1571054,focus,validation,180.0,focus_music/focus_jamendo_1571054.mp3,features/audio/180s/focus/validation/focus_jamendo_1571054__180s.wav,240.065,30.0325,180.0,180.0,22050,1,float32,-15.0,-10.943415559684512,-15.156122222213613,1.4112098217010498,0.8606177568435669,True,0.0,0.0030639959687578733,False,False,ab85e37ed82a9f19b72e26dc84fb5da773f56d5ab182a1b80f45e84745d0f206,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1571054__300s,focus_jamendo_1571054,focus,validation,300.0,focus_music/focus_jamendo_1571054.mp3,features/audio/300s/focus/validation/focus_jamendo_1571054__300s.wav,240.065,0.0,240.065,240.01043083900225,22050,1,float32,-15.0,-11.130440776393126,-15.173496618933223,1.4175920486450195,0.862692654132843,True,0.0,0.002942615872703945,True,False,5515abb038ded29e429d6f4a8cd407b5dfefdae477d0335e171866fb7027214c,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1575999__180s,focus_jamendo_1575999,focus,discovery,180.0,focus_music/focus_jamendo_1575999.mp3,features/audio/180s/focus/discovery/focus_jamendo_1575999__180s.wav,430.054,125.02699999999999,180.0,180.0,22050,1,float32,-15.0,-17.195938195402288,-15.001484411376532,1.130040168762207,0.8689338564872742,True,0.2430283905076447,0.0017412446460065509,False,False,7e0f51f2e70ec7fbad9b4601413e49e167e04264adefc7c64e09029d411aaa46,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1575999__300s,focus_jamendo_1575999,focus,discovery,300.0,focus_music/focus_jamendo_1575999.mp3,features/audio/300s/focus/discovery/focus_jamendo_1575999__300s.wav,430.054,65.02699999999999,300.0,300.0,22050,1,float32,-15.0,-17.224709444478453,-15.002116510660684,1.130040168762207,0.8715255260467529,True,0.3273388599576439,0.0018340136054421769,False,False,78b3ee9b2b2e05757be00f9a8ee687b819601e9daca25c1eefbee3b8f7a35595,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1576036__180s,focus_jamendo_1576036,focus,discovery,180.0,focus_music/focus_jamendo_1576036.mp3,features/audio/180s/focus/discovery/focus_jamendo_1576036__180s.wav,344.059,82.02950000000001,180.0,180.0,22050,1,float32,-15.0,-17.663311857576883,-15.142518803297575,1.1583869457244873,0.8602420091629028,True,0.0,0.0017944066515495087,False,False,b58da48611cc4ff0667521b12166a738620205741d773cf7afa1c74a80012f5b,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1576036__300s,focus_jamendo_1576036,focus,discovery,300.0,focus_music/focus_jamendo_1576036.mp3,features/audio/300s/focus/discovery/focus_jamendo_1576036__300s.wav,344.059,22.029500000000013,300.0,300.0,22050,1,float32,-15.0,-17.707572974393592,-15.0513632200906,1.2245646715164185,0.8602738976478577,True,0.0,0.0014566893424036282,False,False,9992e29b66e514b3879050da30c0a685cbce62a56946526232b6bdd9e8f214e5,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1597681__180s,focus_jamendo_1597681,focus,validation,180.0,focus_music/focus_jamendo_1597681.mp3,features/audio/180s/focus/validation/focus_jamendo_1597681__180s.wav,273.398,46.69900000000001,180.0,180.0,22050,1,float32,-15.0,-12.143487771520498,-14.914928864072966,1.4508578777313232,0.8605456352233887,True,0.0,0.00227185689090451,False,False,74c6ed507a23692bf28df74256651ec39acd151947a8085b72021be8cd65b477,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1597681__300s,focus_jamendo_1597681,focus,validation,300.0,focus_music/focus_jamendo_1597681.mp3,features/audio/300s/focus/validation/focus_jamendo_1597681__300s.wav,273.398,0.0,273.398,273.3402721088435,22050,1,float32,-15.0,-12.285852042576893,-14.997952296314667,1.4508578777313232,0.845118522644043,True,-0.31919095391990915,0.0021243860907463274,True,False,e620e944348c3cc58b8d793bbaf79276fc5eaa4b4df54bc91769de3691fc9a7d,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1597868__180s,focus_jamendo_1597868,focus,holdout,180.0,focus_music/focus_jamendo_1597868.mp3,features/audio/180s/focus/holdout/focus_jamendo_1597868__180s.wav,526.55,173.27499999999998,180.0,180.0,22050,1,float32,-15.0,-14.723166111675738,-14.942361279458357,1.4368640184402466,0.8612442016601562,True,0.0,0.002503653313177123,False,False,9c1fef83c1be30b1f4566d5af8e336b640b54b3ee7a2430412e51afda31b6ad9,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1597868__300s,focus_jamendo_1597868,focus,holdout,300.0,focus_music/focus_jamendo_1597868.mp3,features/audio/300s/focus/holdout/focus_jamendo_1597868__300s.wav,526.55,113.27499999999998,300.0,300.0,22050,1,float32,-15.0,-14.685287115730446,-14.944822690425477,1.4431365728378296,0.8612442016601562,True,0.0,0.002633257747543462,False,False,9a78963dedc93fdf86968a26146463a027b93c93611411dd9b8f063b35e932b3,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1606551__180s,focus_jamendo_1606551,focus,holdout,180.0,focus_music/focus_jamendo_1606551.mp3,features/audio/180s/focus/holdout/focus_jamendo_1606551__180s.wav,307.017,63.5085,180.0,180.0,22050,1,float32,-15.0,-13.697672030394429,-14.848282428815882,1.4151349067687988,0.8607455492019653,True,0.0,0.0024467120181405895,False,False,5ffd47bced2b56a59e4adf6d9b55e24363b6440336ed9096f1ef03dad09948de,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1606551__300s,focus_jamendo_1606551,focus,holdout,300.0,focus_music/focus_jamendo_1606551.mp3,features/audio/300s/focus/holdout/focus_jamendo_1606551__300s.wav,307.017,3.508499999999998,300.0,300.0,22050,1,float32,-15.0,-14.432759973027679,-14.875043059427341,1.4151349067687988,0.8620344400405884,True,0.0,0.0024096749811035527,False,False,e32c57b69d7afb92bc31d9c8a6c0a00dfc122065696865b52fad76f14520f907,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1610713__180s,focus_jamendo_1610713,focus,discovery,180.0,focus_music/focus_jamendo_1610713.mp3,features/audio/180s/focus/discovery/focus_jamendo_1610713__180s.wav,434.573,127.28649999999999,180.0,180.0,22050,1,float32,-15.0,-16.92649956653263,-14.968282412670396,1.1071603298187256,0.8594363927841187,True,0.0,0.0002925170068027211,False,False,37e470338989d8b95a27adcd385c66af2378a3729d1fca3d9abc0c2d4fafbd4b,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1610713__300s,focus_jamendo_1610713,focus,discovery,300.0,focus_music/focus_jamendo_1610713.mp3,features/audio/300s/focus/discovery/focus_jamendo_1610713__300s.wav,434.573,67.28649999999999,300.0,300.0,22050,1,float32,-15.0,-16.8105498276892,-15.00319741032053,1.1071603298187256,0.8594424724578857,True,0.0,0.00027029478458049885,False,False,523cbf6e0abbc451e8d1aa2ad270e1b91b41871ad6869fe8db03d5e05a27d31d,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1617037__180s,focus_jamendo_1617037,focus,discovery,180.0,focus_music/focus_jamendo_1617037.mp3,features/audio/180s/focus/discovery/focus_jamendo_1617037__180s.wav,327.0,73.5,180.0,180.0,22050,1,float32,-15.0,-19.649236825846884,-15.021651258354472,0.6204289197921753,0.859390377998352,True,0.0,0.00015192743764172337,False,False,6ecbdeb7aff4d9d2b14f85a7f0a23d5fc994143785affd1f1e83966d39d26580,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1617037__300s,focus_jamendo_1617037,focus,discovery,300.0,focus_music/focus_jamendo_1617037.mp3,features/audio/300s/focus/discovery/focus_jamendo_1617037__300s.wav,327.0,13.5,300.0,300.0,22050,1,float32,-15.0,-20.840889215050314,-14.94575607652267,0.6204289197921753,0.8594099879264832,True,0.0,0.00046077097505668936,False,False,232906a034336a20101bd59f4dbac33c38568cba4c4ab68c15b06c786c09b5c7,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1619099__180s,focus_jamendo_1619099,focus,discovery,180.0,focus_music/focus_jamendo_1619099.mp3,features/audio/180s/focus/discovery/focus_jamendo_1619099__180s.wav,176.823,0.0,176.823,176.74825396825398,22050,1,float32,-15.0,-18.096058817967354,-15.175581155393926,1.0839051008224487,0.8597618937492371,True,0.0,0.000987093882198928,True,False,636eb7bd9724c87ffa14384efd670ac0d29cc617e8475317c718f9ee26b5eebc,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1619099__300s,focus_jamendo_1619099,focus,discovery,300.0,focus_music/focus_jamendo_1619099.mp3,features/audio/300s/focus/discovery/focus_jamendo_1619099__300s.wav,176.823,0.0,176.823,176.74825396825398,22050,1,float32,-15.0,-18.096058817967354,-15.175581155393926,1.0839051008224487,0.8597618937492371,True,0.0,0.000987093882198928,True,False,636eb7bd9724c87ffa14384efd670ac0d29cc617e8475317c718f9ee26b5eebc,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1621763__180s,focus_jamendo_1621763,focus,holdout,180.0,focus_music/focus_jamendo_1621763.mp3,features/audio/180s/focus/holdout/focus_jamendo_1621763__180s.wav,357.433,88.7165,180.0,180.0,22050,1,float32,-15.0,-19.067402351782334,-15.004717428207709,0.95698082447052,0.8703215718269348,True,0.2867621609932982,0.011549508692365835,False,False,7b38417b0c516ed9f7d3c0c63b78c6f8478faca7a87bde334cab36e5ee0e8541,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1621763__300s,focus_jamendo_1621763,focus,holdout,300.0,focus_music/focus_jamendo_1621763.mp3,features/audio/300s/focus/holdout/focus_jamendo_1621763__300s.wav,357.433,28.716499999999996,300.0,300.0,22050,1,float32,-15.0,-19.44167546372292,-15.007621617649091,0.95698082447052,0.8722590804100037,True,0.35085388944599494,0.011735600907029478,False,False,3aecba5dfd39932dd573ad89461ac97e4832533d4c5ef8cad2dc051db5ebc410,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1630224__180s,focus_jamendo_1630224,focus,validation,180.0,focus_music/focus_jamendo_1630224.mp3,features/audio/180s/focus/validation/focus_jamendo_1630224__180s.wav,240.065,30.0325,180.0,180.0,22050,1,float32,-15.0,-16.998802235631487,-15.028692971157735,1.2186814546585083,0.8606266975402832,True,0.0,0.000926933736457546,False,False,2935f76d69bf1005daef159f0a38c7ce3bcba11feaaad60a68fb6585738a0b22,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1630224__300s,focus_jamendo_1630224,focus,validation,300.0,focus_music/focus_jamendo_1630224.mp3,features/audio/300s/focus/validation/focus_jamendo_1630224__300s.wav,240.065,0.0,240.065,240.0,22050,1,float32,-15.0,-17.591504088392664,-14.89387399564799,1.2121657133102417,0.8618625998497009,True,0.0,0.0008868102796674225,True,False,fcc79eeeb4095fbd9015bd156f416ed7922c2a218f8dcf1a5d55fb9f7accb952,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1632069__180s,focus_jamendo_1632069,focus,discovery,180.0,focus_music/focus_jamendo_1632069.mp3,features/audio/180s/focus/discovery/focus_jamendo_1632069__180s.wav,225.045,22.522499999999994,180.0,180.0,22050,1,float32,-15.0,-18.621390733193305,-15.000453862213131,0.8146470189094543,0.8594964146614075,True,0.0,0.00018115394305870497,False,False,f560006c5a3f421b48a72a79727abf48207cd64d9e72ce8cae60cc16cfd0d7ab,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1632069__300s,focus_jamendo_1632069,focus,discovery,300.0,focus_music/focus_jamendo_1632069.mp3,features/audio/300s/focus/discovery/focus_jamendo_1632069__300s.wav,225.045,0.0,225.045,224.97641723356008,22050,1,float32,-15.0,-18.88672702552818,-15.098291191905306,0.8146470189094543,0.8596306443214417,True,0.0,0.0002148877282174196,True,False,538e3eda1ae7c6c779ddc7669bd0912f47ce9035d0b9119f7fb1c8a0f746dcbd,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
focus_jamendo_1632088__180s,focus_jamendo_1632088,focus,discovery,180.0,focus_music/focus_jamendo_1632088.mp3,features/audio/180s/focus/discovery/focus_jamendo_1632088__180s.wav,150.23,0.0,150.23,150.17333333333335,22050,1,float32,-15.0,-21.994978917817953,-15.000664811564599,0.7766767740249634,0.8705417513847351,True,0.27289421745224374,0.0008262560995276207,True,False,fe6530f57a16ad925b6300061ad8812de2107c02294cb8572433210de9a07aa3,verified_existing,2026-08-01,11ad09ff644382dbc2cfeccf6d6d7b3a55178d0f54719444e1de1fdf0fbd7b77,
